Rank,Player,Team,Best,Worst,Avg,StdDev,ADP,pit,bat,RP,C,3B,2B,SS,1B,OF,SP
21,Francisco Lindor,NYM ,13,35,23.0,3.4,29.0,0.0,1.0,0,0,0,0,1,0,0,0
22,Corbin Burnes,BAL ,12,38,23.0,4.6,21.0,1.0,0.0,0,0,0,0,0,0,0,1
23,Ozzie Albies,ATL ,14,42,24.1,5.0,22.0,0.0,1.0,0,0,0,1,0,0,0,0
24,Pete Alonso,NYM ,16,44,24.2,2.9,25.0,0.0,1.0,0,0,0,0,0,1,0,0
25,Marcus Semien,TEX ,13,40,25.0,4.4,26.0,0.0,1.0,0,0,0,1,0,0,0,0
26,Zack Wheeler,PHI ,19,49,27.0,3.9,27.0,1.0,0.0,0,0,0,0,0,0,0,1
27,Corey Seager,TEX ,12,52,27.0,7.0,23.0,0.0,1.0,0,0,0,0,1,0,0,0
28,Vladimir Guerrero Jr.,TOR ,20,42,29.2,5.2,24.0,0.0,1.0,0,0,0,0,0,1,0,0
29,Luis Robert Jr.,CWS ,17,40,30.0,4.8,36.0,0.0,1.0,0,0,0,0,0,0,1,0
30,Kevin Gausman,TOR ,13,48,30.2,4.4,28.0,1.0,0.0,0,0,0,0,0,0,0,1
31,Michael Harris II,ATL ,24,42,31.9,3.9,34.0,0.0,1.0,0,0,0,0,0,0,1,0
32,Gunnar Henderson,BAL ,22,44,32.6,3.6,31.0,0.0,1.0,0,0,1,0,1,0,0,0
33,Bo Bichette,TOR ,26,79,34.4,4.1,39.0,0.0,1.0,0,0,0,0,1,0,0,0
34,Luis Castillo,SEA ,24,63,35.2,7.1,30.0,1.0,0.0,0,0,0,0,0,0,0,1
35,Jose Altuve,HOU ,23,53,36.5,5.4,33.0,0.0,1.0,0,0,0,1,0,0,0,0
36,Pablo Lopez,MIN ,25,64,38.1,4.8,38.0,1.0,0.0,0,0,0,0,0,0,0,1
37,Elly De La Cruz,CIN ,20,87,38.1,14.4,35.0,0.0,1.0,0,0,1,0,1,0,0,0
38,George Kirby,SEA ,26,74,39.7,8.8,40.0,1.0,0.0,0,0,0,0,0,0,0,1
39,Adolis Garcia,TEX ,24,69,39.7,5.8,45.0,0.0,1.0,0,0,0,0,0,0,1,0
40,Randy Arozarena,TB ,21,57,39.9,5.7,43.0,0.0,1.0,0,0,0,0,0,0,1,0
41,Zac Gallen,ARI ,30,73,41.4,5.4,32.0,1.0,0.0,0,0,0,0,0,0,0,1
42,CJ Abrams,WSH ,15,82,45.9,11.4,58.0,0.0,1.0,0,0,0,0,1,0,0,0
43,Tyler Glasnow,LAD ,29,107,47.2,10.5,41.0,1.0,0.0,0,0,0,0,0,0,0,1
44,Yoshinobu Yamamoto,LAD ,32,123,47.7,11.7,42.0,1.0,0.0,0,0,0,0,0,0,0,1
45,Tarik Skubal,DET ,38,106,51.3,7.9,50.0,1.0,0.0,0,0,0,0,0,0,0,1
46,Manny Machado,SD ,29,77,51.4,9.3,47.0,0.0,1.0,0,0,1,0,0,0,0,0
47,Devin Williams,MIL ,34,75,51.9,7.5,46.0,1.0,0.0,1,0,0,0,0,0,0,0
48,Logan Webb,SF ,42,64,53.0,5.2,49.0,1.0,0.0,0,0,0,0,0,0,0,1
49,Aaron Nola,PHI ,27,78,53.6,8.6,44.0,1.0,0.0,0,0,0,0,0,0,0,1
50,Adley Rutschman,BAL ,40,79,54.4,9.2,37.0,0.0,1.0,0,1,0,0,0,0,0,0
51,Mike Trout,LAA ,30,88,54.4,10.6,53.0,0.0,1.0,0,0,0,0,0,0,1,0
52,Nolan Jones,COL ,37,93,54.8,9.1,64.0,0.0,1.0,0,0,0,0,0,1,1,0
53,Josh Hader,HOU ,39,99,55.1,8.8,52.0,1.0,0.0,1,0,0,0,0,0,0,0
54,Paul Goldschmidt,STL ,30,83,56.5,12.3,62.0,0.0,1.0,0,0,0,0,0,1,0,0
55,Royce Lewis,MIN ,40,92,56.6,11.1,63.0,0.0,1.0,0,0,1,0,0,0,0,0
56,Cody Bellinger,CHC ,26,94,56.7,12.7,54.0,0.0,1.0,0,0,0,0,0,1,1,0
57,Freddy Peralta,MIL ,42,100,57.0,6.5,56.0,1.0,0.0,0,0,0,0,0,0,0,1
58,Framber Valdez,HOU ,42,94,59.7,9.9,51.0,1.0,0.0,0,0,0,0,0,0,0,1
59,Max Fried,ATL ,41,99,60.2,9.1,48.0,1.0,0.0,0,0,0,0,0,0,0,1
60,Jazz Chisholm Jr.,MIA ,44,103,60.9,10.1,79.0,0.0,1.0,0,0,0,0,0,0,1,0
61,Edwin Diaz,NYM ,37,147,61.0,15.8,55.0,1.0,0.0,1,0,0,0,0,0,0,0
62,Christian Yelich,MIL ,37,90,62.7,7.6,73.0,0.0,1.0,0,0,0,0,0,0,1,0
63,Matt McLain,CIN ,41,116,64.7,16.3,65.0,0.0,1.0,0,0,0,1,1,0,0,0
64,Emmanuel Clase,CLE ,36,97,66.6,12.0,57.0,1.0,0.0,1,0,0,0,0,0,0,0
65,Logan Gilbert,SEA ,48,96,68.2,11.3,66.0,1.0,0.0,0,0,0,0,0,0,0,1
66,Nico Hoerner,CHC ,34,140,68.2,17.1,59.0,0.0,1.0,0,0,0,1,1,0,0,0
67,Blake Snell,FreeAgent,44,114,68.8,13.5,60.0,1.0,0.0,0,0,0,0,0,0,0,1
68,Oneil Cruz,PIT ,39,138,69.3,14.8,87.0,0.0,1.0,0,0,0,0,1,0,0,0
69,Josh Lowe,TB ,36,108,72.1,13.5,89.0,0.0,1.0,0,0,0,0,0,0,1,0
70,Jhoan Duran,MIN ,44,133,73.6,14.2,71.0,1.0,0.0,1,0,0,0,0,0,0,0
71,Grayson Rodriguez,BAL ,45,135,74.7,13.6,70.0,1.0,0.0,0,0,0,0,0,0,0,1
72,J.T. Realmuto,PHI ,51,104,75.4,8.8,74.0,0.0,1.0,0,1,0,0,0,0,0,0
73,Eury Perez,MIA ,57,102,76.5,11.6,99.0,1.0,0.0,0,0,0,0,0,0,0,1
74,Kyle Schwarber,PHI ,33,118,76.6,16.0,61.0,0.0,1.0,0,0,0,0,0,0,1,0
75,Christian Walker,ARI ,48,145,76.8,12.2,78.0,0.0,1.0,0,0,0,0,0,1,0,0
76,Zach Eflin,TB ,49,106,77.0,11.2,80.0,1.0,0.0,0,0,0,0,0,0,0,1
77,Camilo Doval,SF ,53,167,78.3,20.4,68.0,1.0,0.0,1,0,0,0,0,0,0,0
78,Alex Bregman,HOU ,53,109,78.4,12.4,67.0,0.0,1.0,0,0,1,0,0,0,0,0
79,Bobby Miller,LAD ,58,137,81.4,13.9,85.0,1.0,0.0,0,0,0,0,0,0,0,1
80,Bryan Reynolds,PIT ,40,109,82.9,12.2,81.0,0.0,1.0,0,0,0,0,0,0,1,0
81,Gleyber Torres,NYY ,47,134,83.0,14.4,88.0,0.0,1.0,0,0,0,1,0,0,0,0
82,Will Smith,LAD ,66,105,83.3,10.1,69.0,0.0,1.0,0,1,0,0,0,0,0,0
83,Ha-Seong Kim,SD ,62,183,84.6,17.4,82.0,0.0,1.0,0,0,1,1,1,0,0,0
84,Nolan Arenado,STL ,52,153,85.2,12.4,77.0,0.0,1.0,0,0,1,0,0,0,0,0
85,Triston Casas,BOS ,52,113,86.0,12.7,95.0,0.0,1.0,0,0,0,0,0,1,0,0
86,Jesus Luzardo,MIA ,55,107,86.6,8.9,84.0,1.0,0.0,0,0,0,0,0,0,0,1
87,Raisel Iglesias,ATL ,56,146,89.4,19.9,76.0,1.0,0.0,1,0,0,0,0,0,0,0
88,David Bednar,PIT ,57,151,89.6,15.2,86.0,1.0,0.0,1,0,0,0,0,0,0,0
89,Jordan Romano,TOR ,60,133,91.7,14.6,83.0,1.0,0.0,1,0,0,0,0,0,0,0
90,William Contreras,MIL ,59,163,91.8,17.1,75.0,0.0,1.0,0,1,0,0,0,0,0,0
91,Joe Ryan,MIN ,70,145,95.9,17.4,91.0,1.0,0.0,0,0,0,0,0,0,0,1
92,Nick Castellanos,PHI ,70,174,97.7,13.3,101.0,0.0,1.0,0,0,0,0,0,0,1,0
93,Alexis Diaz,CIN ,62,142,99.1,12.5,90.0,1.0,0.0,1,0,0,0,0,0,0,0
94,Spencer Torkelson,DET ,76,131,100.0,11.6,111.0,0.0,1.0,0,0,0,0,0,1,0,0
95,Joe Musgrove,SD ,38,143,100.7,16.8,96.0,1.0,0.0,0,0,0,0,0,0,0,1
96,Justin Steele,CHC ,61,171,100.7,12.7,92.0,1.0,0.0,0,0,0,0,0,0,0,1
97,Cole Ragans,KC ,64,161,102.1,15.6,100.0,1.0,0.0,1,0,0,0,0,0,0,1
98,Xander Bogaerts,SD ,58,166,102.2,21.8,94.0,0.0,1.0,0,0,0,0,1,0,0,0
99,Seiya Suzuki,CHC ,76,134,103.0,12.0,109.0,0.0,1.0,0,0,0,0,0,0,1,0
100,George Springer,TOR ,62,132,103.2,12.5,102.0,0.0,1.0,0,0,0,0,0,0,1,0
101,Ketel Marte,ARI ,51,155,104.4,13.6,98.0,0.0,1.0,0,0,0,1,0,0,0,0
102,Bryson Stott,PHI ,42,198,104.6,14.9,108.0,0.0,1.0,0,0,0,1,0,0,0,0
103,Spencer Steer,CIN ,35,142,105.0,18.1,97.0,0.0,1.0,0,0,1,1,0,1,1,0
104,Josh Jung,TEX ,72,176,107.7,28.0,116.0,0.0,1.0,0,0,1,0,0,0,0,0
105,Paul Sewald,ARI ,81,177,108.5,17.6,103.0,1.0,0.0,1,0,0,0,0,0,0,0
106,Andres Munoz,SEA ,76,213,108.7,22.8,112.0,1.0,0.0,1,0,0,0,0,0,0,0
107,Jordan Walker,STL ,65,166,109.2,15.5,123.0,0.0,1.0,0,0,0,0,0,0,1,0
108,Tanner Bibee,CLE ,66,131,110.3,14.9,106.0,1.0,0.0,0,0,0,0,0,0,0,1
109,Dansby Swanson,CHC ,84,154,110.8,16.1,120.0,0.0,1.0,0,0,0,0,1,0,0,0
110,Yandy Diaz,TB ,78,192,112.4,17.1,104.0,0.0,1.0,0,0,1,0,0,1,0,0
111,Evan Carter,TEX ,59,162,112.6,18.4,107.0,0.0,1.0,0,0,0,0,0,0,1,0
112,Sonny Gray,STL ,86,151,115.6,11.0,110.0,1.0,0.0,0,0,0,0,0,0,0,1
113,Lane Thomas,WSH ,63,220,115.8,30.5,118.0,0.0,1.0,0,0,0,0,0,0,1,0
114,Teoscar Hernandez,LAD ,77,208,117.1,16.9,121.0,0.0,1.0,0,0,0,0,0,0,1,0
115,Andres Gimenez,CLE ,83,189,117.9,19.5,125.0,0.0,1.0,0,0,0,1,0,0,0,0
116,Dylan Cease,CWS ,92,158,118.0,17.6,93.0,1.0,0.0,0,0,0,0,0,0,0,1
117,Ryan Helsley,STL ,86,180,122.2,19.6,113.0,1.0,0.0,1,0,0,0,0,0,0,0
118,Josh Naylor,CLE ,98,198,122.3,15.6,124.0,0.0,1.0,0,0,0,0,0,1,0,0
119,Pete Fairbanks,TB ,76,212,124.4,23.4,115.0,1.0,0.0,1,0,0,0,0,0,0,0
120,Justin Verlander,HOU ,89,211,124.5,22.0,126.0,1.0,0.0,0,0,0,0,0,0,0,1
121,Evan Phillips,LAD ,89,194,125.0,18.5,114.0,1.0,0.0,1,0,0,0,0,0,0,0
122,Zack Gelof,OAK ,76,170,128.8,16.4,142.0,0.0,1.0,0,0,0,1,0,0,0,0
123,Yainer Diaz,HOU ,87,176,128.9,22.9,105.0,0.0,1.0,0,1,0,0,0,1,0,0
124,Kodai Senga,NYM ,50,222,129.3,56.5,72.0,1.0,0.0,0,0,0,0,0,0,0,1
125,Anthony Santander,BAL ,74,202,131.0,18.1,117.0,0.0,1.0,0,0,0,0,0,1,1,0
126,Anthony Volpe,NYY ,96,200,134.2,17.4,141.0,0.0,1.0,0,0,0,0,1,0,0,0
127,Vinnie Pasquantino,KC ,83,237,135.6,29.2,145.0,0.0,1.0,0,0,0,0,0,1,0,0
128,Clay Holmes,NYY ,99,211,136.2,16.7,127.0,1.0,0.0,1,0,0,0,0,0,0,0
129,Ian Happ,CHC ,49,206,137.5,21.3,146.0,0.0,1.0,0,0,0,0,0,0,1,0
130,Tanner Scott,MIA ,90,308,138.5,32.2,134.0,1.0,0.0,1,0,0,0,0,0,0,0
131,Jorge Soler,SF ,109,203,138.9,12.9,156.0,0.0,1.0,0,0,0,0,0,0,1,0
132,Riley Greene,DET ,55,223,140.4,24.8,166.0,0.0,1.0,0,0,0,0,0,0,1,0
133,Jackson Chourio,MIL ,72,239,141.1,36.4,150.0,0.0,1.0,0,0,0,0,0,0,1,0
134,Marcell Ozuna,ATL ,79,201,141.5,21.7,139.0,0.0,1.0,0,0,0,0,0,0,1,0
135,Cedric Mullins II,BAL ,92,199,141.8,22.2,128.0,0.0,1.0,0,0,0,0,0,0,1,0
136,Chris Bassitt,TOR ,99,202,142.1,15.4,119.0,1.0,0.0,0,0,0,0,0,0,0,1
137,TJ Friedl,CIN ,96,239,146.2,24.8,155.0,0.0,1.0,0,0,0,0,0,0,1,0
138,Esteury Ruiz,OAK ,100,212,146.8,22.8,131.0,0.0,1.0,0,0,0,0,0,0,1,0
139,Luis Arraez,MIA ,104,213,147.8,19.8,122.0,0.0,1.0,0,0,0,1,0,1,0,0
140,Hunter Greene,CIN ,84,230,149.8,26.0,130.0,1.0,0.0,0,0,0,0,0,0,0,1
141,Sean Murphy,ATL ,107,227,150.6,16.5,143.0,0.0,1.0,0,1,0,0,0,0,0,0
142,Jordan Montgomery,FreeAgent,115,207,151.0,18.3,137.0,1.0,0.0,0,0,0,0,0,0,0,1
143,Cal Raleigh,SEA ,107,212,151.3,20.8,135.0,0.0,1.0,0,1,0,0,0,0,0,0
144,Chris Sale,ATL ,104,219,152.6,33.5,140.0,1.0,0.0,0,0,0,0,0,0,0,1
145,Christian Encarnacion-Strand,CIN ,70,287,153.7,30.1,152.0,0.0,1.0,0,0,0,0,0,1,0,0
146,Michael King,SD ,108,252,153.7,30.9,148.0,1.0,0.0,1,0,0,0,0,0,0,1
147,Kenley Jansen,BOS ,116,299,154.3,29.8,164.0,1.0,0.0,1,0,0,0,0,0,0,0
148,Merrill Kelly,ARI ,120,197,155.0,19.5,136.0,1.0,0.0,0,0,0,0,0,0,0,1
149,Thairo Estrada,SF ,112,201,155.3,23.9,165.0,0.0,1.0,0,0,0,1,1,0,0,0
150,Chas McCormick,HOU ,87,197,156.1,22.8,172.0,0.0,1.0,0,0,0,0,0,0,1,0
151,Salvador Perez,KC ,116,198,156.7,22.9,132.0,0.0,1.0,0,1,0,0,0,1,0,0
152,Walker Buehler,LAD ,96,296,156.7,38.1,133.0,1.0,0.0,0,0,0,0,0,0,0,1
153,Masataka Yoshida,BOS ,79,237,157.3,22.1,154.0,0.0,1.0,0,0,0,0,0,0,1,0
154,Rhys Hoskins,MIL ,104,220,158.2,23.8,181.0,0.0,1.0,0,0,0,0,0,1,0,0
155,Max Muncy,LAD ,105,211,158.5,21.0,147.0,0.0,1.0,0,0,1,0,0,0,0,0
156,James Outman,LAD ,73,217,159.6,31.7,179.0,0.0,1.0,0,0,0,0,0,0,1,0
157,Shane Bieber,CLE ,90,264,159.8,30.9,138.0,1.0,0.0,0,0,0,0,0,0,0,1
158,Willson Contreras,STL ,122,255,160.8,26.4,149.0,0.0,1.0,0,1,0,0,0,0,0,0
159,Bailey Ober,MIN ,84,259,161.4,32.5,161.0,1.0,0.0,0,0,0,0,0,0,0,1
160,Jake Burger,MIA ,137,207,163.4,14.0,169.0,0.0,1.0,0,0,1,0,0,0,0,0
161,Carlos Rodon,NYY ,89,240,163.7,35.3,162.0,1.0,0.0,0,0,0,0,0,0,0,1
162,Alec Bohm,PHI ,128,240,164.0,22.7,157.0,0.0,1.0,0,0,1,0,0,1,0,0
163,Wyatt Langford,TEX ,51,284,164.6,44.8,178.0,0.0,1.0,0,0,0,0,0,0,1,0
164,Francisco Alvarez,NYM ,104,243,164.7,22.0,158.0,0.0,1.0,0,1,0,0,0,0,0,0
165,Nolan Gorman,STL ,69,229,166.0,20.0,177.0,0.0,1.0,0,0,1,1,0,0,0,0
166,Craig Kimbrel,BAL ,100,249,156.1,39.3,151.0,1.0,0.0,1,0,0,0,0,0,0,0
167,Brandon Nimmo,NYM ,53,218,168.0,27.3,163.0,0.0,1.0,0,0,0,0,0,0,1,0
168,Gavin Williams,CLE ,104,263,169.7,31.0,193.0,1.0,0.0,0,0,0,0,0,0,0,1
169,Nathaniel Lowe,TEX ,128,227,173.4,23.3,188.0,0.0,1.0,0,0,0,0,0,1,0,0
170,Noelvi Marte,CIN ,88,238,173.9,30.6,190.0,0.0,1.0,0,0,1,0,0,0,0,0
171,Jarren Duran,BOS ,115,287,174.1,32.1,199.0,0.0,1.0,0,0,0,0,0,0,1,0
172,Willy Adames,MIL ,131,235,174.5,16.4,191.0,0.0,1.0,0,0,0,0,1,0,0,0
173,Ke'Bryan Hayes,PIT ,127,251,175.0,20.0,184.0,0.0,1.0,0,0,1,0,0,0,0,0
174,Gabriel Moreno,ARI ,118,251,175.0,31.1,160.0,0.0,1.0,0,1,0,0,0,0,0,0
175,Mitch Keller,PIT ,105,230,164.5,28.9,144.0,1.0,0.0,0,0,0,0,0,0,0,1
176,Jose Berrios,TOR ,138,248,176.7,29.0,167.0,1.0,0.0,0,0,0,0,0,0,0,1
177,Yu Darvish,SD ,123,240,176.9,21.7,174.0,1.0,0.0,0,0,0,0,0,0,0,1
178,Tommy Edman,STL ,140,239,179.9,27.7,171.0,0.0,1.0,0,0,0,1,1,0,1,0
179,Edouard Julien,MIN ,102,301,181.6,30.6,223.0,0.0,1.0,0,0,0,1,0,0,0,0
180,Adbert Alzolay,CHC ,113,329,181.7,46.3,153.0,1.0,0.0,1,0,0,0,0,0,0,0
181,Trevor Story,BOS ,127,270,184.0,31.2,215.0,0.0,1.0,0,0,0,0,1,0,0,0
182,Hunter Brown,HOU ,118,245,184.0,28.5,170.0,1.0,0.0,0,0,0,0,0,0,0,1
183,Cristian Javier,HOU ,139,242,184.1,25.5,168.0,1.0,0.0,0,0,0,0,0,0,0,1
184,Christopher Morel,CHC ,135,242,184.4,24.3,194.0,0.0,1.0,0,0,0,1,0,0,1,0
185,Steven Kwan,CLE ,85,226,184.7,20.6,175.0,0.0,1.0,0,0,0,0,0,0,1,0
186,Lars Nootbaar,STL ,77,260,185.3,25.7,204.0,0.0,1.0,0,0,0,0,0,0,1,0
187,Isaac Paredes,TB ,75,241,185.6,20.2,159.0,0.0,1.0,0,0,1,1,0,1,0,0
188,Jonah Heim,TEX ,144,265,188.7,24.5,185.0,0.0,1.0,0,1,0,0,0,0,0,0
189,Eloy Jimenez,CWS ,111,285,191.6,38.0,183.0,0.0,1.0,0,0,0,0,0,0,1,0
190,Kerry Carpenter,DET ,121,235,195.3,21.3,211.0,0.0,1.0,0,0,0,0,0,0,1,0
191,Bryan Woo,SEA ,135,300,195.5,28.9,207.0,1.0,0.0,0,0,0,0,0,0,0,1
192,Jackson Holliday,BAL ,113,267,195.6,35.6,176.0,0.0,1.0,0,0,0,1,1,0,0,0
193,Ezequiel Tovar,COL ,150,322,196.1,28.2,203.0,0.0,1.0,0,0,0,0,1,0,0,0
194,Eduardo Rodriguez,ARI ,140,266,197.6,29.9,180.0,1.0,0.0,0,0,0,0,0,0,0,1
195,J.D. Martinez,FreeAgent,120,253,197.8,26.0,225.0,0.0,1.0,0,0,0,0,0,0,1,0
196,Bryce Miller,SEA ,130,295,198.9,33.0,182.0,1.0,0.0,0,0,0,0,0,0,0,1
197,Bo Naylor,CLE ,149,316,201.7,28.2,219.0,0.0,1.0,0,1,0,0,0,0,0,0
198,Nathan Eovaldi,TEX ,128,289,203.0,36.1,187.0,1.0,0.0,0,0,0,0,0,0,0,1
199,Keibert Ruiz,WSH ,136,298,204.4,31.4,173.0,0.0,1.0,0,1,0,0,0,0,0,0
200,Jeimer Candelario,CIN ,143,241,205.8,20.0,214.0,0.0,1.0,0,0,1,0,0,1,0,0
201,Jarred Kelenic,ATL ,171,259,207.0,15.7,229.0,0.0,1.0,0,0,0,0,0,0,1,0
202,Logan O'Hoppe,LAA ,146,295,207.3,40.5,195.0,0.0,1.0,0,1,0,0,0,0,0,0
203,Ryan Pepiot,TB ,136,260,208.3,30.0,196.0,1.0,0.0,1,0,0,0,0,0,0,1
204,Byron Buxton,MIN ,171,262,208.8,20.0,236.0,0.0,1.0,0,0,0,0,0,0,0,0
205,Tyler O'Neill,BOS ,165,250,209.7,17.5,235.0,0.0,1.0,0,0,0,0,0,0,1,0
206,Brandon Pfaadt,ARI ,133,258,210.4,26.7,218.0,1.0,0.0,0,0,0,0,0,0,0,1
207,Daulton Varsho,TOR ,160,297,210.5,25.0,210.0,0.0,1.0,0,0,0,0,0,0,1,0
208,Ryan Mountcastle,BAL ,141,254,210.9,22.9,241.0,0.0,1.0,0,0,0,0,0,1,0,0
209,Nick Pivetta,BOS ,126,314,211.7,47.1,186.0,1.0,0.0,1,0,0,0,0,0,0,1
210,Carlos Correa,MIN ,172,264,212.9,20.9,217.0,0.0,1.0,0,0,0,0,1,0,0,0
211,Mitch Garver,SEA ,139,339,215.7,37.3,232.0,0.0,1.0,0,1,0,0,0,0,0,0
212,Braxton Garrett,MIA ,122,295,206.7,36.1,189.0,1.0,0.0,0,0,0,0,0,0,0,1
213,Starling Marte,NYM ,169,280,216.2,18.7,212.0,0.0,1.0,0,0,0,0,0,0,1,0
214,Shota Imanaga,CHC ,153,360,216.6,43.4,197.0,1.0,0.0,0,0,0,0,0,0,0,1
215,Jorge Polanco,SEA ,114,260,216.7,28.1,247.0,0.0,1.0,0,0,1,1,0,0,0,0
216,Lourdes Gurriel Jr.,ARI ,174,284,216.8,24.5,209.0,0.0,1.0,0,0,0,0,0,0,1,0
217,Jonathan India,CIN ,141,278,217.7,29.4,222.0,0.0,1.0,0,0,0,1,0,0,0,0
218,Jeremy Pena,HOU ,172,301,218.3,28.9,233.0,0.0,1.0,0,0,0,0,1,0,0,0
219,Jose Leclerc,TEX ,140,280,218.7,33.3,198.0,1.0,0.0,1,0,0,0,0,0,0,0
220,Taylor Ward,LAA ,183,273,219.5,16.5,243.0,0.0,1.0,0,0,0,0,0,0,1,0
221,Brandon Drury,LAA ,180,291,220.9,23.4,227.0,0.0,1.0,0,0,0,1,0,1,0,0
222,Matt Chapman,FreeAgent,158,282,221.1,25.8,281.0,0.0,1.0,0,0,1,0,0,0,0,0
223,Alex Lange,DET ,166,281,221.4,27.5,200.0,1.0,0.0,1,0,0,0,0,0,0,0
224,Jack Suwinski,PIT ,134,295,222.5,26.0,274.0,0.0,1.0,0,0,0,0,0,0,1,0
225,Jose Alvarado,PHI ,93,350,223.8,45.3,192.0,1.0,0.0,1,0,0,0,0,0,0,0
226,Andrew Vaughn,CWS ,155,254,215.2,21.4,263.0,0.0,1.0,0,0,0,0,0,1,0,0
227,Aaron Civale,TB ,170,302,225.3,35.9,224.0,1.0,0.0,0,0,0,0,0,0,0,1
228,Brandon Lowe,TB ,158,309,227.2,29.7,290.0,0.0,1.0,0,0,0,1,0,0,0,0
229,Junior Caminero,TB ,124,298,221.8,42.9,205.0,0.0,1.0,0,0,1,0,1,0,0,0
230,Charlie Morton,ATL ,147,278,232.8,26.5,201.0,1.0,0.0,0,0,0,0,0,0,0,1
231,Shane Baz,TB ,68,302,224.7,42.2,208.0,1.0,0.0,0,0,0,0,0,0,0,1
232,Justin Turner,TOR ,167,300,233.4,30.5,213.0,0.0,1.0,0,0,1,1,0,1,0,0
233,Nick Lodolo,CIN ,126,348,236.0,33.4,234.0,1.0,0.0,0,0,0,0,0,0,0,1
234,J.P. Crawford,SEA ,74,373,240.5,39.4,231.0,0.0,1.0,0,0,0,0,1,0,0,0
235,Ryan McMahon,COL ,178,290,240.5,24.1,264.0,0.0,1.0,0,0,1,1,0,0,0,0
236,Lucas Giolito,BOS ,190,315,241.5,23.5,202.0,1.0,0.0,0,0,0,0,0,0,0,1
237,Triston McKenzie,CLE ,140,292,234.2,29.8,220.0,1.0,0.0,0,0,0,0,0,0,0,1
238,Josh Bell,MIA ,188,290,242.4,20.4,275.0,0.0,1.0,0,0,0,0,0,1,0,0
239,Jose Abreu,HOU ,191,304,243.9,18.7,257.0,0.0,1.0,0,0,0,0,0,1,0,0
240,Vaughn Grissom,BOS ,120,268,228.8,30.3,238.0,0.0,1.0,0,0,0,0,1,0,0,0
241,Brayan Bello,BOS ,183,325,245.7,31.0,230.0,1.0,0.0,0,0,0,0,0,0,0,1
242,Eugenio Suarez,ARI ,174,283,239.5,29.2,273.0,0.0,1.0,0,0,1,0,0,0,0,0
243,Luis Campusano,SD ,153,308,241.0,35.1,253.0,0.0,1.0,0,1,0,0,0,0,0,0
244,Max Kepler,MIN ,180,310,245.9,28.5,292.0,0.0,1.0,0,0,0,0,0,0,1,0
245,Anthony Rizzo,NYY ,193,301,249.5,25.1,265.0,0.0,1.0,0,0,0,0,0,1,0,0
246,Giancarlo Stanton,NYY ,207,314,258.7,21.2,242.0,0.0,1.0,0,0,0,0,0,0,1,0
247,Jung Hoo Lee,SF ,149,277,234.6,31.3,216.0,0.0,1.0,0,0,0,0,0,0,1,0
248,Taj Bradley,TB ,141,352,251.6,34.8,283.0,1.0,0.0,0,0,0,0,0,0,0,1
249,Reid Detmers,LAA ,195,351,261.8,32.5,248.0,1.0,0.0,0,0,0,0,0,0,0,1
