Rank,Player,Team,Best,Worst,Avg,StdDev,ADP,pit,bat,RP,C,3B,2B,SS,1B,OF,SP
17,Bryce Harper,PHI ,10,23,17.5,2.4,17.0,0.0,1.0,0,0,0,0,0,1,0,0
18,Austin Riley,ATL ,12,20,18.2,1.4,18.0,0.0,1.0,0,0,1,0,0,0,0,0
19,Rafael Devers,BOS ,16,25,20.6,2.0,19.0,0.0,1.0,0,0,1,0,0,0,0,0
20,Corbin Burnes,BAL ,12,37,21.3,4.3,20.0,1.0,0.0,0,0,0,0,0,0,0,1
21,Ozzie Albies,ATL ,14,34,22.4,3.4,21.0,0.0,1.0,0,0,0,1,0,0,0,0
22,Francisco Lindor,NYM ,18,44,24.1,4.5,23.0,0.0,1.0,0,0,0,0,1,0,0,0
23,Pete Alonso,NYM ,15,41,24.4,3.4,22.0,0.0,1.0,0,0,0,0,0,1,0,0
24,Zack Wheeler,PHI ,17,47,24.8,3.4,26.0,1.0,0.0,0,0,0,0,0,0,0,1
25,Marcus Semien,TEX ,13,37,25.2,3.8,24.0,0.0,1.0,0,0,0,1,0,0,0,0
26,Vladimir Guerrero Jr.,TOR ,19,40,28.1,4.3,27.0,0.0,1.0,0,0,0,0,0,1,0,0
27,Corey Seager,TEX ,14,50,28.6,6.5,25.0,0.0,1.0,0,0,0,0,1,0,0,0
28,Luis Robert Jr.,CWS ,17,41,29.0,4.2,30.0,0.0,1.0,0,0,0,0,0,0,1,0
29,Michael Harris II,ATL ,15,39,29.6,4.1,33.0,0.0,1.0,0,0,0,0,0,0,1,0
30,Luis Castillo,SEA ,19,46,31.8,5.4,32.0,1.0,0.0,0,0,0,0,0,0,0,1
31,Gunnar Henderson,BAL ,25,56,32.1,4.7,29.0,0.0,1.0,0,0,1,0,1,0,0,0
32,Bo Bichette,TOR ,21,57,33.9,5.4,36.0,0.0,1.0,0,0,0,0,1,0,0,0
33,Jose Altuve,HOU ,22,44,35.4,5.1,35.0,0.0,1.0,0,0,0,1,0,0,0,0
34,Pablo Lopez,MIN ,27,54,35.8,5.0,39.0,1.0,0.0,0,0,0,0,0,0,0,1
35,Elly De La Cruz,CIN ,18,93,36.8,11.8,28.0,0.0,1.0,0,0,1,0,1,0,0,0
36,Randy Arozarena,TB ,21,46,36.9,3.9,42.0,0.0,1.0,0,0,0,0,0,0,1,0
37,George Kirby,SEA ,26,63,37.7,8.4,41.0,1.0,0.0,0,0,0,0,0,0,0,1
38,Kevin Gausman,TOR ,17,66,38.1,9.1,31.0,1.0,0.0,0,0,0,0,0,0,0,1
39,Adolis Garcia,TEX ,24,69,40.0,6.7,40.0,0.0,1.0,0,0,0,0,0,0,1,0
40,Zac Gallen,ARI ,27,73,40.1,6.5,38.0,1.0,0.0,0,0,0,0,0,0,0,1
41,Yoshinobu Yamamoto,LAD ,27,71,42.8,7.7,34.0,1.0,0.0,0,0,0,0,0,0,0,1
42,CJ Abrams,WSH ,15,93,44.5,12.8,45.0,0.0,1.0,0,0,0,0,1,0,0,0
43,Tarik Skubal,DET ,34,60,46.7,6.6,46.0,1.0,0.0,0,0,0,0,0,0,0,1
44,Tyler Glasnow,LAD ,25,108,48.0,10.5,43.0,1.0,0.0,0,0,0,0,0,0,0,1
45,Logan Webb,SF ,32,62,48.8,6.1,47.0,1.0,0.0,0,0,0,0,0,0,0,1
46,Manny Machado,SD ,35,81,50.7,10.7,51.0,0.0,1.0,0,0,1,0,0,0,0,0
47,Aaron Nola,PHI ,26,107,51.7,9.3,48.0,1.0,0.0,0,0,0,0,0,0,0,1
48,Mike Trout,LAA ,29,78,53.0,8.9,50.0,0.0,1.0,0,0,0,0,0,0,1,0
49,Royce Lewis,MIN ,39,80,53.0,8.4,56.0,0.0,1.0,0,0,1,0,0,0,0,0
50,Freddy Peralta,MIL ,38,69,54.0,6.1,58.0,1.0,0.0,0,0,0,0,0,0,0,1
51,Cody Bellinger,CHC ,26,94,54.9,11.4,54.0,0.0,1.0,0,0,0,0,0,1,1,0
52,Josh Hader,HOU ,40,99,55.0,9.9,52.0,1.0,0.0,1,0,0,0,0,0,0,0
53,Nolan Jones,COL ,39,93,55.1,10.0,53.0,0.0,1.0,0,0,0,0,0,1,1,0
54,Max Fried,ATL ,34,95,56.4,8.1,49.0,1.0,0.0,0,0,0,0,0,0,0,1
55,Adley Rutschman,BAL ,40,100,56.4,10.2,44.0,0.0,1.0,0,1,0,0,0,0,0,0
56,Paul Goldschmidt,STL ,41,89,56.4,10.0,59.0,0.0,1.0,0,0,0,0,0,1,0,0
57,Framber Valdez,HOU ,33,101,57.1,12.5,55.0,1.0,0.0,0,0,0,0,0,0,0,1
58,Edwin Diaz,NYM ,37,147,57.7,13.6,57.0,1.0,0.0,1,0,0,0,0,0,0,0
59,Jazz Chisholm Jr.,MIA ,28,108,60.1,11.0,64.0,0.0,1.0,0,0,0,0,0,0,1,0
60,Christian Yelich,MIL ,35,81,62.5,6.9,71.0,0.0,1.0,0,0,0,0,0,0,1,0
61,Emmanuel Clase,CLE ,43,97,64.5,11.6,61.0,1.0,0.0,1,0,0,0,0,0,0,0
62,Nico Hoerner,CHC ,32,115,64.9,15.5,60.0,0.0,1.0,0,0,0,1,1,0,0,0
63,Matt McLain,CIN ,43,106,65.9,14.2,63.0,0.0,1.0,0,0,0,1,1,0,0,0
64,Logan Gilbert,SEA ,48,90,66.2,9.1,67.0,1.0,0.0,0,0,0,0,0,0,0,1
65,Oneil Cruz,PIT ,38,106,66.4,13.9,65.0,0.0,1.0,0,0,0,0,1,0,0,0
66,Grayson Rodriguez,BAL ,46,114,70.6,13.0,68.0,1.0,0.0,0,0,0,0,0,0,0,1
67,Camilo Doval,SF ,51,167,70.7,14.9,69.0,1.0,0.0,1,0,0,0,0,0,0,0
68,Zach Eflin,TB ,40,111,72.3,12.7,78.0,1.0,0.0,0,0,0,0,0,0,0,1
69,Jhoan Duran,MIN ,44,184,72.5,20.3,70.0,1.0,0.0,1,0,0,0,0,0,0,0
70,J.T. Realmuto,PHI ,51,105,75.1,9.3,73.0,0.0,1.0,0,1,0,0,0,0,0,0
71,Alex Bregman,HOU ,45,109,75.4,13.1,72.0,0.0,1.0,0,0,1,0,0,0,0,0
72,Gleyber Torres,NYY ,47,116,75.9,11.1,88.0,0.0,1.0,0,0,0,1,0,0,0,0
73,Kyle Schwarber,PHI ,46,111,76.2,13.8,62.0,0.0,1.0,0,0,0,0,0,0,1,0
74,Bryan Reynolds,PIT ,38,107,76.8,10.2,74.0,0.0,1.0,0,0,0,0,0,0,1,0
75,Blake Snell,SF ,46,111,78.5,15.6,66.0,1.0,0.0,0,0,0,0,0,0,0,1
76,Christian Walker,ARI ,29,102,78.7,10.1,75.0,0.0,1.0,0,0,0,0,0,1,0,0
77,Bobby Miller,LAD ,49,125,80.2,15.9,76.0,1.0,0.0,0,0,0,0,0,0,0,1
78,Jesus Luzardo,MIA ,53,97,80.7,9.6,80.0,1.0,0.0,0,0,0,0,0,0,0,1
79,Triston Casas,BOS ,48,112,81.0,14.3,91.0,0.0,1.0,0,0,0,0,0,1,0,0
80,Nolan Arenado,STL ,59,154,81.9,9.0,81.0,0.0,1.0,0,0,1,0,0,0,0,0
81,Will Smith,LAD ,61,118,82.1,12.6,77.0,0.0,1.0,0,1,0,0,0,0,0,0
82,Raisel Iglesias,ATL ,44,132,82.3,15.7,86.0,1.0,0.0,1,0,0,0,0,0,0,0
83,Jordan Romano,TOR ,60,129,83.3,12.2,83.0,1.0,0.0,1,0,0,0,0,0,0,0
84,William Contreras,MIL ,47,156,86.1,18.3,85.0,0.0,1.0,0,1,0,0,0,0,0,0
85,Ha-Seong Kim,SD ,62,154,89.2,21.2,82.0,0.0,1.0,0,0,1,1,1,0,0,0
86,Joe Ryan,MIN ,60,133,90.3,17.2,87.0,1.0,0.0,0,0,0,0,0,0,0,1
87,Xander Bogaerts,SD ,56,119,90.5,15.6,92.0,0.0,1.0,0,0,0,0,1,0,0,0
88,Justin Steele,CHC ,60,127,91.8,9.5,90.0,1.0,0.0,0,0,0,0,0,0,0,1
89,Nick Castellanos,PHI ,73,184,95.3,15.0,99.0,0.0,1.0,0,0,0,0,0,0,1,0
90,Joe Musgrove,SD ,61,153,96.1,16.3,95.0,1.0,0.0,0,0,0,0,0,0,0,1
91,Seiya Suzuki,CHC ,58,135,96.4,14.4,104.0,0.0,1.0,0,0,0,0,0,0,1,0
92,Alexis Diaz,CIN ,59,176,96.5,13.8,93.0,1.0,0.0,1,0,0,0,0,0,0,0
93,Cole Ragans,KC ,52,196,97.0,27.8,96.0,1.0,0.0,1,0,0,0,0,0,0,1
94,Ketel Marte,ARI ,47,130,97.5,12.8,101.0,0.0,1.0,0,0,0,1,0,0,0,0
95,David Bednar,PIT ,60,156,98.1,17.6,98.0,1.0,0.0,1,0,0,0,0,0,0,0
96,Josh Lowe,TB ,36,200,98.8,33.9,79.0,0.0,1.0,0,0,0,0,0,0,1,0
97,Andres Munoz,SEA ,67,275,101.5,22.3,112.0,1.0,0.0,1,0,0,0,0,0,0,0
98,Spencer Torkelson,DET ,76,128,101.8,11.4,103.0,0.0,1.0,0,0,0,0,0,1,0,0
99,George Springer,TOR ,75,134,102.3,11.3,100.0,0.0,1.0,0,0,0,0,0,0,1,0
100,Paul Sewald,ARI ,72,168,103.3,14.2,106.0,1.0,0.0,1,0,0,0,0,0,0,0
101,Dylan Cease,SD ,71,204,104.2,21.0,94.0,1.0,0.0,0,0,0,0,0,0,0,1
102,Josh Jung,TEX ,72,170,105.8,22.8,113.0,0.0,1.0,0,0,1,0,0,0,0,0
103,Bryson Stott,PHI ,42,176,106.1,15.2,108.0,0.0,1.0,0,0,0,1,0,0,0,0
104,Dansby Swanson,CHC ,71,160,106.7,15.8,117.0,0.0,1.0,0,0,0,0,1,0,0,0
105,Tanner Bibee,CLE ,80,135,107.7,11.4,105.0,1.0,0.0,0,0,0,0,0,0,0,1
106,Evan Carter,TEX ,72,181,110.3,18.0,102.0,0.0,1.0,0,0,0,0,0,0,1,0
107,Yandy Diaz,TB ,71,176,111.0,16.4,116.0,0.0,1.0,0,0,1,0,0,1,0,0
108,Andres Gimenez,CLE ,75,187,111.5,17.8,115.0,0.0,1.0,0,0,0,1,0,0,0,0
109,Spencer Steer,CIN ,35,166,111.6,23.2,97.0,0.0,1.0,0,0,1,1,0,1,1,0
110,Jordan Walker,STL ,79,187,112.2,19.2,114.0,0.0,1.0,0,0,0,0,0,0,1,0
111,Lane Thomas,WSH ,63,219,112.3,24.4,110.0,0.0,1.0,0,0,0,0,0,0,1,0
112,Josh Naylor,CLE ,77,155,113.6,13.2,125.0,0.0,1.0,0,0,0,0,0,1,0,0
113,Teoscar Hernandez,LAD ,79,163,114.0,16.5,109.0,0.0,1.0,0,0,0,0,0,0,1,0
114,Evan Phillips,LAD ,82,144,114.3,14.2,111.0,1.0,0.0,1,0,0,0,0,0,0,0
115,Pete Fairbanks,TB ,82,173,117.6,19.2,121.0,1.0,0.0,1,0,0,0,0,0,0,0
116,Ryan Helsley,STL ,91,180,122.0,20.1,120.0,1.0,0.0,1,0,0,0,0,0,0,0
117,Sonny Gray,STL ,90,157,123.5,17.4,118.0,1.0,0.0,0,0,0,0,0,0,0,1
118,Eury Perez,MIA ,57,307,125.3,69.6,84.0,1.0,0.0,0,0,0,0,0,0,0,1
119,Yainer Diaz,HOU ,79,237,127.4,21.1,107.0,0.0,1.0,0,1,0,0,0,1,0,0
120,Zack Gelof,OAK ,87,170,129.2,17.1,139.0,0.0,1.0,0,0,0,1,0,0,0,0
121,Clay Holmes,NYY ,82,173,129.3,16.4,126.0,1.0,0.0,1,0,0,0,0,0,0,0
122,Chris Bassitt,TOR ,86,170,130.5,14.3,119.0,1.0,0.0,0,0,0,0,0,0,0,1
123,Anthony Santander,BAL ,74,303,131.7,17.0,124.0,0.0,1.0,0,0,0,0,0,1,1,0
124,Marcell Ozuna,ATL ,93,192,132.0,15.3,132.0,0.0,1.0,0,0,0,0,0,0,1,0
125,Christian Encarnacion-Strand,CIN ,70,232,133.7,22.1,135.0,0.0,1.0,0,0,0,0,0,1,0,0
126,Anthony Volpe,NYY ,93,198,134.0,21.3,128.0,0.0,1.0,0,0,0,0,1,0,0,0
127,Riley Greene,DET ,55,174,134.2,22.3,145.0,0.0,1.0,0,0,0,0,0,0,1,0
128,Chris Sale,ATL ,74,218,136.2,32.8,130.0,1.0,0.0,0,0,0,0,0,0,0,1
129,Cedric Mullins II,BAL ,105,213,137.0,19.5,137.0,0.0,1.0,0,0,0,0,0,0,1,0
130,Jackson Chourio,MIL ,76,239,138.7,31.3,134.0,0.0,1.0,0,0,0,0,0,0,1,0
131,Tanner Scott,MIA ,91,251,138.9,29.7,138.0,1.0,0.0,1,0,0,0,0,0,0,0
132,Vinnie Pasquantino,KC ,96,237,139.5,26.7,162.0,0.0,1.0,0,0,0,0,0,1,0,0
133,Wyatt Langford,TEX ,77,284,139.7,55.9,155.0,0.0,1.0,0,0,0,0,0,0,1,0
134,Bailey Ober,MIN ,89,206,140.0,22.9,149.0,1.0,0.0,0,0,0,0,0,0,0,1
135,Ian Happ,CHC ,41,178,140.3,22.3,159.0,0.0,1.0,0,0,0,0,0,0,1,0
136,Luis Arraez,MIA ,68,183,141.8,22.7,141.0,0.0,1.0,0,0,0,1,0,1,0,0
137,Shane Bieber,CLE ,92,219,142.1,21.9,127.0,1.0,0.0,0,0,0,0,0,0,0,1
138,Esteury Ruiz,OAK ,101,193,142.2,24.0,123.0,0.0,1.0,0,0,0,0,0,0,1,0
139,Hunter Greene,CIN ,97,201,143.7,20.5,122.0,1.0,0.0,0,0,0,0,0,0,0,1
140,Jorge Soler,SF ,105,207,145.3,19.3,152.0,0.0,1.0,0,0,0,0,0,0,1,0
141,Michael King,SD ,99,272,145.7,43.9,142.0,1.0,0.0,1,0,0,0,0,0,0,1
142,Merrill Kelly,ARI ,87,202,147.1,18.4,129.0,1.0,0.0,0,0,0,0,0,0,0,1
143,Gerrit Cole,NYY ,13,252,148.8,63.9,37.0,1.0,0.0,0,0,0,0,0,0,0,1
144,Craig Kimbrel,BAL ,97,292,150.4,32.4,140.0,1.0,0.0,1,0,0,0,0,0,0,0
145,Sean Murphy,ATL ,107,187,150.5,15.3,143.0,0.0,1.0,0,1,0,0,0,0,0,0
146,Kenley Jansen,BOS ,102,299,150.7,25.1,160.0,1.0,0.0,1,0,0,0,0,0,0,0
147,Thairo Estrada,SF ,109,207,151.3,21.2,171.0,0.0,1.0,0,0,0,1,1,0,0,0
148,Chas McCormick,HOU ,101,197,151.7,17.9,154.0,0.0,1.0,0,0,0,0,0,0,1,0
149,Salvador Perez,KC ,83,233,152.6,23.4,133.0,0.0,1.0,0,1,0,0,0,1,0,0
150,Jake Burger,MIA ,94,207,154.3,18.1,153.0,0.0,1.0,0,0,1,0,0,0,0,0
151,Cal Raleigh,SEA ,119,190,154.5,19.7,136.0,0.0,1.0,0,1,0,0,0,0,0,0
152,Justin Verlander,HOU ,98,233,154.8,30.3,131.0,1.0,0.0,0,0,0,0,0,0,0,1
153,Jordan Montgomery,FreeAgent,67,279,156.3,19.3,158.0,1.0,0.0,0,0,0,0,0,0,0,1
154,Masataka Yoshida,BOS ,103,203,157.3,21.8,164.0,0.0,1.0,0,0,0,0,0,0,1,0
155,Alec Bohm,PHI ,102,235,157.4,21.9,157.0,0.0,1.0,0,0,1,0,0,1,0,0
156,Max Muncy,LAD ,95,228,158.3,19.0,144.0,0.0,1.0,0,0,1,0,0,0,0,0
157,James Outman,LAD ,103,218,158.7,24.9,168.0,0.0,1.0,0,0,0,0,0,0,1,0
158,Willson Contreras,STL ,107,255,159.2,24.1,161.0,0.0,1.0,0,1,0,0,0,0,0,0
159,Brandon Nimmo,NYM ,53,210,159.4,23.4,181.0,0.0,1.0,0,0,0,0,0,0,1,0
160,Mitch Keller,PIT ,106,261,159.8,29.0,147.0,1.0,0.0,0,0,0,0,0,0,0,1
161,Rhys Hoskins,MIL ,109,238,159.8,25.5,188.0,0.0,1.0,0,0,0,0,0,1,0,0
162,Jose Berrios,TOR ,111,259,160.2,25.5,156.0,1.0,0.0,0,0,0,0,0,0,0,1
163,Jarren Duran,BOS ,115,253,160.5,26.7,176.0,0.0,1.0,0,0,0,0,0,0,1,0
164,Adbert Alzolay,CHC ,113,329,161.2,24.7,146.0,1.0,0.0,1,0,0,0,0,0,0,0
165,Carlos Rodon,NYY ,120,229,163.9,25.4,166.0,1.0,0.0,0,0,0,0,0,0,0,1
166,Nolan Gorman,STL ,123,244,166.6,22.1,169.0,0.0,1.0,0,0,1,1,0,0,0,0
167,Francisco Alvarez,NYM ,101,208,167.0,22.3,167.0,0.0,1.0,0,1,0,0,0,0,0,0
168,Ke'Bryan Hayes,PIT ,114,251,168.6,28.4,179.0,0.0,1.0,0,0,1,0,0,0,0,0
169,Willy Adames,MIL ,108,262,170.3,24.7,187.0,0.0,1.0,0,0,0,0,1,0,0,0
170,Hunter Brown,HOU ,101,245,171.1,26.9,173.0,1.0,0.0,0,0,0,0,0,0,0,1
171,Gabriel Moreno,ARI ,128,278,172.8,29.0,170.0,0.0,1.0,0,1,0,0,0,0,0,0
172,Cristian Javier,HOU ,121,232,174.1,24.3,163.0,1.0,0.0,0,0,0,0,0,0,0,1
173,Walker Buehler,LAD ,105,280,174.1,33.3,151.0,1.0,0.0,0,0,0,0,0,0,0,1
174,Yu Darvish,SD ,115,240,174.5,25.7,174.0,1.0,0.0,0,0,0,0,0,0,0,1
175,Christopher Morel,CHC ,139,233,181.2,24.6,182.0,0.0,1.0,0,0,0,1,0,0,1,0
176,Isaac Paredes,TB ,75,229,181.2,21.3,165.0,0.0,1.0,0,0,1,1,0,1,0,0
177,TJ Friedl,CIN ,117,309,181.4,49.0,148.0,0.0,1.0,0,0,0,0,0,0,1,0
178,Eloy Jimenez,CWS ,131,249,183.3,22.0,178.0,0.0,1.0,0,0,0,0,0,0,1,0
179,Trevor Story,BOS ,136,240,184.8,23.0,194.0,0.0,1.0,0,0,0,0,1,0,0,0
180,Eduardo Rodriguez,ARI ,123,250,187.0,22.0,180.0,1.0,0.0,0,0,0,0,0,0,0,1
181,Steven Kwan,CLE ,101,231,187.5,19.7,193.0,0.0,1.0,0,0,0,0,0,0,1,0
182,Nathaniel Lowe,TEX ,112,279,187.6,34.4,215.0,0.0,1.0,0,0,0,0,0,1,0,0
183,Bryce Miller,SEA ,129,296,189.0,33.8,184.0,1.0,0.0,0,0,0,0,0,0,0,1
184,Ezequiel Tovar,COL ,121,322,189.3,35.2,201.0,0.0,1.0,0,0,0,0,1,0,0,0
185,Shota Imanaga,CHC ,116,360,189.8,30.6,191.0,1.0,0.0,0,0,0,0,0,0,0,1
186,Edouard Julien,MIN ,105,259,190.1,28.8,209.0,0.0,1.0,0,0,0,1,0,0,0,0
187,Jonah Heim,TEX ,145,249,191.0,24.5,185.0,0.0,1.0,0,1,0,0,0,0,0,0
188,Nathan Eovaldi,TEX ,134,273,192.4,23.7,177.0,1.0,0.0,0,0,0,0,0,0,0,1
189,Jackson Holliday,BAL ,106,338,193.3,47.4,172.0,0.0,1.0,0,0,0,1,1,0,0,0
190,Bryan Woo,SEA ,120,300,193.5,29.5,186.0,1.0,0.0,0,0,0,0,0,0,0,1
191,Jeimer Candelario,CIN ,147,246,195.6,18.5,207.0,0.0,1.0,0,0,1,0,0,1,0,0
192,Gavin Williams,CLE ,121,277,195.7,39.9,189.0,1.0,0.0,0,0,0,0,0,0,0,1
193,Kerry Carpenter,DET ,138,271,195.8,21.2,197.0,0.0,1.0,0,0,0,0,0,0,1,0
194,Byron Buxton,MIN ,131,243,198.0,20.0,224.0,0.0,1.0,0,0,0,0,0,0,0,0
195,Jose Alvarado,PHI ,135,350,198.6,32.0,175.0,1.0,0.0,1,0,0,0,0,0,0,0
196,Logan O'Hoppe,LAA ,120,294,201.1,39.7,217.0,0.0,1.0,0,1,0,0,0,0,0,0
197,J.D. Martinez,FreeAgent,143,334,204.8,32.9,222.0,0.0,1.0,0,0,0,0,0,0,1,0
198,Brandon Pfaadt,ARI ,138,276,204.8,28.2,205.0,1.0,0.0,0,0,0,0,0,0,0,1
199,Kodai Senga,NYM ,100,303,205.5,51.3,150.0,1.0,0.0,0,0,0,0,0,0,0,1
200,Lourdes Gurriel Jr.,ARI ,162,254,205.5,17.5,218.0,0.0,1.0,0,0,0,0,0,0,1,0
201,Tyler O'Neill,BOS ,135,272,205.7,20.0,226.0,0.0,1.0,0,0,0,0,0,0,1,0
202,Lars Nootbaar,STL ,132,260,206.5,29.7,221.0,0.0,1.0,0,0,0,0,0,0,1,0
203,Nick Pivetta,BOS ,114,291,207.0,46.2,183.0,1.0,0.0,1,0,0,0,0,0,0,1
204,Mitch Garver,SEA ,136,339,209.0,31.6,204.0,0.0,1.0,0,1,0,0,0,0,0,0
205,Keibert Ruiz,WSH ,154,297,209.7,35.0,211.0,0.0,1.0,0,1,0,0,0,0,0,0
206,Starling Marte,NYM ,157,280,210.8,21.0,214.0,0.0,1.0,0,0,0,0,0,0,1,0
207,Carlos Correa,MIN ,171,264,210.9,22.8,206.0,0.0,1.0,0,0,0,0,1,0,0,0
208,Daulton Varsho,TOR ,130,294,211.2,33.4,202.0,0.0,1.0,0,0,0,0,0,0,1,0
209,Andrew Vaughn,CWS ,156,256,211.3,22.6,247.0,0.0,1.0,0,0,0,0,0,1,0,0
210,Ryan Mountcastle,BAL ,141,255,212.0,28.3,243.0,0.0,1.0,0,0,0,0,0,1,0,0
211,Brandon Drury,LAA ,143,298,213.1,23.5,235.0,0.0,1.0,0,0,0,1,0,1,0,0
212,Jeremy Pena,HOU ,173,256,213.6,21.8,228.0,0.0,1.0,0,0,0,0,1,0,0,0
213,Taylor Ward,LAA ,141,273,215.5,22.8,238.0,0.0,1.0,0,0,0,0,0,0,1,0
214,Bo Naylor,CLE ,157,315,216.6,34.8,223.0,0.0,1.0,0,1,0,0,0,0,0,0
215,Jack Suwinski,PIT ,102,274,218.0,18.9,246.0,0.0,1.0,0,0,0,0,0,0,1,0
216,Alex Lange,DET ,136,303,218.1,30.0,196.0,1.0,0.0,1,0,0,0,0,0,0,0
217,Aaron Civale,TB ,128,302,218.2,32.8,210.0,1.0,0.0,0,0,0,0,0,0,0,1
218,Jonathan India,CIN ,134,290,218.2,35.4,253.0,0.0,1.0,0,0,0,1,0,0,0,0
219,Matt Chapman,SF ,157,282,218.4,22.0,267.0,0.0,1.0,0,0,1,0,0,0,0,0
220,Jorge Polanco,SEA ,163,297,219.6,24.2,237.0,0.0,1.0,0,0,1,1,0,0,0,0
221,Tommy Edman,STL ,143,328,221.0,45.5,190.0,0.0,1.0,0,0,0,1,1,0,1,0
222,Triston McKenzie,CLE ,151,278,222.0,30.9,208.0,1.0,0.0,0,0,0,0,0,0,0,1
223,Jung Hoo Lee,SF ,149,296,222.0,33.2,239.0,0.0,1.0,0,0,0,0,0,0,1,0
224,Ryan Pepiot,TB ,116,264,210.2,27.9,192.0,1.0,0.0,1,0,0,0,0,0,0,1
225,Jose Leclerc,TEX ,171,313,225.2,32.8,195.0,1.0,0.0,1,0,0,0,0,0,0,0
226,Jarred Kelenic,ATL ,173,282,226.5,23.6,225.0,0.0,1.0,0,0,0,0,0,0,1,0
227,Ryan McMahon,COL ,177,278,227.1,22.8,229.0,0.0,1.0,0,0,1,1,0,0,0,0
228,Charlie Morton,ATL ,142,277,227.5,24.9,200.0,1.0,0.0,0,0,0,0,0,0,0,1
229,Brandon Lowe,TB ,168,296,229.2,27.2,268.0,0.0,1.0,0,0,0,1,0,0,0,0
230,Anthony Rizzo,NYY ,172,275,232.1,24.6,257.0,0.0,1.0,0,0,0,0,0,1,0,0
231,Maikel Garcia,KC ,150,437,233.3,47.8,248.0,0.0,1.0,0,0,1,0,1,0,0,0
232,Justin Turner,TOR ,154,385,233.8,37.3,199.0,0.0,1.0,0,0,1,1,0,1,0,0
233,Jose Abreu,HOU ,135,310,241.3,24.8,287.0,0.0,1.0,0,0,0,0,0,1,0,0
234,Braxton Garrett,MIA ,123,298,217.0,34.1,213.0,1.0,0.0,0,0,0,0,0,0,0,1
235,Josh Bell,MIA ,188,302,242.2,27.5,326.0,0.0,1.0,0,0,0,0,0,1,0,0
236,Max Kepler,MIN ,180,315,242.6,23.0,260.0,0.0,1.0,0,0,0,0,0,0,1,0
237,Brayan Bello,BOS ,162,367,243.8,42.2,236.0,1.0,0.0,0,0,0,0,0,0,0,1
238,J.P. Crawford,SEA ,180,305,237.4,24.4,216.0,0.0,1.0,0,0,0,0,1,0,0,0
239,Kenta Maeda,DET ,178,369,251.1,21.3,227.0,1.0,0.0,0,0,0,0,0,0,0,1
240,Kris Bryant,COL ,208,297,252.0,21.0,249.0,0.0,1.0,0,0,0,0,0,1,1,0
241,Reid Detmers,LAA ,182,351,252.8,30.3,219.0,1.0,0.0,0,0,0,0,0,0,0,1
242,Sal Frelick,MIL ,142,303,255.1,31.1,280.0,0.0,1.0,0,0,0,0,0,0,1,0
243,Nick Lodolo,CIN ,136,348,244.7,34.3,244.0,1.0,0.0,0,0,0,0,0,0,0,1
244,Eugenio Suarez,ARI ,174,289,246.6,25.2,254.0,0.0,1.0,0,0,1,0,0,0,0,0
245,Kyle Finnegan,WSH ,178,309,260.2,26.0,241.0,1.0,0.0,1,0,0,0,0,0,0,0
246,Jose Siri,TB ,140,372,265.1,31.0,321.0,0.0,1.0,0,0,0,0,0,0,1,0
247,Luis Campusano,SD ,146,313,242.1,37.9,263.0,0.0,1.0,0,1,0,0,0,0,0,0
248,Giancarlo Stanton,NYY ,145,314,257.2,24.4,234.0,0.0,1.0,0,0,0,0,0,0,1,0
249,Andrew Abbott,CIN ,181,345,270.4,30.6,256.0,1.0,0.0,0,0,0,0,0,0,0,1
