Rank,Player,Team,Best,Worst,Avg,StdDev,ADP,pit,bat,RP,C,3B,2B,SS,1B,OF,SP
91,David Bednar,PIT ,63,165,96.8,14.4,87.0,1.0,0.0,1,0,0,0,0,0,0,0
92,Joe Musgrove,SD ,49,136,97.3,18.4,98.0,1.0,0.0,0,0,0,0,0,0,0,1
93,Xander Bogaerts,SD ,57,150,98.0,16.1,93.0,0.0,1.0,0,0,0,0,1,0,0,0
94,Spencer Torkelson,DET ,76,126,98.9,10.5,110.0,0.0,1.0,0,0,0,0,0,1,0,0
95,Justin Steele,CHC ,61,169,99.1,12.2,89.0,1.0,0.0,0,0,0,0,0,0,0,1
96,Nick Castellanos,PHI ,70,172,99.7,19.3,99.0,0.0,1.0,0,0,0,0,0,0,1,0
97,Alexis Diaz,CIN ,62,159,101.2,14.2,91.0,1.0,0.0,1,0,0,0,0,0,0,0
98,Ketel Marte,ARI ,51,155,102.0,13.5,94.0,0.0,1.0,0,0,0,1,0,0,0,0
99,Cole Ragans,KC ,64,245,102.5,25.2,100.0,1.0,0.0,1,0,0,0,0,0,0,1
100,Seiya Suzuki,CHC ,76,134,103.2,11.8,109.0,0.0,1.0,0,0,0,0,0,0,1,0
101,George Springer,TOR ,62,199,103.3,12.4,101.0,0.0,1.0,0,0,0,0,0,0,1,0
102,Josh Jung,TEX ,35,168,105.9,25.8,122.0,0.0,1.0,0,0,1,0,0,0,0,0
103,Bryson Stott,PHI ,42,137,106.0,14.9,108.0,0.0,1.0,0,0,0,1,0,0,0,0
104,Jordan Walker,STL ,39,179,109.3,20.9,124.0,0.0,1.0,0,0,0,0,0,0,1,0
105,Tanner Bibee,CLE ,75,135,110.9,12.6,105.0,1.0,0.0,0,0,0,0,0,0,0,1
106,Dansby Swanson,CHC ,77,154,111.3,17.3,116.0,0.0,1.0,0,0,0,0,1,0,0,0
107,Andres Munoz,SEA ,75,213,111.5,28.3,113.0,1.0,0.0,1,0,0,0,0,0,0,0
108,Yandy Diaz,TB ,82,192,112.6,16.0,103.0,0.0,1.0,0,0,1,0,0,1,0,0
109,Paul Sewald,ARI ,87,295,112.9,22.1,104.0,1.0,0.0,1,0,0,0,0,0,0,0
110,Evan Carter,TEX ,59,166,114.3,19.2,102.0,0.0,1.0,0,0,0,0,0,0,1,0
111,Dylan Cease,CWS ,91,209,114.5,17.4,97.0,1.0,0.0,0,0,0,0,0,0,0,1
112,Spencer Steer,CIN ,35,194,114.6,24.4,96.0,0.0,1.0,0,0,1,1,0,1,1,0
113,Andres Gimenez,CLE ,83,187,116.0,15.2,127.0,0.0,1.0,0,0,0,1,0,0,0,0
114,Teoscar Hernandez,LAD ,77,260,117.2,18.8,119.0,0.0,1.0,0,0,0,0,0,0,1,0
115,Lane Thomas,WSH ,63,219,120.1,32.2,120.0,0.0,1.0,0,0,0,0,0,0,1,0
116,Josh Naylor,CLE ,88,198,120.8,16.7,123.0,0.0,1.0,0,0,0,0,0,1,0,0
117,Ryan Helsley,STL ,86,384,124.0,22.7,118.0,1.0,0.0,1,0,0,0,0,0,0,0
118,Pete Fairbanks,TB ,82,285,124.1,28.6,115.0,1.0,0.0,1,0,0,0,0,0,0,0
119,Evan Phillips,LAD ,89,237,124.7,19.7,111.0,1.0,0.0,1,0,0,0,0,0,0,0
120,Sonny Gray,STL ,83,211,127.5,20.5,112.0,1.0,0.0,0,0,0,0,0,0,0,1
121,Yainer Diaz,HOU ,79,198,128.9,25.4,106.0,0.0,1.0,0,1,0,0,0,1,0,0
122,Anthony Santander,BAL ,74,362,131.3,19.9,117.0,0.0,1.0,0,0,0,0,0,1,1,0
123,Zack Gelof,OAK ,108,170,132.8,18.2,140.0,0.0,1.0,0,0,0,1,0,0,0,0
124,Anthony Volpe,NYY ,96,203,132.9,19.1,139.0,0.0,1.0,0,0,0,0,1,0,0,0
125,Jackson Chourio,MIL ,56,235,134.6,33.3,143.0,0.0,1.0,0,0,0,0,0,0,1,0
126,Marcell Ozuna,ATL ,79,409,136.4,21.6,133.0,0.0,1.0,0,0,0,0,0,0,1,0
127,Riley Greene,DET ,55,183,137.4,29.1,164.0,0.0,1.0,0,0,0,0,0,0,1,0
128,Vinnie Pasquantino,KC ,96,237,137.6,26.8,158.0,0.0,1.0,0,0,0,0,0,1,0,0
129,Clay Holmes,NYY ,87,217,137.7,21.0,125.0,1.0,0.0,1,0,0,0,0,0,0,0
130,Ian Happ,CHC ,49,178,139.2,22.6,149.0,0.0,1.0,0,0,0,0,0,0,1,0
131,Cedric Mullins II,BAL ,79,199,140.8,25.3,132.0,0.0,1.0,0,0,0,0,0,0,1,0
132,Justin Verlander,HOU ,100,247,141.0,28.7,130.0,1.0,0.0,0,0,0,0,0,0,0,1
133,Jorge Soler,SF ,109,200,141.5,14.4,152.0,0.0,1.0,0,0,0,0,0,0,1,0
134,Chris Bassitt,TOR ,99,356,142.7,19.4,114.0,1.0,0.0,0,0,0,0,0,0,0,1
135,Luis Arraez,MIA ,100,186,143.8,22.6,121.0,0.0,1.0,0,0,0,1,0,1,0,0
136,Chris Sale,ATL ,79,218,145.1,32.9,131.0,1.0,0.0,0,0,0,0,0,0,0,1
137,Hunter Greene,CIN ,53,234,145.2,25.6,128.0,1.0,0.0,0,0,0,0,0,0,0,1
138,Sean Murphy,ATL ,93,187,148.0,17.9,146.0,0.0,1.0,0,1,0,0,0,0,0,0
139,Esteury Ruiz,OAK ,74,317,148.3,23.7,129.0,0.0,1.0,0,0,0,0,0,0,1,0
140,Shane Bieber,CLE ,89,217,149.0,23.4,142.0,1.0,0.0,0,0,0,0,0,0,0,1
141,Tanner Scott,MIA ,93,308,149.3,44.6,134.0,1.0,0.0,1,0,0,0,0,0,0,0
142,Michael King,SD ,99,380,149.6,36.4,147.0,1.0,0.0,1,0,0,0,0,0,0,1
143,Jordan Montgomery,FreeAgent,108,208,149.7,18.1,138.0,1.0,0.0,0,0,0,0,0,0,0,1
144,Bailey Ober,MIN ,90,259,151.5,26.3,154.0,1.0,0.0,0,0,0,0,0,0,0,1
145,Christian Encarnacion-Strand,CIN ,70,278,152.8,28.6,156.0,0.0,1.0,0,0,0,0,0,1,0,0
146,TJ Friedl,CIN ,96,374,152.8,31.3,157.0,0.0,1.0,0,0,0,0,0,0,1,0
147,Chas McCormick,HOU ,100,204,155.5,22.0,172.0,0.0,1.0,0,0,0,0,0,0,1,0
148,Merrill Kelly,ARI ,122,198,155.8,20.3,126.0,1.0,0.0,0,0,0,0,0,0,0,1
149,Masataka Yoshida,BOS ,103,237,157.2,24.8,155.0,0.0,1.0,0,0,0,0,0,0,1,0
150,Wyatt Langford,TEX ,47,284,157.5,57.2,169.0,0.0,1.0,0,0,0,0,0,0,1,0
151,Thairo Estrada,SF ,112,252,157.9,29.9,167.0,0.0,1.0,0,0,0,1,1,0,0,0
152,Cal Raleigh,SEA ,119,280,158.4,23.3,137.0,0.0,1.0,0,1,0,0,0,0,0,0
153,Carlos Rodon,NYY ,89,243,158.5,31.8,153.0,1.0,0.0,0,0,0,0,0,0,0,1
154,Jake Burger,MIA ,121,207,159.1,14.9,170.0,0.0,1.0,0,0,1,0,0,0,0,0
155,Salvador Perez,KC ,80,248,160.4,29.2,135.0,0.0,1.0,0,1,0,0,0,1,0,0
156,Max Muncy,LAD ,105,211,160.8,22.1,145.0,0.0,1.0,0,0,1,0,0,0,0,0
157,Alec Bohm,PHI ,128,310,161.8,22.4,162.0,0.0,1.0,0,0,1,0,0,1,0,0
158,James Outman,LAD ,77,228,162.7,32.3,180.0,0.0,1.0,0,0,0,0,0,0,1,0
159,Kenley Jansen,BOS ,102,299,162.8,36.6,165.0,1.0,0.0,1,0,0,0,0,0,0,0
160,Willson Contreras,STL ,107,255,163.4,30.5,148.0,0.0,1.0,0,1,0,0,0,0,0,0
161,Rhys Hoskins,MIL ,111,231,163.8,24.6,189.0,0.0,1.0,0,0,0,0,0,1,0,0
162,Brandon Nimmo,NYM ,53,223,164.0,27.9,159.0,0.0,1.0,0,0,0,0,0,0,1,0
163,Nolan Gorman,STL ,69,234,164.5,20.9,181.0,0.0,1.0,0,0,1,1,0,0,0,0
164,Francisco Alvarez,NYM ,78,243,165.1,25.6,160.0,0.0,1.0,0,1,0,0,0,0,0,0
165,Gavin Williams,CLE ,81,242,165.3,37.0,175.0,1.0,0.0,0,0,0,0,0,0,0,1
166,Kodai Senga,NYM ,55,256,166.0,49.4,107.0,1.0,0.0,0,0,0,0,0,0,0,1
167,Walker Buehler,LAD ,67,268,167.8,41.4,136.0,1.0,0.0,0,0,0,0,0,0,0,1
168,Mitch Keller,PIT ,106,259,168.3,32.4,144.0,1.0,0.0,0,0,0,0,0,0,0,1
169,Jose Berrios,TOR ,126,249,170.1,27.9,163.0,1.0,0.0,0,0,0,0,0,0,0,1
170,Nathaniel Lowe,TEX ,100,227,170.3,27.4,191.0,0.0,1.0,0,0,0,0,0,1,0,0
171,Willy Adames,MIL ,117,235,170.7,18.6,190.0,0.0,1.0,0,0,0,0,1,0,0,0
172,Ke'Bryan Hayes,PIT ,127,251,173.0,22.5,188.0,0.0,1.0,0,0,1,0,0,0,0,0
173,Noelvi Marte,CIN ,88,235,175.3,28.8,186.0,0.0,1.0,0,0,1,0,0,0,0,0
174,Jarren Duran,BOS ,106,288,175.7,35.0,200.0,0.0,1.0,0,0,0,0,0,0,1,0
175,Yu Darvish,SD ,118,240,176.8,20.6,174.0,1.0,0.0,0,0,0,0,0,0,0,1
176,Gabriel Moreno,ARI ,127,261,177.5,34.2,166.0,0.0,1.0,0,1,0,0,0,0,0,0
177,Hunter Brown,HOU ,75,245,177.6,29.3,171.0,1.0,0.0,0,0,0,0,0,0,0,1
178,Craig Kimbrel,BAL ,100,448,166.6,69.3,141.0,1.0,0.0,1,0,0,0,0,0,0,0
179,Cristian Javier,HOU ,131,233,180.7,24.6,168.0,1.0,0.0,0,0,0,0,0,0,0,1
180,Tommy Edman,STL ,126,252,181.4,30.2,173.0,0.0,1.0,0,0,0,1,1,0,1,0
181,Christopher Morel,CHC ,139,233,181.8,22.4,195.0,0.0,1.0,0,0,0,1,0,0,1,0
182,Isaac Paredes,TB ,75,238,182.1,21.8,161.0,0.0,1.0,0,0,1,1,0,1,0,0
183,Edouard Julien,MIN ,102,301,182.6,39.2,224.0,0.0,1.0,0,0,0,1,0,0,0,0
184,Lars Nootbaar,STL ,87,260,184.5,30.3,207.0,0.0,1.0,0,0,0,0,0,0,1,0
185,Trevor Story,BOS ,127,282,185.5,30.0,213.0,0.0,1.0,0,0,0,0,1,0,0,0
186,Eloy Jimenez,CWS ,129,291,186.3,30.6,192.0,0.0,1.0,0,0,0,0,0,0,1,0
187,Steven Kwan,CLE ,87,316,188.7,22.4,176.0,0.0,1.0,0,0,0,0,0,0,1,0
188,Ezequiel Tovar,COL ,123,322,190.4,27.1,205.0,0.0,1.0,0,0,0,0,1,0,0,0
189,Bryce Miller,SEA ,111,296,190.7,29.2,184.0,1.0,0.0,0,0,0,0,0,0,0,1
190,Eduardo Rodriguez,ARI ,126,266,194.6,27.3,182.0,1.0,0.0,0,0,0,0,0,0,0,1
191,Jonah Heim,TEX ,144,315,195.2,29.2,179.0,0.0,1.0,0,1,0,0,0,0,0,0
192,Nathan Eovaldi,TEX ,128,272,196.1,27.7,187.0,1.0,0.0,0,0,0,0,0,0,0,1
193,Kerry Carpenter,DET ,121,276,197.2,24.2,214.0,0.0,1.0,0,0,0,0,0,0,1,0
194,Bryan Woo,SEA ,130,300,198.6,31.1,203.0,1.0,0.0,0,0,0,0,0,0,0,1
195,Logan O'Hoppe,LAA ,146,295,200.1,37.3,197.0,0.0,1.0,0,1,0,0,0,0,0,0
196,Adbert Alzolay,CHC ,113,330,188.4,54.2,151.0,1.0,0.0,1,0,0,0,0,0,0,0
197,Shota Imanaga,CHC ,152,360,201.9,30.7,201.0,1.0,0.0,0,0,0,0,0,0,0,1
198,J.D. Martinez,FreeAgent,120,353,202.3,26.0,221.0,0.0,1.0,0,0,0,0,0,0,1,0
199,Jarred Kelenic,ATL ,171,259,202.3,18.1,236.0,0.0,1.0,0,0,0,0,0,0,1,0
200,Jackson Holliday,BAL ,23,330,203.3,43.8,185.0,0.0,1.0,0,0,0,1,1,0,0,0
201,Byron Buxton,MIN ,171,243,203.5,17.4,225.0,0.0,1.0,0,0,0,0,0,0,0,0
202,Jeimer Candelario,CIN ,143,338,205.8,22.0,216.0,0.0,1.0,0,0,1,0,0,1,0,0
203,Bo Naylor,CLE ,149,315,207.2,27.8,227.0,0.0,1.0,0,1,0,0,0,0,0,0
204,Tyler O'Neill,BOS ,159,249,208.2,19.7,232.0,0.0,1.0,0,0,0,0,0,0,1,0
205,Nick Pivetta,BOS ,126,354,208.2,46.7,178.0,1.0,0.0,1,0,0,0,0,0,0,1
206,Keibert Ruiz,WSH ,154,396,208.3,35.1,177.0,0.0,1.0,0,1,0,0,0,0,0,0
207,Ryan Pepiot,TB ,136,395,210.1,35.6,193.0,1.0,0.0,1,0,0,0,0,0,0,1
208,Ryan Mountcastle,BAL ,141,254,210.5,23.3,239.0,0.0,1.0,0,0,0,0,0,1,0,0
209,Brandon Pfaadt,ARI ,138,398,211.3,30.7,211.0,1.0,0.0,0,0,0,0,0,0,0,1
210,Andrew Vaughn,CWS ,155,255,212.8,22.2,272.0,0.0,1.0,0,0,0,0,0,1,0,0
211,Daulton Varsho,TOR ,160,299,213.6,27.7,208.0,0.0,1.0,0,0,0,0,0,0,1,0
212,Carlos Correa,MIN ,155,264,214.5,22.2,219.0,0.0,1.0,0,0,0,0,1,0,0,0
213,Starling Marte,NYM ,169,360,215.7,23.8,210.0,0.0,1.0,0,0,0,0,0,0,1,0
214,Jeremy Pena,HOU ,149,299,215.8,29.9,238.0,0.0,1.0,0,0,0,0,1,0,0,0
215,Aaron Civale,TB ,149,302,217.8,30.7,223.0,1.0,0.0,0,0,0,0,0,0,0,1
216,Lourdes Gurriel Jr.,ARI ,173,283,217.9,26.1,206.0,0.0,1.0,0,0,0,0,0,0,1,0
217,Matt Chapman,SF ,145,282,218.0,26.4,267.0,0.0,1.0,0,0,1,0,0,0,0,0
218,Taylor Ward,LAA ,145,324,218.8,21.8,247.0,0.0,1.0,0,0,0,0,0,0,1,0
219,Mitch Garver,SEA ,139,339,218.8,43.2,230.0,0.0,1.0,0,1,0,0,0,0,0,0
220,Braxton Garrett,MIA ,123,297,208.5,36.5,194.0,1.0,0.0,0,0,0,0,0,0,0,1
221,Brandon Drury,LAA ,171,347,221.3,26.6,222.0,0.0,1.0,0,0,0,1,0,1,0,0
222,Jonathan India,CIN ,141,297,221.9,31.4,241.0,0.0,1.0,0,0,0,1,0,0,0,0
223,Jorge Polanco,SEA ,114,342,222.3,36.8,249.0,0.0,1.0,0,0,1,1,0,0,0,0
224,Jack Suwinski,PIT ,119,295,224.6,21.3,276.0,0.0,1.0,0,0,0,0,0,0,1,0
225,Brandon Lowe,TB ,158,309,230.6,31.1,293.0,0.0,1.0,0,0,0,1,0,0,0,0
226,Triston McKenzie,CLE ,151,287,232.4,26.9,215.0,1.0,0.0,0,0,0,0,0,0,0,1
227,Ryan McMahon,COL ,176,290,232.7,24.1,257.0,0.0,1.0,0,0,1,1,0,0,0,0
228,Alex Lange,DET ,166,424,232.8,49.1,196.0,1.0,0.0,1,0,0,0,0,0,0,0
229,Jose Alvarado,PHI ,147,350,221.9,45.7,183.0,1.0,0.0,1,0,0,0,0,0,0,0
230,Charlie Morton,ATL ,142,345,233.4,22.8,199.0,1.0,0.0,0,0,0,0,0,0,0,1
231,Nick Lodolo,CIN ,121,348,237.3,40.1,242.0,1.0,0.0,0,0,0,0,0,0,0,1
232,Josh Bell,MIA ,188,294,241.5,21.0,280.0,0.0,1.0,0,0,0,0,0,1,0,0
233,Justin Turner,TOR ,167,391,243.1,42.9,202.0,0.0,1.0,0,0,1,1,0,1,0,0
234,Junior Caminero,TB ,37,519,233.2,71.0,209.0,0.0,1.0,0,0,1,0,1,0,0,0
235,Brayan Bello,BOS ,157,378,244.4,35.1,231.0,1.0,0.0,0,0,0,0,0,0,0,1
236,Luis Campusano,SD ,178,312,244.5,35.2,268.0,0.0,1.0,0,1,0,0,0,0,0,0
237,Jose Abreu,HOU ,191,366,245.0,23.5,252.0,0.0,1.0,0,0,0,0,0,1,0,0
238,Jose Leclerc,TEX ,171,308,226.5,36.4,198.0,1.0,0.0,1,0,0,0,0,0,0,0
239,Jung Hoo Lee,SF ,136,270,226.5,35.2,212.0,0.0,1.0,0,0,0,0,0,0,1,0
240,Max Kepler,MIN ,180,310,249.7,27.9,286.0,0.0,1.0,0,0,0,0,0,0,1,0
241,Anthony Rizzo,NYY ,193,301,249.8,24.0,255.0,0.0,1.0,0,0,0,0,0,1,0,0
242,Taj Bradley,TB ,113,352,242.9,39.3,273.0,1.0,0.0,0,0,0,0,0,0,0,1
243,Shane Baz,TB ,146,298,231.6,37.3,220.0,1.0,0.0,0,0,0,0,0,0,0,1
244,J.P. Crawford,SEA ,159,373,243.8,34.8,235.0,0.0,1.0,0,0,0,0,1,0,0,0
245,Vaughn Grissom,BOS ,120,284,236.2,31.3,240.0,0.0,1.0,0,0,0,0,1,0,0,0
246,Eugenio Suarez,ARI ,174,411,249.8,43.9,279.0,0.0,1.0,0,0,1,0,0,0,0,0
247,Giancarlo Stanton,NYY ,207,314,262.3,22.0,234.0,0.0,1.0,0,0,0,0,0,0,1,0
248,Kenta Maeda,DET ,218,369,267.7,34.5,254.0,1.0,0.0,0,0,0,0,0,0,0,1
249,Gavin Lux,LAD ,201,343,269.8,31.4,284.0,0.0,1.0,0,0,0,1,0,0,1,0
