Rank,Player,Team,Best,Worst,Avg,StdDev,ADP,pit,bat,RP,C,3B,2B,SS,1B,OF,SP
33,Shohei Ohtani,LAA ,1,78,17.3,16.4,18.0,1.0,1.0,0,0,0,0,0,0,0,1
34,Whit Merrifield,KC ,25,52,35.5,5.7,33.0,0.0,1.0,0,0,0,1,0,0,1,0
35,Matt Olson,OAK ,27,71,37.2,9.2,31.0,0.0,1.0,0,0,0,0,0,1,0,0
36,Julio Urias,LAD ,24,75,39.1,9.6,29.0,1.0,0.0,0,0,0,0,0,0,0,1
37,Trevor Story,FreeAgent,26,59,39.6,6.6,40.0,0.0,1.0,0,0,0,0,1,0,0,0
38,Francisco Lindor,NYM ,23,68,41.3,10.0,49.0,0.0,1.0,0,0,0,0,1,0,0,0
39,Salvador Perez,KC ,9,123,43.1,12.6,30.0,0.0,1.0,0,1,0,0,0,0,0,0
40,Paul Goldschmidt,STL ,32,67,44.1,7.7,48.0,0.0,1.0,0,0,0,0,0,1,0,0
41,Aaron Nola,PHI ,26,89,44.7,11.4,39.0,1.0,0.0,0,0,0,0,0,0,0,1
42,Lucas Giolito,CWS ,33,67,45.8,7.2,38.0,1.0,0.0,0,0,0,0,0,0,0,1
43,Austin Riley,ATL ,26,72,46.0,11.3,44.0,0.0,1.0,0,0,1,0,0,1,0,0
44,Sandy Alcantara,MIA ,23,77,47.7,9.7,43.0,1.0,0.0,0,0,0,0,0,0,0,1
45,Nick Castellanos,FreeAgent,34,64,48.3,5.9,56.0,0.0,1.0,0,0,0,0,0,0,1,0
46,Robbie Ray,SEA ,16,99,50.5,15.6,47.0,1.0,0.0,0,0,0,0,0,0,0,1
47,Wander Franco,TB ,26,87,50.9,12.8,45.0,0.0,1.0,0,0,1,0,1,0,0,0
48,Byron Buxton,MIN ,11,83,51.8,11.8,61.0,0.0,1.0,0,0,0,0,0,0,1,0
49,George Springer,TOR ,28,73,52.7,8.1,55.0,0.0,1.0,0,0,0,0,0,0,1,0
50,Jose Altuve,HOU ,35,101,54.3,12.5,60.0,0.0,1.0,0,0,0,1,0,0,0,0
51,Josh Hader,MIL ,29,76,54.4,10.8,41.0,1.0,0.0,1,0,0,0,0,0,0,0
52,Pete Alonso,NYM ,33,80,55.4,12.8,46.0,0.0,1.0,0,0,0,0,0,1,0,0
53,Randy Arozarena,TB ,35,93,55.4,14.1,53.0,0.0,1.0,0,0,0,0,0,0,1,0
54,Liam Hendriks,CWS ,29,100,55.8,13.1,42.0,1.0,0.0,1,0,0,0,0,0,0,0
55,Lance Lynn,CWS ,40,92,57.2,11.8,54.0,1.0,0.0,0,0,0,0,0,0,0,1
56,Eloy Jimenez,CWS ,33,100,57.9,16.5,59.0,0.0,1.0,0,0,0,0,0,0,1,0
57,Freddy Peralta,MIL ,32,92,59.3,11.3,52.0,1.0,0.0,0,0,0,0,0,0,0,1
58,Nolan Arenado,STL ,36,82,59.5,11.0,51.0,0.0,1.0,0,0,1,0,0,0,0,0
59,Chris Sale,BOS ,32,89,60.7,13.0,50.0,1.0,0.0,0,0,0,0,0,0,0,1
60,Tyler O'Neill,STL ,34,82,61.0,12.7,64.0,0.0,1.0,0,0,0,0,0,0,1,0
61,J.D. Martinez,BOS ,44,86,62.8,9.5,77.0,0.0,1.0,0,0,0,0,0,0,1,0
62,Corey Seager,TEX ,23,99,64.3,13.8,63.0,0.0,1.0,0,0,0,0,1,0,0,0
63,Kevin Gausman,TOR ,41,97,64.4,11.9,58.0,1.0,0.0,0,0,0,0,0,0,0,1
64,Jose Abreu,CWS ,37,84,64.5,6.9,65.0,0.0,1.0,0,0,0,0,0,1,0,0
65,Javier Baez,DET ,42,103,67.7,12.2,72.0,0.0,1.0,0,0,0,1,1,0,0,0
66,Alex Bregman,HOU ,30,131,68.9,21.8,69.0,0.0,1.0,0,0,1,0,0,0,0,0
67,Brandon Lowe,TB ,51,96,70.7,9.7,71.0,0.0,1.0,0,0,0,1,0,0,1,0
68,Max Fried,ATL ,38,87,71.2,10.5,66.0,1.0,0.0,0,0,0,0,0,0,0,1
69,Adalberto Mondesi,KC ,52,141,72.2,17.6,67.0,0.0,1.0,0,0,1,0,1,0,0,0
70,Jack Flaherty,STL ,31,113,72.5,13.6,62.0,1.0,0.0,0,0,0,0,0,0,0,1
71,Jose Berrios,TOR ,51,97,73.7,10.4,70.0,1.0,0.0,0,0,0,0,0,0,0,1
72,Giancarlo Stanton,NYY ,52,107,73.7,13.6,82.0,0.0,1.0,0,0,0,0,0,0,1,0
73,Ketel Marte,ARI ,35,105,74.9,13.6,76.0,0.0,1.0,0,0,0,1,0,0,1,0
74,Frankie Montas,OAK ,55,106,76.8,9.1,79.0,1.0,0.0,0,0,0,0,0,0,0,1
75,Logan Webb,SF ,44,105,77.7,12.9,75.0,1.0,0.0,0,0,0,0,0,0,0,1
76,Carlos Correa,FreeAgent,60,194,78.2,25.2,80.0,0.0,1.0,0,0,0,0,1,0,0,0
77,Christian Yelich,MIL ,49,136,79.5,17.2,81.0,0.0,1.0,0,0,0,0,0,0,1,0
78,Luis Castillo,CIN ,54,152,81.1,18.1,74.0,1.0,0.0,0,0,0,0,0,0,0,1
79,Jorge Polanco,MIN ,50,122,81.7,13.6,83.0,0.0,1.0,0,0,0,1,1,0,0,0
80,Bryan Reynolds,PIT ,60,110,81.7,11.6,93.0,0.0,1.0,0,0,0,0,0,0,1,0
81,Joe Musgrove,SD ,45,116,82.0,13.5,78.0,1.0,0.0,0,0,0,0,0,0,0,1
82,Jonathan India,CIN ,61,108,83.7,10.3,94.0,0.0,1.0,0,0,0,1,0,0,0,0
83,Charlie Morton,ATL ,47,126,84.2,16.9,91.0,1.0,0.0,0,0,0,0,0,0,0,1
84,Raisel Iglesias,LAA ,36,165,87.8,20.4,73.0,1.0,0.0,1,0,0,0,0,0,0,0
85,Jesse Winker,CIN ,58,124,91.2,13.5,100.0,0.0,1.0,0,0,0,0,0,0,1,0
86,Cody Bellinger,LAD ,51,126,92.2,14.4,90.0,0.0,1.0,0,0,0,0,0,0,1,0
87,Yu Darvish,SD ,77,110,92.3,10.2,92.0,1.0,0.0,0,0,0,0,0,0,0,1
88,Jazz Chisholm Jr.,MIA ,56,174,93.0,21.7,89.0,0.0,1.0,0,0,0,1,1,0,0,0
89,Kris Bryant,FreeAgent,71,131,94.7,14.7,86.0,0.0,1.0,0,0,1,0,0,1,1,0
90,Anthony Rendon,LAA ,63,142,94.7,18.2,99.0,0.0,1.0,0,0,1,0,0,0,0,0
91,Trevor Rogers,MIA ,59,136,94.8,17.1,97.0,1.0,0.0,0,0,0,0,0,0,0,1
92,Will Smith,LAD ,52,147,95.1,21.2,68.0,0.0,1.0,0,1,0,0,0,0,0,0
93,Mitch Haniger,SEA ,75,129,96.1,10.0,98.0,0.0,1.0,0,0,0,0,0,0,1,0
94,Dylan Cease,CWS ,47,124,96.8,16.7,96.0,1.0,0.0,0,0,0,0,0,0,0,1
95,J.T. Realmuto,PHI ,39,143,97.8,24.3,57.0,0.0,1.0,0,1,0,0,0,1,0,0
96,Franmil Reyes,CLE ,64,149,100.7,17.0,112.0,0.0,1.0,0,0,0,0,0,0,1,0
97,Alek Manoah,TOR ,75,131,102.7,12.5,84.0,1.0,0.0,0,0,0,0,0,0,0,1
98,Edwin Diaz,NYM ,56,189,104.4,24.8,85.0,1.0,0.0,1,0,0,0,0,0,0,0
99,Ryan Mountcastle,BAL ,72,159,105.5,20.2,110.0,0.0,1.0,0,0,0,0,0,1,1,0
100,Jared Walsh,LAA ,75,162,105.7,18.9,113.0,0.0,1.0,0,0,0,0,0,1,1,0
101,Shane McClanahan,TB ,89,139,105.8,12.1,103.0,1.0,0.0,0,0,0,0,0,0,0,1
102,Aroldis Chapman,NYY ,81,171,107.0,19.3,95.0,1.0,0.0,1,0,0,0,0,0,0,0
103,Emmanuel Clase,CLE ,55,159,107.5,22.6,88.0,1.0,0.0,1,0,0,0,0,0,0,0
104,Carlos Rodon,FreeAgent,58,162,108.6,21.9,105.0,1.0,0.0,0,0,0,0,0,0,0,1
105,Ryan Pressly,HOU ,66,186,111.2,25.0,87.0,1.0,0.0,1,0,0,0,0,0,0,0
106,Nelson Cruz,FreeAgent,72,195,111.2,31.5,144.0,0.0,1.0,0,0,0,0,0,0,0,0
107,Blake Snell,SD ,72,156,111.3,18.5,104.0,1.0,0.0,0,0,0,0,0,0,0,1
108,Tommy Edman,STL ,76,158,112.0,20.6,101.0,0.0,1.0,0,0,0,1,0,0,1,0
109,Justin Verlander,HOU ,55,170,112.5,23.4,106.0,1.0,0.0,0,0,0,0,0,0,0,1
110,Rhys Hoskins,PHI ,73,140,113.8,11.4,127.0,0.0,1.0,0,0,0,0,0,1,0,0
111,Austin Meadows,TB ,78,153,116.0,17.7,116.0,0.0,1.0,0,0,0,0,0,0,1,0
112,DJ LeMahieu,NYY ,75,187,116.1,24.2,114.0,0.0,1.0,0,0,1,1,0,1,0,0
113,C.J. Cron,COL ,85,140,116.5,10.5,131.0,0.0,1.0,0,0,0,0,0,1,0,0
114,Jake Cronenworth,SD ,83,138,119.1,10.8,120.0,0.0,1.0,0,0,0,1,1,1,0,0
115,Josh Bell,WSH ,83,147,120.8,11.8,129.0,0.0,1.0,0,0,0,0,0,1,1,0
116,Kyle Schwarber,FreeAgent,68,160,121.5,19.5,115.0,0.0,1.0,0,0,0,0,0,1,1,0
117,Dansby Swanson,ATL ,68,168,123.8,15.9,119.0,0.0,1.0,0,0,0,0,1,0,0,0
118,Trent Grisham,SD ,94,185,124.0,19.1,132.0,0.0,1.0,0,0,0,0,0,0,1,0
119,Framber Valdez,HOU ,97,170,124.5,18.8,134.0,1.0,0.0,0,0,0,0,0,0,0,1
120,Joey Votto,CIN ,92,164,125.2,15.8,143.0,0.0,1.0,0,0,0,0,0,1,0,0
121,Bobby Witt Jr.,KC ,89,177,125.3,19.4,102.0,0.0,1.0,0,0,0,0,1,0,0,0
122,Pablo Lopez,MIA ,81,221,127.6,29.7,118.0,1.0,0.0,0,0,0,0,0,0,0,1
123,Chris Bassitt,OAK ,105,206,128.5,20.8,136.0,1.0,0.0,0,0,0,0,0,0,0,1
124,Zac Gallen,ARI ,84,207,130.4,29.9,128.0,1.0,0.0,0,0,0,0,0,0,0,1
125,Clayton Kershaw,FreeAgent,91,176,131.1,23.3,123.0,1.0,0.0,0,0,0,0,0,0,0,1
126,Max Muncy,LAD ,77,268,132.1,37.3,109.0,0.0,1.0,0,0,0,1,0,1,0,0
127,Lourdes Gurriel Jr.,TOR ,83,155,133.7,11.1,140.0,0.0,1.0,0,0,0,0,0,1,1,0
128,Eduardo Rodriguez,DET ,99,177,135.5,19.1,156.0,1.0,0.0,0,0,0,0,0,0,0,1
129,Tyler Mahle,CIN ,111,245,135.7,24.8,121.0,1.0,0.0,0,0,0,0,0,0,0,1
130,Joey Gallo,NYY ,103,172,137.4,17.7,135.0,0.0,1.0,0,0,0,0,0,0,1,0
131,Yoan Moncada,CWS ,74,210,137.7,24.4,142.0,0.0,1.0,0,0,1,0,0,0,0,0
132,Chris Taylor,LAD ,104,166,139.3,13.4,139.0,0.0,1.0,0,0,1,1,1,0,1,0
133,Willy Adames,MIL ,108,178,139.3,17.0,137.0,0.0,1.0,0,0,0,0,1,0,0,0
134,Avisail Garcia,MIA ,111,212,142.0,18.7,174.0,0.0,1.0,0,0,0,0,0,0,1,0
135,Nathan Eovaldi,BOS ,89,204,142.8,22.4,138.0,1.0,0.0,0,0,0,0,0,0,0,1
136,Sean Manaea,OAK ,63,198,143.2,27.2,141.0,1.0,0.0,0,0,0,0,0,0,0,1
137,Justin Turner,LAD ,109,266,143.3,29.0,145.0,0.0,1.0,0,0,1,0,0,0,0,0
138,Ian Anderson,ATL ,98,230,143.4,34.2,130.0,1.0,0.0,0,0,0,0,0,0,0,1
139,Anthony Rizzo,FreeAgent,111,189,143.4,17.7,167.0,0.0,1.0,0,0,0,0,0,1,0,0
140,Lance McCullers Jr.,HOU ,83,226,143.7,33.7,124.0,1.0,0.0,0,0,0,0,0,0,0,1
141,Giovanny Gallegos,STL ,98,179,144.9,18.7,125.0,1.0,0.0,1,0,0,0,0,0,0,0
142,Jarred Kelenic,SEA ,108,212,145.9,23.6,133.0,0.0,1.0,0,0,0,0,0,0,1,0
143,Michael Conforto,FreeAgent,99,197,148.6,23.5,171.0,0.0,1.0,0,0,0,0,0,0,1,0
144,Hunter Renfroe,MIL ,123,183,149.3,10.7,163.0,0.0,1.0,0,0,0,0,0,0,1,0
145,Kenley Jansen,FreeAgent,97,247,150.8,40.5,108.0,1.0,0.0,1,0,0,0,0,0,0,0
146,Sonny Gray,CIN ,86,216,152.5,29.9,158.0,1.0,0.0,0,0,0,0,0,0,0,1
147,Jordan Romano,TOR ,80,237,153.0,35.0,111.0,1.0,0.0,1,0,0,0,0,0,0,0
148,Trey Mancini,BAL ,119,206,153.3,23.3,189.0,0.0,1.0,0,0,0,0,0,1,0,0
149,Will Smith,ATL ,81,227,154.0,35.4,254.0,1.0,0.0,1,0,0,0,0,0,0,0
150,Willson Contreras,CHC ,109,215,155.3,21.0,122.0,0.0,1.0,0,1,0,0,0,0,0,0
151,Alex Verdugo,BOS ,104,208,155.8,19.2,152.0,0.0,1.0,0,0,0,0,0,0,1,0
152,Ke'Bryan Hayes,PIT ,91,229,157.3,28.4,148.0,0.0,1.0,0,0,1,0,0,0,0,0
153,Adolis Garcia,TEX ,125,203,158.0,17.8,151.0,0.0,1.0,0,0,0,0,0,0,1,0
154,Dylan Carlson,STL ,111,204,159.9,15.8,153.0,0.0,1.0,0,0,0,0,0,0,1,0
155,Matt Chapman,OAK ,77,279,164.6,33.3,157.0,0.0,1.0,0,0,1,0,0,0,0,0
156,Jorge Soler,FreeAgent,134,214,164.8,16.5,181.0,0.0,1.0,0,0,0,0,0,0,1,0
157,Shane Baz,TB ,82,251,165.6,34.0,126.0,1.0,0.0,0,0,0,0,0,0,0,1
158,Ryan McMahon,COL ,135,235,168.2,23.7,175.0,0.0,1.0,0,0,1,1,0,0,0,0
159,Gleyber Torres,NYY ,114,259,168.7,30.3,147.0,0.0,1.0,0,0,0,1,1,0,0,0
160,Yasmani Grandal,CWS ,95,242,168.7,33.7,107.0,0.0,1.0,0,1,0,0,0,1,0,0
161,Ty France,SEA ,103,277,168.7,28.6,150.0,0.0,1.0,0,0,1,1,0,1,0,0
162,Mike Clevinger,SD ,115,261,173.8,28.2,161.0,1.0,0.0,0,0,0,0,0,0,0,1
163,Yuli Gurriel,HOU ,146,284,174.0,27.0,192.0,0.0,1.0,0,0,0,0,0,1,0,0
164,Logan Gilbert,SEA ,117,216,175.3,22.4,155.0,1.0,0.0,0,0,0,0,0,0,0,1
165,Josh Donaldson,MIN ,135,201,175.8,12.5,185.0,0.0,1.0,0,0,1,0,0,0,0,0
166,Michael Brantley,HOU ,112,255,176.5,41.6,194.0,0.0,1.0,0,0,0,0,0,0,1,0
167,Austin Hays,BAL ,126,278,176.6,35.7,235.0,0.0,1.0,0,0,0,0,0,0,1,0
168,Robbie Grossman,DET ,116,230,177.1,24.5,180.0,0.0,1.0,0,0,0,0,0,0,1,0
169,Ramon Laureano,OAK ,131,260,177.7,33.4,237.0,0.0,1.0,0,0,0,0,0,0,1,0
170,Marcus Stroman,CHC ,141,251,179.0,24.9,169.0,1.0,0.0,0,0,0,0,0,0,0,1
171,Jean Segura,PHI ,140,243,180.1,22.7,201.0,0.0,1.0,0,0,0,1,0,0,0,0
172,Andrew Benintendi,KC ,127,274,181.3,31.7,195.0,0.0,1.0,0,0,0,0,0,0,1,0
173,Ian Happ,CHC ,145,214,182.1,20.1,207.0,0.0,1.0,0,0,0,0,0,0,1,0
174,Eddie Rosario,FreeAgent,101,231,182.6,25.6,191.0,0.0,1.0,0,0,0,0,0,0,1,0
175,Eugenio Suarez,CIN ,100,281,188.2,31.2,178.0,0.0,1.0,0,0,1,0,1,0,0,0
176,Frank Schwindel,CHC ,121,229,189.2,17.5,206.0,0.0,1.0,0,0,0,0,0,1,0,0
177,Jose Urquidy,HOU ,139,259,189.2,26.1,193.0,1.0,0.0,0,0,0,0,0,0,0,1
178,Mark Melancon,ARI ,137,282,190.7,33.0,149.0,1.0,0.0,1,0,0,0,0,0,0,0
179,John Means,BAL ,152,282,191.2,27.8,190.0,1.0,0.0,0,0,0,0,0,0,0,1
180,Tarik Skubal,DET ,135,239,191.8,21.1,186.0,1.0,0.0,0,0,0,0,0,0,0,1
181,Brandon Belt,SF ,125,249,193.7,34.6,239.0,0.0,1.0,0,0,0,0,0,1,0,0
182,Daulton Varsho,ARI ,88,279,183.5,46.4,117.0,0.0,1.0,0,1,0,0,0,0,1,0
183,Adam Duvall,ATL ,154,245,194.7,24.1,208.0,0.0,1.0,0,0,0,0,0,0,1,0
184,Alex Kirilloff,MIN ,142,252,185.3,23.7,177.0,0.0,1.0,0,0,0,0,0,1,1,0
185,Michael Kopech,CWS ,110,242,187.2,25.8,164.0,1.0,0.0,1,0,0,0,0,0,0,1
186,Raimel Tapia,COL ,148,287,201.0,36.0,241.0,0.0,1.0,0,0,0,0,0,0,1,0
187,Jo Adell,LAA ,125,316,202.0,40.8,213.0,0.0,1.0,0,0,0,0,0,0,1,0
188,Charlie Blackmon,COL ,155,250,202.9,21.5,202.0,0.0,1.0,0,0,0,0,0,0,1,0
189,Luke Voit,NYY ,127,296,204.1,33.9,223.0,0.0,1.0,0,0,0,0,0,1,0,0
190,Luis Urias,MIL ,96,266,205.8,29.3,218.0,0.0,1.0,0,0,1,1,1,0,0,0
191,Brandon Crawford,SF ,141,257,205.9,29.1,196.0,0.0,1.0,0,0,0,0,1,0,0,0
192,Mark Canha,NYM ,142,278,206.8,29.5,224.0,0.0,1.0,0,0,0,0,0,0,1,0
193,AJ Pollock,LAD ,158,262,207.4,20.5,228.0,0.0,1.0,0,0,0,0,0,0,1,0
194,Akil Baddoo,DET ,139,270,208.9,38.5,199.0,0.0,1.0,0,0,0,0,0,0,1,0
195,Anthony DeSclafani,SF ,155,248,199.8,22.6,197.0,1.0,0.0,0,0,0,0,0,0,0,1
196,Camilo Doval,SF ,143,292,210.8,36.8,168.0,1.0,0.0,1,0,0,0,0,0,0,0
197,Andrew Vaughn,CWS ,146,308,211.7,38.2,203.0,0.0,1.0,0,0,0,0,0,1,1,0
198,Alex Wood,SF ,164,311,214.5,30.7,217.0,1.0,0.0,0,0,0,0,0,0,0,1
199,German Marquez,COL ,150,407,214.7,50.2,230.0,1.0,0.0,0,0,0,0,0,0,0,1
200,Jesus Aguilar,MIA ,158,297,215.0,38.1,271.0,0.0,1.0,0,0,0,0,0,1,0,0
201,Eduardo Escobar,NYM ,162,296,217.5,31.0,187.0,0.0,1.0,0,0,1,1,0,1,0,0
202,Luis Garcia,HOU ,99,252,172.8,41.0,430.0,1.0,0.0,0,0,0,0,0,0,0,1
203,Kolten Wong,MIL ,161,307,219.0,35.1,225.0,0.0,1.0,0,0,0,1,0,0,0,0
204,Adam Wainwright,STL ,135,288,220.5,34.6,165.0,1.0,0.0,0,0,0,0,0,0,0,1
205,Craig Kimbrel,CWS ,118,322,211.0,46.8,159.0,1.0,0.0,1,0,0,0,0,0,0,0
206,Tommy Pham,FreeAgent,146,322,222.5,37.5,287.0,0.0,1.0,0,0,0,0,0,0,1,0
207,Blake Treinen,LAD ,134,277,202.9,31.7,172.0,1.0,0.0,1,0,0,0,0,0,0,0
208,Amed Rosario,CLE ,118,274,214.1,40.1,214.0,0.0,1.0,0,0,0,0,1,0,1,0
209,Brendan Rodgers,COL ,105,287,193.6,43.6,176.0,0.0,1.0,0,0,0,1,1,0,0,0
210,Harrison Bader,STL ,167,292,225.5,21.1,331.0,0.0,1.0,0,0,0,0,0,0,1,0
211,Aaron Civale,CLE ,172,317,228.3,38.2,211.0,1.0,0.0,0,0,0,0,0,0,0,1
212,Patrick Sandoval,LAA ,159,314,219.8,38.1,198.0,1.0,0.0,0,0,0,0,0,0,0,1
213,Miguel Sano,MIN ,165,297,229.8,29.9,259.0,0.0,1.0,0,0,0,0,0,1,0,0
214,Taylor Rogers,MIN ,156,267,220.5,24.6,209.0,1.0,0.0,1,0,0,0,0,0,0,0
215,Bobby Dalbec,BOS ,161,310,220.8,32.2,233.0,0.0,1.0,0,0,1,0,0,1,0,0
216,Nathaniel Lowe,TEX ,140,250,203.1,20.6,337.0,0.0,1.0,0,0,0,0,0,1,0,0
217,Kyle Lewis,SEA ,157,318,235.1,44.1,339.0,0.0,1.0,0,0,0,0,0,0,1,0
218,Noah Syndergaard,LAA ,148,346,235.7,36.6,188.0,1.0,0.0,0,0,0,0,0,0,0,1
219,Ranger Suarez,PHI ,127,257,195.4,32.2,146.0,1.0,0.0,1,0,0,0,0,0,0,1
220,Jordan Montgomery,NYY ,144,318,219.1,37.5,231.0,1.0,0.0,0,0,0,0,0,0,0,1
221,Kike Hernandez,BOS ,187,374,238.6,38.1,247.0,0.0,1.0,0,0,0,1,0,0,1,0
222,Triston McKenzie,CLE ,181,323,230.2,30.7,232.0,1.0,0.0,0,0,0,0,0,0,0,1
223,Anthony Santander,BAL ,133,279,221.5,25.3,264.0,0.0,1.0,0,0,0,0,0,0,1,0
224,Luis Severino,NYY ,144,259,211.8,27.0,154.0,1.0,0.0,1,0,0,0,0,0,0,0
225,Scott Barlow,KC ,159,287,223.3,27.9,183.0,1.0,0.0,1,0,0,0,0,0,0,0
226,Myles Straw,CLE ,112,321,214.0,61.2,162.0,0.0,1.0,0,0,0,0,0,0,1,0
227,Wil Myers,SD ,190,300,234.6,28.7,262.0,0.0,1.0,0,0,0,0,0,0,1,0
228,Hyun Jin Ryu,TOR ,112,359,215.0,43.8,179.0,1.0,0.0,0,0,0,0,0,0,0,1
229,Mike Yastrzemski,SF ,162,321,247.5,28.9,246.0,0.0,1.0,0,0,0,0,0,0,1,0
230,Max Kepler,MIN ,188,314,239.9,25.8,350.0,0.0,1.0,0,0,0,0,0,0,1,0
231,Kyle Hendricks,CHC ,126,440,232.1,59.4,234.0,1.0,0.0,0,0,0,0,0,0,0,1
232,Huascar Ynoa,ATL ,198,312,250.5,31.4,329.0,1.0,0.0,0,0,0,0,0,0,0,1
233,Alec Bohm,PHI ,144,402,243.2,52.3,267.0,0.0,1.0,0,0,1,0,0,0,0,0
234,Casey Mize,DET ,145,335,234.4,48.6,242.0,1.0,0.0,0,0,0,0,0,0,0,1
235,Jonathan Schoop,DET ,166,275,224.6,29.4,221.0,0.0,1.0,0,0,0,1,0,1,0,0
236,Gregory Soto,DET ,194,313,241.2,29.3,220.0,1.0,0.0,1,0,0,0,0,0,0,0
237,Gio Urshela,NYY ,167,310,247.5,28.0,251.0,0.0,1.0,0,0,1,0,1,0,0,0
238,Gavin Lux,LAD ,153,349,248.5,37.2,248.0,0.0,1.0,0,0,0,1,1,0,1,0
239,Tanner Houck,BOS ,176,326,239.8,39.1,200.0,1.0,0.0,1,0,0,0,0,0,0,1
240,Marcell Ozuna,ATL ,104,294,218.5,53.0,173.0,0.0,1.0,0,0,0,0,0,0,1,0
241,Josh Rojas,ARI ,199,314,245.4,23.7,272.0,0.0,1.0,0,0,1,1,1,0,1,0
242,Zach Plesac,CLE ,152,339,239.1,46.4,243.0,1.0,0.0,0,0,0,0,0,0,0,1
243,Brandon Nimmo,NYM ,197,417,267.0,41.8,349.0,0.0,1.0,0,0,0,0,0,0,1,0
244,Zack Greinke,FreeAgent,174,327,259.9,36.4,346.0,1.0,0.0,0,0,0,0,0,0,0,1
245,Eric Hosmer,SD ,208,362,263.0,33.9,312.0,0.0,1.0,0,0,0,0,0,1,0,0
246,Joe Ryan,MIN ,137,355,234.6,50.6,210.0,1.0,0.0,0,0,0,0,0,0,0,1
247,Corey Knebel,PHI ,154,353,235.7,47.1,184.0,1.0,0.0,1,0,0,0,0,0,0,1
248,Garrett Whitlock,BOS ,176,329,257.3,30.5,229.0,1.0,0.0,1,0,0,0,0,0,0,0
249,Steven Matz,STL ,177,324,257.4,24.4,244.0,1.0,0.0,0,0,0,0,0,0,0,1
