Rank,Player,Team,Best,Worst,Avg,StdDev,ADP,pit,bat,RP,C,3B,2B,SS,1B,OF,SP
57,Paul Goldschmidt,STL ,29,83,57.3,11.4,59.0,0.0,1.0,0,0,0,0,0,1,0,0
58,Framber Valdez,HOU ,35,102,59.9,13.2,51.0,1.0,0.0,0,0,0,0,0,0,0,1
59,Jazz Chisholm Jr.,MIA ,38,108,60.5,12.2,81.0,0.0,1.0,0,0,0,0,0,0,1,0
60,Max Fried,ATL ,39,97,61.2,11.9,50.0,1.0,0.0,0,0,0,0,0,0,0,1
61,Christian Yelich,MIL ,37,85,62.8,6.3,72.0,0.0,1.0,0,0,0,0,0,0,1,0
62,Edwin Diaz,NYM ,37,154,64.1,22.8,56.0,1.0,0.0,1,0,0,0,0,0,0,0
63,Matt McLain,CIN ,43,106,67.5,14.8,66.0,0.0,1.0,0,0,0,1,1,0,0,0
64,Logan Gilbert,SEA ,48,93,67.6,9.9,65.0,1.0,0.0,0,0,0,0,0,0,0,1
65,Blake Snell,FreeAgent,47,111,68.0,13.5,63.0,1.0,0.0,0,0,0,0,0,0,0,1
66,Nico Hoerner,CHC ,32,140,69.0,21.6,57.0,0.0,1.0,0,0,0,1,1,0,0,0
67,Emmanuel Clase,CLE ,49,97,69.3,11.1,58.0,1.0,0.0,1,0,0,0,0,0,0,0
68,Grayson Rodriguez,BAL ,43,105,71.6,11.8,70.0,1.0,0.0,0,0,0,0,0,0,0,1
69,Oneil Cruz,PIT ,39,138,71.6,16.4,88.0,0.0,1.0,0,0,0,0,1,0,0,0
70,Jhoan Duran,MIN ,46,133,72.4,14.9,71.0,1.0,0.0,1,0,0,0,0,0,0,0
71,Zach Eflin,TB ,41,141,75.7,13.9,78.0,1.0,0.0,0,0,0,0,0,0,0,1
72,J.T. Realmuto,PHI ,51,107,76.1,12.3,73.0,0.0,1.0,0,1,0,0,0,0,0,0
73,Alex Bregman,HOU ,45,109,76.5,12.2,67.0,0.0,1.0,0,0,1,0,0,0,0,0
74,Christian Walker,ARI ,48,120,76.7,11.4,77.0,0.0,1.0,0,0,0,0,0,1,0,0
75,Eury Perez,MIA ,21,135,77.5,12.4,83.0,1.0,0.0,0,0,0,0,0,0,0,1
76,Camilo Doval,SF ,54,167,78.1,15.1,69.0,1.0,0.0,1,0,0,0,0,0,0,0
77,Kyle Schwarber,PHI ,37,173,79.1,16.9,62.0,0.0,1.0,0,0,0,0,0,0,1,0
78,Bryan Reynolds,PIT ,39,109,79.3,12.9,82.0,0.0,1.0,0,0,0,0,0,0,1,0
79,Gleyber Torres,NYY ,47,120,79.6,14.2,86.0,0.0,1.0,0,0,0,1,0,0,0,0
80,Josh Lowe,TB ,36,151,81.2,21.3,90.0,0.0,1.0,0,0,0,0,0,0,1,0
81,Bobby Miller,LAD ,52,125,82.6,15.9,79.0,1.0,0.0,0,0,0,0,0,0,0,1
82,Jesus Luzardo,MIA ,53,108,83.0,11.4,76.0,1.0,0.0,0,0,0,0,0,0,0,1
83,Will Smith,LAD ,60,106,83.4,10.8,68.0,0.0,1.0,0,1,0,0,0,0,0,0
84,Ha-Seong Kim,SD ,62,157,84.1,12.1,85.0,0.0,1.0,0,0,1,1,1,0,0,0
85,Nolan Arenado,STL ,67,153,86.7,11.3,74.0,0.0,1.0,0,0,1,0,0,0,0,0
86,Triston Casas,BOS ,52,118,87.5,12.8,94.0,0.0,1.0,0,0,0,0,0,1,0,0
87,Raisel Iglesias,ATL ,56,159,88.3,18.1,84.0,1.0,0.0,1,0,0,0,0,0,0,0
88,Jordan Romano,TOR ,60,124,91.6,13.3,80.0,1.0,0.0,1,0,0,0,0,0,0,0
89,William Contreras,MIL ,47,202,93.1,23.0,75.0,0.0,1.0,0,1,0,0,0,0,0,0
90,Xander Bogaerts,SD ,57,150,95.1,15.4,93.0,0.0,1.0,0,0,0,0,1,0,0,0
91,Joe Musgrove,SD ,49,136,96.4,19.1,98.0,1.0,0.0,0,0,0,0,0,0,0,1
92,Joe Ryan,MIN ,57,142,96.6,18.8,92.0,1.0,0.0,0,0,0,0,0,0,0,1
93,David Bednar,PIT ,63,165,96.7,14.4,87.0,1.0,0.0,1,0,0,0,0,0,0,0
94,Nick Castellanos,PHI ,73,172,100.1,19.3,99.0,0.0,1.0,0,0,0,0,0,0,1,0
95,Spencer Torkelson,DET ,76,126,100.4,11.0,109.0,0.0,1.0,0,0,0,0,0,1,0,0
96,Alexis Diaz,CIN ,62,159,100.8,14.3,91.0,1.0,0.0,1,0,0,0,0,0,0,0
97,Justin Steele,CHC ,61,169,101.0,13.6,89.0,1.0,0.0,0,0,0,0,0,0,0,1
98,Ketel Marte,ARI ,51,155,101.7,14.0,96.0,0.0,1.0,0,0,0,1,0,0,0,0
99,Seiya Suzuki,CHC ,58,134,102.0,12.9,107.0,0.0,1.0,0,0,0,0,0,0,1,0
100,George Springer,TOR ,78,199,104.5,11.1,101.0,0.0,1.0,0,0,0,0,0,0,1,0
101,Josh Jung,TEX ,35,170,105.1,26.2,122.0,0.0,1.0,0,0,1,0,0,0,0,0
102,Cole Ragans,KC ,63,245,105.1,30.1,100.0,1.0,0.0,1,0,0,0,0,0,0,1
103,Bryson Stott,PHI ,42,137,105.8,15.9,108.0,0.0,1.0,0,0,0,1,0,0,0,0
104,Dansby Swanson,CHC ,77,154,108.5,16.9,115.0,0.0,1.0,0,0,0,0,1,0,0,0
105,Tanner Bibee,CLE ,75,135,110.0,12.8,104.0,1.0,0.0,0,0,0,0,0,0,0,1
106,Paul Sewald,ARI ,87,295,110.4,17.6,105.0,1.0,0.0,1,0,0,0,0,0,0,0
107,Andres Munoz,SEA ,75,213,110.5,27.9,111.0,1.0,0.0,1,0,0,0,0,0,0,0
108,Dylan Cease,CWS ,82,209,113.5,18.2,97.0,1.0,0.0,0,0,0,0,0,0,0,1
109,Jordan Walker,STL ,39,179,113.8,22.6,124.0,0.0,1.0,0,0,0,0,0,0,1,0
110,Andres Gimenez,CLE ,75,187,114.3,16.5,126.0,0.0,1.0,0,0,0,1,0,0,0,0
111,Yandy Diaz,TB ,82,192,114.5,16.1,103.0,0.0,1.0,0,0,1,0,0,1,0,0
112,Evan Carter,TEX ,59,166,114.9,18.7,102.0,0.0,1.0,0,0,0,0,0,0,1,0
113,Lane Thomas,WSH ,63,219,116.7,27.8,120.0,0.0,1.0,0,0,0,0,0,0,1,0
114,Spencer Steer,CIN ,35,211,118.4,29.0,95.0,0.0,1.0,0,0,1,1,0,1,1,0
115,Teoscar Hernandez,LAD ,79,260,118.6,17.1,118.0,0.0,1.0,0,0,0,0,0,0,1,0
116,Josh Naylor,CLE ,88,198,120.6,17.1,123.0,0.0,1.0,0,0,0,0,0,1,0,0
117,Evan Phillips,LAD ,89,237,121.1,13.8,112.0,1.0,0.0,1,0,0,0,0,0,0,0
118,Ryan Helsley,STL ,86,384,121.6,20.0,119.0,1.0,0.0,1,0,0,0,0,0,0,0
119,Pete Fairbanks,TB ,82,285,121.9,26.5,116.0,1.0,0.0,1,0,0,0,0,0,0,0
120,Sonny Gray,STL ,83,211,126.3,21.9,113.0,1.0,0.0,0,0,0,0,0,0,0,1
121,Yainer Diaz,HOU ,79,237,130.0,27.6,106.0,0.0,1.0,0,1,0,0,0,1,0,0
122,Zack Gelof,OAK ,107,170,134.1,19.2,141.0,0.0,1.0,0,0,0,1,0,0,0,0
123,Anthony Santander,BAL ,74,362,134.3,18.7,117.0,0.0,1.0,0,0,0,0,0,1,1,0
124,Anthony Volpe,NYY ,105,202,135.0,18.8,139.0,0.0,1.0,0,0,0,0,1,0,0,0
125,Marcell Ozuna,ATL ,95,409,136.5,19.3,134.0,0.0,1.0,0,0,0,0,0,0,1,0
126,Jackson Chourio,MIL ,56,235,137.0,32.0,143.0,0.0,1.0,0,0,0,0,0,0,1,0
127,Clay Holmes,NYY ,87,217,137.6,21.0,125.0,1.0,0.0,1,0,0,0,0,0,0,0
128,Riley Greene,DET ,55,188,137.8,29.5,163.0,0.0,1.0,0,0,0,0,0,0,1,0
129,Ian Happ,CHC ,49,178,138.0,21.9,149.0,0.0,1.0,0,0,0,0,0,0,1,0
130,Cedric Mullins II,BAL ,79,196,139.0,22.6,132.0,0.0,1.0,0,0,0,0,0,0,1,0
131,Vinnie Pasquantino,KC ,96,237,139.8,26.5,156.0,0.0,1.0,0,0,0,0,0,1,0,0
132,Chris Bassitt,TOR ,99,356,140.1,15.0,114.0,1.0,0.0,0,0,0,0,0,0,0,1
133,Luis Arraez,MIA ,68,186,142.2,24.3,121.0,0.0,1.0,0,0,0,1,0,1,0,0
134,Justin Verlander,HOU ,100,247,143.3,27.2,131.0,1.0,0.0,0,0,0,0,0,0,0,1
135,Tanner Scott,MIA ,93,308,143.8,40.9,135.0,1.0,0.0,1,0,0,0,0,0,0,0
136,Chris Sale,ATL ,79,218,144.2,34.7,129.0,1.0,0.0,0,0,0,0,0,0,0,1
137,Esteury Ruiz,OAK ,74,317,144.4,25.4,130.0,0.0,1.0,0,0,0,0,0,0,1,0
138,Jorge Soler,SF ,109,210,145.7,18.0,150.0,0.0,1.0,0,0,0,0,0,0,1,0
139,Sean Murphy,ATL ,93,187,147.2,16.6,147.0,0.0,1.0,0,1,0,0,0,0,0,0
140,Christian Encarnacion-Strand,CIN ,70,278,148.5,30.0,159.0,0.0,1.0,0,0,0,0,0,1,0,0
141,Hunter Greene,CIN ,53,234,148.7,22.7,128.0,1.0,0.0,0,0,0,0,0,0,0,1
142,Shane Bieber,CLE ,89,217,149.1,23.6,140.0,1.0,0.0,0,0,0,0,0,0,0,1
143,TJ Friedl,CIN ,96,374,149.5,25.8,155.0,0.0,1.0,0,0,0,0,0,0,1,0
144,Jordan Montgomery,FreeAgent,108,213,150.3,17.6,138.0,1.0,0.0,0,0,0,0,0,0,0,1
145,Wyatt Langford,TEX ,47,284,151.9,57.6,167.0,0.0,1.0,0,0,0,0,0,0,1,0
146,Bailey Ober,MIN ,90,259,151.9,27.2,153.0,1.0,0.0,0,0,0,0,0,0,0,1
147,Michael King,SD ,99,380,152.9,39.6,146.0,1.0,0.0,1,0,0,0,0,0,0,1
148,Chas McCormick,HOU ,100,204,155.1,22.3,172.0,0.0,1.0,0,0,0,0,0,0,1,0
149,Masataka Yoshida,BOS ,103,237,155.8,26.2,154.0,0.0,1.0,0,0,0,0,0,0,1,0
150,Cal Raleigh,SEA ,119,280,156.0,20.1,137.0,0.0,1.0,0,1,0,0,0,0,0,0
151,Merrill Kelly,ARI ,123,202,157.0,19.1,127.0,1.0,0.0,0,0,0,0,0,0,0,1
152,Thairo Estrada,SF ,112,252,157.4,30.1,168.0,0.0,1.0,0,0,0,1,1,0,0,0
153,Jake Burger,MIA ,121,207,158.4,14.9,170.0,0.0,1.0,0,0,1,0,0,0,0,0
154,Alec Bohm,PHI ,102,310,159.1,23.0,162.0,0.0,1.0,0,0,1,0,0,1,0,0
155,Carlos Rodon,NYY ,89,243,160.8,30.3,152.0,1.0,0.0,0,0,0,0,0,0,0,1
156,Brandon Nimmo,NYM ,53,223,161.5,26.9,158.0,0.0,1.0,0,0,0,0,0,0,1,0
157,Kenley Jansen,BOS ,102,299,161.8,36.4,166.0,1.0,0.0,1,0,0,0,0,0,0,0
158,James Outman,LAD ,77,228,162.0,31.5,180.0,0.0,1.0,0,0,0,0,0,0,1,0
159,Salvador Perez,KC ,80,248,162.0,32.1,133.0,0.0,1.0,0,1,0,0,0,1,0,0
160,Rhys Hoskins,MIL ,111,231,162.2,25.6,190.0,0.0,1.0,0,0,0,0,0,1,0,0
161,Willson Contreras,STL ,107,255,162.6,30.4,148.0,0.0,1.0,0,1,0,0,0,0,0,0
162,Max Muncy,LAD ,121,211,163.0,20.6,144.0,0.0,1.0,0,0,1,0,0,0,0,0
163,Nolan Gorman,STL ,69,233,164.4,21.3,181.0,0.0,1.0,0,0,1,1,0,0,0,0
164,Francisco Alvarez,NYM ,78,243,165.4,25.9,160.0,0.0,1.0,0,1,0,0,0,0,0,0
165,Jose Berrios,TOR ,126,249,166.0,23.7,164.0,1.0,0.0,0,0,0,0,0,0,0,1
166,Kodai Senga,NYM ,55,256,166.8,47.8,110.0,1.0,0.0,0,0,0,0,0,0,0,1
167,Gavin Williams,CLE ,81,242,167.3,37.3,175.0,1.0,0.0,0,0,0,0,0,0,0,1
168,Walker Buehler,LAD ,67,268,169.4,40.1,136.0,1.0,0.0,0,0,0,0,0,0,0,1
169,Nathaniel Lowe,TEX ,100,227,169.4,29.2,191.0,0.0,1.0,0,0,0,0,0,1,0,0
170,Mitch Keller,PIT ,106,259,170.0,32.6,145.0,1.0,0.0,0,0,0,0,0,0,0,1
171,Willy Adames,MIL ,116,235,170.1,20.0,189.0,0.0,1.0,0,0,0,0,1,0,0,0
172,Jarren Duran,BOS ,106,288,172.3,37.7,199.0,0.0,1.0,0,0,0,0,0,0,1,0
173,Gabriel Moreno,ARI ,127,261,174.0,32.4,169.0,0.0,1.0,0,1,0,0,0,0,0,0
174,Ke'Bryan Hayes,PIT ,127,251,176.4,23.4,186.0,0.0,1.0,0,0,1,0,0,0,0,0
175,Hunter Brown,HOU ,75,245,176.8,29.7,171.0,1.0,0.0,0,0,0,0,0,0,0,1
176,Craig Kimbrel,BAL ,100,448,165.7,69.4,142.0,1.0,0.0,1,0,0,0,0,0,0,0
177,Cristian Javier,HOU ,92,233,180.5,25.4,165.0,1.0,0.0,0,0,0,0,0,0,0,1
178,Yu Darvish,SD ,118,240,180.7,22.3,174.0,1.0,0.0,0,0,0,0,0,0,0,1
179,Isaac Paredes,TB ,75,238,180.8,22.2,161.0,0.0,1.0,0,0,1,1,0,1,0,0
180,Tommy Edman,STL ,126,252,181.7,30.6,173.0,0.0,1.0,0,0,0,1,1,0,1,0
181,Christopher Morel,CHC ,139,233,182.3,22.9,195.0,0.0,1.0,0,0,0,1,0,0,1,0
182,Noelvi Marte,CIN ,88,360,184.0,46.6,187.0,0.0,1.0,0,0,1,0,0,0,0,0
183,Lars Nootbaar,STL ,87,260,184.4,31.2,207.0,0.0,1.0,0,0,0,0,0,0,1,0
184,Edouard Julien,MIN ,102,264,185.6,37.2,225.0,0.0,1.0,0,0,0,1,0,0,0,0
185,Eloy Jimenez,CWS ,129,291,187.5,30.1,192.0,0.0,1.0,0,0,0,0,0,0,1,0
186,Steven Kwan,CLE ,87,316,187.7,24.1,177.0,0.0,1.0,0,0,0,0,0,0,1,0
187,Trevor Story,BOS ,127,283,189.3,30.8,215.0,0.0,1.0,0,0,0,0,1,0,0,0
188,Bryce Miller,SEA ,111,296,189.7,30.6,185.0,1.0,0.0,0,0,0,0,0,0,0,1
189,Ezequiel Tovar,COL ,123,322,190.0,27.1,205.0,0.0,1.0,0,0,0,0,1,0,0,0
190,Adbert Alzolay,CHC ,113,330,182.3,51.4,151.0,1.0,0.0,1,0,0,0,0,0,0,0
191,Eduardo Rodriguez,ARI ,126,266,196.6,25.0,184.0,1.0,0.0,0,0,0,0,0,0,0,1
192,Jonah Heim,TEX ,144,315,196.8,30.4,179.0,0.0,1.0,0,1,0,0,0,0,0,0
193,Jackson Holliday,BAL ,23,330,197.5,36.0,183.0,0.0,1.0,0,0,0,1,1,0,0,0
194,Nathan Eovaldi,TEX ,144,272,198.9,25.6,188.0,1.0,0.0,0,0,0,0,0,0,0,1
195,Shota Imanaga,CHC ,142,360,200.3,31.7,200.0,1.0,0.0,0,0,0,0,0,0,0,1
196,Kerry Carpenter,DET ,144,276,200.5,21.3,212.0,0.0,1.0,0,0,0,0,0,0,1,0
197,Logan O'Hoppe,LAA ,146,295,200.6,37.1,197.0,0.0,1.0,0,1,0,0,0,0,0,0
198,Bryan Woo,SEA ,130,300,201.5,29.8,203.0,1.0,0.0,0,0,0,0,0,0,0,1
199,J.D. Martinez,FreeAgent,155,353,203.5,25.6,226.0,0.0,1.0,0,0,0,0,0,0,1,0
200,Jarred Kelenic,ATL ,171,259,203.5,17.2,234.0,0.0,1.0,0,0,0,0,0,0,1,0
201,Byron Buxton,MIN ,174,243,204.6,16.3,222.0,0.0,1.0,0,0,0,0,0,0,0,0
202,Bo Naylor,CLE ,149,315,207.0,27.4,228.0,0.0,1.0,0,1,0,0,0,0,0,0
203,Jeimer Candelario,CIN ,147,338,208.0,21.0,217.0,0.0,1.0,0,0,1,0,0,1,0,0
204,Tyler O'Neill,BOS ,159,249,208.7,20.0,232.0,0.0,1.0,0,0,0,0,0,0,1,0
205,Keibert Ruiz,WSH ,154,396,209.4,35.7,176.0,0.0,1.0,0,1,0,0,0,0,0,0
206,Jeremy Pena,HOU ,149,299,211.2,26.1,237.0,0.0,1.0,0,0,0,0,1,0,0,0
207,Andrew Vaughn,CWS ,155,255,212.4,21.9,271.0,0.0,1.0,0,0,0,0,0,1,0,0
208,Carlos Correa,MIN ,155,264,212.7,23.8,218.0,0.0,1.0,0,0,0,0,1,0,0,0
209,Ryan Mountcastle,BAL ,141,254,212.8,23.4,241.0,0.0,1.0,0,0,0,0,0,1,0,0
210,Brandon Pfaadt,ARI ,138,398,213.6,31.5,211.0,1.0,0.0,0,0,0,0,0,0,0,1
211,Nick Pivetta,BOS ,126,354,214.6,53.2,178.0,1.0,0.0,1,0,0,0,0,0,0,1
212,Lourdes Gurriel Jr.,ARI ,173,283,214.6,24.6,204.0,0.0,1.0,0,0,0,0,0,0,1,0
213,Matt Chapman,SF ,145,282,217.1,23.2,266.0,0.0,1.0,0,0,1,0,0,0,0,0
214,Daulton Varsho,TOR ,164,299,217.5,32.5,208.0,0.0,1.0,0,0,0,0,0,0,1,0
215,Starling Marte,NYM ,172,360,217.9,22.0,209.0,0.0,1.0,0,0,0,0,0,0,1,0
216,Mitch Garver,SEA ,139,339,218.0,43.8,230.0,0.0,1.0,0,1,0,0,0,0,0,0
217,Jonathan India,CIN ,141,297,218.3,35.6,239.0,0.0,1.0,0,0,0,1,0,0,0,0
218,Taylor Ward,LAA ,145,324,218.4,21.6,243.0,0.0,1.0,0,0,0,0,0,0,1,0
219,Aaron Civale,TB ,149,302,219.0,30.0,224.0,1.0,0.0,0,0,0,0,0,0,0,1
220,Brandon Drury,LAA ,163,347,219.4,28.0,221.0,0.0,1.0,0,0,0,1,0,1,0,0
221,Ryan Pepiot,TB ,136,395,221.0,49.9,193.0,1.0,0.0,1,0,0,0,0,0,0,1
222,Jack Suwinski,PIT ,119,279,221.9,20.9,276.0,0.0,1.0,0,0,0,0,0,0,1,0
223,Braxton Garrett,MIA ,123,297,210.6,35.2,194.0,1.0,0.0,0,0,0,0,0,0,0,1
224,Jorge Polanco,SEA ,157,342,224.7,33.7,249.0,0.0,1.0,0,0,1,1,0,0,0,0
225,Ryan McMahon,COL ,176,290,230.0,25.7,257.0,0.0,1.0,0,0,1,1,0,0,0,0
226,Jose Alvarado,PHI ,147,350,219.0,46.5,182.0,1.0,0.0,1,0,0,0,0,0,0,0
227,Alex Lange,DET ,166,424,231.2,48.0,198.0,1.0,0.0,1,0,0,0,0,0,0,0
228,Triston McKenzie,CLE ,151,287,232.3,28.2,213.0,1.0,0.0,0,0,0,0,0,0,0,1
229,Charlie Morton,ATL ,148,345,233.4,22.8,196.0,1.0,0.0,0,0,0,0,0,0,0,1
230,Brandon Lowe,TB ,162,309,237.3,31.4,290.0,0.0,1.0,0,0,0,1,0,0,0,0
231,Josh Bell,MIA ,188,294,239.3,19.4,281.0,0.0,1.0,0,0,0,0,0,1,0,0
232,Nick Lodolo,CIN ,121,348,239.6,39.6,242.0,1.0,0.0,0,0,0,0,0,0,0,1
233,Jose Abreu,HOU ,135,366,243.2,25.9,254.0,0.0,1.0,0,0,0,0,0,1,0,0
234,Justin Turner,TOR ,157,391,243.2,42.9,202.0,0.0,1.0,0,0,1,1,0,1,0,0
235,Brayan Bello,BOS ,157,378,243.4,37.0,229.0,1.0,0.0,0,0,0,0,0,0,0,1
236,J.P. Crawford,SEA ,159,373,244.7,34.3,236.0,0.0,1.0,0,0,0,0,1,0,0,0
237,Anthony Rizzo,NYY ,183,301,246.1,27.4,253.0,0.0,1.0,0,0,0,0,0,1,0,0
238,Jose Leclerc,TEX ,171,308,225.1,33.4,201.0,1.0,0.0,1,0,0,0,0,0,0,0
239,Max Kepler,MIN ,180,310,248.3,25.7,286.0,0.0,1.0,0,0,0,0,0,0,1,0
240,Jung Hoo Lee,SF ,136,270,229.3,31.4,214.0,0.0,1.0,0,0,0,0,0,0,1,0
241,Junior Caminero,TB ,37,519,230.8,71.7,210.0,0.0,1.0,0,0,1,0,1,0,0,0
242,Luis Campusano,SD ,178,312,241.6,34.4,274.0,0.0,1.0,0,1,0,0,0,0,0,0
243,Shane Baz,TB ,146,298,232.7,36.7,220.0,1.0,0.0,0,0,0,0,0,0,0,1
244,Vaughn Grissom,BOS ,120,284,233.9,30.9,240.0,0.0,1.0,0,0,0,0,1,0,0,0
245,Taj Bradley,TB ,113,352,245.7,36.4,265.0,1.0,0.0,0,0,0,0,0,0,0,1
246,Maikel Garcia,KC ,177,437,247.7,48.9,252.0,0.0,1.0,0,0,1,0,1,0,0,0
247,Eugenio Suarez,ARI ,174,411,250.1,43.9,279.0,0.0,1.0,0,0,1,0,0,0,0,0
248,Sal Frelick,MIL ,145,331,264.9,29.3,295.0,0.0,1.0,0,0,0,0,0,0,1,0
249,Kenta Maeda,DET ,218,369,267.9,34.4,255.0,1.0,0.0,0,0,0,0,0,0,0,1
