Rank,Player,Team,Best,Worst,Avg,StdDev,ADP,pit,bat,RP,C,3B,2B,SS,1B,OF,SP
57,Framber Valdez,HOU ,33,101,56.9,12.4,55.0,1.0,0.0,0,0,0,0,0,0,0,1
58,Max Fried,ATL ,34,94,56.9,10.7,49.0,1.0,0.0,0,0,0,0,0,0,0,1
59,Jazz Chisholm Jr.,MIA ,28,108,60.4,11.0,64.0,0.0,1.0,0,0,0,0,0,0,1,0
60,Christian Yelich,MIL ,36,82,62.6,7.3,70.0,0.0,1.0,0,0,0,0,0,0,1,0
61,Emmanuel Clase,CLE ,36,97,63.0,12.1,61.0,1.0,0.0,1,0,0,0,0,0,0,0
62,Logan Gilbert,SEA ,48,96,66.6,9.6,67.0,1.0,0.0,0,0,0,0,0,0,0,1
63,Oneil Cruz,PIT ,38,138,66.9,15.5,65.0,0.0,1.0,0,0,0,0,1,0,0,0
64,Nico Hoerner,CHC ,32,140,67.1,17.2,60.0,0.0,1.0,0,0,0,1,1,0,0,0
65,Matt McLain,CIN ,43,116,67.6,15.3,63.0,0.0,1.0,0,0,0,1,1,0,0,0
66,Grayson Rodriguez,BAL ,46,114,71.7,14.1,68.0,1.0,0.0,0,0,0,0,0,0,0,1
67,Camilo Doval,SF ,43,167,73.6,19.6,69.0,1.0,0.0,1,0,0,0,0,0,0,0
68,Zach Eflin,TB ,40,111,73.8,13.0,78.0,1.0,0.0,0,0,0,0,0,0,0,1
69,Blake Snell,SF ,32,114,74.4,17.4,66.0,1.0,0.0,0,0,0,0,0,0,0,1
70,J.T. Realmuto,PHI ,51,105,74.5,9.0,73.0,0.0,1.0,0,1,0,0,0,0,0,0
71,Kyle Schwarber,PHI ,37,116,74.7,15.8,62.0,0.0,1.0,0,0,0,0,0,0,1,0
72,Alex Bregman,HOU ,45,109,76.0,13.6,72.0,0.0,1.0,0,0,1,0,0,0,0,0
73,Christian Walker,ARI ,29,145,77.5,12.7,74.0,0.0,1.0,0,0,0,0,0,1,0,0
74,Bryan Reynolds,PIT ,38,107,78.5,11.9,75.0,0.0,1.0,0,0,0,0,0,0,1,0
75,Gleyber Torres,NYY ,47,134,79.1,14.2,85.0,0.0,1.0,0,0,0,1,0,0,0,0
76,Bobby Miller,LAD ,45,125,79.2,15.2,76.0,1.0,0.0,0,0,0,0,0,0,0,1
77,Triston Casas,BOS ,48,112,81.1,13.6,90.0,0.0,1.0,0,0,0,0,0,1,0,0
78,Jesus Luzardo,MIA ,53,107,81.2,9.9,81.0,1.0,0.0,0,0,0,0,0,0,0,1
79,Will Smith,LAD ,61,118,82.3,12.8,77.0,0.0,1.0,0,1,0,0,0,0,0,0
80,Nolan Arenado,STL ,66,154,84.3,12.5,80.0,0.0,1.0,0,0,1,0,0,0,0,0
81,William Contreras,MIL ,47,156,85.7,17.6,84.0,0.0,1.0,0,1,0,0,0,0,0,0
82,Raisel Iglesias,ATL ,44,146,86.1,20.9,83.0,1.0,0.0,1,0,0,0,0,0,0,0
83,Joe Ryan,MIN ,60,133,91.0,16.6,87.0,1.0,0.0,0,0,0,0,0,0,0,1
84,Ha-Seong Kim,SD ,62,183,92.8,25.8,86.0,0.0,1.0,0,0,1,1,1,0,0,0
85,Joe Musgrove,SD ,49,153,94.0,16.4,95.0,1.0,0.0,0,0,0,0,0,0,0,1
86,Jhoan Duran,MIN ,51,242,94.2,34.5,71.0,1.0,0.0,1,0,0,0,0,0,0,0
87,Justin Steele,CHC ,60,169,94.3,12.0,88.0,1.0,0.0,0,0,0,0,0,0,0,1
88,Xander Bogaerts,SD ,56,166,94.7,19.8,91.0,0.0,1.0,0,0,0,0,1,0,0,0
89,Alexis Diaz,CIN ,59,176,95.4,14.6,92.0,1.0,0.0,1,0,0,0,0,0,0,0
90,Cole Ragans,KC ,52,196,96.2,26.7,94.0,1.0,0.0,1,0,0,0,0,0,0,1
91,Jordan Romano,TOR ,65,241,96.9,25.1,82.0,1.0,0.0,1,0,0,0,0,0,0,0
92,Seiya Suzuki,CHC ,57,135,97.1,14.2,103.0,0.0,1.0,0,0,0,0,0,0,1,0
93,Nick Castellanos,PHI ,70,184,98.0,20.4,98.0,0.0,1.0,0,0,0,0,0,0,1,0
94,Ketel Marte,ARI ,49,155,98.8,13.5,101.0,0.0,1.0,0,0,0,1,0,0,0,0
95,Josh Lowe,TB ,36,236,98.9,38.8,79.0,0.0,1.0,0,0,0,0,0,0,1,0
96,David Bednar,PIT ,60,235,100.3,20.9,99.0,1.0,0.0,1,0,0,0,0,0,0,0
97,Andres Munoz,SEA ,62,275,100.8,23.2,111.0,1.0,0.0,1,0,0,0,0,0,0,0
98,Spencer Torkelson,DET ,76,139,101.2,11.7,113.0,0.0,1.0,0,0,0,0,0,1,0,0
99,George Springer,TOR ,62,134,102.9,12.8,100.0,0.0,1.0,0,0,0,0,0,0,1,0
100,Paul Sewald,ARI ,71,177,104.3,19.9,105.0,1.0,0.0,1,0,0,0,0,0,0,0
101,Dylan Cease,SD ,71,204,106.0,27.7,93.0,1.0,0.0,0,0,0,0,0,0,0,1
102,Josh Jung,TEX ,72,170,106.5,23.7,112.0,0.0,1.0,0,0,1,0,0,0,0,0
103,Tanner Bibee,CLE ,80,135,107.6,11.4,104.0,1.0,0.0,0,0,0,0,0,0,0,1
104,Evan Carter,TEX ,59,181,107.8,18.5,102.0,0.0,1.0,0,0,0,0,0,0,1,0
105,Dansby Swanson,CHC ,71,160,109.4,18.1,117.0,0.0,1.0,0,0,0,0,1,0,0,0
106,Bryson Stott,PHI ,42,198,109.7,19.8,106.0,0.0,1.0,0,0,0,1,0,0,0,0
107,Spencer Steer,CIN ,35,166,110.6,22.1,96.0,0.0,1.0,0,0,1,1,0,1,1,0
108,Jordan Walker,STL ,65,187,111.7,20.3,114.0,0.0,1.0,0,0,0,0,0,0,1,0
109,Yandy Diaz,TB ,71,192,111.7,21.2,116.0,0.0,1.0,0,0,1,0,0,1,0,0
110,Lane Thomas,WSH ,63,219,113.5,28.1,109.0,0.0,1.0,0,0,0,0,0,0,1,0
111,Teoscar Hernandez,LAD ,77,208,115.1,20.4,108.0,0.0,1.0,0,0,0,0,0,0,1,0
112,Josh Naylor,CLE ,77,198,115.1,14.3,125.0,0.0,1.0,0,0,0,0,0,1,0,0
113,Evan Phillips,LAD ,81,194,115.6,20.5,110.0,1.0,0.0,1,0,0,0,0,0,0,0
114,Andres Gimenez,CLE ,75,189,116.0,23.2,115.0,0.0,1.0,0,0,0,1,0,0,0,0
115,Pete Fairbanks,TB ,77,178,119.0,23.2,121.0,1.0,0.0,1,0,0,0,0,0,0,0
116,Ryan Helsley,STL ,86,180,120.0,23.1,120.0,1.0,0.0,1,0,0,0,0,0,0,0
117,Sonny Gray,STL ,83,151,120.8,16.8,119.0,1.0,0.0,0,0,0,0,0,0,0,1
118,Zack Gelof,OAK ,76,170,126.7,17.8,139.0,0.0,1.0,0,0,0,1,0,0,0,0
119,Yainer Diaz,HOU ,79,237,128.1,22.4,107.0,0.0,1.0,0,1,0,0,0,1,0,0
120,Clay Holmes,NYY ,79,173,129.0,17.8,127.0,1.0,0.0,1,0,0,0,0,0,0,0
121,Chris Bassitt,TOR ,86,202,130.4,15.4,118.0,1.0,0.0,0,0,0,0,0,0,0,1
122,Anthony Santander,BAL ,74,303,130.9,19.1,124.0,0.0,1.0,0,0,0,0,0,1,1,0
123,Marcell Ozuna,ATL ,79,192,132.5,18.0,132.0,0.0,1.0,0,0,0,0,0,0,1,0
124,Anthony Volpe,NYY ,93,196,133.5,22.2,128.0,0.0,1.0,0,0,0,0,1,0,0,0
125,Riley Greene,DET ,55,179,133.5,22.3,146.0,0.0,1.0,0,0,0,0,0,0,1,0
126,Gerrit Cole,NYY ,10,252,136.2,76.1,42.0,1.0,0.0,0,0,0,0,0,0,0,1
127,Wyatt Langford,TEX ,52,284,137.4,54.3,154.0,0.0,1.0,0,0,0,0,0,0,1,0
128,Eury Perez,MIA ,57,307,138.1,73.3,89.0,1.0,0.0,0,0,0,0,0,0,0,1
129,Vinnie Pasquantino,KC ,83,237,138.1,27.7,163.0,0.0,1.0,0,0,0,0,0,1,0,0
130,Tanner Scott,MIA ,91,242,139.2,30.5,138.0,1.0,0.0,1,0,0,0,0,0,0,0
131,Ian Happ,CHC ,41,178,139.9,22.4,160.0,0.0,1.0,0,0,0,0,0,0,1,0
132,Chris Sale,ATL ,74,218,140.3,34.9,130.0,1.0,0.0,0,0,0,0,0,0,0,1
133,Luis Arraez,MIA ,68,180,141.2,20.4,140.0,0.0,1.0,0,0,0,1,0,1,0,0
134,Esteury Ruiz,OAK ,74,224,141.5,24.3,123.0,0.0,1.0,0,0,0,0,0,0,1,0
135,Cedric Mullins II,BAL ,105,213,141.7,23.2,137.0,0.0,1.0,0,0,0,0,0,0,1,0
136,Christian Encarnacion-Strand,CIN ,70,278,141.9,32.2,135.0,0.0,1.0,0,0,0,0,0,1,0,0
137,Shane Bieber,CLE ,92,219,142.6,27.1,126.0,1.0,0.0,0,0,0,0,0,0,0,1
138,Jackson Chourio,MIL ,75,239,142.9,36.8,133.0,0.0,1.0,0,0,0,0,0,0,1,0
139,Jorge Soler,SF ,105,207,144.1,18.2,150.0,0.0,1.0,0,0,0,0,0,0,1,0
140,Bailey Ober,MIN ,87,206,145.6,29.4,148.0,1.0,0.0,0,0,0,0,0,0,0,1
141,Merrill Kelly,ARI ,87,202,147.1,19.6,129.0,1.0,0.0,0,0,0,0,0,0,0,1
142,Hunter Greene,CIN ,97,234,147.3,27.9,122.0,1.0,0.0,0,0,0,0,0,0,0,1
143,Justin Verlander,HOU ,91,232,148.2,31.9,131.0,1.0,0.0,0,0,0,0,0,0,0,1
144,Chas McCormick,HOU ,100,197,149.5,19.2,153.0,0.0,1.0,0,0,0,0,0,0,1,0
145,Cal Raleigh,SEA ,116,190,152.4,20.9,136.0,0.0,1.0,0,1,0,0,0,0,0,0
146,Sean Murphy,ATL ,106,227,152.6,16.6,143.0,0.0,1.0,0,1,0,0,0,0,0,0
147,Kenley Jansen,BOS ,103,299,153.0,30.5,158.0,1.0,0.0,1,0,0,0,0,0,0,0
148,Thairo Estrada,SF ,109,207,154.8,22.6,171.0,0.0,1.0,0,0,0,1,1,0,0,0
149,Michael King,SD ,93,272,143.6,43.1,141.0,1.0,0.0,1,0,0,0,0,0,0,1
150,Max Muncy,LAD ,95,228,156.4,21.9,145.0,0.0,1.0,0,0,1,0,0,0,0,0
151,Masataka Yoshida,BOS ,79,237,156.4,23.5,164.0,0.0,1.0,0,0,0,0,0,0,1,0
152,Jake Burger,MIA ,94,207,156.6,19.2,155.0,0.0,1.0,0,0,1,0,0,0,0,0
153,Willson Contreras,STL ,107,255,157.5,24.0,161.0,0.0,1.0,0,1,0,0,0,0,0,0
154,Rhys Hoskins,MIL ,104,238,158.2,28.1,189.0,0.0,1.0,0,0,0,0,0,1,0,0
155,Salvador Perez,KC ,83,233,158.9,27.8,134.0,0.0,1.0,0,1,0,0,0,1,0,0
156,James Outman,LAD ,77,218,159.2,27.2,168.0,0.0,1.0,0,0,0,0,0,0,1,0
157,Jarren Duran,BOS ,114,253,159.6,27.0,178.0,0.0,1.0,0,0,0,0,0,0,1,0
158,Jordan Montgomery,FreeAgent,67,279,160.3,28.3,159.0,1.0,0.0,0,0,0,0,0,0,0,1
159,Brandon Nimmo,NYM ,53,211,161.4,23.0,182.0,0.0,1.0,0,0,0,0,0,0,1,0
160,Alec Bohm,PHI ,102,240,162.7,27.2,157.0,0.0,1.0,0,0,1,0,0,1,0,0
161,Carlos Rodon,NYY ,118,229,163.8,27.8,166.0,1.0,0.0,0,0,0,0,0,0,0,1
162,Jose Berrios,TOR ,111,259,164.6,34.0,156.0,1.0,0.0,0,0,0,0,0,0,0,1
163,Nolan Gorman,STL ,69,244,164.9,22.0,170.0,0.0,1.0,0,0,1,1,0,0,0,0
164,Mitch Keller,PIT ,106,261,165.7,36.1,144.0,1.0,0.0,0,0,0,0,0,0,0,1
165,Walker Buehler,LAD ,105,268,166.7,35.8,152.0,1.0,0.0,0,0,0,0,0,0,0,1
166,Craig Kimbrel,BAL ,85,292,156.4,42.8,142.0,1.0,0.0,1,0,0,0,0,0,0,0
167,Willy Adames,MIL ,108,262,168.7,24.0,187.0,0.0,1.0,0,0,0,0,1,0,0,0
168,Francisco Alvarez,NYM ,101,243,168.9,21.7,167.0,0.0,1.0,0,1,0,0,0,0,0,0
169,Yu Darvish,SD ,115,240,169.0,28.3,176.0,1.0,0.0,0,0,0,0,0,0,0,1
170,Ke'Bryan Hayes,PIT ,112,251,169.5,28.9,180.0,0.0,1.0,0,0,1,0,0,0,0,0
171,Hunter Brown,HOU ,101,245,173.1,29.5,172.0,1.0,0.0,0,0,0,0,0,0,0,1
172,Cristian Javier,HOU ,121,232,173.7,27.7,162.0,1.0,0.0,0,0,0,0,0,0,0,1
173,Adbert Alzolay,CHC ,113,329,175.6,43.3,147.0,1.0,0.0,1,0,0,0,0,0,0,0
174,Gabriel Moreno,ARI ,128,278,176.3,32.0,173.0,0.0,1.0,0,1,0,0,0,0,0,0
175,Christopher Morel,CHC ,135,233,179.6,25.3,183.0,0.0,1.0,0,0,0,1,0,0,1,0
176,Isaac Paredes,TB ,75,229,182.4,20.4,165.0,0.0,1.0,0,0,1,1,0,1,0,0
177,Trevor Story,BOS ,136,240,183.8,25.1,193.0,0.0,1.0,0,0,0,0,1,0,0,0
178,Steven Kwan,CLE ,101,231,184.1,21.6,194.0,0.0,1.0,0,0,0,0,0,0,1,0
179,Nathaniel Lowe,TEX ,112,302,184.4,36.2,206.0,0.0,1.0,0,0,0,0,0,1,0,0
180,Eloy Jimenez,CWS ,111,291,184.8,28.8,179.0,0.0,1.0,0,0,0,0,0,0,1,0
181,Edouard Julien,MIN ,102,258,185.5,33.4,210.0,0.0,1.0,0,0,0,1,0,0,0,0
182,Bryan Woo,SEA ,115,300,186.9,31.2,186.0,1.0,0.0,0,0,0,0,0,0,0,1
183,Bryce Miller,SEA ,121,296,189.7,39.6,185.0,1.0,0.0,0,0,0,0,0,0,0,1
184,Eduardo Rodriguez,ARI ,123,250,190.1,26.2,181.0,1.0,0.0,0,0,0,0,0,0,0,1
185,Ezequiel Tovar,COL ,121,322,191.1,34.0,202.0,0.0,1.0,0,0,0,0,1,0,0,0
186,TJ Friedl,CIN ,109,354,191.5,60.3,149.0,0.0,1.0,0,0,0,0,0,0,1,0
187,Jonah Heim,TEX ,145,262,192.0,25.6,188.0,0.0,1.0,0,1,0,0,0,0,0,0
188,Gavin Williams,CLE ,94,277,193.3,41.2,175.0,1.0,0.0,0,0,0,0,0,0,0,1
189,Nathan Eovaldi,TEX ,128,273,194.4,30.6,174.0,1.0,0.0,0,0,0,0,0,0,0,1
190,Kerry Carpenter,DET ,121,276,194.7,24.0,197.0,0.0,1.0,0,0,0,0,0,0,1,0
191,Kodai Senga,NYM ,50,303,194.7,60.6,151.0,1.0,0.0,0,0,0,0,0,0,0,1
192,Jeimer Candelario,CIN ,143,246,195.4,20.5,208.0,0.0,1.0,0,0,1,0,0,1,0,0
193,Jackson Holliday,BAL ,106,338,195.5,44.5,169.0,0.0,1.0,0,0,0,1,1,0,0,0
194,Shota Imanaga,CHC ,116,360,195.8,43.7,190.0,1.0,0.0,0,0,0,0,0,0,0,1
195,Byron Buxton,MIN ,131,243,196.9,20.0,220.0,0.0,1.0,0,0,0,0,0,0,0,0
196,J.D. Martinez,FreeAgent,120,334,199.6,32.7,222.0,0.0,1.0,0,0,0,0,0,0,1,0
197,Lars Nootbaar,STL ,87,300,201.1,36.3,225.0,0.0,1.0,0,0,0,0,0,0,1,0
198,Logan O'Hoppe,LAA ,120,294,203.4,43.3,218.0,0.0,1.0,0,1,0,0,0,0,0,0
199,Jose Alvarado,PHI ,93,350,203.5,43.9,177.0,1.0,0.0,1,0,0,0,0,0,0,0
200,Brandon Pfaadt,ARI ,138,276,206.4,29.9,205.0,1.0,0.0,0,0,0,0,0,0,0,1
201,Tyler O'Neill,BOS ,135,272,207.1,18.5,224.0,0.0,1.0,0,0,0,0,0,0,1,0
202,Lourdes Gurriel Jr.,ARI ,162,276,208.4,21.7,217.0,0.0,1.0,0,0,0,0,0,0,1,0
203,Carlos Correa,MIN ,171,264,209.0,22.7,204.0,0.0,1.0,0,0,0,0,1,0,0,0
204,Mitch Garver,SEA ,136,339,209.9,30.6,203.0,0.0,1.0,0,1,0,0,0,0,0,0
205,Keibert Ruiz,WSH ,136,297,210.0,36.2,212.0,0.0,1.0,0,1,0,0,0,0,0,0
206,Daulton Varsho,TOR ,130,294,210.1,31.4,201.0,0.0,1.0,0,0,0,0,0,0,1,0
207,Starling Marte,NYM ,157,280,210.8,21.5,223.0,0.0,1.0,0,0,0,0,0,0,1,0
208,Bo Naylor,CLE ,152,315,212.7,35.5,221.0,0.0,1.0,0,1,0,0,0,0,0,0
209,Ryan Mountcastle,BAL ,141,255,212.9,27.7,245.0,0.0,1.0,0,0,0,0,0,1,0,0
210,Jack Suwinski,PIT ,102,295,213.9,25.5,244.0,0.0,1.0,0,0,0,0,0,0,1,0
211,Jonathan India,CIN ,134,288,215.0,32.8,253.0,0.0,1.0,0,0,0,1,0,0,0,0
212,Jorge Polanco,SEA ,114,297,215.2,27.7,240.0,0.0,1.0,0,0,1,1,0,0,0,0
213,Taylor Ward,LAA ,141,273,215.7,22.7,239.0,0.0,1.0,0,0,0,0,0,0,1,0
214,Brandon Drury,LAA ,143,298,216.8,25.5,233.0,0.0,1.0,0,0,0,1,0,1,0,0
215,Ryan Pepiot,TB ,128,264,206.7,29.5,192.0,1.0,0.0,1,0,0,0,0,0,0,1
216,Nick Pivetta,BOS ,114,291,207.0,45.5,184.0,1.0,0.0,1,0,0,0,0,0,0,1
217,Jeremy Pena,HOU ,173,291,217.8,28.5,227.0,0.0,1.0,0,0,0,0,1,0,0,0
218,Aaron Civale,TB ,137,302,218.0,36.9,211.0,1.0,0.0,0,0,0,0,0,0,0,1
219,Matt Chapman,SF ,157,282,218.2,24.2,265.0,0.0,1.0,0,0,1,0,0,0,0,0
220,Andrew Vaughn,CWS ,156,256,213.4,22.3,246.0,0.0,1.0,0,0,0,0,0,1,0,0
221,Jose Leclerc,TEX ,158,313,223.9,40.3,195.0,1.0,0.0,1,0,0,0,0,0,0,0
222,Tommy Edman,STL ,126,328,215.0,48.4,191.0,0.0,1.0,0,0,0,1,1,0,1,0
223,Brandon Lowe,TB ,158,296,225.2,30.6,269.0,0.0,1.0,0,0,0,1,0,0,0,0
224,Jarred Kelenic,ATL ,172,300,226.9,28.6,226.0,0.0,1.0,0,0,0,0,0,0,1,0
225,Charlie Morton,ATL ,142,277,228.3,25.5,199.0,1.0,0.0,0,0,0,0,0,0,0,1
226,Triston McKenzie,CLE ,151,278,220.3,31.2,209.0,1.0,0.0,0,0,0,0,0,0,0,1
227,Justin Turner,TOR ,154,385,230.9,36.9,198.0,0.0,1.0,0,0,1,1,0,1,0,0
228,Alex Lange,DET ,136,303,222.1,34.6,196.0,1.0,0.0,1,0,0,0,0,0,0,0
229,Ryan McMahon,COL ,177,280,231.9,25.4,231.0,0.0,1.0,0,0,1,1,0,0,0,0
230,Jung Hoo Lee,SF ,149,296,222.4,35.9,237.0,0.0,1.0,0,0,0,0,0,0,1,0
231,Maikel Garcia,KC ,150,437,236.0,46.9,248.0,0.0,1.0,0,0,1,0,1,0,0,0
232,Jose Abreu,HOU ,135,312,240.5,23.5,282.0,0.0,1.0,0,0,0,0,0,1,0,0
233,Josh Bell,MIA ,188,329,242.7,29.4,274.0,0.0,1.0,0,0,0,0,0,1,0,0
234,Max Kepler,MIN ,180,315,243.9,27.2,259.0,0.0,1.0,0,0,0,0,0,0,1,0
235,Braxton Garrett,MIA ,123,298,214.6,33.3,213.0,1.0,0.0,0,0,0,0,0,0,0,1
236,Anthony Rizzo,NYY ,172,285,235.1,25.3,255.0,0.0,1.0,0,0,0,0,0,1,0,0
237,J.P. Crawford,SEA ,74,309,236.3,27.3,215.0,0.0,1.0,0,0,0,0,1,0,0,0
238,Brayan Bello,BOS ,162,367,240.4,42.2,236.0,1.0,0.0,0,0,0,0,0,0,0,1
239,Eugenio Suarez,ARI ,174,288,240.9,26.1,278.0,0.0,1.0,0,0,1,0,0,0,0,0
240,Kenta Maeda,DET ,178,369,253.4,30.6,228.0,1.0,0.0,0,0,0,0,0,0,0,1
241,Nick Lodolo,CIN ,136,348,241.8,32.9,243.0,1.0,0.0,0,0,0,0,0,0,0,1
242,Jose Siri,TB ,140,372,261.1,33.6,325.0,0.0,1.0,0,0,0,0,0,0,1,0
243,Giancarlo Stanton,NYY ,145,314,255.8,24.8,234.0,0.0,1.0,0,0,0,0,0,0,1,0
244,Devin Williams,MIL ,44,336,191.5,114.5,97.0,1.0,0.0,1,0,0,0,0,0,0,0
245,Sal Frelick,MIL ,142,303,257.9,31.5,281.0,0.0,1.0,0,0,0,0,0,0,1,0
246,Luis Campusano,SD ,146,313,241.5,41.1,263.0,0.0,1.0,0,1,0,0,0,0,0,0
247,Reid Detmers,LAA ,182,351,252.2,29.2,216.0,1.0,0.0,0,0,0,0,0,0,0,1
248,Kris Bryant,COL ,160,297,254.3,24.0,249.0,0.0,1.0,0,0,0,0,0,1,1,0
249,Luis Rengifo,LAA ,180,308,248.5,23.1,283.0,0.0,1.0,0,0,1,1,1,0,1,0
