Rank,Player,Team,Best,Worst,Avg,StdDev,ADP,pit,bat,RP,C,3B,2B,SS,1B,OF,SP
91,Joe Ryan,MIN ,57,142,93.8,17.3,91.0,1.0,0.0,0,0,0,0,0,0,0,1
92,Joe Musgrove,SD ,49,141,97.5,17.6,99.0,1.0,0.0,0,0,0,0,0,0,0,1
93,Nick Castellanos,PHI ,70,172,99.6,19.1,101.0,0.0,1.0,0,0,0,0,0,0,1,0
94,Spencer Torkelson,DET ,76,134,99.6,12.0,111.0,0.0,1.0,0,0,0,0,0,1,0,0
95,Justin Steele,CHC ,61,169,101.0,13.7,92.0,1.0,0.0,0,0,0,0,0,0,0,1
96,Xander Bogaerts,SD ,58,166,102.1,21.5,95.0,0.0,1.0,0,0,0,0,1,0,0,0
97,Alexis Diaz,CIN ,62,159,102.4,13.3,93.0,1.0,0.0,1,0,0,0,0,0,0,0
98,Seiya Suzuki,CHC ,76,134,102.5,11.6,109.0,0.0,1.0,0,0,0,0,0,0,1,0
99,Ketel Marte,ARI ,51,155,102.8,13.6,98.0,0.0,1.0,0,0,0,1,0,0,0,0
100,George Springer,TOR ,62,199,104.9,13.5,102.0,0.0,1.0,0,0,0,0,0,0,1,0
101,Cole Ragans,KC ,64,245,105.4,25.8,100.0,1.0,0.0,1,0,0,0,0,0,0,1
102,Jordan Walker,STL ,39,179,107.0,17.2,123.0,0.0,1.0,0,0,0,0,0,0,1,0
103,Bryson Stott,PHI ,42,198,107.0,15.9,108.0,0.0,1.0,0,0,0,1,0,0,0,0
104,Josh Jung,TEX ,35,179,107.2,28.0,120.0,0.0,1.0,0,0,1,0,0,0,0,0
105,Spencer Steer,CIN ,35,194,108.5,20.9,97.0,0.0,1.0,0,0,1,1,0,1,1,0
106,Tanner Bibee,CLE ,66,132,110.0,13.9,104.0,1.0,0.0,0,0,0,0,0,0,0,1
107,Yandy Diaz,TB ,78,192,110.7,17.0,103.0,0.0,1.0,0,0,1,0,0,1,0,0
108,Dansby Swanson,CHC ,77,154,111.1,16.7,119.0,0.0,1.0,0,0,0,0,1,0,0,0
109,Andres Munoz,SEA ,76,213,112.0,28.6,112.0,1.0,0.0,1,0,0,0,0,0,0,0
110,Paul Sewald,ARI ,85,295,112.5,22.6,105.0,1.0,0.0,1,0,0,0,0,0,0,0
111,Andres Gimenez,CLE ,83,189,114.9,15.3,125.0,0.0,1.0,0,0,0,1,0,0,0,0
112,Lane Thomas,WSH ,63,200,115.3,28.6,118.0,0.0,1.0,0,0,0,0,0,0,1,0
113,Evan Carter,TEX ,59,162,116.3,20.0,107.0,0.0,1.0,0,0,0,0,0,0,1,0
114,Sonny Gray,STL ,83,181,116.9,12.8,110.0,1.0,0.0,0,0,0,0,0,0,0,1
115,Teoscar Hernandez,LAD ,77,260,119.4,24.7,121.0,0.0,1.0,0,0,0,0,0,0,1,0
116,Dylan Cease,CWS ,92,209,119.8,26.2,94.0,1.0,0.0,0,0,0,0,0,0,0,1
117,Josh Naylor,CLE ,88,198,121.3,15.5,124.0,0.0,1.0,0,0,0,0,0,1,0,0
118,Ryan Helsley,STL ,86,384,124.2,22.9,115.0,1.0,0.0,1,0,0,0,0,0,0,0
119,Pete Fairbanks,TB ,76,285,126.8,29.7,116.0,1.0,0.0,1,0,0,0,0,0,0,0
120,Evan Phillips,LAD ,89,237,127.0,22.5,113.0,1.0,0.0,1,0,0,0,0,0,0,0
121,Justin Verlander,HOU ,91,210,127.3,22.3,126.0,1.0,0.0,0,0,0,0,0,0,0,1
122,Anthony Santander,BAL ,74,167,128.9,18.1,114.0,0.0,1.0,0,0,0,0,0,1,1,0
123,Yainer Diaz,HOU ,89,198,131.2,23.8,106.0,0.0,1.0,0,1,0,0,0,1,0,0
124,Zack Gelof,OAK ,76,170,132.0,18.5,140.0,0.0,1.0,0,0,0,1,0,0,0,0
125,Anthony Volpe,NYY ,96,200,134.5,19.2,141.0,0.0,1.0,0,0,0,0,1,0,0,0
126,Vinnie Pasquantino,KC ,83,237,135.4,29.0,149.0,0.0,1.0,0,0,0,0,0,1,0,0
127,Jackson Chourio,MIL ,56,206,135.9,33.1,148.0,0.0,1.0,0,0,0,0,0,0,1,0
128,Cedric Mullins II,BAL ,79,199,137.7,23.1,127.0,0.0,1.0,0,0,0,0,0,0,1,0
129,Clay Holmes,NYY ,86,217,139.3,21.7,128.0,1.0,0.0,1,0,0,0,0,0,0,0
130,Riley Greene,DET ,61,183,139.3,24.5,164.0,0.0,1.0,0,0,0,0,0,0,1,0
131,Ian Happ,CHC ,88,211,139.6,19.0,145.0,0.0,1.0,0,0,0,0,0,0,1,0
132,Marcell Ozuna,ATL ,79,409,142.3,25.5,139.0,0.0,1.0,0,0,0,0,0,0,1,0
133,Kodai Senga,NYM ,50,300,142.5,65.7,85.0,1.0,0.0,0,0,0,0,0,0,0,1
134,Jorge Soler,SF ,109,201,142.8,17.7,154.0,0.0,1.0,0,0,0,0,0,0,1,0
135,Chris Bassitt,TOR ,99,356,144.2,19.1,117.0,1.0,0.0,0,0,0,0,0,0,0,1
136,Luis Arraez,MIA ,100,212,145.5,21.1,122.0,0.0,1.0,0,0,0,1,0,1,0,0
137,Tanner Scott,MIA ,93,308,146.2,45.5,134.0,1.0,0.0,1,0,0,0,0,0,0,0
138,Hunter Greene,CIN ,53,234,148.6,31.1,129.0,1.0,0.0,0,0,0,0,0,0,0,1
139,Sean Murphy,ATL ,93,227,148.8,18.6,143.0,0.0,1.0,0,1,0,0,0,0,0,0
140,TJ Friedl,CIN ,96,374,149.7,31.0,157.0,0.0,1.0,0,0,0,0,0,0,1,0
141,Esteury Ruiz,OAK ,74,317,150.3,25.5,130.0,0.0,1.0,0,0,0,0,0,0,1,0
142,Chris Sale,ATL ,101,219,151.3,34.1,137.0,1.0,0.0,0,0,0,0,0,0,0,1
143,Jordan Montgomery,FreeAgent,110,207,152.2,19.7,138.0,1.0,0.0,0,0,0,0,0,0,0,1
144,Cal Raleigh,SEA ,116,280,155.0,22.7,136.0,0.0,1.0,0,1,0,0,0,0,0,0
145,Masataka Yoshida,BOS ,79,237,155.7,25.7,155.0,0.0,1.0,0,0,0,0,0,0,1,0
146,Shane Bieber,CLE ,90,264,155.9,33.7,142.0,1.0,0.0,0,0,0,0,0,0,0,1
147,Christian Encarnacion-Strand,CIN ,70,278,156.6,28.8,153.0,0.0,1.0,0,0,0,0,0,1,0,0
148,Chas McCormick,HOU ,100,203,156.6,23.3,172.0,0.0,1.0,0,0,0,0,0,0,1,0
149,Michael King,SD ,99,380,156.8,52.6,147.0,1.0,0.0,1,0,0,0,0,0,0,1
150,Merrill Kelly,ARI ,120,197,157.4,20.6,135.0,1.0,0.0,0,0,0,0,0,0,0,1
151,Walker Buehler,LAD ,67,295,159.3,36.8,131.0,1.0,0.0,0,0,0,0,0,0,0,1
152,Thairo Estrada,SF ,112,252,159.5,29.8,165.0,0.0,1.0,0,0,0,1,1,0,0,0
153,Rhys Hoskins,MIL ,104,231,161.5,26.6,182.0,0.0,1.0,0,0,0,0,0,1,0,0
154,Max Muncy,LAD ,105,211,161.7,19.7,146.0,0.0,1.0,0,0,1,0,0,0,0,0
155,Kenley Jansen,BOS ,116,299,161.8,36.6,167.0,1.0,0.0,1,0,0,0,0,0,0,0
156,Bailey Ober,MIN ,84,259,161.9,33.2,161.0,1.0,0.0,0,0,0,0,0,0,0,1
157,Salvador Perez,KC ,80,248,162.1,27.9,132.0,0.0,1.0,0,1,0,0,0,1,0,0
158,Jake Burger,MIA ,121,207,162.6,15.0,169.0,0.0,1.0,0,0,1,0,0,0,0,0
159,Wyatt Langford,TEX ,47,284,163.0,54.6,174.0,0.0,1.0,0,0,0,0,0,0,1,0
160,Willson Contreras,STL ,114,255,163.8,30.5,151.0,0.0,1.0,0,1,0,0,0,0,0,0
161,Francisco Alvarez,NYM ,78,243,164.0,23.8,156.0,0.0,1.0,0,1,0,0,0,0,0,0
162,Carlos Rodon,NYY ,89,243,164.2,37.4,162.0,1.0,0.0,0,0,0,0,0,0,0,1
163,Nolan Gorman,STL ,69,235,164.4,20.5,178.0,0.0,1.0,0,0,1,1,0,0,0,0
164,Gavin Williams,CLE ,81,263,166.1,38.0,181.0,1.0,0.0,0,0,0,0,0,0,0,1
165,James Outman,LAD ,77,228,166.3,27.9,179.0,0.0,1.0,0,0,0,0,0,0,1,0
166,Brandon Nimmo,NYM ,110,223,167.1,26.4,163.0,0.0,1.0,0,0,0,0,0,0,1,0
167,Alec Bohm,PHI ,128,310,167.2,26.8,158.0,0.0,1.0,0,0,1,0,0,1,0,0
168,Nathaniel Lowe,TEX ,100,227,170.1,26.8,189.0,0.0,1.0,0,0,0,0,0,1,0,0
169,Willy Adames,MIL ,117,235,171.3,18.7,190.0,0.0,1.0,0,0,0,0,1,0,0,0
170,Noelvi Marte,CIN ,88,235,171.7,29.1,191.0,0.0,1.0,0,0,1,0,0,0,0,0
171,Jarren Duran,BOS ,110,288,172.7,33.4,198.0,0.0,1.0,0,0,0,0,0,0,1,0
172,Mitch Keller,PIT ,105,259,173.0,37.2,144.0,1.0,0.0,0,0,0,0,0,0,0,1
173,Yu Darvish,SD ,118,217,174.5,22.5,176.0,1.0,0.0,0,0,0,0,0,0,0,1
174,Ke'Bryan Hayes,PIT ,127,251,174.5,22.9,184.0,0.0,1.0,0,0,1,0,0,0,0,0
175,Jose Berrios,TOR ,135,249,177.6,29.7,166.0,1.0,0.0,0,0,0,0,0,0,0,1
176,Hunter Brown,HOU ,75,233,178.2,29.0,170.0,1.0,0.0,0,0,0,0,0,0,0,1
177,Tommy Edman,STL ,126,239,179.0,28.3,171.0,0.0,1.0,0,0,0,1,1,0,1,0
178,Gabriel Moreno,ARI ,141,261,179.0,33.4,160.0,0.0,1.0,0,1,0,0,0,0,0,0
179,Christopher Morel,CHC ,135,235,180.1,23.2,194.0,0.0,1.0,0,0,0,1,0,0,1,0
180,Isaac Paredes,TB ,75,238,181.7,22.1,159.0,0.0,1.0,0,0,1,1,0,1,0,0
181,Lars Nootbaar,STL ,87,260,182.3,31.6,205.0,0.0,1.0,0,0,0,0,0,0,1,0
182,Cristian Javier,HOU ,131,233,183.9,26.6,168.0,1.0,0.0,0,0,0,0,0,0,0,1
183,Edouard Julien,MIN ,102,301,184.4,37.1,221.0,0.0,1.0,0,0,0,1,0,0,0,0
184,Steven Kwan,CLE ,141,316,188.3,20.0,175.0,0.0,1.0,0,0,0,0,0,0,1,0
185,Eloy Jimenez,CWS ,111,291,189.1,38.1,187.0,0.0,1.0,0,0,0,0,0,0,1,0
186,Trevor Story,BOS ,125,282,190.2,35.5,213.0,0.0,1.0,0,0,0,0,1,0,0,0
187,Craig Kimbrel,BAL ,100,448,163.4,69.0,150.0,1.0,0.0,1,0,0,0,0,0,0,0
188,Jonah Heim,TEX ,148,315,193.0,27.0,185.0,0.0,1.0,0,1,0,0,0,0,0,0
189,Ezequiel Tovar,COL ,123,322,194.3,29.1,203.0,0.0,1.0,0,0,0,0,1,0,0,0
190,Eduardo Rodriguez,ARI ,140,266,194.4,27.0,183.0,1.0,0.0,0,0,0,0,0,0,0,1
191,Kerry Carpenter,DET ,121,246,196.0,23.3,214.0,0.0,1.0,0,0,0,0,0,0,1,0
192,Bryan Woo,SEA ,130,300,196.6,30.4,204.0,1.0,0.0,0,0,0,0,0,0,0,1
193,Bryce Miller,SEA ,111,295,196.8,35.8,180.0,1.0,0.0,0,0,0,0,0,0,0,1
194,Jackson Holliday,BAL ,23,330,198.2,47.3,177.0,0.0,1.0,0,0,0,1,1,0,0,0
195,Nathan Eovaldi,TEX ,128,282,198.8,30.6,188.0,1.0,0.0,0,0,0,0,0,0,0,1
196,Adbert Alzolay,CHC ,113,330,186.2,55.2,152.0,1.0,0.0,1,0,0,0,0,0,0,0
197,J.D. Martinez,FreeAgent,120,353,200.0,26.0,226.0,0.0,1.0,0,0,0,0,0,0,1,0
198,Jarred Kelenic,ATL ,171,259,202.1,18.5,232.0,0.0,1.0,0,0,0,0,0,0,1,0
199,Bo Naylor,CLE ,149,316,203.6,28.5,220.0,0.0,1.0,0,1,0,0,0,0,0,0
200,Ryan Pepiot,TB ,136,395,205.3,29.4,195.0,1.0,0.0,1,0,0,0,0,0,0,1
201,Logan O'Hoppe,LAA ,146,295,205.5,41.2,196.0,0.0,1.0,0,1,0,0,0,0,0,0
202,Byron Buxton,MIN ,171,243,205.8,19.2,229.0,0.0,1.0,0,0,0,0,0,0,0,0
203,Keibert Ruiz,WSH ,136,396,207.0,35.7,173.0,0.0,1.0,0,1,0,0,0,0,0,0
204,Jeimer Candelario,CIN ,143,338,208.0,20.1,215.0,0.0,1.0,0,0,1,0,0,1,0,0
205,Tyler O'Neill,BOS ,165,250,208.2,19.1,235.0,0.0,1.0,0,0,0,0,0,0,1,0
206,Braxton Garrett,MIA ,122,305,209.6,39.8,192.0,1.0,0.0,0,0,0,0,0,0,0,1
207,Carlos Correa,MIN ,155,264,211.2,21.9,219.0,0.0,1.0,0,0,0,0,1,0,0,0
208,Daulton Varsho,TOR ,160,297,211.3,27.0,210.0,0.0,1.0,0,0,0,0,0,0,1,0
209,Shota Imanaga,CHC ,153,360,211.4,43.2,197.0,1.0,0.0,0,0,0,0,0,0,0,1
210,Ryan Mountcastle,BAL ,141,254,211.5,20.7,241.0,0.0,1.0,0,0,0,0,0,1,0,0
211,Nick Pivetta,BOS ,126,354,214.0,53.5,186.0,1.0,0.0,1,0,0,0,0,0,0,1
212,Jeremy Pena,HOU ,149,296,215.3,30.0,237.0,0.0,1.0,0,0,0,0,1,0,0,0
213,Starling Marte,NYM ,169,360,217.6,23.5,212.0,0.0,1.0,0,0,0,0,0,0,1,0
214,Mitch Garver,SEA ,139,339,218.5,42.3,228.0,0.0,1.0,0,1,0,0,0,0,0,0
215,Lourdes Gurriel Jr.,ARI ,173,283,218.7,27.8,207.0,0.0,1.0,0,0,0,0,0,0,1,0
216,Brandon Pfaadt,ARI ,137,398,218.7,46.7,217.0,1.0,0.0,0,0,0,0,0,0,0,1
217,Jonathan India,CIN ,141,278,219.5,27.0,223.0,0.0,1.0,0,0,0,1,0,0,0,0
218,Taylor Ward,LAA ,145,324,219.7,21.5,245.0,0.0,1.0,0,0,0,0,0,0,1,0
219,Matt Chapman,FreeAgent,145,282,221.6,25.5,280.0,0.0,1.0,0,0,1,0,0,0,0,0
220,Jorge Polanco,SEA ,114,342,222.1,37.1,247.0,0.0,1.0,0,0,1,1,0,0,0,0
221,Aaron Civale,TB ,149,302,222.5,35.2,224.0,1.0,0.0,0,0,0,0,0,0,0,1
222,Brandon Drury,LAA ,179,347,224.0,24.9,225.0,0.0,1.0,0,0,0,1,0,1,0,0
223,Jack Suwinski,PIT ,119,295,226.3,23.8,275.0,0.0,1.0,0,0,0,0,0,0,1,0
224,Andrew Vaughn,CWS ,167,254,215.2,20.8,265.0,0.0,1.0,0,0,0,0,0,1,0,0
225,Brandon Lowe,TB ,158,309,230.8,30.4,288.0,0.0,1.0,0,0,0,1,0,0,0,0
226,Charlie Morton,ATL ,151,345,234.6,35.0,202.0,1.0,0.0,0,0,0,0,0,0,0,1
227,Justin Turner,TOR ,167,391,235.8,32.4,208.0,0.0,1.0,0,0,1,1,0,1,0,0
228,Nick Lodolo,CIN ,121,348,236.3,39.7,230.0,1.0,0.0,0,0,0,0,0,0,0,1
229,Shane Baz,TB ,68,302,225.7,41.5,211.0,1.0,0.0,0,0,0,0,0,0,0,1
230,Ryan McMahon,COL ,176,290,238.1,24.4,263.0,0.0,1.0,0,0,1,1,0,0,0,0
231,Junior Caminero,TB ,37,519,228.5,76.7,206.0,0.0,1.0,0,0,1,0,1,0,0,0
232,Alex Lange,DET ,166,424,230.0,50.6,201.0,1.0,0.0,1,0,0,0,0,0,0,0
233,Triston McKenzie,CLE ,140,292,230.8,27.3,218.0,1.0,0.0,0,0,0,0,0,0,0,1
234,Jose Alvarado,PHI ,93,350,219.1,47.7,193.0,1.0,0.0,1,0,0,0,0,0,0,0
235,J.P. Crawford,SEA ,74,373,242.3,38.3,234.0,0.0,1.0,0,0,0,0,1,0,0,0
236,Josh Bell,MIA ,204,290,243.1,19.6,279.0,0.0,1.0,0,0,0,0,0,1,0,0
237,Jose Leclerc,TEX ,140,308,221.6,38.0,200.0,1.0,0.0,1,0,0,0,0,0,0,0
238,Jose Abreu,HOU ,205,366,246.3,22.0,258.0,0.0,1.0,0,0,0,0,0,1,0,0
239,Brayan Bello,BOS ,157,378,247.6,42.2,231.0,1.0,0.0,0,0,0,0,0,0,0,1
240,Lucas Giolito,BOS ,190,439,248.0,45.4,199.0,1.0,0.0,0,0,0,0,0,0,0,1
241,Vaughn Grissom,BOS ,120,268,227.2,29.0,236.0,0.0,1.0,0,0,0,0,1,0,0,0
242,Luis Campusano,SD ,153,312,243.6,37.2,256.0,0.0,1.0,0,1,0,0,0,0,0,0
243,Max Kepler,MIN ,180,310,247.0,29.3,293.0,0.0,1.0,0,0,0,0,0,0,1,0
244,Jung Hoo Lee,SF ,136,270,223.8,34.7,216.0,0.0,1.0,0,0,0,0,0,0,1,0
245,Eugenio Suarez,ARI ,188,411,248.9,43.5,274.0,0.0,1.0,0,0,1,0,0,0,0,0
246,Giancarlo Stanton,NYY ,207,314,263.0,21.8,243.0,0.0,1.0,0,0,0,0,0,0,1,0
247,Anthony Rizzo,NYY ,193,301,253.3,22.1,264.0,0.0,1.0,0,0,0,0,0,1,0,0
248,Taj Bradley,TB ,113,352,243.1,38.9,273.0,1.0,0.0,0,0,0,0,0,0,0,1
249,Emmet Sheehan,LAD ,147,362,269.8,35.9,321.0,1.0,0.0,0,0,0,0,0,0,0,1
