Rank,Player,Team,Best,Worst,Avg,StdDev,ADP,pit,bat,RP,C,3B,2B,SS,1B,OF,SP
91,Joe Ryan,MIN ,57,142,95.0,18.2,92.0,1.0,0.0,0,0,0,0,0,0,0,1
92,Joe Musgrove,SD ,49,136,96.9,17.8,99.0,1.0,0.0,0,0,0,0,0,0,0,1
93,Xander Bogaerts,SD ,57,155,99.0,18.3,93.0,0.0,1.0,0,0,0,0,1,0,0,0
94,Justin Steele,CHC ,61,169,99.0,12.5,90.0,1.0,0.0,0,0,0,0,0,0,0,1
95,Nick Castellanos,PHI ,70,172,99.2,19.0,98.0,0.0,1.0,0,0,0,0,0,0,1,0
96,Spencer Torkelson,DET ,76,134,100.0,11.4,111.0,0.0,1.0,0,0,0,0,0,1,0,0
97,Alexis Diaz,CIN ,62,159,101.2,13.9,91.0,1.0,0.0,1,0,0,0,0,0,0,0
98,George Springer,TOR ,62,199,103.0,12.6,101.0,0.0,1.0,0,0,0,0,0,0,1,0
99,Ketel Marte,ARI ,51,155,103.0,13.5,94.0,0.0,1.0,0,0,0,1,0,0,0,0
100,Seiya Suzuki,CHC ,76,134,103.3,11.9,110.0,0.0,1.0,0,0,0,0,0,0,1,0
101,Cole Ragans,KC ,64,245,104.8,24.9,100.0,1.0,0.0,1,0,0,0,0,0,0,1
102,Bryson Stott,PHI ,42,137,105.0,14.7,109.0,0.0,1.0,0,0,0,1,0,0,0,0
103,Josh Jung,TEX ,35,179,106.4,27.5,123.0,0.0,1.0,0,0,1,0,0,0,0,0
104,Spencer Steer,CIN ,35,194,108.2,21.1,96.0,0.0,1.0,0,0,1,1,0,1,1,0
105,Jordan Walker,STL ,39,179,109.5,20.4,124.0,0.0,1.0,0,0,0,0,0,0,1,0
106,Dansby Swanson,CHC ,77,154,110.4,16.7,117.0,0.0,1.0,0,0,0,0,1,0,0,0
107,Tanner Bibee,CLE ,75,133,110.8,12.5,105.0,1.0,0.0,0,0,0,0,0,0,0,1
108,Andres Munoz,SEA ,75,213,112.3,27.9,112.0,1.0,0.0,1,0,0,0,0,0,0,0
109,Yandy Diaz,TB ,82,192,112.4,16.0,104.0,0.0,1.0,0,0,1,0,0,1,0,0
110,Paul Sewald,ARI ,85,295,112.7,21.8,106.0,1.0,0.0,1,0,0,0,0,0,0,0
111,Andres Gimenez,CLE ,83,180,114.9,15.1,125.0,0.0,1.0,0,0,0,1,0,0,0,0
112,Dylan Cease,CWS ,91,209,115.0,17.0,97.0,1.0,0.0,0,0,0,0,0,0,0,1
113,Evan Carter,TEX ,59,162,115.7,20.1,103.0,0.0,1.0,0,0,0,0,0,0,1,0
114,Teoscar Hernandez,LAD ,77,260,117.2,18.3,120.0,0.0,1.0,0,0,0,0,0,0,1,0
115,Lane Thomas,WSH ,63,220,119.6,31.9,119.0,0.0,1.0,0,0,0,0,0,0,1,0
116,Josh Naylor,CLE ,88,198,121.8,15.3,122.0,0.0,1.0,0,0,0,0,0,1,0,0
117,Sonny Gray,STL ,83,211,122.0,18.8,108.0,1.0,0.0,0,0,0,0,0,0,0,1
118,Ryan Helsley,STL ,86,384,123.5,22.5,118.0,1.0,0.0,1,0,0,0,0,0,0,0
119,Pete Fairbanks,TB ,81,285,124.0,28.4,115.0,1.0,0.0,1,0,0,0,0,0,0,0
120,Evan Phillips,LAD ,89,237,125.0,19.2,113.0,1.0,0.0,1,0,0,0,0,0,0,0
121,Yainer Diaz,HOU ,86,198,129.4,24.9,107.0,0.0,1.0,0,1,0,0,0,1,0,0
122,Anthony Santander,BAL ,74,202,130.4,19.1,116.0,0.0,1.0,0,0,0,0,0,1,1,0
123,Zack Gelof,OAK ,106,170,132.1,18.0,140.0,0.0,1.0,0,0,0,1,0,0,0,0
124,Anthony Volpe,NYY ,96,200,134.0,18.0,139.0,0.0,1.0,0,0,0,0,1,0,0,0
125,Jackson Chourio,MIL ,56,239,135.2,32.7,141.0,0.0,1.0,0,0,0,0,0,0,1,0
126,Justin Verlander,HOU ,100,210,136.5,29.5,128.0,1.0,0.0,0,0,0,0,0,0,0,1
127,Vinnie Pasquantino,KC ,96,237,136.8,27.5,158.0,0.0,1.0,0,0,0,0,0,1,0,0
128,Riley Greene,DET ,55,183,136.8,27.8,163.0,0.0,1.0,0,0,0,0,0,0,1,0
129,Clay Holmes,NYY ,86,217,138.4,21.0,127.0,1.0,0.0,1,0,0,0,0,0,0,0
130,Ian Happ,CHC ,49,211,139.1,22.5,149.0,0.0,1.0,0,0,0,0,0,0,1,0
131,Cedric Mullins II,BAL ,79,199,140.7,24.2,131.0,0.0,1.0,0,0,0,0,0,0,1,0
132,Marcell Ozuna,ATL ,79,409,140.8,24.9,132.0,0.0,1.0,0,0,0,0,0,0,1,0
133,Jorge Soler,SF ,109,201,142.6,17.4,152.0,0.0,1.0,0,0,0,0,0,0,1,0
134,Chris Bassitt,TOR ,99,356,143.3,18.6,114.0,1.0,0.0,0,0,0,0,0,0,0,1
135,Hunter Greene,CIN ,53,234,145.0,25.1,130.0,1.0,0.0,0,0,0,0,0,0,0,1
136,Luis Arraez,MIA ,100,212,145.6,20.8,121.0,0.0,1.0,0,0,0,1,0,1,0,0
137,Tanner Scott,MIA ,93,308,146.2,44.6,134.0,1.0,0.0,1,0,0,0,0,0,0,0
138,Chris Sale,ATL ,84,218,146.7,30.6,133.0,1.0,0.0,0,0,0,0,0,0,0,1
139,Sean Murphy,ATL ,93,187,147.3,16.8,142.0,0.0,1.0,0,1,0,0,0,0,0,0
140,Esteury Ruiz,OAK ,74,317,148.6,25.4,129.0,0.0,1.0,0,0,0,0,0,0,1,0
141,Jordan Montgomery,FreeAgent,110,207,149.0,16.6,137.0,1.0,0.0,0,0,0,0,0,0,0,1
142,Shane Bieber,CLE ,89,264,149.1,23.2,145.0,1.0,0.0,0,0,0,0,0,0,0,1
143,Michael King,SD ,99,380,151.6,34.1,148.0,1.0,0.0,1,0,0,0,0,0,0,1
144,TJ Friedl,CIN ,96,374,152.6,30.4,155.0,0.0,1.0,0,0,0,0,0,0,1,0
145,Christian Encarnacion-Strand,CIN ,70,278,153.3,28.1,153.0,0.0,1.0,0,0,0,0,0,1,0,0
146,Merrill Kelly,ARI ,120,197,155.4,20.6,126.0,1.0,0.0,0,0,0,0,0,0,0,1
147,Bailey Ober,MIN ,90,259,156.1,26.3,156.0,1.0,0.0,0,0,0,0,0,0,0,1
148,Masataka Yoshida,BOS ,103,237,156.3,23.6,154.0,0.0,1.0,0,0,0,0,0,0,1,0
149,Cal Raleigh,SEA ,107,280,156.5,23.4,138.0,0.0,1.0,0,1,0,0,0,0,0,0
150,Chas McCormick,HOU ,100,203,157.1,23.8,172.0,0.0,1.0,0,0,0,0,0,0,1,0
151,Carlos Rodon,NYY ,89,243,157.3,32.9,157.0,1.0,0.0,0,0,0,0,0,0,0,1
152,Thairo Estrada,SF ,112,252,158.4,29.0,165.0,0.0,1.0,0,0,0,1,1,0,0,0
153,Max Muncy,LAD ,105,211,159.6,21.0,147.0,0.0,1.0,0,0,1,0,0,0,0,0
154,Jake Burger,MIA ,121,207,160.4,14.6,169.0,0.0,1.0,0,0,1,0,0,0,0,0
155,Salvador Perez,KC ,80,248,160.6,28.5,135.0,0.0,1.0,0,1,0,0,0,1,0,0
156,Wyatt Langford,TEX ,47,284,161.3,55.7,170.0,0.0,1.0,0,0,0,0,0,0,1,0
157,Kenley Jansen,BOS ,116,299,162.2,35.6,167.0,1.0,0.0,1,0,0,0,0,0,0,0
158,Alec Bohm,PHI ,128,310,162.2,22.8,162.0,0.0,1.0,0,0,1,0,0,1,0,0
159,James Outman,LAD ,73,228,162.4,32.2,180.0,0.0,1.0,0,0,0,0,0,0,1,0
160,Rhys Hoskins,MIL ,111,231,163.0,23.7,188.0,0.0,1.0,0,0,0,0,0,1,0,0
161,Willson Contreras,STL ,114,255,163.0,29.5,150.0,0.0,1.0,0,1,0,0,0,0,0,0
162,Kodai Senga,NYM ,55,300,163.6,56.0,102.0,1.0,0.0,0,0,0,0,0,0,0,1
163,Brandon Nimmo,NYM ,53,223,164.1,28.0,160.0,0.0,1.0,0,0,0,0,0,0,1,0
164,Nolan Gorman,STL ,69,234,164.2,20.4,181.0,0.0,1.0,0,0,1,1,0,0,0,0
165,Francisco Alvarez,NYM ,78,243,164.3,25.3,159.0,0.0,1.0,0,1,0,0,0,0,0,0
166,Walker Buehler,LAD ,67,295,165.8,42.2,136.0,1.0,0.0,0,0,0,0,0,0,0,1
167,Gavin Williams,CLE ,81,242,166.5,36.3,177.0,1.0,0.0,0,0,0,0,0,0,0,1
168,Mitch Keller,PIT ,106,259,168.2,32.5,144.0,1.0,0.0,0,0,0,0,0,0,0,1
169,Nathaniel Lowe,TEX ,100,227,169.8,25.8,191.0,0.0,1.0,0,0,0,0,0,1,0,0
170,Willy Adames,MIL ,117,235,170.6,18.3,190.0,0.0,1.0,0,0,0,0,1,0,0,0
171,Jose Berrios,TOR ,126,249,171.1,27.7,164.0,1.0,0.0,0,0,0,0,0,0,0,1
172,Ke'Bryan Hayes,PIT ,127,251,173.8,22.3,187.0,0.0,1.0,0,0,1,0,0,0,0,0
173,Jarren Duran,BOS ,110,288,174.4,35.6,198.0,0.0,1.0,0,0,0,0,0,0,1,0
174,Noelvi Marte,CIN ,88,238,175.7,29.7,185.0,0.0,1.0,0,0,1,0,0,0,0,0
175,Yu Darvish,SD ,118,240,177.0,20.6,175.0,1.0,0.0,0,0,0,0,0,0,0,1
176,Tommy Edman,STL ,126,239,177.1,26.7,173.0,0.0,1.0,0,0,0,1,1,0,1,0
177,Gabriel Moreno,ARI ,119,261,177.4,33.7,168.0,0.0,1.0,0,1,0,0,0,0,0,0
178,Hunter Brown,HOU ,75,245,178.0,28.2,171.0,1.0,0.0,0,0,0,0,0,0,0,1
179,Craig Kimbrel,BAL ,100,448,167.5,68.3,143.0,1.0,0.0,1,0,0,0,0,0,0,0
180,Cristian Javier,HOU ,131,233,180.8,24.2,166.0,1.0,0.0,0,0,0,0,0,0,0,1
181,Edouard Julien,MIN ,102,301,183.6,36.4,222.0,0.0,1.0,0,0,0,1,0,0,0,0
182,Isaac Paredes,TB ,75,241,183.6,24.0,161.0,0.0,1.0,0,0,1,1,0,1,0,0
183,Christopher Morel,CHC ,139,242,183.8,23.9,195.0,0.0,1.0,0,0,0,1,0,0,1,0
184,Trevor Story,BOS ,125,282,184.2,30.7,212.0,0.0,1.0,0,0,0,0,1,0,0,0
185,Lars Nootbaar,STL ,87,260,184.5,29.8,207.0,0.0,1.0,0,0,0,0,0,0,1,0
186,Steven Kwan,CLE ,84,316,187.4,20.8,174.0,0.0,1.0,0,0,0,0,0,0,1,0
187,Eloy Jimenez,CWS ,129,291,190.4,35.2,192.0,0.0,1.0,0,0,0,0,0,0,1,0
188,Bryce Miller,SEA ,111,296,191.6,29.3,186.0,1.0,0.0,0,0,0,0,0,0,0,1
189,Ezequiel Tovar,COL ,123,322,191.8,27.7,205.0,0.0,1.0,0,0,0,0,1,0,0,0
190,Jonah Heim,TEX ,144,315,193.8,27.5,179.0,0.0,1.0,0,1,0,0,0,0,0,0
191,Eduardo Rodriguez,ARI ,140,266,194.4,26.4,182.0,1.0,0.0,0,0,0,0,0,0,0,1
192,Kerry Carpenter,DET ,121,246,196.2,22.8,214.0,0.0,1.0,0,0,0,0,0,0,1,0
193,Nathan Eovaldi,TEX ,128,278,197.0,27.7,189.0,1.0,0.0,0,0,0,0,0,0,0,1
194,Bryan Woo,SEA ,130,300,198.1,31.5,204.0,1.0,0.0,0,0,0,0,0,0,0,1
195,Logan O'Hoppe,LAA ,146,295,199.7,37.2,196.0,0.0,1.0,0,1,0,0,0,0,0,0
196,Adbert Alzolay,CHC ,113,330,188.0,53.3,151.0,1.0,0.0,1,0,0,0,0,0,0,0
197,Jarred Kelenic,ATL ,171,259,201.7,18.2,238.0,0.0,1.0,0,0,0,0,0,0,1,0
198,Jackson Holliday,BAL ,23,330,201.9,44.8,183.0,0.0,1.0,0,0,0,1,1,0,0,0
199,J.D. Martinez,FreeAgent,120,353,203.0,26.1,220.0,0.0,1.0,0,0,0,0,0,0,1,0
200,Shota Imanaga,CHC ,153,360,204.3,30.3,199.0,1.0,0.0,0,0,0,0,0,0,0,1
201,Byron Buxton,MIN ,171,243,205.5,18.9,227.0,0.0,1.0,0,0,0,0,0,0,0,0
202,Jeimer Candelario,CIN ,143,338,205.6,21.8,217.0,0.0,1.0,0,0,1,0,0,1,0,0
203,Bo Naylor,CLE ,149,315,206.5,28.2,225.0,0.0,1.0,0,1,0,0,0,0,0,0
204,Tyler O'Neill,BOS ,165,249,208.0,19.3,233.0,0.0,1.0,0,0,0,0,0,0,1,0
205,Keibert Ruiz,WSH ,154,396,208.6,34.9,176.0,0.0,1.0,0,1,0,0,0,0,0,0
206,Ryan Mountcastle,BAL ,141,254,209.2,22.8,242.0,0.0,1.0,0,0,0,0,0,1,0,0
207,Nick Pivetta,BOS ,126,354,209.4,46.9,178.0,1.0,0.0,1,0,0,0,0,0,0,1
208,Ryan Pepiot,TB ,136,395,210.9,33.9,194.0,1.0,0.0,1,0,0,0,0,0,0,1
209,Brandon Pfaadt,ARI ,137,398,211.7,30.7,211.0,1.0,0.0,0,0,0,0,0,0,0,1
210,Carlos Correa,MIN ,155,264,211.8,20.2,218.0,0.0,1.0,0,0,0,0,1,0,0,0
211,Daulton Varsho,TOR ,160,299,212.9,27.5,208.0,0.0,1.0,0,0,0,0,0,0,1,0
212,Andrew Vaughn,CWS ,155,255,213.1,21.9,267.0,0.0,1.0,0,0,0,0,0,1,0,0
213,Jeremy Pena,HOU ,149,296,215.3,29.6,236.0,0.0,1.0,0,0,0,0,1,0,0,0
214,Matt Chapman,SF ,145,282,216.8,24.9,271.0,0.0,1.0,0,0,1,0,0,0,0,0
215,Starling Marte,NYM ,169,360,217.4,23.1,213.0,0.0,1.0,0,0,0,0,0,0,1,0
216,Jonathan India,CIN ,141,278,218.4,29.5,239.0,0.0,1.0,0,0,0,1,0,0,0,0
217,Braxton Garrett,MIA ,123,295,207.0,34.7,193.0,1.0,0.0,0,0,0,0,0,0,0,1
218,Lourdes Gurriel Jr.,ARI ,173,283,218.8,26.8,206.0,0.0,1.0,0,0,0,0,0,0,1,0
219,Mitch Garver,SEA ,139,339,219.5,42.7,230.0,0.0,1.0,0,1,0,0,0,0,0,0
220,Taylor Ward,LAA ,145,324,219.6,21.3,245.0,0.0,1.0,0,0,0,0,0,0,1,0
221,Aaron Civale,TB ,149,302,221.1,32.1,223.0,1.0,0.0,0,0,0,0,0,0,0,1
222,Brandon Drury,LAA ,178,347,222.1,25.2,224.0,0.0,1.0,0,0,0,1,0,1,0,0
223,Jorge Polanco,SEA ,114,342,223.0,35.8,251.0,0.0,1.0,0,0,1,1,0,0,0,0
224,Jack Suwinski,PIT ,119,295,224.8,25.2,274.0,0.0,1.0,0,0,0,0,0,0,1,0
225,Brandon Lowe,TB ,158,309,229.2,29.7,291.0,0.0,1.0,0,0,0,1,0,0,0,0
226,Triston McKenzie,CLE ,151,287,231.9,26.2,215.0,1.0,0.0,0,0,0,0,0,0,0,1
227,Nick Lodolo,CIN ,121,348,232.0,32.2,241.0,1.0,0.0,0,0,0,0,0,0,0,1
228,Alex Lange,DET ,166,424,232.2,48.1,197.0,1.0,0.0,1,0,0,0,0,0,0,0
229,Ryan McMahon,COL ,176,290,232.5,24.2,256.0,0.0,1.0,0,0,1,1,0,0,0,0
230,Charlie Morton,ATL ,141,345,233.2,22.2,200.0,1.0,0.0,0,0,0,0,0,0,0,1
231,Jose Alvarado,PHI ,147,350,222.8,44.8,184.0,1.0,0.0,1,0,0,0,0,0,0,0
232,Justin Turner,TOR ,167,391,238.7,31.0,203.0,0.0,1.0,0,0,1,1,0,1,0,0
233,Josh Bell,MIA ,188,290,241.3,20.6,279.0,0.0,1.0,0,0,0,0,0,1,0,0
234,Luis Campusano,SD ,153,312,241.6,37.0,263.0,0.0,1.0,0,1,0,0,0,0,0,0
235,J.P. Crawford,SEA ,159,373,244.0,33.8,235.0,0.0,1.0,0,0,0,0,1,0,0,0
236,Brayan Bello,BOS ,157,378,244.2,34.4,232.0,1.0,0.0,0,0,0,0,0,0,0,1
237,Junior Caminero,TB ,37,519,235.5,70.8,209.0,0.0,1.0,0,0,1,0,1,0,0,0
238,Jose Abreu,HOU ,191,366,244.9,23.1,253.0,0.0,1.0,0,0,0,0,0,1,0,0
239,Jose Leclerc,TEX ,171,308,225.7,36.2,201.0,1.0,0.0,1,0,0,0,0,0,0,0
240,Jung Hoo Lee,SF ,136,276,226.7,35.3,210.0,0.0,1.0,0,0,0,0,0,0,1,0
241,Shane Baz,TB ,146,302,228.0,36.2,219.0,1.0,0.0,0,0,0,0,0,0,0,1
242,Anthony Rizzo,NYY ,193,301,250.0,23.7,255.0,0.0,1.0,0,0,0,0,0,1,0,0
243,Vaughn Grissom,BOS ,120,269,233.1,29.2,237.0,0.0,1.0,0,0,0,0,1,0,0,0
244,Taj Bradley,TB ,113,352,244.5,38.3,270.0,1.0,0.0,0,0,0,0,0,0,0,1
245,Eugenio Suarez,ARI ,174,411,248.6,42.5,278.0,0.0,1.0,0,0,1,0,0,0,0,0
246,Max Kepler,MIN ,180,310,249.2,27.2,284.0,0.0,1.0,0,0,0,0,0,0,1,0
247,Giancarlo Stanton,NYY ,207,314,262.6,21.0,234.0,0.0,1.0,0,0,0,0,0,0,1,0
248,Kenta Maeda,DET ,220,369,267.6,33.9,257.0,1.0,0.0,0,0,0,0,0,0,0,1
249,Gavin Lux,LAD ,201,343,267.9,31.1,283.0,0.0,1.0,0,0,0,1,0,0,1,0
