Rank,Player,Team,Best,Worst,Avg,StdDev,ADP,pit,bat,RP,C,3B,2B,SS,1B,OF,SP
106,Jordan Walker,STL ,65,179,108.8,15.1,123.0,0.0,1.0,0,0,0,0,0,0,1,0
107,Paul Sewald,ARI ,85,177,109.9,18.3,104.0,1.0,0.0,1,0,0,0,0,0,0,0
108,Tanner Bibee,CLE ,66,132,110.2,14.3,105.0,1.0,0.0,0,0,0,0,0,0,0,1
109,Dansby Swanson,CHC ,77,154,110.3,16.7,120.0,0.0,1.0,0,0,0,0,1,0,0,0
110,Yandy Diaz,TB ,78,192,111.2,17.2,103.0,0.0,1.0,0,0,1,0,0,1,0,0
111,Lane Thomas,WSH ,63,200,111.8,23.8,118.0,0.0,1.0,0,0,0,0,0,0,1,0
112,Andres Gimenez,CLE ,83,189,114.1,15.2,125.0,0.0,1.0,0,0,0,1,0,0,0,0
113,Teoscar Hernandez,LAD ,77,208,115.6,16.8,121.0,0.0,1.0,0,0,0,0,0,0,1,0
114,Sonny Gray,STL ,83,150,115.6,10.9,110.0,1.0,0.0,0,0,0,0,0,0,0,1
115,Evan Carter,TEX ,59,162,116.0,20.4,107.0,0.0,1.0,0,0,0,0,0,0,1,0
116,Dylan Cease,CWS ,92,209,118.5,25.9,94.0,1.0,0.0,0,0,0,0,0,0,0,1
117,Josh Naylor,CLE ,88,198,120.5,15.3,124.0,0.0,1.0,0,0,0,0,0,1,0,0
118,Ryan Helsley,STL ,86,180,121.7,20.2,114.0,1.0,0.0,1,0,0,0,0,0,0,0
119,Pete Fairbanks,TB ,76,212,123.0,24.3,115.0,1.0,0.0,1,0,0,0,0,0,0,0
120,Evan Phillips,LAD ,89,194,124.1,18.0,113.0,1.0,0.0,1,0,0,0,0,0,0,0
121,Justin Verlander,HOU ,91,210,125.4,20.9,126.0,1.0,0.0,0,0,0,0,0,0,0,1
122,Anthony Santander,BAL ,74,167,127.3,16.7,116.0,0.0,1.0,0,0,0,0,0,1,1,0
123,Yainer Diaz,HOU ,89,176,129.2,22.4,106.0,0.0,1.0,0,1,0,0,0,1,0,0
124,Zack Gelof,OAK ,76,170,130.7,17.7,143.0,0.0,1.0,0,0,0,1,0,0,0,0
125,Anthony Volpe,NYY ,96,200,135.4,19.1,141.0,0.0,1.0,0,0,0,0,1,0,0,0
126,Vinnie Pasquantino,KC ,83,237,135.7,29.5,147.0,0.0,1.0,0,0,0,0,0,1,0,0
127,Clay Holmes,NYY ,86,211,136.1,16.0,128.0,1.0,0.0,1,0,0,0,0,0,0,0
128,Jackson Chourio,MIL ,72,206,138.7,30.9,149.0,0.0,1.0,0,0,0,0,0,0,1,0
129,Ian Happ,CHC ,88,206,138.7,18.9,145.0,0.0,1.0,0,0,0,0,0,0,1,0
130,Tanner Scott,MIA ,93,308,139.2,31.3,133.0,1.0,0.0,1,0,0,0,0,0,0,0
131,Cedric Mullins II,BAL ,92,199,139.7,21.5,127.0,0.0,1.0,0,0,0,0,0,0,1,0
132,Marcell Ozuna,ATL ,79,200,139.8,22.9,139.0,0.0,1.0,0,0,0,0,0,0,1,0
133,Jorge Soler,SF ,109,201,140.3,13.3,154.0,0.0,1.0,0,0,0,0,0,0,1,0
134,Riley Greene,DET ,96,183,141.2,23.2,164.0,0.0,1.0,0,0,0,0,0,0,1,0
135,Chris Bassitt,TOR ,99,202,141.9,14.9,117.0,1.0,0.0,0,0,0,0,0,0,0,1
136,TJ Friedl,CIN ,96,239,144.7,23.3,156.0,0.0,1.0,0,0,0,0,0,0,1,0
137,Luis Arraez,MIA ,100,212,145.2,21.5,122.0,0.0,1.0,0,0,0,1,0,1,0,0
138,Kodai Senga,NYM ,50,300,145.5,65.6,76.0,1.0,0.0,0,0,0,0,0,0,0,1
139,Michael King,SD ,99,197,147.4,24.6,148.0,1.0,0.0,1,0,0,0,0,0,0,1
140,Esteury Ruiz,OAK ,74,211,147.6,22.7,130.0,0.0,1.0,0,0,0,0,0,0,1,0
141,Chris Sale,ATL ,101,219,148.9,32.9,138.0,1.0,0.0,0,0,0,0,0,0,0,1
142,Sean Murphy,ATL ,106,227,150.7,16.7,142.0,0.0,1.0,0,1,0,0,0,0,0,0
143,Jordan Montgomery,FreeAgent,115,207,150.9,19.1,137.0,1.0,0.0,0,0,0,0,0,0,0,1
144,Hunter Greene,CIN ,84,234,151.4,28.7,129.0,1.0,0.0,0,0,0,0,0,0,0,1
145,Cal Raleigh,SEA ,116,212,152.5,19.8,135.0,0.0,1.0,0,1,0,0,0,0,0,0
146,Chas McCormick,HOU ,100,197,154.4,21.7,172.0,0.0,1.0,0,0,0,0,0,0,1,0
147,Shane Bieber,CLE ,90,264,155.1,34.2,140.0,1.0,0.0,0,0,0,0,0,0,0,1
148,Thairo Estrada,SF ,112,201,155.5,23.3,165.0,0.0,1.0,0,0,0,1,1,0,0,0
149,Merrill Kelly,ARI ,120,197,155.9,19.8,136.0,1.0,0.0,0,0,0,0,0,0,0,1
150,Christian Encarnacion-Strand,CIN ,70,278,156.1,29.3,153.0,0.0,1.0,0,0,0,0,0,1,0,0
151,Kenley Jansen,BOS ,116,299,157.3,30.3,166.0,1.0,0.0,1,0,0,0,0,0,0,0
152,Masataka Yoshida,BOS ,79,237,157.4,24.3,155.0,0.0,1.0,0,0,0,0,0,0,1,0
153,Salvador Perez,KC ,80,198,158.3,21.9,131.0,0.0,1.0,0,1,0,0,0,1,0,0
154,Rhys Hoskins,MIL ,104,221,158.9,24.0,181.0,0.0,1.0,0,0,0,0,0,1,0,0
155,Bailey Ober,MIN ,84,259,159.8,32.3,161.0,1.0,0.0,0,0,0,0,0,0,0,1
156,Max Muncy,LAD ,105,211,160.5,19.3,146.0,0.0,1.0,0,0,1,0,0,0,0,0
157,Willson Contreras,STL ,114,255,160.5,26.7,151.0,0.0,1.0,0,1,0,0,0,0,0,0
158,Walker Buehler,LAD ,96,295,160.7,37.1,132.0,1.0,0.0,0,0,0,0,0,0,0,1
159,Carlos Rodon,NYY ,89,240,160.8,34.3,162.0,1.0,0.0,0,0,0,0,0,0,0,1
160,Jake Burger,MIA ,121,207,162.2,15.2,169.0,0.0,1.0,0,0,1,0,0,0,0,0
161,Alec Bohm,PHI ,128,240,164.0,22.5,158.0,0.0,1.0,0,0,1,0,0,1,0,0
162,James Outman,LAD ,77,228,165.3,28.2,179.0,0.0,1.0,0,0,0,0,0,0,1,0
163,Nolan Gorman,STL ,69,235,165.5,20.2,178.0,0.0,1.0,0,0,1,1,0,0,0,0
164,Francisco Alvarez,NYM ,104,243,166.6,20.7,157.0,0.0,1.0,0,1,0,0,0,0,0,0
165,Wyatt Langford,TEX ,52,284,167.9,50.5,174.0,0.0,1.0,0,0,0,0,0,0,1,0
166,Brandon Nimmo,NYM ,110,217,168.8,25.7,163.0,0.0,1.0,0,0,0,0,0,0,1,0
167,Gavin Williams,CLE ,94,263,169.2,35.6,185.0,1.0,0.0,0,0,0,0,0,0,0,1
168,Jarren Duran,BOS ,110,288,169.2,29.5,201.0,0.0,1.0,0,0,0,0,0,0,1,0
169,Willy Adames,MIL ,117,235,172.1,18.6,190.0,0.0,1.0,0,0,0,0,1,0,0,0
170,Ke'Bryan Hayes,PIT ,127,251,172.4,20.9,184.0,0.0,1.0,0,0,1,0,0,0,0,0
171,Nathaniel Lowe,TEX ,115,227,172.5,24.8,189.0,0.0,1.0,0,0,0,0,0,1,0,0
172,Mitch Keller,PIT ,105,259,172.9,38.0,144.0,1.0,0.0,0,0,0,0,0,0,0,1
173,Noelvi Marte,CIN ,88,235,173.0,29.0,191.0,0.0,1.0,0,0,1,0,0,0,0,0
174,Yu Darvish,SD ,118,217,173.3,22.1,176.0,1.0,0.0,0,0,0,0,0,0,0,1
175,Gabriel Moreno,ARI ,141,251,175.9,30.5,160.0,0.0,1.0,0,1,0,0,0,0,0,0
176,Tommy Edman,STL ,126,239,178.6,28.8,171.0,0.0,1.0,0,0,0,1,1,0,1,0
177,Craig Kimbrel,BAL ,100,206,149.8,30.7,150.0,1.0,0.0,1,0,0,0,0,0,0,0
178,Jose Berrios,TOR ,135,249,179.3,29.1,167.0,1.0,0.0,0,0,0,0,0,0,0,1
179,Christopher Morel,CHC ,135,235,180.6,23.6,194.0,0.0,1.0,0,0,0,1,0,0,1,0
180,Hunter Brown,HOU ,117,233,180.8,26.6,170.0,1.0,0.0,0,0,0,0,0,0,0,1
181,Isaac Paredes,TB ,75,238,184.4,18.1,159.0,0.0,1.0,0,0,1,1,0,1,0,0
182,Cristian Javier,HOU ,139,233,185.9,25.4,168.0,1.0,0.0,0,0,0,0,0,0,0,1
183,Lars Nootbaar,STL ,87,260,186.1,26.3,204.0,0.0,1.0,0,0,0,0,0,0,1,0
184,Trevor Story,BOS ,125,270,186.2,30.5,215.0,0.0,1.0,0,0,0,0,1,0,0,0
185,Edouard Julien,MIN ,102,301,186.5,36.4,222.0,0.0,1.0,0,0,0,1,0,0,0,0
186,Steven Kwan,CLE ,141,226,186.7,18.8,175.0,0.0,1.0,0,0,0,0,0,0,1,0
187,Jonah Heim,TEX ,148,262,190.0,23.4,183.0,0.0,1.0,0,1,0,0,0,0,0,0
188,Eloy Jimenez,CWS ,111,291,191.4,37.3,187.0,0.0,1.0,0,0,0,0,0,0,1,0
189,Adbert Alzolay,CHC ,113,329,179.7,46.9,152.0,1.0,0.0,1,0,0,0,0,0,0,0
190,Bryan Woo,SEA ,130,300,193.2,26.1,205.0,1.0,0.0,0,0,0,0,0,0,0,1
191,Eduardo Rodriguez,ARI ,140,266,194.0,27.5,182.0,1.0,0.0,0,0,0,0,0,0,0,1
192,Kerry Carpenter,DET ,121,233,194.4,22.5,213.0,0.0,1.0,0,0,0,0,0,0,1,0
193,Ezequiel Tovar,COL ,123,322,194.4,29.7,203.0,0.0,1.0,0,0,0,0,1,0,0,0
194,J.D. Martinez,FreeAgent,120,253,197.7,24.0,225.0,0.0,1.0,0,0,0,0,0,0,1,0
195,Nathan Eovaldi,TEX ,128,282,199.8,30.8,188.0,1.0,0.0,0,0,0,0,0,0,0,1
196,Bryce Miller,SEA ,125,295,200.0,33.2,180.0,1.0,0.0,0,0,0,0,0,0,0,1
197,Jackson Holliday,BAL ,113,330,201.9,44.8,177.0,0.0,1.0,0,0,0,1,1,0,0,0
198,Ryan Pepiot,TB ,136,265,202.7,27.2,195.0,1.0,0.0,1,0,0,0,0,0,0,1
199,Keibert Ruiz,WSH ,136,298,203.0,30.9,173.0,0.0,1.0,0,1,0,0,0,0,0,0
200,Bo Naylor,CLE ,149,316,203.1,29.1,220.0,0.0,1.0,0,1,0,0,0,0,0,0
201,Logan O'Hoppe,LAA ,146,295,204.8,41.9,196.0,0.0,1.0,0,1,0,0,0,0,0,0
202,Jarred Kelenic,ATL ,171,259,205.5,17.2,233.0,0.0,1.0,0,0,0,0,0,0,1,0
203,Jeimer Candelario,CIN ,143,241,206.6,19.3,214.0,0.0,1.0,0,0,1,0,0,1,0,0
204,Byron Buxton,MIN ,171,243,207.0,18.7,230.0,0.0,1.0,0,0,0,0,0,0,0,0
205,Tyler O'Neill,BOS ,165,250,207.7,19.4,231.0,0.0,1.0,0,0,0,0,0,0,1,0
206,Nick Pivetta,BOS ,126,314,207.9,45.8,186.0,1.0,0.0,1,0,0,0,0,0,0,1
207,Daulton Varsho,TOR ,160,297,208.5,23.9,210.0,0.0,1.0,0,0,0,0,0,0,1,0
208,Braxton Garrett,MIA ,122,305,208.5,40.3,192.0,1.0,0.0,0,0,0,0,0,0,0,1
209,Brandon Pfaadt,ARI ,137,275,210.9,28.6,218.0,1.0,0.0,0,0,0,0,0,0,0,1
210,Ryan Mountcastle,BAL ,141,254,211.7,21.1,241.0,0.0,1.0,0,0,0,0,0,1,0,0
211,Carlos Correa,MIN ,172,264,212.9,20.8,219.0,0.0,1.0,0,0,0,0,1,0,0,0
212,Shota Imanaga,CHC ,153,360,212.9,43.5,197.0,1.0,0.0,0,0,0,0,0,0,0,1
213,Mitch Garver,SEA ,139,339,213.8,36.2,228.0,0.0,1.0,0,1,0,0,0,0,0,0
214,Lourdes Gurriel Jr.,ARI ,173,276,216.2,25.6,208.0,0.0,1.0,0,0,0,0,0,0,1,0
215,Starling Marte,NYM ,169,280,216.2,18.0,212.0,0.0,1.0,0,0,0,0,0,0,1,0
216,Jorge Polanco,SEA ,114,259,216.9,27.9,246.0,0.0,1.0,0,0,1,1,0,0,0,0
217,Taylor Ward,LAA ,145,273,217.1,18.9,244.0,0.0,1.0,0,0,0,0,0,0,1,0
218,Jeremy Pena,HOU ,172,296,217.2,29.2,236.0,0.0,1.0,0,0,0,0,1,0,0,0
219,Jonathan India,CIN ,141,278,219.4,27.5,223.0,0.0,1.0,0,0,0,1,0,0,0,0
220,Brandon Drury,LAA ,179,281,221.5,22.4,226.0,0.0,1.0,0,0,0,1,0,1,0,0
221,Aaron Civale,TB ,149,302,223.0,35.9,224.0,1.0,0.0,0,0,0,0,0,0,0,1
222,Matt Chapman,FreeAgent,159,282,224.3,22.4,282.0,0.0,1.0,0,0,1,0,0,0,0,0
223,Jack Suwinski,PIT ,119,295,224.9,23.3,274.0,0.0,1.0,0,0,0,0,0,0,1,0
224,Andrew Vaughn,CWS ,167,254,215.2,21.3,262.0,0.0,1.0,0,0,0,0,0,1,0,0
225,Brandon Lowe,TB ,158,309,229.0,29.6,289.0,0.0,1.0,0,0,0,1,0,0,0,0
226,Charlie Morton,ATL ,151,278,229.8,27.0,198.0,1.0,0.0,0,0,0,0,0,0,0,1
227,Jose Alvarado,PHI ,93,350,219.1,47.7,193.0,1.0,0.0,1,0,0,0,0,0,0,0
228,Alex Lange,DET ,166,291,221.2,29.8,199.0,1.0,0.0,1,0,0,0,0,0,0,0
229,Jose Leclerc,TEX ,140,308,221.6,38.0,202.0,1.0,0.0,1,0,0,0,0,0,0,0
230,Justin Turner,TOR ,167,300,233.0,30.1,209.0,0.0,1.0,0,0,1,1,0,1,0,0
231,Ryan McMahon,COL ,176,290,239.9,23.3,267.0,0.0,1.0,0,0,1,1,0,0,0,0
232,Shane Baz,TB ,68,302,229.3,38.7,211.0,1.0,0.0,0,0,0,0,0,0,0,1
233,Nick Lodolo,CIN ,135,348,240.7,34.4,234.0,1.0,0.0,0,0,0,0,0,0,0,1
234,J.P. Crawford,SEA ,74,373,242.2,39.1,235.0,0.0,1.0,0,0,0,0,1,0,0,0
235,Junior Caminero,TB ,124,519,233.3,75.1,206.0,0.0,1.0,0,0,1,0,1,0,0,0
236,Josh Bell,MIA ,204,290,242.6,19.9,276.0,0.0,1.0,0,0,0,0,0,1,0,0
237,Triston McKenzie,CLE ,140,292,231.7,27.5,217.0,1.0,0.0,0,0,0,0,0,0,0,1
238,Jose Abreu,HOU ,205,304,243.7,18.8,259.0,0.0,1.0,0,0,0,0,0,1,0,0
239,Vaughn Grissom,BOS ,120,268,226.2,29.4,238.0,0.0,1.0,0,0,0,0,1,0,0,0
240,Lucas Giolito,BOS ,190,439,248.9,46.1,200.0,1.0,0.0,0,0,0,0,0,0,0,1
241,Brayan Bello,BOS ,184,378,250.4,40.9,232.0,1.0,0.0,0,0,0,0,0,0,0,1
242,Luis Campusano,SD ,153,308,240.5,35.0,255.0,0.0,1.0,0,1,0,0,0,0,0,0
243,Eugenio Suarez,ARI ,188,283,241.5,27.1,271.0,0.0,1.0,0,0,1,0,0,0,0,0
244,Max Kepler,MIN ,180,310,244.9,28.2,291.0,0.0,1.0,0,0,0,0,0,0,1,0
245,Jung Hoo Lee,SF ,149,270,227.6,31.1,216.0,0.0,1.0,0,0,0,0,0,0,1,0
246,Giancarlo Stanton,NYY ,207,314,262.3,22.0,242.0,0.0,1.0,0,0,0,0,0,0,1,0
247,Anthony Rizzo,NYY ,193,301,252.5,22.2,263.0,0.0,1.0,0,0,0,0,0,1,0,0
248,Kenta Maeda,DET ,220,369,267.9,34.5,260.0,1.0,0.0,0,0,0,0,0,0,0,1
249,Taj Bradley,TB ,147,352,247.7,33.5,281.0,1.0,0.0,0,0,0,0,0,0,0,1
