VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Ronald Acuna Jr. ,573,128,37,99,52,0.311,0.404,178,34,2,79,106,0.574,0.978,0.99,0.99,1.0,6966 d,ATL 
2,Shohei Ohtani ,537,105,38,108,20,0.276,0.391,148,28,5,85,152,0.561,0.951,0.5,0.0,1.0,7354 d,LAD 
3,Aaron Judge ,521,103,45,111,7,0.272,0.398,142,23,0,97,169,0.577,0.975,0.99,0.99,1.0,4955 d,NYY 
4,Julio Rodriguez ,599,100,32,93,33,0.28,0.348,168,34,3,51,155,0.505,0.853,0.99,0.99,1.0,43685 ,SEA 
5,Fernando Tatis Jr. ,579,104,36,98,28,0.275,0.35,159,33,2,63,145,0.524,0.874,0.99,0.99,1.0,6853 d,SD 
6,Bobby Witt Jr. ,608,99,29,90,41,0.278,0.328,169,33,7,41,120,0.497,0.825,0.99,0.99,1.0,6810 d,KC 
7,Kyle Tucker ,574,97,31,102,25,0.28,0.365,161,34,4,71,97,0.514,0.879,0.99,0.99,1.0,6006 d,HOU 
8,Juan Soto ,530,108,36,101,11,0.278,0.427,147,27,1,128,109,0.538,0.965,0.99,0.99,1.0,6906 d,NYY 
9,Mookie Betts ,573,112,33,96,13,0.282,0.378,161,36,2,82,105,0.524,0.902,0.99,0.99,1.0,4921 d,LAD 
10,Freddie Freeman ,581,104,26,95,14,0.301,0.394,175,39,2,74,109,0.507,0.901,0.99,0.99,1.0,3365 d,LAD 
11,Yordan Alvarez ,512,99,38,107,1,0.297,0.401,152,31,2,77,119,0.589,0.99,0.99,0.99,1.0,6461 d,HOU 
12,Matt Olson ,563,101,40,112,1,0.265,0.372,149,29,1,87,149,0.533,0.905,0.99,0.99,1.0,5718 d,ATL 
13,Corbin Carroll ,571,101,23,81,42,0.275,0.355,157,30,9,62,136,0.478,0.833,0.99,0.99,1.0,23993 ,ARI 
14,Austin Riley ,593,98,36,106,2,0.278,0.352,165,32,2,57,160,0.522,0.874,0.99,0.99,1.0,6022 d,ATL 
15,Rafael Devers ,582,95,35,102,4,0.281,0.361,164,36,1,61,124,0.525,0.886,0.99,0.99,1.0,5175 d,BOS 
16,Jose Ramirez ,573,92,27,93,25,0.277,0.369,159,37,4,69,77,0.495,0.865,0.99,0.99,1.0,5288 d,CLE 
17,Vladimir Guerrero Jr. ,580,93,32,98,6,0.283,0.368,164,32,1,68,97,0.507,0.875,0.99,0.99,1.0,6050 d,TOR 
