VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Mookie Betts ,253,52,16,39,6,0.273,0.358,69,14,0,30,44,0.522,0.88,0.99,0.99,1.0,4921,LAD 
2,Aaron Judge ,181,38,17,38,4,0.286,0.375,52,8,0,25,55,0.617,0.993,0.99,0.99,1.0,4955,NYY 
3,Trea Turner ,201,31,8,34,9,0.308,0.356,62,13,1,14,38,0.502,0.858,0.99,0.99,1.0,5828,LAD 
4,Jose Ramirez ,182,30,11,38,7,0.281,0.367,51,15,2,22,30,0.556,0.923,0.99,0.99,1.0,5288,CLE 
5,Paul Goldschmidt ,184,33,11,36,2,0.314,0.398,58,13,0,24,45,0.573,0.97,0.99,0.99,1.0,4403,STL 
6,Freddie Freeman ,191,34,8,33,3,0.315,0.41,60,15,1,25,37,0.535,0.945,0.99,0.99,1.0,3365,LAD 
7,Ronald Acuna Jr. ,174,33,9,23,12,0.27,0.375,47,9,0,24,50,0.484,0.859,0.99,0.99,1.0,6966,ATL 
8,Pete Alonso ,178,28,13,39,1,0.274,0.361,49,9,0,19,46,0.544,0.904,0.99,0.99,1.0,6960,NYM 
9,Vladimir Guerrero Jr. ,189,31,12,33,1,0.288,0.368,54,10,0,21,33,0.526,0.894,0.99,0.99,1.0,6050,TOR 
10,Yordan Alvarez ,151,30,13,33,0,0.297,0.396,45,8,1,23,42,0.621,1.016,0.99,0.99,1.0,6461,HOU 
11,Rafael Devers ,175,31,11,29,1,0.308,0.374,54,13,1,14,40,0.579,0.952,0.99,0.99,1.0,5175,BOS 
12,Luis Robert ,172,27,8,29,6,0.292,0.337,50,9,0,9,43,0.484,0.821,0.99,0.99,0.98,6935,CWS 
13,Austin Riley ,182,28,12,31,1,0.286,0.352,52,12,1,15,52,0.561,0.913,0.99,0.99,1.0,6022,ATL 
14,Manny Machado ,172,30,9,29,3,0.291,0.372,50,10,1,20,32,0.505,0.878,0.99,0.99,1.0,3778,SD 
15,Mike Trout ,151,30,12,29,1,0.27,0.401,41,9,1,26,42,0.584,0.985,0.99,0.99,1.0,3785,LAA 
16,Kyle Tucker ,165,23,9,31,7,0.258,0.345,43,8,0,20,34,0.485,0.83,0.99,0.99,1.0,6006,HOU 
17,Dansby Swanson ,182,30,7,25,6,0.281,0.345,51,10,1,16,50,0.461,0.806,0.96,0.96,0.97,5965,ATL 
18,Kyle Schwarber ,177,32,15,31,2,0.216,0.322,38,6,0,26,56,0.505,0.828,0.98,0.97,0.99,5686,PHI 
19,Julio Rodriguez ,164,25,8,24,8,0.273,0.338,45,8,1,13,41,0.474,0.812,0.95,0.94,0.95,43685,SEA 
20,Francisco Lindor ,186,29,8,31,5,0.252,0.331,47,8,1,19,36,0.437,0.769,0.99,0.99,1.0,4569,NYM 
