VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Ronald Acuna Jr. ,493,107,29,80,45,0.305,0.401,150,28,2,70,95,0.545,0.946,0.99,0.99,1.0,6966 d,ATL 
2,Shohei Ohtani ,463,90,32,90,17,0.281,0.391,130,27,4,72,125,0.562,0.953,1.0,0.0,1.0,7354 d,LAD 
3,Bobby Witt Jr. ,513,85,24,76,36,0.281,0.33,144,29,7,35,103,0.501,0.83,0.99,0.99,1.0,6810 d,KC 
4,Fernando Tatis Jr. ,485,86,29,81,22,0.275,0.351,133,27,2,54,118,0.519,0.87,0.99,0.99,1.0,6853 d,SD 
5,Kyle Tucker ,489,82,26,86,21,0.278,0.367,136,29,3,63,85,0.506,0.873,0.99,0.99,1.0,6006 d,HOU 
6,Juan Soto ,447,91,30,84,9,0.281,0.426,126,23,1,107,90,0.537,0.963,0.99,0.99,1.0,6906 d,NYY 
7,Mookie Betts ,482,95,26,80,13,0.285,0.383,138,30,2,71,85,0.521,0.904,0.99,0.99,1.0,4921 d,LAD 
8,Aaron Judge ,449,84,36,91,6,0.264,0.39,119,20,0,83,146,0.547,0.937,0.99,0.99,0.99,4955 d,NYY 
9,Yordan Alvarez ,436,82,31,89,1,0.294,0.398,128,25,2,64,96,0.572,0.97,0.99,0.99,1.0,6461 d,HOU 
10,Julio Rodriguez ,509,81,24,74,28,0.275,0.34,140,27,2,41,136,0.478,0.818,0.98,0.99,0.98,43685 ,SEA 
11,Freddie Freeman ,483,83,19,77,11,0.298,0.394,144,32,2,64,91,0.487,0.881,0.99,0.99,1.0,3365 d,LAD 
12,Austin Riley ,510,82,29,88,2,0.273,0.347,140,28,2,49,137,0.503,0.85,0.99,0.99,0.99,6022 d,ATL 
13,Matt Olson ,485,83,32,93,1,0.26,0.368,126,25,1,74,128,0.515,0.883,0.99,0.99,1.0,5718 d,ATL 
14,Jose Ramirez ,483,76,22,80,20,0.276,0.363,133,30,3,54,64,0.491,0.854,0.99,0.99,1.0,5288 d,CLE 
15,Corbin Carroll ,477,80,17,65,35,0.268,0.351,128,24,7,54,109,0.453,0.804,0.99,0.99,1.0,23993 ,ARI 
16,Rafael Devers ,484,78,27,83,3,0.278,0.36,135,29,1,52,103,0.514,0.874,0.99,0.99,0.99,5175 d,BOS 
17,Trea Turner ,512,79,18,68,24,0.282,0.335,145,29,3,38,109,0.454,0.79,0.99,0.99,0.99,5828 d,PHI 
18,Mike Trout ,451,81,32,80,6,0.26,0.366,117,21,3,65,141,0.531,0.897,0.99,0.99,0.99,3785 d,LAA 
19,Bryce Harper ,439,76,24,76,10,0.279,0.393,123,27,1,73,111,0.509,0.902,0.99,0.99,0.99,4293 d,PHI 
20,Gunnar Henderson ,498,85,25,76,12,0.263,0.341,131,25,6,55,139,0.486,0.827,0.99,0.99,0.99,23372 ,BAL 
21,Michael Harris II ,489,74,18,69,21,0.285,0.332,140,30,3,30,106,0.469,0.801,0.98,0.99,0.97,43924 ,ATL 
22,Vladimir Guerrero Jr. ,483,77,25,78,5,0.279,0.364,135,26,1,58,84,0.493,0.857,0.99,0.99,0.99,6050 d,TOR 
23,Pete Alonso ,485,75,33,90,3,0.247,0.343,120,20,1,55,117,0.498,0.841,0.99,0.99,0.99,6960 d,NYM 
24,Elly De La Cruz ,471,75,20,67,36,0.251,0.321,118,23,5,45,160,0.451,0.771,0.99,0.99,0.98,44884 ,CIN 
25,Jose Altuve ,474,82,21,64,12,0.276,0.353,131,26,1,52,85,0.467,0.819,0.99,0.99,1.0,4334 d,HOU 
26,Ozzie Albies ,490,78,21,75,12,0.272,0.329,133,28,3,38,88,0.47,0.8,0.99,0.99,0.99,5980 d,ATL 
27,Corey Seager ,432,70,22,71,2,0.288,0.37,125,27,1,49,77,0.508,0.878,0.99,0.99,0.98,4805 d,TEX 
28,Marcus Semien ,504,81,21,70,12,0.262,0.331,132,28,2,51,88,0.452,0.783,0.99,0.99,1.0,4544 d,TEX 
29,Bo Bichette ,497,69,17,70,11,0.286,0.329,142,29,2,31,101,0.454,0.783,0.95,0.98,0.92,6808 d,TOR 
30,Manny Machado ,480,69,24,79,5,0.265,0.337,127,23,1,49,103,0.467,0.804,0.98,0.99,0.98,3778 d,SD 
31,Francisco Lindor ,494,75,22,72,17,0.249,0.328,123,23,2,52,104,0.436,0.764,0.97,0.99,0.95,4569 d,NYM 
32,Adolis Garcia ,464,70,26,78,12,0.245,0.311,114,23,2,40,143,0.467,0.777,0.98,0.99,0.97,6901 d,TEX 
33,Josh Naylor ,449,61,21,76,7,0.28,0.35,126,27,0,39,69,0.478,0.828,0.92,0.94,0.91,6054 d,CLE 
34,Marcell Ozuna ,454,68,28,80,1,0.259,0.33,118,21,1,46,112,0.49,0.82,0.96,0.97,0.96,4726 d,ATL 
35,Ketel Marte ,484,76,18,68,6,0.276,0.355,134,30,4,55,92,0.465,0.82,0.98,0.97,0.99,5179 d,ARI 
36,Tyler O'Neill ,441,69,24,70,11,0.256,0.339,113,21,1,50,133,0.472,0.811,0.78,0.87,0.69,5050 d,BOS 
37,Kyle Schwarber ,460,81,33,80,4,0.22,0.347,101,16,1,84,162,0.474,0.821,0.97,0.98,0.96,5686 d,PHI 
38,Randy Arozarena ,470,71,19,65,22,0.251,0.34,118,23,2,53,132,0.429,0.769,0.91,0.97,0.85,6962 d,TB 
39,CJ Abrams ,476,70,15,55,31,0.257,0.31,123,24,5,28,95,0.422,0.732,0.93,0.98,0.89,19879 ,WSH 
40,Nico Hoerner ,498,71,8,52,25,0.281,0.342,140,24,3,39,65,0.388,0.731,0.92,0.95,0.89,7934 d,CHC 
41,Teoscar Hernandez ,452,65,23,75,7,0.259,0.314,117,22,1,32,144,0.468,0.782,0.89,0.96,0.83,4846 d,LAD 
42,Jazz Chisholm Jr. ,451,66,20,63,25,0.243,0.312,110,20,3,42,140,0.434,0.746,0.79,0.97,0.62,8449 d,MIA 
43,Christian Walker ,478,69,22,77,5,0.252,0.337,120,24,2,55,113,0.449,0.786,0.95,0.97,0.93,4905 d,ARI 
44,Andres Gimenez ,487,68,13,60,23,0.263,0.327,128,25,4,30,100,0.409,0.736,0.83,0.9,0.76,7049 d,CLE 
45,Paul Goldschmidt ,479,72,20,70,6,0.259,0.352,124,24,1,64,128,0.437,0.788,0.92,0.96,0.88,4403 d,STL 
46,Bryan Reynolds ,473,70,18,66,7,0.266,0.35,126,24,3,54,112,0.446,0.796,0.96,0.96,0.95,6818 d,PIT 
47,Dansby Swanson ,494,70,19,67,11,0.253,0.324,125,24,2,49,135,0.423,0.747,0.85,0.93,0.77,5965 d,CHC 
48,Gleyber Torres ,470,66,18,62,12,0.26,0.332,122,22,1,49,97,0.425,0.757,0.79,0.87,0.71,5133 d,NYY 
49,William Contreras ,440,67,19,64,4,0.275,0.353,121,23,1,50,110,0.459,0.812,0.99,0.99,0.99,7659 d,MIL 
50,Nolan Arenado ,496,63,20,76,3,0.26,0.322,129,27,1,41,79,0.439,0.761,0.95,0.97,0.93,4350 d,STL 
51,Alex Bregman ,477,74,18,70,2,0.26,0.36,124,27,2,70,68,0.434,0.795,0.93,0.95,0.91,5973 d,HOU 
52,Anthony Santander ,480,66,24,76,2,0.245,0.313,117,26,1,42,112,0.451,0.764,0.88,0.9,0.87,4903 d,BAL 
53,Willy Adames ,480,67,22,72,7,0.245,0.326,117,26,1,55,137,0.442,0.768,0.75,0.84,0.66,5988 d,MIL 
54,Taylor Ward ,426,65,19,64,6,0.265,0.343,113,23,1,46,101,0.457,0.801,0.84,0.87,0.8,6071 d,LAA 
55,George Springer ,461,70,18,59,12,0.254,0.33,117,21,2,49,93,0.426,0.756,0.9,0.91,0.9,4614 d,TOR 
56,Vinnie Pasquantino ,430,62,18,66,1,0.272,0.361,117,27,1,54,62,0.468,0.828,0.8,0.84,0.75,44894 ,KC 
57,Xander Bogaerts ,464,67,14,57,9,0.271,0.342,126,25,1,47,92,0.417,0.759,0.93,0.96,0.91,4347 d,SD 
58,Christian Encarnacion-Strand ,427,58,21,71,3,0.259,0.314,110,22,2,29,126,0.467,0.781,0.51,0.81,0.2,45073 ,CIN 
59,Nolan Jones ,428,64,17,61,13,0.256,0.347,110,23,3,55,145,0.443,0.79,0.68,0.83,0.54,10128 ,COL 
60,Yandy Diaz ,452,68,14,57,2,0.281,0.369,127,24,0,60,76,0.428,0.797,0.9,0.91,0.88,6677 d,TB 
61,Anthony Volpe ,479,69,16,59,22,0.234,0.308,112,25,3,47,130,0.403,0.712,0.87,0.94,0.8,43704 ,NYY 
62,Nathaniel Lowe ,460,64,17,65,2,0.27,0.354,124,23,2,56,115,0.437,0.791,0.46,0.7,0.21,7914 d,TEX 
63,Christian Yelich ,400,65,14,53,16,0.26,0.366,104,20,1,61,105,0.426,0.792,0.96,0.98,0.93,4596 d,MIL 
64,Starling Marte ,443,62,11,49,26,0.262,0.318,116,19,2,28,98,0.392,0.711,0.62,0.81,0.42,4377 d,NYM 
65,Rhys Hoskins ,449,66,23,71,3,0.236,0.334,106,24,1,61,127,0.451,0.785,0.57,0.77,0.38,6744 d,MIL 
66,Oneil Cruz ,432,63,19,59,16,0.244,0.316,105,20,3,43,138,0.432,0.748,0.75,0.95,0.55,39199 ,PIT 
67,Alec Bohm ,463,60,14,65,4,0.275,0.334,127,25,1,38,86,0.423,0.757,0.89,0.92,0.86,7921 d,PHI 
68,Salvador Perez ,427,53,22,72,0,0.263,0.311,112,19,1,20,102,0.466,0.777,0.95,0.96,0.93,4147 d,KC 
69,Spencer Steer ,442,63,17,65,9,0.256,0.338,113,26,2,49,104,0.439,0.777,0.97,0.98,0.96,44364 ,CIN 
70,Ezequiel Tovar ,489,64,14,59,11,0.262,0.303,128,27,3,27,130,0.414,0.718,0.51,0.81,0.2,45000 ,COL 
71,Cedric Mullins II ,431,61,16,55,23,0.245,0.312,106,21,3,39,99,0.416,0.729,0.87,0.92,0.83,7400 d,BAL 
72,Jeremy Pena ,482,63,13,58,13,0.263,0.314,127,23,2,31,106,0.403,0.716,0.61,0.77,0.45,43642 ,HOU 
73,Ian Happ ,471,68,16,63,9,0.249,0.347,117,26,2,66,127,0.417,0.764,0.77,0.78,0.77,6008 d,CHC 
74,Spencer Torkelson ,479,67,22,71,2,0.241,0.327,116,26,1,56,125,0.439,0.766,0.68,0.81,0.56,43877 ,DET 
75,Ryan Mountcastle ,428,58,18,64,3,0.264,0.325,113,21,1,37,111,0.446,0.772,0.54,0.75,0.33,7239 d,BAL 
76,Daulton Varsho ,428,62,21,62,14,0.235,0.304,100,20,2,41,112,0.436,0.741,0.66,0.77,0.54,7551 d,TOR 
77,Nick Castellanos ,478,59,18,67,6,0.254,0.304,121,26,2,31,127,0.426,0.73,0.73,0.85,0.61,4631 d,PHI 
78,Royce Lewis ,380,57,18,60,10,0.263,0.326,100,20,1,33,95,0.463,0.789,0.84,0.93,0.76,6967 d,MIN 
79,Jung Hoo Lee ,455,62,9,53,7,0.29,0.353,132,29,3,40,45,0.427,0.78,0.62,0.62,0.62,48275 ,SF 
80,Lourdes Gurriel Jr. ,428,56,14,62,4,0.28,0.33,120,26,2,29,81,0.448,0.778,0.93,0.91,0.95,6931 d,ARI 
81,Steven Kwan ,487,70,5,47,14,0.279,0.348,136,25,4,50,55,0.381,0.73,0.91,0.85,0.97,44349 ,CLE 
82,Luis Arraez ,459,61,5,47,3,0.311,0.369,143,24,3,38,35,0.409,0.778,0.92,0.91,0.93,8162 d,MIA 
