VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,50.2,65,4,0,3.20,1.14,18,38,17,6,8,8,2,0,0.5,0.0,1.0,7354,LAA 
2,Gerrit Cole ,59.5,68,4,0,3.43,1.14,23,50,16,8,10,10,3,0,0.99,0.99,1.0,4656,NYY 
3,Spencer Strider ,52.5,77,4,0,3.31,1.15,19,40,18,6,9,9,2,0,0.99,0.99,1.0,44282,ATL 
4,Luis Castillo ,58.5,63,4,0,3.44,1.18,22,50,17,7,10,10,3,0,0.99,0.99,1.0,3679,SEA 
5,Kevin Gausman ,51.7,62,4,0,3.40,1.15,20,46,12,7,9,9,2,0,0.99,0.99,1.0,4671,TOR 
6,Zack Wheeler ,55.5,59,4,0,3.49,1.16,22,49,13,6,9,9,3,0,0.99,0.99,0.99,4603,PHI 
7,Justin Verlander ,55.2,54,4,0,3.40,1.16,21,48,14,8,9,9,2,0,0.98,0.98,0.99,3623,HOU 
8,Aaron Nola ,59.5,64,4,0,3.86,1.15,26,53,13,8,10,10,3,0,0.98,0.98,0.99,5682,PHI 
9,Zac Gallen ,57.7,60,4,0,3.59,1.20,23,51,16,7,10,10,3,0,0.99,0.99,1.0,7245,ARI 
10,Clayton Kershaw ,46.8,51,4,0,3.27,1.15,17,42,11,6,8,8,2,0,0.98,0.98,0.98,3215,LAD 
11,Max Fried ,53.7,51,4,0,3.30,1.21,20,50,13,5,9,9,2,1,0.96,0.97,0.96,4729,ATL 
12,Tyler Glasnow ,47.8,63,3,0,3.36,1.15,18,39,16,6,8,8,2,0,0.94,0.95,0.93,4587,TB 
13,Framber Valdez ,56.0,55,4,0,3.37,1.27,21,50,18,5,9,9,2,1,0.99,0.99,0.99,7627,HOU 
14,Corbin Burnes ,53.5,61,3,0,3.53,1.19,21,45,16,6,9,9,2,0,0.99,0.99,1.0,7251,MIL 
15,Sandy Alcantara ,61.0,54,3,0,3.59,1.20,24,55,16,7,9,9,3,1,0.97,0.97,0.97,7109,MIA 
16,Brandon Woodruff ,45.7,53,3,0,3.35,1.14,17,38,12,6,8,8,2,0,0.95,0.96,0.93,6813,MIL 
17,Logan Webb ,57.5,53,4,0,3.57,1.24,23,56,14,5,10,10,3,0,0.98,0.97,0.99,8146,SF 
18,Zach Eflin ,50.2,47,4,0,3.62,1.17,20,47,10,6,9,9,2,0,0.89,0.92,0.87,6146,TB 
19,George Kirby ,50.8,48,3,0,3.51,1.16,20,48,9,6,9,9,3,0,0.95,0.95,0.94,20405,SEA 
20,Yu Darvish ,55.2,57,4,0,3.89,1.21,24,49,15,8,9,9,3,0,0.95,0.96,0.94,3965,SD 
21,Julio Urias ,53.7,51,4,0,3.80,1.20,23,49,13,8,10,10,3,0,0.95,0.97,0.93,4922,LAD 
22,Blake Snell ,49.7,64,4,0,3.59,1.29,20,40,23,6,9,9,3,0,0.96,0.96,0.97,5835,SD 
23,Kodai Senga ,55.3,62,4,0,3.80,1.29,23,46,23,7,9,9,3,0,0.86,0.87,0.86,6917,NYM 
24,Pablo Lopez ,51.5,57,3,0,3.70,1.23,21,47,14,7,9,9,3,0,0.94,0.92,0.97,7289,MIN 
25,Logan Gilbert ,53.8,52,3,0,3.82,1.20,23,50,13,8,9,9,3,0,0.95,0.95,0.96,7453,SEA 
