VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
2,Gerrit Cole ,42.7,49,3,0,3.41,1.13,16,36,12,6,7,7,2,0,0.99,0.99,1.0,4656,NYY 
3,Spencer Strider ,37.7,55,3,0,3.23,1.15,14,29,12,4,6,6,1,0,0.99,0.99,1.0,44282,ATL 
4,Kevin Gausman ,39.2,46,3,0,3.41,1.14,15,34,9,5,6,6,2,0,0.99,0.99,1.0,4671,TOR 
5,Luis Castillo ,41.7,44,3,0,3.38,1.17,16,35,12,5,7,7,2,0,0.99,0.99,1.0,3679,SEA 
6,Zack Wheeler ,41.0,43,3,0,3.44,1.17,16,36,10,4,7,7,2,0,0.99,0.99,0.99,4603,PHI 
7,Zac Gallen ,40.5,43,3,0,3.52,1.19,16,36,11,5,7,7,2,0,0.99,0.99,1.0,7245,ARI 
8,Justin Verlander ,37.0,37,3,0,3.37,1.16,14,32,10,5,6,6,2,0,0.98,0.98,0.99,3623,HOU 
9,Clayton Kershaw ,36.8,39,3,0,3.42,1.16,14,33,9,5,6,6,2,0,0.98,0.98,0.98,3215,LAD 
10,Corbin Burnes ,40.2,45,3,0,3.55,1.20,16,34,13,5,7,7,2,0,0.99,0.99,1.0,7251,MIL 
11,Aaron Nola ,42.5,46,3,0,3.95,1.18,19,39,10,6,7,7,2,0,0.98,0.98,0.98,5682,PHI 
12,Max Fried ,37.2,35,3,0,3.35,1.21,14,35,9,3,6,6,1,0,0.97,0.97,0.96,4729,ATL 
13,Sandy Alcantara ,44.5,40,2,0,3.57,1.19,18,40,12,5,7,7,2,1,0.97,0.97,0.97,7109,MIA 
14,Tyler Glasnow ,34.0,44,2,0,3.35,1.17,13,28,11,4,6,6,1,0,0.94,0.95,0.94,4587,TB 
15,Logan Webb ,42.3,39,3,0,3.58,1.25,17,41,10,4,7,7,2,0,0.98,0.97,0.99,8146,SF 
16,Brandon Woodruff ,34.8,40,2,0,3.44,1.14,13,29,9,5,6,6,2,0,0.96,0.97,0.95,6813,MIL 
17,Framber Valdez ,39.2,38,3,0,3.37,1.27,15,35,13,3,6,6,2,1,0.98,0.98,0.99,7627,HOU 
18,Zach Eflin ,35.7,33,3,0,3.66,1.16,14,34,7,4,6,6,2,0,0.9,0.92,0.87,6146,TB 
19,George Kirby ,38.3,37,2,0,3.56,1.15,15,36,6,5,7,7,2,0,0.95,0.95,0.96,20405,SEA 
20,Carlos Rodon ,34.0,41,3,0,3.66,1.20,14,28,12,4,6,6,2,0,0.76,0.78,0.73,5674,NYY 
21,Yu Darvish ,39.0,40,3,0,3.85,1.20,17,34,11,5,6,6,2,0,0.95,0.96,0.94,3965,SD 
22,Julio Urias ,38.3,37,3,0,3.80,1.20,16,35,9,6,7,7,2,0,0.97,0.98,0.95,4922,LAD 
23,Blake Snell ,35.2,45,3,0,3.58,1.28,14,28,16,4,6,6,2,0,0.97,0.96,0.97,5835,SD 
24,Kodai Senga ,38.0,43,3,0,3.67,1.28,15,32,15,4,6,6,2,0,0.87,0.88,0.87,6917,NYM 
25,Pablo Lopez ,38.2,42,2,0,3.73,1.23,16,35,10,5,6,6,2,0,0.96,0.94,0.98,7289,MIN 
26,Max Scherzer ,37.2,43,2,0,3.87,1.20,16,33,10,6,6,6,2,0,0.99,0.99,0.99,3744,TEX 
27,Logan Gilbert ,38.8,38,2,0,3.86,1.19,17,36,9,5,7,7,2,0,0.96,0.95,0.96,7453,SEA 
28,Felix Bautista ,14.2,22,1,7,2.44,1.08,4,9,6,1,14,0,1,0,0.98,0.98,0.98,45019,BAL 
29,Freddy Peralta ,34.2,41,2,0,3.69,1.24,14,28,13,5,6,6,2,0,0.91,0.93,0.89,7274,MIL 
30,Emmanuel Clase ,14.7,15,1,7,2.56,1.06,4,12,3,1,15,0,1,0,0.97,0.98,0.95,27356,CLE 
31,Lance Lynn ,41.3,45,3,0,4.25,1.29,19,40,12,7,7,7,2,0,0.84,0.86,0.83,3661,LAD 
32,Jesus Luzardo ,34.3,39,2,0,3.80,1.24,15,30,12,4,6,6,2,0,0.81,0.85,0.76,6889,MIA 
33,Chris Bassitt ,36.3,33,3,0,3.96,1.27,16,34,11,5,6,6,2,0,0.89,0.88,0.9,5554,TOR 
34,Tarik Skubal ,30.3,33,2,0,3.66,1.20,12,27,8,4,6,6,2,0,0.32,0.45,0.2,43633,DET 
35,Josh Hader ,13.7,21,1,7,2.74,1.12,4,8,6,1,14,0,1,0,0.98,0.98,0.97,5047,SD 
36,Jose Berrios ,37.7,36,3,0,4.10,1.28,17,36,10,6,6,6,2,0,0.85,0.84,0.87,5722,TOR 
37,Eduardo Rodriguez ,37.8,38,2,0,3.77,1.28,16,36,11,4,7,7,2,0,0.84,0.89,0.79,3963,DET 
38,Sonny Gray ,35.7,36,2,0,3.66,1.28,14,32,12,3,6,6,2,0,0.9,0.9,0.89,4755,MIN 
39,Hunter Brown ,32.2,34,3,0,3.78,1.31,14,29,12,4,7,5,2,0,0.62,0.76,0.49,44176,HOU 
40,Dylan Cease ,38.2,45,2,0,3.85,1.32,16,33,16,5,7,7,2,0,0.94,0.94,0.93,6848,CWS 
41,Raisel Iglesias ,14.8,18,1,7,3.13,1.11,5,12,4,2,15,0,1,0,0.86,0.95,0.76,5589,ATL 
42,Charlie Morton ,36.7,40,3,0,3.97,1.35,16,33,14,5,6,6,2,0,0.91,0.91,0.91,3181,ATL 
43,Aaron Civale ,34.7,31,2,0,3.85,1.24,15,33,9,5,6,6,2,0,0.62,0.77,0.48,21649,TB 
44,Evan Phillips ,14.8,17,1,7,3.13,1.15,5,12,5,2,15,0,1,0,0.58,0.85,0.31,7989,LAD 
45,Jhoan Duran ,14.8,20,1,6,2.83,1.19,5,11,5,1,15,0,1,0,0.69,0.92,0.46,8034,MIN 
46,Bryce Miller ,31.5,30,2,0,3.95,1.20,14,28,9,4,6,6,2,0,0.56,0.76,0.35,45184,SEA 
47,Nathan Eovaldi ,28.7,28,2,0,3.61,1.23,12,27,7,4,5,5,1,0,0.94,0.93,0.95,4423,TEX 
48,Devin Williams ,13.7,20,1,6,2.63,1.20,4,9,7,1,14,0,1,0,0.97,0.98,0.96,27766,MIL 
49,Ryan Pressly ,13.2,15,1,7,2.96,1.11,4,11,3,1,13,0,0,0,0.91,0.96,0.86,5361,HOU 
50,Justin Steele ,37.3,36,2,0,3.74,1.32,16,35,12,4,7,7,2,0,0.93,0.93,0.92,8158,CHC 
51,Andres Munoz ,13.7,20,1,5,2.63,1.15,4,10,5,1,14,0,1,0,0.63,0.8,0.47,24281,SEA 
52,Miles Mikolas ,40.2,30,3,0,4.15,1.30,19,41,9,6,7,7,2,0,0.34,0.46,0.22,5408,STL 
53,David Bednar ,13.8,17,1,7,3.14,1.21,5,12,5,1,14,0,1,0,0.88,0.94,0.81,8451,PIT 
54,Jordan Montgomery ,35.3,33,2,0,3.91,1.29,15,35,10,5,6,6,2,0,0.85,0.87,0.84,7062,TEX 
55,Joe Ryan ,28.7,32,2,0,4.19,1.19,13,26,8,4,5,5,2,0,0.9,0.91,0.89,43688,MIN 
56,Seth Lugo ,31.2,31,2,0,3.90,1.26,13,29,9,4,8,5,2,0,0.32,0.41,0.23,5890,SD 
57,Eury Perez ,27.7,30,2,0,3.90,1.23,12,24,9,4,5,5,1,0,0.53,0.68,0.38,44610,MIA 
58,Bailey Ober ,33.5,33,2,0,4.21,1.23,16,32,8,6,8,6,2,0,0.56,0.73,0.39,44064,MIN 
59,Kenta Maeda ,32.2,35,2,0,4.10,1.26,15,30,10,5,8,6,2,0,0.41,0.6,0.22,5939,MIN 
60,Jordan Romano ,14.0,17,1,6,3.11,1.20,5,11,5,2,14,0,1,0,0.93,0.97,0.89,7647,TOR 
61,Camilo Doval ,14.0,18,1,8,3.32,1.32,5,11,6,1,14,0,1,0,0.93,0.96,0.91,43997,SF 
62,Hyun Jin Ryu ,32.8,26,2,0,3.93,1.26,14,33,8,4,9,5,2,0,0.34,0.49,0.18,4641,TOR 
63,Bobby Miller ,33.0,31,2,0,4.00,1.28,15,31,10,4,8,5,1,0,0.51,0.63,0.38,43804,LAD 
64,Merrill Kelly ,38.8,37,2,0,4.09,1.32,18,37,13,5,6,6,2,0,0.91,0.9,0.91,8374,ARI 
65,Pete Fairbanks ,12.8,18,1,6,3.27,1.20,5,10,5,1,13,0,1,0,0.51,0.8,0.23,19909,TB 
66,Hunter Greene ,32.8,41,2,0,4.20,1.31,15,29,13,5,6,6,2,0,0.78,0.81,0.75,6871,CIN 
67,Alex Cobb ,34.8,32,2,0,3.83,1.34,15,36,10,3,6,6,2,0,0.58,0.63,0.53,3034,SF 
68,Aroldis Chapman ,13.8,22,1,3,2.71,1.20,4,8,8,1,14,0,1,0,0.4,0.57,0.22,3068,TEX 
69,Alexis Diaz ,13.8,18,1,6,3.36,1.26,5,10,7,2,14,0,1,0,0.92,0.96,0.88,45001,CIN 
70,Braxton Garrett ,31.7,31,2,0,3.98,1.31,14,31,9,4,8,5,2,0,0.39,0.52,0.27,6815,MIA 
71,Lucas Giolito ,34.5,38,2,0,4.26,1.31,16,32,12,5,6,6,2,0,0.83,0.81,0.84,4723,LAA 
