VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
2,Zack Wheeler ,117.0,122,8,0,3.41,1.18,44,102,30,12,19,19,5,0,0.99,0.99,1.0,4603 d,PHI 
3,Tarik Skubal ,96.5,113,6,0,3.09,1.10,33,79,23,9,17,17,5,0,0.99,0.99,1.0,43633 ,DET 
4,Yoshinobu Yamamoto ,102.9,109,8,0,3.46,1.12,40,87,25,11,17,17,4,0,0.99,0.99,0.99,48250 ,LAD 
5,Tyler Glasnow ,91.5,118,7,0,3.28,1.11,33,72,27,11,16,16,4,0,0.99,0.99,1.0,4587 d,LAD 
6,George Kirby ,108.9,102,7,0,3.49,1.12,42,102,16,13,19,19,6,0,0.98,0.98,0.97,20405 ,SEA 
7,Chris Sale ,97.3,120,7,0,3.35,1.16,36,83,25,11,18,18,4,0,0.97,0.97,0.98,3207 d,ATL 
8,Corbin Burnes ,115.2,121,7,0,3.52,1.19,45,98,35,12,19,19,5,0,0.99,0.99,1.0,7251 d,BAL 
9,Logan Webb ,116.0,100,8,0,3.38,1.22,44,113,25,9,19,19,6,0,0.98,0.98,0.98,8146 d,SF 
10,Kevin Gausman ,112.2,121,8,0,3.62,1.20,45,103,29,14,19,19,5,0,0.95,0.97,0.94,4671 d,TOR 
11,Pablo Lopez ,111.0,121,7,0,3.60,1.19,44,99,29,13,19,19,6,0,0.94,0.96,0.93,7289 d,MIN 
12,Max Fried ,110.0,104,8,0,3.34,1.24,41,103,29,10,19,19,5,0,0.98,0.98,0.98,4729 d,ATL 
13,Joe Ryan ,104.5,118,7,0,3.72,1.14,43,89,25,15,18,18,6,0,0.97,0.97,0.97,43688 ,MIN 
14,Luis Castillo ,112.0,116,7,0,3.56,1.20,44,98,33,13,19,19,6,0,0.99,0.99,0.99,3679 d,SEA 
15,Aaron Nola ,116.7,117,8,0,3.88,1.19,50,109,27,15,19,19,6,0,0.99,0.99,0.99,5682 d,PHI 
16,Logan Gilbert ,110.4,108,7,0,3.67,1.18,45,101,26,14,19,19,6,0,0.98,0.98,0.99,7453 d,SEA 
17,Freddy Peralta ,97.9,119,6,0,3.55,1.19,39,78,34,12,17,17,5,0,0.98,0.98,0.98,7274 d,MIL 
18,Sonny Gray ,104.7,107,7,0,3.46,1.24,40,92,33,11,19,19,5,0,0.95,0.96,0.94,4755 d,STL 
19,Dylan Cease ,100.9,122,7,0,3.57,1.24,40,82,39,12,17,17,5,0,0.98,0.98,0.99,6848 d,SD 
20,Framber Valdez ,111.5,102,8,0,3.46,1.29,43,102,36,10,18,18,5,0,0.94,0.96,0.93,7627 d,HOU 
21,Zach Eflin ,94.3,84,6,0,3.67,1.16,38,91,15,12,16,16,5,0,0.83,0.91,0.75,6146 d,TB 
22,Garrett Crochet ,79.9,101,5,0,3.31,1.19,29,63,29,9,21,14,5,0,0.87,0.89,0.85,43886 ,CWS 
23,Zac Gallen ,95.8,95,7,0,3.70,1.23,39,88,27,11,16,16,5,0,0.97,0.98,0.97,7245 d,ARI 
24,Shota Imanaga ,97.5,100,6,0,3.74,1.21,41,90,25,13,17,17,5,0,0.96,0.96,0.97,6979 d,CHC 
25,Carlos Rodon ,96.1,106,7,0,3.94,1.22,42,83,29,13,17,17,5,0,0.89,0.92,0.86,5674 d,NYY 
26,Gerrit Cole ,83.2,91,5,0,3.60,1.15,33,72,21,11,14,14,3,0,0.95,0.95,0.95,4656 d,NYY 
27,Cole Ragans ,97.0,105,6,0,3.62,1.28,39,85,37,10,17,17,5,0,0.96,0.97,0.95,6834 d,KC 
28,Ranger Suarez ,99.2,91,7,0,3.65,1.30,40,93,32,10,17,17,5,0,0.96,0.95,0.97,7247 d,PHI 
29,Chris Bassitt ,114.9,104,8,0,3.97,1.31,51,108,35,14,19,19,6,0,0.8,0.88,0.72,5554 d,TOR 
30,Tanner Bibee ,95.8,96,6,0,3.83,1.24,41,87,28,13,17,17,5,0,0.84,0.92,0.77,45056 ,CLE 
31,Paul Skenes ,78.4,90,4,0,3.47,1.18,30,65,25,8,15,15,4,0,0.93,0.93,0.93,47239 ,PIT 
32,Grayson Rodriguez ,92.3,97,6,0,3.78,1.26,39,82,31,11,16,16,5,0,0.95,0.97,0.94,7924 d,BAL 
33,Nathan Eovaldi ,99.9,98,6,0,3.85,1.27,43,92,31,12,17,17,5,0,0.85,0.89,0.81,4423 d,TEX 
34,Mason Miller ,38.4,57,2,16,2.69,1.07,11,25,14,3,41,0,1,0,0.84,0.91,0.78,45221 ,OAK 
35,Nestor Cortes Jr. ,87.1,87,6,0,3.93,1.20,38,79,23,14,20,15,4,0,0.7,0.85,0.56,7375 d,NYY 
36,Justin Verlander ,105.4,94,7,0,4.12,1.26,48,99,30,16,18,18,6,0,0.86,0.91,0.81,3623 d,HOU 
37,Michael King ,91.7,100,6,0,3.85,1.29,39,80,34,12,24,15,5,0,0.81,0.9,0.72,8489 d,SD 
38,Emmanuel Clase ,37.7,39,2,21,2.89,1.14,12,32,10,3,40,0,2,0,0.99,0.99,0.98,27356 ,CLE 
39,Jack Flaherty ,97.0,106,5,0,3.89,1.30,42,88,33,12,17,17,6,0,0.71,0.79,0.64,6021 d,DET 
40,Ryan Helsley ,36.6,45,3,17,3.06,1.16,12,28,14,4,39,0,2,0,0.93,0.96,0.9,7481 d,STL 
41,Yusei Kikuchi ,92.5,96,6,0,3.94,1.30,40,86,31,13,17,17,5,0,0.52,0.61,0.43,7015 d,TOR 
42,Blake Snell ,78.4,97,5,0,3.63,1.31,32,64,36,8,14,14,4,0,0.72,0.83,0.61,5835 d,SF 
43,Yu Darvish ,83.7,82,6,0,4.03,1.23,37,76,23,11,15,15,5,0,0.83,0.89,0.77,3965 d,SD 
44,Bailey Ober ,88.3,86,5,0,4.02,1.22,39,83,21,13,16,16,5,0,0.71,0.79,0.63,44064 ,MIN 
45,Josh Hader ,34.6,50,2,19,3.11,1.15,12,24,14,4,37,0,2,0,0.92,0.97,0.87,5047 d,HOU 
46,Jesus Luzardo ,99.1,104,5,0,4.02,1.29,44,91,33,13,17,17,6,0,0.79,0.85,0.74,6889 d,MIA 
47,Ryan Pepiot ,81.1,87,5,0,3.88,1.25,35,69,28,11,20,14,5,0,0.68,0.83,0.53,38313 ,TB 
48,Bobby Miller ,77.2,75,6,0,3.84,1.26,33,70,23,9,14,14,4,0,0.85,0.94,0.76,43804 ,LAD 
49,Walker Buehler ,93.0,85,6,0,4.08,1.27,42,89,26,13,16,16,4,0,0.75,0.86,0.63,7002 d,LAD 
50,Hunter Greene ,94.6,112,6,0,4.20,1.31,44,81,37,14,17,17,6,0,0.89,0.9,0.88,6871 d,CIN 
51,Justin Steele ,97.8,91,6,0,3.88,1.34,42,94,33,11,17,17,5,0,0.86,0.9,0.81,8158 d,CHC 
52,Raisel Iglesias ,37.8,42,3,18,3.44,1.19,14,34,10,5,40,0,2,0,0.92,0.97,0.87,5589 d,ATL 
53,Andres Munoz ,34.1,46,2,15,2.79,1.16,11,25,12,3,37,0,2,0,0.88,0.94,0.82,24281 ,SEA 
54,Max Scherzer ,71.5,78,4,0,3.87,1.19,31,63,19,11,13,13,3,0,0.57,0.73,0.42,3744 d,TEX 
55,MacKenzie Gore ,88.3,99,5,0,3.95,1.31,39,79,34,11,16,16,6,0,0.44,0.63,0.25,7146 d,WSH 
56,Reynaldo Lopez ,83.4,87,6,0,3.94,1.31,37,76,31,10,23,14,4,0,0.77,0.84,0.7,6012 d,ATL 
57,Brandon Pfaadt ,90.7,85,5,0,4.09,1.25,41,88,21,13,16,16,5,0,0.45,0.67,0.22,44436 ,ARI 
58,Evan Phillips ,35.6,41,2,20,3.27,1.19,13,30,11,4,38,0,1,0,0.86,0.94,0.79,7989 d,LAD 
59,Bryce Miller ,83.5,78,5,0,4.04,1.24,37,78,22,12,15,15,5,0,0.86,0.89,0.82,45184 ,SEA 
60,Nick Lodolo ,84.9,98,5,0,3.93,1.32,37,76,27,11,19,15,5,0,0.65,0.8,0.5,6953 d,CIN 
