VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Ronald Acuna Jr. ,222,47,13,35,20,0.304,0.395,67,14,1,29,46,0.545,0.94,0.99,0.99,1.0,6966,ATL 
2,Fernando Tatis Jr. ,216,40,14,37,11,0.286,0.357,62,13,1,22,53,0.545,0.902,0.99,0.99,1.0,6853,SD 
3,Freddie Freeman ,222,42,11,38,5,0.313,0.402,69,15,1,29,41,0.533,0.936,0.99,0.99,1.0,3365,LAD 
4,Shohei Ohtani ,206,39,16,38,7,0.281,0.382,58,10,2,29,59,0.586,0.968,0.5,0.0,1.0,7354,LAA 
5,Mookie Betts ,223,44,14,37,5,0.28,0.37,62,14,1,29,42,0.539,0.908,0.99,0.99,1.0,4921,LAD 
6,Jose Ramirez ,214,36,11,38,9,0.283,0.373,61,14,2,25,28,0.521,0.894,0.99,0.99,1.0,5288,CLE 
7,Aaron Judge ,177,37,16,38,3,0.287,0.404,51,9,0,31,56,0.607,1.011,0.99,0.99,1.0,4955,NYY 
8,Kyle Tucker ,207,34,11,37,9,0.287,0.367,59,13,1,24,35,0.518,0.885,0.99,0.99,1.0,6006,HOU 
9,Julio Rodriguez ,220,36,11,32,11,0.273,0.339,60,11,1,19,60,0.486,0.825,0.99,0.99,0.99,43685,SEA 
10,Matt Olson ,220,39,16,43,0,0.261,0.36,58,12,1,31,61,0.533,0.893,0.99,0.99,1.0,5718,ATL 
11,Yordan Alvarez ,179,35,13,39,0,0.298,0.4,53,11,1,26,44,0.598,0.998,0.99,0.99,1.0,6461,HOU 
12,Rafael Devers ,221,36,13,41,1,0.283,0.355,62,14,1,21,48,0.534,0.888,0.99,0.99,1.0,5175,BOS 
13,Juan Soto ,191,39,12,34,4,0.281,0.441,54,11,1,51,40,0.528,0.969,0.99,0.99,1.0,6906,SD 
14,Austin Riley ,228,38,13,40,1,0.279,0.349,63,12,1,21,60,0.519,0.868,0.98,0.99,0.98,6022,ATL 
15,Vladimir Guerrero Jr. ,207,34,12,38,2,0.289,0.368,60,12,0,23,37,0.519,0.887,0.99,0.99,1.0,6050,TOR 
16,Luis Robert Jr. ,211,34,12,34,6,0.278,0.329,59,12,1,13,56,0.517,0.846,0.98,0.99,0.97,6935,CWS 
