VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
2,Spencer Strider ,34.8,51,3,0,3.23,1.14,13,27,11,4,6,6,1,0,0.99,0.99,1.0,44282,ATL 
3,Gerrit Cole ,39.2,45,3,0,3.45,1.14,15,33,11,5,6,6,2,0,0.99,0.99,1.0,4656,NYY 
4,Kevin Gausman ,35.8,43,3,0,3.31,1.14,13,32,8,4,6,6,1,0,0.99,0.99,1.0,4671,TOR 
5,Zack Wheeler ,36.5,39,3,0,3.45,1.16,14,32,9,4,6,6,2,0,0.99,0.99,0.99,4603,PHI 
6,Clayton Kershaw ,34.0,36,3,0,3.40,1.15,13,30,8,5,6,6,1,0,0.98,0.98,0.98,3215,LAD 
7,Luis Castillo ,39.0,42,2,0,3.42,1.17,15,33,11,4,6,6,2,0,0.99,0.99,1.0,3679,SEA 
8,Justin Verlander ,34.7,34,3,0,3.42,1.16,13,30,9,5,6,6,1,0,0.99,0.99,0.99,3623,HOU 
9,Aaron Nola ,40.3,43,3,0,3.91,1.17,18,36,9,6,6,6,2,0,0.98,0.98,0.99,5682,PHI 
10,Zac Gallen ,37.5,40,2,0,3.48,1.18,14,33,10,4,6,6,2,0,0.99,0.99,1.0,7245,ARI 
11,Logan Webb ,38.8,36,3,0,3.52,1.24,15,38,9,4,6,6,2,0,0.98,0.97,0.99,8146,SF 
12,Max Fried ,34.2,32,3,0,3.38,1.21,13,33,8,3,6,6,1,0,0.97,0.97,0.97,4729,ATL 
13,Framber Valdez ,36.0,35,3,0,3.33,1.27,13,32,12,3,6,6,1,0,0.99,0.98,0.99,7627,HOU 
14,Sandy Alcantara ,40.8,37,2,0,3.60,1.20,16,37,11,4,6,6,2,1,0.97,0.97,0.97,7109,MIA 
15,Tyler Glasnow ,31.2,39,2,0,3.37,1.16,12,26,10,4,5,5,1,0,0.95,0.95,0.94,4587,TB 
16,George Kirby ,35.2,34,2,0,3.54,1.15,14,33,6,4,6,6,2,0,0.95,0.95,0.96,20405,SEA 
17,Corbin Burnes ,36.8,41,2,0,3.54,1.21,15,31,12,4,6,6,2,0,0.99,0.99,1.0,7251,MIL 
18,Brandon Woodruff ,31.8,37,2,0,3.49,1.15,12,27,9,4,5,5,2,0,0.96,0.97,0.95,6813,MIL 
19,Julio Urias ,34.5,34,3,0,3.83,1.19,15,32,8,5,6,6,2,0,0.96,0.97,0.96,4922,LAD 
20,Carlos Rodon ,32.0,38,2,0,3.66,1.20,13,26,11,4,6,6,2,0,0.76,0.79,0.74,5674,NYY 
21,Zach Eflin ,32.5,31,2,0,3.65,1.17,13,31,6,4,6,6,2,0,0.9,0.92,0.88,6146,TB 
22,Blake Snell ,33.3,42,2,0,3.51,1.28,13,26,15,4,6,6,2,0,0.97,0.96,0.97,5835,SD 
23,Max Scherzer ,34.0,40,2,0,3.93,1.19,15,30,9,5,6,6,2,0,0.99,0.99,1.0,3744,TEX 
24,Yu Darvish ,35.7,36,2,0,3.87,1.20,15,31,10,5,6,6,2,0,0.93,0.94,0.93,3965,SD 
25,Logan Gilbert ,34.8,34,2,0,3.83,1.19,15,32,9,5,6,6,2,0,0.96,0.95,0.97,7453,SEA 
26,Pablo Lopez ,34.2,38,2,0,3.73,1.23,14,31,9,5,6,6,2,0,0.96,0.94,0.97,7289,MIN 
27,Freddy Peralta ,31.5,38,2,0,3.67,1.22,13,26,12,4,6,6,2,0,0.92,0.94,0.9,7274,MIL 
28,Kodai Senga ,34.8,40,2,0,3.66,1.27,14,29,14,4,6,6,2,0,0.88,0.89,0.88,6917,NYM 
29,Josh Hader ,12.8,19,1,6,2.69,1.06,4,8,5,1,13,0,0,0,0.98,0.98,0.97,5047,SD 
30,Lance Lynn ,38.0,40,3,0,4.30,1.29,18,37,11,7,7,7,2,0,0.84,0.86,0.83,3661,LAD 
31,Emmanuel Clase ,13.0,13,1,7,2.77,1.10,4,11,3,1,13,0,1,0,0.97,0.98,0.95,27356,CLE 
32,Joe Ryan ,31.8,35,2,0,4.10,1.20,15,28,8,5,6,6,2,0,0.9,0.91,0.89,43688,MIN 
33,Jesus Luzardo ,31.5,35,2,0,3.86,1.25,14,27,11,4,6,6,2,0,0.81,0.86,0.76,6889,MIA 
34,Devin Williams ,12.8,19,1,6,2.57,1.18,4,8,6,1,13,0,1,0,0.97,0.98,0.96,27766,MIL 
35,Eduardo Rodriguez ,33.7,33,2,0,3.74,1.28,14,32,10,4,6,6,2,0,0.83,0.88,0.78,3963,DET 
36,Tarik Skubal ,27.7,30,2,0,3.69,1.22,11,25,8,3,5,5,2,0,0.31,0.44,0.18,43633,DET 
37,Aaron Civale ,32.8,29,2,0,3.79,1.24,14,31,8,4,6,6,2,0,0.61,0.77,0.45,21649,TB 
38,Nathan Eovaldi ,28.2,27,2,0,3.62,1.22,11,26,8,3,5,5,1,0,0.94,0.93,0.95,4423,TEX 
39,Charlie Morton ,34.7,38,3,0,4.02,1.35,16,31,13,4,6,6,2,0,0.92,0.92,0.91,3181,ATL 
40,Sonny Gray ,31.8,32,2,0,3.67,1.28,13,29,11,3,6,6,2,0,0.9,0.9,0.9,4755,MIN 
41,Ryan Pressly ,12.2,14,1,7,3.08,1.08,4,10,3,1,12,0,0,0,0.91,0.96,0.85,5361,HOU 
42,Dylan Cease ,34.3,40,2,0,3.89,1.31,15,30,14,5,6,6,2,0,0.9,0.89,0.9,6848,CWS 
43,Justin Steele ,34.3,33,2,0,3.71,1.32,14,33,11,4,6,6,2,0,0.92,0.92,0.91,8158,CHC 
44,Andres Munoz ,13.0,18,1,5,2.77,1.16,4,9,5,1,13,0,1,0,0.64,0.81,0.47,24281,SEA 
45,Raisel Iglesias ,13.2,17,1,6,3.30,1.13,5,11,3,2,13,0,1,0,0.86,0.95,0.77,5589,ATL 
46,David Bednar ,12.8,15,1,6,3.04,1.15,4,10,4,1,13,0,1,0,0.88,0.94,0.82,8451,PIT 
47,Jordan Montgomery ,33.5,31,2,0,3.90,1.29,14,33,9,4,6,6,2,0,0.87,0.88,0.87,7062,TEX 
48,Eury Perez ,25.3,28,2,0,3.85,1.23,11,22,8,3,5,5,1,0,0.61,0.73,0.48,44610,MIA 
49,Jhoan Duran ,13.2,19,1,5,2.96,1.22,4,10,5,1,13,0,1,0,0.7,0.93,0.47,8034,MIN 
50,Jordan Romano ,13.0,15,1,6,3.12,1.20,5,10,5,1,13,0,1,0,0.93,0.97,0.89,7647,TOR 
51,Evan Phillips ,13.0,16,1,6,3.35,1.17,5,10,4,1,13,0,0,0,0.59,0.86,0.32,7989,LAD 
52,Kenta Maeda ,29.2,32,2,0,4.11,1.25,13,27,9,4,7,5,2,0,0.39,0.59,0.2,5939,MIN 
53,Camilo Doval ,12.8,16,1,7,3.27,1.29,5,10,6,1,13,0,1,0,0.92,0.95,0.9,43997,SF 
54,Chris Bassitt ,33.3,30,2,0,4.05,1.28,15,31,10,5,6,6,2,0,0.89,0.88,0.9,5554,TOR 
55,Bobby Miller ,30.0,29,2,0,3.95,1.28,13,28,9,4,7,5,1,0,0.49,0.63,0.36,43804,LAD 
56,Alexis Diaz ,12.7,17,1,6,3.32,1.23,5,9,6,1,13,0,1,0,0.92,0.96,0.88,45001,CIN 
57,Jose Berrios ,33.7,32,2,0,4.10,1.29,15,32,9,5,6,6,2,0,0.84,0.83,0.86,5722,TOR 
58,Seth Lugo ,29.2,28,2,0,3.96,1.27,13,28,8,4,7,5,1,0,0.32,0.42,0.23,5890,SD 
59,Cristian Javier ,29.3,31,2,0,4.19,1.25,14,25,11,5,6,5,1,0,0.87,0.88,0.86,10002,HOU 
60,Pete Fairbanks ,11.8,16,1,5,3.04,1.19,4,9,5,1,12,0,1,0,0.52,0.81,0.24,19909,TB 
61,Hunter Brown ,26.5,29,2,0,3.79,1.31,11,24,10,3,6,5,1,0,0.64,0.77,0.51,44176,HOU 
62,Braxton Garrett ,29.2,28,2,0,3.96,1.29,13,28,8,4,8,5,2,0,0.41,0.52,0.29,6815,MIA 
63,Alex Cobb ,32.8,30,2,0,3.88,1.34,14,34,9,3,6,6,2,0,0.57,0.62,0.52,3034,SF 
64,Bailey Ober ,29.2,28,2,0,4.22,1.24,14,28,7,5,6,5,2,0,0.57,0.73,0.41,44064,MIN 
65,Merrill Kelly ,34.7,33,2,0,4.11,1.32,16,33,11,5,6,6,2,0,0.9,0.9,0.91,8374,ARI 
66,Hyun Jin Ryu ,29.7,24,2,0,3.99,1.27,13,30,7,4,8,5,2,0,0.43,0.59,0.27,4641,TOR 
67,Adbert Alzolay ,11.8,14,1,7,3.55,1.28,5,11,3,2,12,0,1,0,0.52,0.75,0.29,7380,CHC 
68,Tanner Bibee ,29.0,28,2,0,4.09,1.28,13,28,9,4,5,5,2,0,0.68,0.81,0.55,45056,CLE 
69,Hunter Greene ,29.3,37,2,0,4.24,1.32,14,25,12,5,5,5,2,0,0.74,0.75,0.73,6871,CIN 
70,Lucas Giolito ,32.5,36,2,0,4.25,1.32,15,31,11,5,6,6,2,0,0.82,0.81,0.84,4723,LAA 
71,Craig Kimbrel ,12.8,17,1,6,3.62,1.28,5,10,6,2,13,0,1,0,0.62,0.82,0.43,3238,PHI 
72,Miles Mikolas ,36.0,26,2,0,4.17,1.29,17,37,8,5,6,6,2,0,0.33,0.44,0.21,5408,STL 
73,Aroldis Chapman ,12.2,20,1,3,2.84,1.24,4,8,7,1,13,0,1,0,0.4,0.57,0.22,3068,TEX 
