VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Sandy Alcantara ,27.0,24,2,0,2.37,1.03,7,20,7,2,4,4,1,1,0.99,0.99,1.0,7109,MIA 
2,Justin Verlander ,21.3,23,2,0,2.27,0.94,5,15,4,2,3,3,1,0,0.99,0.98,1.0,3623,HOU 
3,Shane McClanahan ,21.6,26,2,0,2.63,0.99,6,16,5,2,4,3,1,0,0.98,0.97,0.99,7487,TB 
4,Julio Urias ,21.5,21,3,0,2.75,1.07,7,17,5,3,4,4,1,0,0.99,0.99,1.0,4922,LAD 
5,Dylan Cease ,22.0,28,2,0,2.55,1.14,6,16,9,2,4,4,1,0,0.99,0.98,1.0,6848,CWS 
6,Gerrit Cole ,23.0,29,2,0,3.32,1.05,8,18,6,3,4,4,1,0,0.99,0.99,1.0,4656,NYY 
7,Alek Manoah ,23.3,22,2,0,2.73,1.14,7,18,6,2,4,4,1,0,0.99,0.98,1.0,19812,TOR 
8,Triston McKenzie ,24.2,24,2,0,3.46,1.07,9,18,7,4,4,4,2,0,0.9,0.88,0.91,39295,CLE 
9,Carlos Rodon ,21.5,27,2,0,3.16,1.12,8,17,7,2,4,3,1,0,0.99,0.98,0.99,5674,SF 
10,Max Fried ,22.3,20,2,0,2.81,1.11,7,20,4,1,4,4,1,0,0.99,0.99,1.0,4729,ATL 
11,Shohei Ohtani ,19.3,25,2,0,2.95,1.12,6,16,6,2,3,3,1,0,0.5,0.0,1.0,7354,LAA 
12,Kyle Wright ,22.0,21,3,0,3.21,1.22,8,19,7,2,4,4,1,0,0.94,0.92,0.97,6922,ATL 
13,Yu Darvish ,22.8,23,2,0,3.44,1.09,9,18,5,3,4,4,1,0,0.98,0.97,0.99,3965,SD 
14,Aaron Nola ,25.0,28,1,0,3.53,1.06,10,21,4,3,4,4,2,0,0.99,0.99,1.0,5682,PHI 
15,Corbin Burnes ,23.3,29,1,0,3.19,1.10,8,17,7,3,4,4,1,0,0.99,0.99,1.0,7251,MIL 
16,Framber Valdez ,23.3,21,2,0,2.79,1.20,7,18,8,1,4,4,1,0,0.97,0.95,0.98,7627,HOU 
17,Robbie Ray ,24.3,28,2,0,3.51,1.18,9,20,8,4,4,4,1,0,0.99,0.98,0.99,5484,SEA 
18,Shane Bieber ,24.8,27,1,0,3.19,1.12,9,22,5,2,4,4,1,0,0.99,0.99,1.0,7178,CLE 
19,Merrill Kelly ,24.3,21,2,0,3.20,1.17,9,21,7,2,4,4,1,0,0.85,0.83,0.87,8374,ARI 
20,Zac Gallen ,21.3,22,2,0,3.11,1.14,7,16,6,2,4,3,0,0,0.96,0.94,0.98,7245,ARI 
21,Zack Wheeler ,21.5,23,2,0,3.21,1.15,8,18,5,2,4,3,1,0,0.97,0.96,0.98,4603,PHI 
22,Tony Gonsolin ,19.0,18,2,0,2.95,1.06,6,13,6,2,4,4,0,0,0.93,0.92,0.94,8518,LAD 
23,Tyler Anderson ,21.8,17,2,0,3.26,1.14,8,19,5,2,4,3,1,0,0.92,0.89,0.94,5636,LAD 
24,Max Scherzer ,17.5,22,1,0,2.75,1.08,5,14,4,2,3,3,1,0,0.99,0.98,0.99,3744,NYM 
25,Logan Webb ,22.8,20,2,0,3.35,1.26,8,21,7,2,4,4,1,0,0.97,0.96,0.98,8146,SF 
26,Joe Musgrove ,21.3,21,1,0,3.20,1.15,8,18,5,2,3,3,1,0,0.98,0.97,0.99,5883,SD 
27,Logan Gilbert ,23.0,22,2,0,3.60,1.26,9,22,6,3,4,4,1,0,0.93,0.91,0.96,7453,SEA 
28,Kevin Gausman ,19.9,23,2,0,3.44,1.27,8,21,4,2,4,3,2,0,0.98,0.98,0.99,4671,TOR 
29,Emmanuel Clase ,8.3,9,1,4,2.30,1.00,2,6,2,1,9,0,0,0,0.97,0.97,0.98,27356,CLE 
30,Martin Perez ,22.6,20,2,0,3.29,1.31,8,21,8,2,4,4,1,0,0.87,0.84,0.9,3501,TEX 
31,Miles Mikolas ,23.8,17,1,0,3.59,1.11,9,21,4,3,4,4,1,0,0.85,0.83,0.88,5408,STL 
32,Jordan Montgomery ,21.3,19,1,0,3.34,1.15,8,19,5,2,4,3,0,0,0.9,0.86,0.93,7062,STL 
33,Chris Bassitt ,20.2,19,2,0,3.51,1.26,8,18,6,2,3,3,1,0,0.96,0.95,0.98,5554,NYM 
34,Liam Hendriks ,7.3,11,1,4,2.97,1.03,2,6,2,1,7,0,0,0,0.98,0.98,0.99,4158,CWS 
35,Edwin Diaz ,7.3,12,1,4,2.74,1.12,2,5,3,1,7,0,0,0,0.99,0.98,0.99,5996,NYM 
36,Jacob deGrom ,11.3,16,1,0,2.46,0.90,3,8,2,1,2,2,0,0,0.98,0.97,0.99,4850,NYM 
37,Nestor Cortes Jr. ,18.0,19,1,0,3.37,1.11,7,15,5,3,4,3,1,0,0.93,0.91,0.95,7375,NYY 
38,Brandon Woodruff ,18.5,21,1,0,3.48,1.18,7,16,5,2,3,3,1,0,0.99,0.98,0.99,6813,MIL 
39,Josh Hader ,6.8,11,1,4,3.36,1.14,3,5,3,1,7,0,0,0,0.92,0.92,0.92,5047,SD 
40,Luis Garcia ,18.7,20,2,0,4.12,1.24,9,17,6,3,3,3,1,0,0.9,0.87,0.94,43720,HOU 
41,Spencer Strider ,16.0,22,1,0,3.51,1.17,6,12,6,2,5,2,1,0,0.93,0.92,0.94,44282,ATL 
42,Cristian Javier ,17.0,22,1,0,3.57,1.19,7,12,7,2,4,3,1,0,0.88,0.85,0.92,10002,HOU 
43,Jeffrey Springs ,16.0,19,1,0,3.13,1.19,6,14,5,2,6,1,1,0,0.58,0.66,0.51,8051,TB 
44,Corey Kluber ,20.9,19,2,0,4.14,1.26,10,21,4,3,4,3,1,0,0.54,0.58,0.49,4122,TB 
45,Clayton Kershaw ,15.0,16,1,0,3.21,1.10,5,13,3,2,3,2,1,0,0.98,0.97,0.99,3215,LAD 
46,Cole Irvin ,21.0,15,1,0,3.66,1.15,9,19,4,3,3,3,2,0,0.35,0.4,0.29,7588,OAK 
47,Jose Urquidy ,19.4,16,2,0,4.00,1.23,9,19,5,3,4,3,1,0,0.86,0.85,0.86,22917,HOU 
48,Joe Ryan ,18.5,19,2,0,4.10,1.25,8,16,5,3,4,3,1,0,0.81,0.8,0.82,43688,MIN 
49,Eric Lauer ,19.9,19,2,0,3.90,1.30,9,18,7,3,4,3,1,0,0.54,0.49,0.58,6409,MIL 
50,Adam Wainwright ,23.3,19,1,0,3.46,1.28,9,22,6,2,4,4,1,0,0.91,0.89,0.94,4033,STL 
51,Luis Castillo ,18.5,20,1,0,3.32,1.25,7,16,6,2,3,3,1,0,0.95,0.93,0.97,3679,SEA 
52,Jameson Taillon ,19.4,17,2,0,4.20,1.22,9,19,4,3,4,3,1,0,0.73,0.71,0.75,4657,NYY 
53,Cal Quantrill ,23.0,16,2,0,3.85,1.31,10,22,7,3,4,4,1,0,0.76,0.7,0.83,6399,CLE 
54,Drew Rasmussen ,17.3,16,1,0,3.25,1.19,6,15,5,2,4,3,1,0,0.86,0.83,0.9,43665,TB 
55,Jordan Romano ,7.5,9,1,3,2.97,1.16,2,6,3,1,7,0,0,0,0.96,0.96,0.95,7647,TOR 
56,Taylor Rogers ,7.8,10,1,3,3.33,1.17,3,7,2,1,8,0,1,0,0.74,0.69,0.78,5909,MIL 
57,Camilo Doval ,8.3,10,1,4,3.48,1.39,3,7,4,1,8,0,1,0,0.71,0.81,0.6,43997,SF 
58,Ryan Pressly ,6.5,8,1,3,3.06,1.09,2,5,2,1,7,0,0,0,0.92,0.93,0.91,5361,HOU 
