VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,240,48,18,47,10,0.285,0.391,68,13,2,36,65,0.58,0.971,1.0,0.0,1.0,7354 d,LAD 
2,Bobby Witt Jr. ,264,45,12,40,18,0.289,0.341,76,15,4,18,50,0.514,0.855,0.99,0.99,1.0,6810 d,KC 
3,Aaron Judge ,235,47,21,52,3,0.277,0.399,65,11,0,43,74,0.593,0.992,0.99,0.99,1.0,4955 d,NYY 
4,Jose Ramirez ,262,42,13,45,12,0.275,0.36,72,16,2,28,36,0.502,0.863,0.99,0.99,1.0,5288 d,CLE 
5,Yordan Alvarez ,227,42,16,46,1,0.297,0.398,68,14,1,31,48,0.582,0.98,0.99,0.99,1.0,6461 d,HOU 
6,Juan Soto ,228,47,15,43,4,0.281,0.424,64,11,1,53,45,0.541,0.965,0.99,0.99,1.0,6906 d,NYY 
7,Rafael Devers ,256,42,15,47,2,0.28,0.366,72,15,1,28,58,0.532,0.898,0.99,0.99,0.99,5175 d,BOS 
8,Gunnar Henderson ,258,47,14,40,7,0.268,0.352,69,13,3,31,71,0.508,0.86,0.99,0.99,1.0,23372 ,BAL 
9,Freddie Freeman ,248,43,10,40,5,0.298,0.395,74,16,1,33,45,0.498,0.892,0.99,0.99,1.0,3365 d,LAD 
10,Julio Rodriguez ,252,38,11,36,14,0.273,0.335,69,13,1,19,67,0.465,0.799,0.97,0.99,0.94,43685 ,SEA 
11,Austin Riley ,261,42,15,44,1,0.275,0.347,72,14,1,25,69,0.508,0.855,0.97,0.99,0.95,6022 d,ATL 
12,Bryce Harper ,230,40,13,41,5,0.283,0.397,65,15,1,38,58,0.521,0.917,0.99,0.99,1.0,4293 d,PHI 
13,Trea Turner ,256,40,9,34,12,0.286,0.338,73,15,1,18,54,0.463,0.801,0.99,0.99,0.99,5828 d,PHI 
14,Elly De La Cruz ,244,40,10,33,22,0.247,0.32,60,12,3,24,84,0.444,0.765,0.99,0.99,0.99,44884 ,CIN 
15,Vladimir Guerrero Jr. ,255,39,13,42,2,0.284,0.365,72,14,0,29,44,0.494,0.859,0.99,0.99,0.99,6050 d,TOR 
16,Kyle Tucker ,208,37,12,37,9,0.275,0.368,57,12,1,28,37,0.522,0.889,0.99,0.99,1.0,6006 d,HOU 
17,Pete Alonso ,253,39,17,46,2,0.246,0.338,62,12,0,28,60,0.49,0.828,0.98,0.99,0.98,6960 d,NYM 
18,Francisco Lindor ,260,41,12,36,10,0.252,0.327,66,14,1,25,54,0.447,0.774,0.98,0.99,0.98,4569 d,NYM 
19,Matt Olson ,253,41,15,45,0,0.258,0.358,65,13,1,35,69,0.501,0.859,0.99,0.99,0.99,5718 d,ATL 
20,Marcell Ozuna ,249,38,15,44,0,0.262,0.336,65,12,0,26,64,0.497,0.834,0.98,0.98,0.98,4726 d,ATL 
21,Josh Naylor ,243,34,12,42,4,0.271,0.344,66,14,0,21,42,0.482,0.826,0.95,0.95,0.95,6054 d,CLE 
22,Ozzie Albies ,261,39,10,37,6,0.271,0.327,71,16,2,19,46,0.462,0.789,0.98,0.99,0.98,5980 d,ATL 
23,Jose Altuve ,247,40,10,32,7,0.274,0.344,68,13,1,24,47,0.451,0.795,0.99,0.99,1.0,4334 d,HOU 
24,Luis Robert Jr. ,235,35,13,37,9,0.257,0.316,60,13,1,16,69,0.482,0.798,0.89,0.96,0.82,6935 d,CWS 
25,Ketel Marte ,250,40,10,36,3,0.278,0.356,69,15,2,27,48,0.475,0.831,0.99,0.98,0.99,5179 d,ARI 
26,Corbin Carroll ,237,40,7,29,16,0.259,0.338,61,12,4,25,52,0.432,0.77,0.95,0.97,0.94,23993 ,ARI 
27,Christian Yelich ,229,37,8,32,11,0.271,0.373,62,12,1,34,58,0.441,0.814,0.98,0.98,0.97,4596 d,MIL 
28,Teoscar Hernandez ,239,35,13,40,3,0.262,0.317,63,12,1,17,73,0.479,0.796,0.95,0.97,0.92,4846 d,LAD 
29,CJ Abrams ,246,37,8,29,15,0.259,0.318,64,13,2,16,50,0.427,0.745,0.96,0.98,0.93,19879 ,WSH 
30,Jarren Duran ,249,38,7,29,14,0.265,0.326,66,15,4,20,65,0.444,0.77,0.93,0.94,0.93,10054 ,BOS 
31,Jazz Chisholm Jr. ,240,36,10,32,14,0.248,0.318,60,10,2,22,71,0.438,0.756,0.85,0.97,0.73,8449 d,MIA 
32,Christian Walker ,252,37,13,42,3,0.255,0.336,64,13,1,27,62,0.47,0.805,0.97,0.98,0.95,4905 d,ARI 
33,Corey Seager ,213,35,12,36,1,0.284,0.369,60,13,0,24,39,0.516,0.885,0.99,0.99,0.98,4805 d,TEX 
34,Kyle Schwarber ,237,42,17,41,2,0.227,0.352,54,9,0,43,81,0.477,0.829,0.98,0.98,0.97,5686 d,PHI 
35,Royce Lewis ,230,35,13,38,5,0.265,0.327,61,12,1,20,57,0.496,0.822,0.88,0.93,0.82,6967 d,MIN 
36,Marcus Semien ,261,41,10,35,6,0.257,0.325,67,14,1,25,44,0.44,0.765,0.99,0.98,0.99,4544 d,TEX 
37,Bryan Reynolds ,250,37,10,36,4,0.269,0.345,67,13,2,25,60,0.462,0.807,0.97,0.97,0.97,6818 d,PIT 
38,Bo Bichette ,259,35,8,35,5,0.278,0.323,72,15,1,16,53,0.436,0.759,0.81,0.89,0.73,6808 d,TOR 
39,Randy Arozarena ,240,36,10,32,11,0.248,0.339,60,12,1,28,67,0.429,0.768,0.83,0.94,0.71,6962 d,TB 
40,Manny Machado ,239,34,11,39,3,0.264,0.333,63,12,0,23,51,0.457,0.79,0.96,0.98,0.94,3778 d,SD 
41,Oneil Cruz ,231,35,11,34,8,0.249,0.319,58,11,2,22,75,0.457,0.776,0.7,0.92,0.47,39199 ,PIT 
42,Lane Thomas ,247,35,9,32,11,0.25,0.311,62,13,2,20,64,0.426,0.737,0.77,0.91,0.62,8293 d,WSH 
43,Andres Gimenez ,255,34,6,31,12,0.262,0.322,67,13,2,15,49,0.403,0.725,0.76,0.84,0.69,7049 d,CLE 
