VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Ronald Acuna Jr. ,124,27,7,20,11,0.311,0.399,39,8,0,16,25,0.555,0.954,0.99,0.99,1.0,6966,ATL 
2,Freddie Freeman ,125,24,6,21,3,0.323,0.41,40,9,1,16,22,0.55,0.96,0.99,0.99,1.0,3365,LAD 
3,Mookie Betts ,125,25,8,22,3,0.291,0.378,36,8,1,16,23,0.553,0.93,0.99,0.99,1.0,4921,LAD 
4,Aaron Judge ,109,22,10,23,2,0.284,0.404,31,5,0,20,34,0.604,1.008,0.99,0.99,1.0,4955,NYY 
5,Shohei Ohtani ,114,22,9,21,4,0.282,0.39,32,6,1,17,33,0.585,0.975,0.5,0.0,1.0,7354,LAA 
6,Fernando Tatis Jr. ,118,22,7,20,6,0.28,0.35,33,7,1,12,29,0.529,0.879,0.99,0.99,1.0,6853,SD 
7,Kyle Tucker ,111,19,6,21,5,0.285,0.367,32,7,0,13,18,0.515,0.882,0.99,0.99,1.0,6006,HOU 
8,Julio Rodriguez ,124,20,6,19,7,0.278,0.346,34,7,1,11,34,0.493,0.839,0.99,0.99,0.99,43685,SEA 
9,Matt Olson ,122,23,9,25,0,0.269,0.372,33,7,0,18,33,0.555,0.927,0.99,0.99,1.0,5718,ATL 
10,Austin Riley ,127,22,8,23,0,0.281,0.351,36,7,0,12,33,0.529,0.88,0.99,0.99,0.98,6022,ATL 
11,Corey Seager ,114,20,7,21,1,0.297,0.373,34,8,0,13,22,0.551,0.924,0.99,0.99,0.99,4805,TEX 
12,Jose Ramirez ,118,19,6,20,5,0.284,0.374,33,8,1,14,15,0.525,0.899,0.99,0.99,1.0,5288,CLE 
13,Bobby Witt Jr. ,118,18,6,18,7,0.274,0.319,32,6,1,7,25,0.489,0.808,0.99,0.99,0.99,6810,KC 
14,Luis Robert Jr. ,119,19,7,19,4,0.279,0.334,33,7,0,7,32,0.522,0.855,0.98,0.99,0.97,6935,CWS 
15,Rafael Devers ,120,20,7,22,1,0.283,0.358,34,7,0,12,25,0.53,0.888,0.99,0.99,1.0,5175,BOS 
16,Bo Bichette ,121,18,5,18,3,0.297,0.339,36,7,0,7,25,0.486,0.825,0.99,0.99,0.99,6808,TOR 
17,Vladimir Guerrero Jr. ,115,19,7,20,1,0.289,0.368,33,6,0,13,20,0.517,0.885,0.99,0.99,1.0,6050,TOR 
18,Corbin Carroll ,111,19,5,16,7,0.267,0.344,30,6,1,12,29,0.477,0.821,0.99,0.99,0.99,23993,ARI 
19,Yordan Alvarez ,100,19,7,22,0,0.294,0.393,29,6,0,15,24,0.58,0.973,0.99,0.99,1.0,6461,HOU 
