VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Ronald Acuna Jr. ,573,129,37,100,52,0.313,0.406,179,34,2,79,106,0.576,0.982,0.99,0.99,1.0,6966 d,ATL 
2,Shohei Ohtani ,538,105,39,108,20,0.276,0.391,149,28,5,86,152,0.563,0.954,0.5,0.0,1.0,7354 d,LAD 
3,Aaron Judge ,521,104,45,111,7,0.273,0.399,142,23,0,98,169,0.58,0.979,0.99,0.99,1.0,4955 d,NYY 
4,Julio Rodriguez ,600,101,32,94,33,0.281,0.349,169,34,3,51,154,0.507,0.856,0.99,0.99,1.0,43685 ,SEA 
5,Bobby Witt Jr. ,608,100,29,91,42,0.279,0.328,169,33,7,41,120,0.498,0.827,0.99,0.99,1.0,6810 d,KC 
6,Fernando Tatis Jr. ,581,104,36,98,28,0.276,0.35,160,33,2,63,145,0.526,0.877,0.99,0.99,1.0,6853 d,SD 
7,Kyle Tucker ,574,98,31,103,25,0.281,0.366,162,34,4,71,97,0.517,0.883,0.99,0.99,1.0,6006 d,HOU 
8,Mookie Betts ,575,112,33,97,13,0.282,0.379,162,36,2,82,105,0.526,0.904,0.99,0.99,1.0,4921 d,LAD 
9,Juan Soto ,530,109,36,101,11,0.279,0.428,148,27,1,128,109,0.54,0.969,0.99,0.99,1.0,6906 d,NYY 
10,Freddie Freeman ,583,104,26,96,14,0.302,0.395,176,39,2,75,109,0.509,0.904,0.99,0.99,1.0,3365 d,LAD 
11,Yordan Alvarez ,512,100,39,108,1,0.299,0.403,153,31,2,77,118,0.592,0.995,0.99,0.99,1.0,6461 d,HOU 
12,Matt Olson ,564,102,40,113,1,0.266,0.373,150,29,1,87,148,0.536,0.909,0.99,0.99,1.0,5718 d,ATL 
13,Corbin Carroll ,572,102,23,81,42,0.275,0.355,157,30,9,62,136,0.478,0.834,0.99,0.99,1.0,23993 ,ARI 
14,Austin Riley ,593,99,36,107,2,0.279,0.353,166,32,2,57,159,0.524,0.877,0.99,0.99,1.0,6022 d,ATL 
15,Rafael Devers ,583,96,35,104,4,0.283,0.363,165,36,1,61,124,0.528,0.892,0.99,0.99,1.0,5175 d,BOS 
16,Jose Ramirez ,575,93,27,94,25,0.279,0.372,160,37,4,70,77,0.499,0.87,0.99,0.99,1.0,5288 d,CLE 
17,Trea Turner ,612,96,23,84,28,0.281,0.334,172,34,4,46,133,0.463,0.797,0.99,0.99,1.0,5828 d,PHI 
18,Vladimir Guerrero Jr. ,580,93,32,101,6,0.284,0.369,165,32,1,68,97,0.509,0.878,0.99,0.99,1.0,6050 d,TOR 
