VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,91.0,116,7,0,3.21,1.15,32,70,30,11,16,16,4,0,0.5,0.0,1.0,7354,LAA 
2,Gerrit Cole ,107.0,126,8,0,3.42,1.13,41,89,29,15,18,18,4,1,0.99,0.99,1.0,4656,NYY 
3,Luis Castillo ,107.7,116,7,0,3.26,1.19,39,90,34,11,18,18,5,0,0.99,0.99,0.99,3679,SEA 
4,Spencer Strider ,90.2,130,7,0,3.26,1.15,33,68,32,10,16,16,4,0,0.99,0.99,1.0,44282,ATL 
5,Clayton Kershaw ,95.0,104,8,0,3.30,1.14,35,84,22,12,17,17,4,0,0.99,0.99,0.99,3215,LAD 
6,Framber Valdez ,108.8,108,9,0,3.17,1.26,38,96,36,8,18,18,5,1,0.99,0.99,1.0,7627,HOU 
7,Aaron Nola ,110.3,117,7,0,3.67,1.14,45,98,24,14,18,18,6,0,0.98,0.98,0.98,5682,PHI 
8,Justin Verlander ,95.3,99,7,0,3.30,1.12,35,82,22,13,16,16,4,0,0.98,0.98,0.98,3623,NYM 
9,Kevin Gausman ,98.7,116,7,0,3.42,1.15,37,88,23,12,17,17,4,0,0.99,0.99,1.0,4671,TOR 
10,Zack Wheeler ,102.7,107,7,0,3.37,1.17,39,91,25,10,17,17,5,0,0.99,0.99,0.99,4603,PHI 
11,Max Scherzer ,94.7,109,7,0,3.44,1.13,36,80,22,13,16,16,4,0,0.99,0.99,0.99,3744,NYM 
12,Shane McClanahan ,93.8,105,7,0,3.36,1.17,35,79,28,11,16,16,4,0,0.99,0.99,1.0,7487,TB 
13,Corbin Burnes ,100.0,113,6,0,3.44,1.18,38,84,30,11,17,17,5,0,0.99,0.99,1.0,7251,MIL 
14,Sandy Alcantara ,113.7,102,6,0,3.52,1.20,45,101,30,12,18,18,6,2,0.96,0.96,0.96,7109,MIA 
15,Shane Bieber ,110.7,104,7,0,3.66,1.22,45,104,27,14,18,18,5,1,0.99,0.98,1.0,7178,CLE 
16,Zac Gallen ,98.7,104,6,0,3.48,1.20,38,86,29,11,17,17,4,0,0.99,0.99,1.0,7245,ARI 
17,Yu Darvish ,103.0,108,7,0,3.83,1.19,44,90,27,14,17,17,6,0,0.96,0.97,0.95,3965,SD 
18,Logan Webb ,107.5,99,7,0,3.54,1.25,42,103,27,9,18,18,5,0,0.98,0.97,0.98,8146,SF 
19,George Kirby ,92.3,86,6,0,3.49,1.17,36,89,16,11,16,16,5,1,0.93,0.94,0.92,20405,SEA 
20,Nathan Eovaldi ,99.3,96,6,0,3.64,1.21,40,93,23,13,17,17,5,2,0.96,0.95,0.97,4423,TEX 
21,Joe Ryan ,91.2,96,7,0,3.87,1.18,39,80,24,12,16,16,5,0,0.96,0.96,0.97,43688,MIN 
22,Tyler Glasnow ,83.2,104,6,0,3.66,1.20,34,68,30,11,15,15,4,0,0.92,0.94,0.9,4587,TB 
23,Cristian Javier ,90.3,100,7,0,3.84,1.21,39,73,33,14,16,16,4,0,0.99,0.99,0.99,10002,HOU 
24,Blake Snell ,91.7,113,7,0,3.71,1.28,38,75,40,12,17,17,5,0,0.88,0.9,0.86,5835,SD 
25,Pablo Lopez ,94.5,103,6,0,3.73,1.23,39,84,27,12,17,17,5,0,0.92,0.89,0.94,7289,MIN 
26,Julio Urias ,86.3,82,7,0,3.72,1.19,36,79,21,12,15,15,4,0,0.96,0.97,0.95,4922,LAD 
27,Joe Musgrove ,92.3,90,6,0,3.62,1.24,37,84,25,11,16,16,5,0,0.89,0.92,0.85,5883,SD 
28,Logan Gilbert ,97.2,95,6,0,3.86,1.23,42,91,25,13,17,17,5,0,0.93,0.93,0.93,7453,SEA 
29,Zach Eflin ,89.0,81,6,0,3.78,1.20,37,85,19,11,15,15,5,0,0.85,0.89,0.81,6146,TB 
30,Carlos Rodon ,62.8,80,4,0,3.22,1.11,23,49,18,8,12,11,3,0,0.91,0.92,0.89,5674,NYY 
31,Emmanuel Clase ,38.2,37,2,20,2.55,1.07,11,31,9,2,39,0,1,0,0.98,0.99,0.97,27356,CLE 
32,Sonny Gray ,88.0,90,6,0,3.58,1.28,35,78,31,9,17,17,4,0,0.89,0.9,0.88,4755,MIN 
33,Felix Bautista ,36.2,57,2,17,2.49,1.11,10,23,16,3,37,0,1,0,0.97,0.98,0.96,45019,BAL 
34,Dylan Cease ,96.5,113,6,0,3.86,1.30,41,82,40,13,17,17,5,0,0.96,0.96,0.95,6848,CWS 
35,Jordan Montgomery ,88.8,80,6,0,3.66,1.25,36,85,23,10,16,16,4,0,0.7,0.72,0.67,7062,STL 
36,Josh Hader ,35.7,53,2,18,2.82,1.09,11,23,15,4,36,0,1,0,0.98,0.99,0.98,5047,SD 
37,Charlie Morton ,96.8,108,7,0,3.90,1.33,42,87,36,12,17,17,4,0,0.9,0.9,0.89,3181,ATL 
38,Hunter Brown ,86.8,93,7,0,3.70,1.33,36,78,34,8,16,15,4,0,0.82,0.9,0.73,44176,HOU 
39,Chris Bassitt ,98.7,86,7,0,4.01,1.28,44,92,29,13,17,17,5,1,0.87,0.86,0.88,5554,TOR 
40,Kodai Senga ,88.7,98,6,0,3.87,1.29,38,75,36,11,15,15,5,0,0.8,0.83,0.76,6917,NYM 
41,Freddy Peralta ,82.5,94,5,0,3.84,1.25,35,68,31,11,15,15,5,0,0.8,0.86,0.74,7274,MIL 
42,Lucas Giolito ,95.7,100,6,0,4.06,1.28,43,88,31,14,17,17,6,0,0.9,0.9,0.9,4723,CWS 
43,Brandon Woodruff ,58.8,68,4,0,3.31,1.14,22,48,16,7,10,10,3,0,0.93,0.95,0.91,6813,MIL 
44,David Bednar ,36.2,45,2,18,3.03,1.12,12,30,10,4,36,0,2,0,0.88,0.95,0.81,8451,PIT 
45,Lance Lynn ,96.5,101,6,0,4.13,1.28,44,92,28,15,17,17,6,0,0.62,0.58,0.65,3661,CWS 
46,Tony Gonsolin ,83.2,76,7,0,3.90,1.28,36,74,29,11,16,16,4,0,0.81,0.87,0.75,8518,LAD 
47,Jhoan Duran ,37.3,53,2,14,2.69,1.17,11,27,15,3,37,0,1,0,0.68,0.93,0.44,8034,MIN 
48,Raisel Iglesias ,35.8,44,3,17,3.31,1.14,13,30,9,4,36,0,1,0,0.82,0.94,0.71,5589,ATL 
49,Ryan Pressly ,34.2,39,2,18,3.03,1.09,12,28,9,3,34,0,1,0,0.85,0.95,0.76,5361,HOU 
50,Jesus Luzardo ,83.7,92,5,0,3.91,1.26,36,73,29,10,15,15,5,0,0.81,0.88,0.74,6889,MIA 
51,Devin Williams ,35.5,51,2,16,2.79,1.19,11,24,17,3,36,0,2,0,0.95,0.97,0.92,27766,MIL 
52,Marcus Stroman ,95.2,80,6,0,3.78,1.32,40,94,29,10,17,17,5,1,0.94,0.93,0.95,4796,CHC 
53,Merrill Kelly ,102.3,96,6,0,4.10,1.32,47,98,35,14,18,18,6,0,0.92,0.91,0.93,8374,ARI 
54,Jordan Romano ,35.0,41,2,18,3.13,1.18,12,28,12,4,35,0,2,0,0.95,0.98,0.92,7647,TOR 
55,Hunter Greene ,81.3,102,5,0,4.06,1.29,37,70,31,13,15,15,5,0,0.87,0.89,0.86,6871,CIN 
56,Nestor Cortes Jr. ,71.2,71,5,0,3.90,1.21,31,64,20,11,12,12,3,0,0.8,0.83,0.78,7375,NYY 
57,Paul Sewald ,37.3,47,2,14,3.33,1.11,14,28,12,5,38,0,2,0,0.75,0.89,0.61,6147,SEA 
58,Jon Gray ,90.0,87,6,0,4.07,1.30,41,83,30,12,16,16,5,1,0.86,0.87,0.86,4933,TEX 
59,Alexis Diaz ,36.5,53,2,16,3.29,1.22,13,25,18,4,38,0,2,0,0.86,0.95,0.78,45001,CIN 
60,Miles Mikolas ,100.2,73,6,0,4.06,1.29,45,102,23,13,17,17,5,0,0.45,0.62,0.28,5408,STL 
61,Max Fried ,55.5,51,5,0,3.30,1.22,20,52,13,5,10,10,2,1,0.93,0.95,0.92,4729,ATL 
62,Camilo Doval ,34.8,44,2,20,3.19,1.31,12,27,16,3,36,0,2,0,0.91,0.96,0.87,43997,SF 
63,Jose Berrios ,95.3,86,6,0,4.18,1.31,44,94,26,13,17,17,5,0,0.83,0.82,0.84,5722,TOR 
64,Bobby Miller ,75.2,72,5,0,3.85,1.28,32,69,23,8,16,13,3,0,0.72,0.81,0.63,43804,LAD 
65,Luis Severino ,83.2,84,5,0,4.11,1.28,38,76,27,11,15,15,4,0,0.68,0.79,0.58,5244,NYY 
66,Andres Munoz ,35.0,51,2,4,2.61,1.09,10,24,13,3,36,0,1,0,0.63,0.78,0.48,24281,SEA 
67,James Paxton ,77.0,87,5,0,4.05,1.30,35,71,27,11,14,14,4,0,0.53,0.66,0.41,4559,BOS 
68,Justin Steele ,75.5,70,5,0,3.72,1.32,31,70,27,7,14,14,4,0,0.81,0.87,0.76,8158,CHC 
69,Pete Fairbanks ,32.5,40,2,15,3.23,1.20,12,26,12,3,33,0,1,0,0.5,0.79,0.22,19909,TB 
70,Bryce Miller ,74.7,70,4,0,3.94,1.24,33,68,22,9,15,15,4,0,0.61,0.75,0.47,45184,SEA 
71,Ranger Suarez ,83.2,71,5,0,3.71,1.35,34,81,29,8,15,15,4,0,0.33,0.37,0.29,7247,PHI 
72,Alex Cobb ,72.5,69,4,0,3.58,1.31,29,72,21,6,13,13,4,1,0.65,0.71,0.58,3034,SF 
73,David Robertson ,35.0,43,2,14,3.17,1.24,12,28,14,4,35,0,1,0,0.76,0.87,0.65,3283,NYM 
74,Evan Phillips ,35.7,43,2,11,3.11,1.18,12,28,12,4,36,0,1,0,0.52,0.8,0.23,7989,LAD 
75,Bailey Ober ,73.0,70,4,0,4.03,1.23,33,70,17,11,15,14,4,0,0.58,0.74,0.42,44064,MIN 
76,Tyler Wells ,79.2,72,5,0,4.36,1.22,38,73,21,14,18,14,5,0,0.8,0.84,0.75,44081,BAL 
77,Kenley Jansen ,34.0,42,2,18,3.71,1.25,14,28,14,4,34,0,2,0,0.84,0.93,0.74,3630,BOS 
78,Andrew Heaney ,79.7,90,5,0,4.20,1.31,37,73,27,13,15,15,5,0,0.5,0.64,0.36,4678,TEX 
79,Aaron Civale ,83.8,75,5,0,4.19,1.28,39,81,23,12,15,15,5,0,0.3,0.41,0.18,21649,CLE 
80,Domingo German ,80.5,74,5,0,4.30,1.26,38,75,23,13,15,15,5,0,0.35,0.48,0.22,5634,NYY 
81,Scott Barlow ,40.0,47,2,13,3.56,1.29,16,35,15,5,40,0,2,0,0.53,0.69,0.36,7351,KC 
82,Michael Wacha ,88.3,75,5,0,4.28,1.29,42,86,25,14,16,16,4,0,0.76,0.84,0.68,4584,SD 
83,Reid Detmers ,72.5,79,4,0,3.97,1.31,32,65,27,10,14,14,4,0,0.33,0.36,0.29,43840,LAA 
84,Garrett Whitlock ,81.5,76,5,0,4.21,1.31,38,83,21,11,16,14,5,0,0.27,0.4,0.14,7916,BOS 
85,Alex Wood ,80.5,77,5,0,4.08,1.34,37,79,23,9,23,14,5,0,0.04,0.06,0.03,4574,SF 
86,A.J. Puk ,34.2,38,2,15,3.60,1.27,14,30,11,4,36,0,2,0,0.41,0.67,0.14,5007,MIA 
87,Craig Kimbrel ,35.8,48,2,14,3.77,1.28,15,27,17,5,37,0,2,0,0.47,0.7,0.24,3238,PHI 
88,Eduardo Rodriguez ,63.5,61,4,0,3.78,1.29,27,60,20,7,12,12,4,0,0.78,0.81,0.76,3963,DET 
89,Braxton Garrett ,77.3,76,4,0,4.02,1.32,35,75,23,10,22,13,5,0,0.38,0.51,0.25,6815,MIA 
90,A.J. Minter ,35.5,43,3,3,3.30,1.15,13,29,11,4,36,0,2,0,0.34,0.52,0.16,7030,ATL 
91,Ryan Helsley ,27.3,36,2,10,3.02,1.17,9,20,11,3,27,0,1,0,0.7,0.84,0.57,7481,STL 
92,Carlos Estevez ,35.2,40,2,17,3.84,1.33,15,31,15,5,36,0,2,0,0.76,0.86,0.66,5929,LAA 
93,Clay Holmes ,35.5,39,2,12,3.30,1.31,13,29,15,2,36,0,2,0,0.67,0.87,0.48,6584,NYY 
94,Patrick Sandoval ,81.2,73,5,0,3.90,1.39,35,78,32,9,15,15,4,0,0.41,0.49,0.33,8031,LAA 
95,Mitch Keller ,96.5,95,5,0,4.14,1.40,44,95,35,10,17,17,6,1,0.9,0.9,0.9,6477,PIT 
96,Matthew Boyd ,87.5,86,5,0,4.39,1.34,43,83,30,13,16,16,7,0,0.05,0.06,0.05,5003,DET 
97,Bryce Elder ,83.8,71,5,0,4.01,1.38,37,83,29,9,15,15,4,0,0.83,0.85,0.82,44280,ATL 
98,Seth Lugo ,71.3,67,4,0,4.06,1.31,32,68,22,10,16,12,4,0,0.2,0.24,0.15,5890,SD 
99,Jack Flaherty ,82.3,79,5,0,4.08,1.39,37,75,34,10,15,15,4,0,0.33,0.42,0.24,6021,STL 
100,JP Sears ,74.0,67,3,0,4.09,1.27,34,70,20,11,13,13,5,0,0.09,0.12,0.07,7334,OAK 
101,Alex Lange ,36.0,45,2,14,3.75,1.37,15,30,18,3,37,0,2,0,0.44,0.68,0.21,26951,DET 
102,Anthony DeSclafani ,83.3,68,5,0,4.25,1.33,39,87,22,11,17,15,5,0,0.32,0.37,0.28,5487,SF 
103,Michael King ,39.0,44,2,5,3.35,1.23,14,33,13,4,35,0,2,0,0.15,0.23,0.07,8489,NYY 
104,Jose Alvarado ,34.3,49,2,4,2.93,1.28,11,25,17,2,36,0,1,0,0.49,0.69,0.28,6550,PHI 
105,Brayan Bello ,79.2,74,6,0,4.13,1.41,36,80,28,8,15,15,5,0,0.28,0.4,0.16,44932,BOS 
106,Michael Kopech ,84.8,90,5,0,4.40,1.36,42,74,37,14,22,15,6,0,0.59,0.7,0.48,6023,CWS 
107,Will Smith ,35.2,39,1,14,3.84,1.24,15,30,13,5,35,0,2,0,0.51,0.76,0.26,4536,TEX 
108,Drew Rasmussen ,40.3,38,3,0,3.35,1.18,15,36,11,4,8,8,2,0,0.59,0.61,0.57,43665,TB 
109,Jason Adam ,34.0,41,2,4,3.22,1.19,12,26,13,4,35,0,1,0,0.5,0.72,0.29,7309,TB 
110,Giovanny Gallegos ,36.7,41,2,4,3.60,1.14,15,30,10,5,37,0,2,0,0.32,0.55,0.1,6571,STL 
111,Mark Leiter Jr. ,36.5,45,2,9,3.82,1.26,16,31,12,4,35,0,2,0,0.14,0.24,0.05,7140,CHC 
112,Scott McGough ,35.5,41,2,10,3.76,1.27,15,31,13,4,35,0,2,0,0.15,0.26,0.04,5826,ARI 
113,Eury Perez ,57.7,59,3,0,3.90,1.27,25,51,20,7,12,12,3,0,0.6,0.76,0.44,44610,MIA 
114,Matt Strahm ,48.8,57,3,0,3.90,1.24,21,43,15,7,36,3,3,0,0.14,0.21,0.07,5901,PHI 
115,Grayson Rodriguez ,59.8,66,3,0,4.09,1.28,27,53,21,8,12,12,3,0,0.2,0.32,0.09,7924,BAL 
116,Tarik Skubal ,57.0,58,3,0,3.97,1.27,25,53,17,8,11,11,3,0,0.17,0.27,0.07,43633,DET 
117,Bryan Abreu ,36.0,50,2,2,3.13,1.28,13,27,17,3,36,0,1,0,0.29,0.42,0.16,8384,HOU 
118,Brady Singer ,94.0,84,5,0,4.31,1.39,45,95,30,11,17,17,6,0,0.43,0.36,0.49,6811,KC 
119,Taj Bradley ,61.7,60,3,0,4.09,1.27,28,56,20,9,13,12,3,0,0.41,0.58,0.24,44442,TB 
120,Liam Hendriks ,24.5,33,1,8,3.37,1.07,9,20,6,3,25,0,1,0,0.4,0.63,0.17,4158,CWS 
121,Jose Urquidy ,68.0,57,5,0,4.48,1.29,34,68,17,12,12,12,4,0,0.22,0.35,0.09,22917,HOU 
122,Taijuan Walker ,86.2,72,5,0,4.37,1.36,42,85,29,12,16,16,5,0,0.35,0.49,0.2,4571,PHI 
123,Sean Manaea ,59.8,64,4,0,4.16,1.33,28,58,19,9,17,11,4,0,0.14,0.12,0.16,4944,SF 
124,Edward Cabrera ,59.5,67,4,0,4.06,1.37,27,50,28,7,12,12,4,0,0.3,0.47,0.14,39222,MIA 
125,Kenta Maeda ,65.0,62,4,0,4.34,1.30,31,63,19,9,18,11,4,0,0.1,0.17,0.03,5939,MIN 
126,Yusei Kikuchi ,75.5,78,5,0,4.41,1.38,37,72,29,13,17,14,4,0,0.33,0.44,0.22,7015,TOR 
127,Alek Manoah ,64.0,57,4,0,4.12,1.33,29,57,23,9,11,11,3,0,0.54,0.54,0.54,19812,TOR 
