VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Gerrit Cole ,112.6,146,9,0,3.04,1.03,38,86,28,14,18,17,4,0,0.99,0.99,1.0,4656,NYY 
2,Corbin Burnes ,103.2,131,8,0,2.90,1.08,33,79,28,11,17,16,4,0,0.99,0.99,1.0,7251,MIL 
3,Sandy Alcantara ,118.8,116,10,0,3.08,1.21,41,99,38,11,19,19,5,0,0.99,0.99,1.0,7109,MIA 
4,Justin Verlander ,97.8,109,8,0,3.17,1.02,34,74,22,16,16,15,4,0,0.99,0.98,0.99,3623,HOU 
5,Shane Bieber ,109.8,132,9,0,3.39,1.19,41,97,30,12,18,18,4,0,0.99,0.99,1.0,7178,CLE 
6,Joe Musgrove ,101.0,106,8,0,3.14,1.18,35,86,28,11,17,16,4,0,0.99,0.99,1.0,5883,SD 
7,Jacob deGrom ,71.3,100,5,0,2.54,0.96,20,50,17,7,11,11,3,0,0.96,0.95,0.97,4850,NYM 
8,Kevin Gausman ,106.3,118,9,0,3.54,1.20,42,101,24,12,18,17,4,0,0.99,0.98,0.99,4671,TOR 
9,Max Fried ,106.8,100,9,0,3.37,1.20,40,97,27,10,18,17,4,0,0.99,0.98,1.0,4729,ATL 
10,Aaron Nola ,106.3,124,9,0,3.86,1.17,46,92,26,16,18,17,4,0,0.99,0.98,1.0,5682,PHI 
11,Frankie Montas ,104.3,114,8,0,3.52,1.18,41,90,30,13,18,17,4,0,0.97,0.96,0.98,5619,OAK 
12,Lucas Giolito ,108.2,126,8,0,3.62,1.21,43,93,36,17,18,17,4,0,0.99,0.98,0.99,4723,CWS 
13,Pablo Lopez ,98.5,100,8,0,3.34,1.18,37,85,27,11,18,20,4,0,0.96,0.95,0.97,7289,MIA 
14,Zack Wheeler ,104.8,111,8,0,3.41,1.22,40,95,27,9,17,17,4,0,0.99,0.98,0.99,4603,PHI 
15,Shane McClanahan ,92.8,114,7,0,3.31,1.19,34,80,28,12,17,19,4,0,0.98,0.97,0.99,7487,TB 
16,Julio Urias ,102.0,97,8,0,3.50,1.20,40,92,27,15,19,16,4,0,0.98,0.98,0.98,4922,LAD 
17,Paul Blackburn ,97.6,54,3,0,3.11,1.01,34,76,21,8,23,12,6,0,0.72,0.72,0.71,6440,OAK 
18,Brandon Woodruff ,96.8,112,8,0,3.75,1.20,40,85,27,13,17,15,4,0,0.98,0.97,0.99,6813,MIL 
19,Nathan Eovaldi ,101.5,104,8,0,3.74,1.20,42,96,22,17,18,16,4,0,0.93,0.9,0.96,4423,BOS 
20,Framber Valdez ,108.8,96,9,0,3.34,1.32,40,94,43,8,18,17,4,0,0.95,0.94,0.96,7627,HOU 
21,Robbie Ray ,109.5,136,9,0,4.20,1.26,51,94,41,19,19,18,4,0,0.97,0.96,0.97,5484,SEA 
22,Sean Manaea ,98.8,101,8,0,3.80,1.20,42,88,27,13,17,16,4,0,0.94,0.92,0.96,4944,SD 
23,Alek Manoah ,93.0,100,7,0,3.39,1.23,35,78,28,12,16,19,4,0,0.99,0.98,1.0,19812,TOR 
24,Logan Webb ,106.0,98,8,0,3.61,1.26,43,98,30,9,18,17,4,0,0.97,0.96,0.99,8146,SF 
25,Liam Hendriks ,43.5,62,3,19,2.82,1.00,14,32,10,5,42,0,2,0,0.99,0.98,0.99,4158,CWS 
26,Carlos Rodon ,90.3,113,7,0,3.54,1.25,36,76,32,9,17,18,4,0,0.98,0.97,0.98,5674,SF 
27,Tarik Skubal ,90.3,99,7,0,3.59,1.21,36,80,27,12,17,18,7,0,0.92,0.91,0.94,43633,DET 
28,Clayton Kershaw ,78.3,85,6,0,3.42,1.12,30,70,16,11,14,13,3,0,0.98,0.97,0.99,3215,LAD 
29,Dylan Cease ,101.3,128,8,0,3.86,1.32,43,84,45,13,19,20,4,0,0.97,0.96,0.99,6848,CWS 
30,Tony Gonsolin ,82.3,75,6,0,3.40,1.14,31,62,30,11,20,12,3,0,0.91,0.91,0.91,8518,LAD 
31,Chris Bassitt ,101.3,99,8,0,3.86,1.26,43,90,31,15,17,16,4,0,0.94,0.92,0.95,5554,NYM 
32,Luis Severino ,84.5,90,7,0,3.62,1.21,34,74,24,11,17,14,3,0,0.94,0.92,0.95,5244,NYY 
33,Josh Hader ,34.8,57,3,18,2.52,1.02,10,20,14,4,36,0,1,0,0.99,0.99,1.0,5047,MIL 
34,Michael Kopech ,80.3,93,6,0,3.45,1.21,31,60,33,10,20,12,3,0,0.94,0.93,0.94,6023,CWS 
35,Yu Darvish ,95.0,98,8,0,4.09,1.22,43,84,28,13,17,15,4,0,0.98,0.97,0.99,3965,SD 
36,Emmanuel Clase ,41.1,46,3,19,2.64,1.10,12,33,11,3,41,0,2,0,0.95,0.96,0.94,27356,CLE 
37,Shohei Ohtani ,83.2,98,6,0,3.67,1.21,34,70,28,11,16,16,3,0,0.5,0.0,1.0,7354,LAA 
38,Eduardo Rodriguez ,96.0,97,8,0,3.86,1.28,41,88,33,11,18,15,4,0,0.6,0.49,0.7,3963,DET 
39,Logan Gilbert ,92.3,96,4,0,3.56,1.21,37,80,27,13,17,18,4,0,0.95,0.94,0.96,7453,SEA 
40,Adam Wainwright ,103.8,79,8,0,3.71,1.29,43,99,32,12,17,17,4,0,0.93,0.92,0.93,4033,STL 
41,Zac Gallen ,89.8,93,7,0,3.73,1.26,37,77,31,11,16,18,4,0,0.93,0.91,0.94,7245,ARI 
42,Jameson Taillon ,87.5,79,7,0,3.82,1.20,37,81,20,12,16,18,4,0,0.82,0.83,0.8,4657,NYY 
