VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
2,Chris Sale ,19.7,25,2,0,3.22,1.13,7,16,5,2,4,4,1,0,0.99,0.98,0.99,3207 d,ATL 
3,Tarik Skubal ,19.7,23,1,0,2.97,1.08,7,16,4,2,4,4,1,0,0.99,0.99,1.0,43633 ,DET 
4,Zack Wheeler ,21.5,23,1,0,3.29,1.15,8,18,6,2,4,4,1,0,0.99,0.99,1.0,4603 d,PHI 
5,Framber Valdez ,22.0,21,2,0,3.34,1.26,8,20,7,2,4,4,1,0,0.98,0.98,0.98,7627 d,HOU 
6,Logan Webb ,21.8,18,2,0,3.35,1.23,8,21,5,2,4,4,1,0,0.98,0.98,0.98,8146 d,SF 
7,Logan Gilbert ,21.1,22,1,0,3.47,1.13,8,18,5,3,4,4,1,0,0.99,0.98,0.99,7453 d,SEA 
8,George Kirby ,20.6,19,1,0,3.47,1.13,8,19,3,3,4,4,1,0,0.97,0.97,0.97,20405 ,SEA 
9,Jacob deGrom ,11.1,16,1,0,2.77,0.94,3,8,2,1,3,2,1,0,0.62,0.81,0.42,4850 d,TEX 
10,Paul Skenes ,17.1,20,1,0,3.25,1.15,6,14,5,2,3,3,1,0,0.97,0.96,0.99,47239 ,PIT 
11,Gerrit Cole ,20.7,23,1,0,3.67,1.17,8,18,6,3,4,4,1,0,0.96,0.96,0.96,4656 d,NYY 
12,Garrett Crochet ,14.6,19,1,0,3.15,1.14,5,11,5,2,3,3,1,0,0.72,0.74,0.69,43886 ,CWS 
13,Pablo Lopez ,20.6,22,1,0,3.65,1.20,8,18,5,3,4,4,1,0,0.97,0.97,0.97,7289 d,MIN 
14,Aaron Nola ,21.5,22,1,0,3.88,1.18,9,20,5,3,4,4,1,0,0.99,0.99,0.99,5682 d,PHI 
15,Max Fried ,18.1,17,2,0,3.49,1.28,7,17,5,2,3,3,1,0,0.96,0.97,0.95,4729 d,ATL 
16,Kevin Gausman ,20.0,21,1,0,3.66,1.20,8,18,5,3,3,3,1,0,0.94,0.96,0.93,4671 d,TOR 
17,Blake Snell ,19.4,24,1,0,3.42,1.27,7,16,9,2,4,4,1,0,0.94,0.96,0.92,5835 d,SF 
18,Zac Gallen ,20.8,20,2,0,3.81,1.28,9,19,6,2,4,4,1,0,0.96,0.97,0.95,7245 d,ARI 
19,Corbin Burnes ,20.2,20,1,0,3.65,1.21,8,18,6,2,3,3,1,0,0.99,0.99,1.0,7251 d,BAL 
20,Yoshinobu Yamamoto ,16.0,17,1,0,3.54,1.13,6,14,4,2,3,3,1,0,0.94,0.95,0.94,48250 ,LAD 
21,Cole Ragans ,19.2,22,1,0,3.50,1.27,7,16,7,2,3,3,1,0,0.97,0.97,0.97,6834 d,KC 
22,Ryan Helsley ,7.2,9,1,4,3.35,1.15,3,5,3,1,7,0,0,0,0.95,0.97,0.93,7481 d,STL 
23,Dylan Cease ,18.3,22,1,0,3.51,1.26,7,15,7,2,3,3,1,0,0.98,0.98,0.98,6848 d,SD 
24,Sonny Gray ,18.5,19,1,0,3.53,1.23,7,16,6,2,3,3,1,0,0.95,0.95,0.95,4755 d,STL 
25,Freddy Peralta ,19.7,23,1,0,3.89,1.23,9,16,7,3,4,4,1,0,0.97,0.97,0.96,7274 d,MIL 
26,Yusei Kikuchi ,20.0,22,1,0,3.76,1.25,8,18,6,3,5,4,1,0,0.68,0.74,0.63,7015 d,HOU 
27,Shota Imanaga ,19.9,21,1,0,3.88,1.22,9,19,5,3,4,4,1,0,0.96,0.96,0.97,6979 d,CHC 
28,Luis Castillo ,18.1,19,1,0,3.63,1.23,7,16,5,2,3,3,1,0,0.92,0.92,0.93,3679 d,SEA 
29,Devin Williams ,7.0,10,1,3,2.87,1.19,2,5,3,1,7,0,0,0,0.7,0.82,0.58,27766 ,MIL 
30,Tyler Glasnow ,11.3,14,1,0,3.25,1.08,4,9,3,1,2,2,0,0,0.97,0.97,0.97,4587 d,LAD 
31,Emmanuel Clase ,7.3,7,0,4,2.56,1.07,2,6,2,0,8,0,0,0,0.99,0.99,0.99,27356 ,CLE 
32,Michael King ,17.3,20,1,0,3.56,1.26,7,15,6,2,3,3,1,0,0.92,0.94,0.9,8489 d,SD 
33,Bryce Miller ,19.2,18,1,0,3.93,1.21,8,18,5,3,4,4,1,0,0.91,0.92,0.9,45184 ,SEA 
34,Bailey Ober ,18.5,19,1,0,3.97,1.21,8,17,5,3,3,3,1,0,0.91,0.92,0.9,44064 ,MIN 
35,Carlos Rodon ,19.0,22,1,0,4.00,1.24,8,16,6,3,4,4,1,0,0.84,0.89,0.8,5674 d,NYY 
36,Ranger Suarez ,19.7,18,1,0,3.59,1.29,8,18,6,2,4,4,1,0,0.87,0.9,0.83,7247 d,PHI 
37,Tanner Bibee ,17.3,18,1,0,3.75,1.23,7,15,5,2,3,3,1,0,0.91,0.94,0.88,45056 ,CLE 
38,Josh Hader ,7.0,10,0,4,3.31,1.06,3,5,3,1,8,0,0,0,0.95,0.98,0.91,5047 d,HOU 
39,Zach Eflin ,17.5,15,1,0,3.83,1.19,7,17,3,2,3,3,1,0,0.91,0.94,0.87,6146 d,BAL 
40,Edwin Diaz ,6.4,10,0,4,3.05,1.08,2,5,2,1,7,0,0,0,0.87,0.94,0.8,5996 d,NYM 
