VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
2,Tarik Skubal ,53.7,63,4,0,3.09,1.09,18,44,13,6,10,10,3,0,0.99,0.99,1.0,43633 ,DET 
3,George Kirby ,57.1,54,4,0,3.41,1.11,22,53,8,7,10,10,3,0,0.98,0.98,0.99,20405 ,SEA 
4,Tyler Glasnow ,50.3,64,4,0,3.33,1.11,19,40,15,6,9,9,2,0,0.99,0.99,1.0,4587 d,LAD 
5,Chris Sale ,53.0,66,4,0,3.32,1.17,20,45,14,6,10,10,2,0,0.98,0.98,0.99,3207 d,ATL 
6,Zack Wheeler ,60.6,63,4,0,3.48,1.18,23,53,16,6,10,10,3,0,0.99,0.99,1.0,4603 d,PHI 
7,Logan Gilbert ,57.8,58,4,0,3.57,1.16,23,52,13,7,10,10,3,0,0.99,0.98,0.99,7453 d,SEA 
8,Dylan Cease ,56.0,70,4,0,3.44,1.22,21,45,21,6,10,10,3,0,0.98,0.98,0.99,6848 d,SD 
9,Pablo Lopez ,59.7,66,4,0,3.64,1.19,24,53,15,7,10,10,3,0,0.96,0.97,0.95,7289 d,MIN 
10,Joe Ryan ,58.7,65,4,0,3.79,1.15,25,51,14,8,10,10,3,0,0.97,0.97,0.97,43688 ,MIN 
11,Paul Skenes ,50.2,58,3,0,3.31,1.15,18,41,15,5,9,9,2,0,0.97,0.96,0.98,47239 ,PIT 
12,Framber Valdez ,61.8,59,5,0,3.47,1.29,24,56,20,6,10,10,3,0,0.95,0.97,0.94,7627 d,HOU 
13,Corbin Burnes ,58.0,60,4,0,3.62,1.20,23,50,17,6,10,10,3,0,0.99,0.99,1.0,7251 d,BAL 
14,Logan Webb ,59.6,51,4,0,3.38,1.23,22,58,13,4,10,10,3,0,0.97,0.97,0.96,8146 d,SF 
15,Sonny Gray ,55.8,57,4,0,3.48,1.21,22,49,16,6,10,10,3,0,0.95,0.96,0.95,4755 d,STL 
16,Luis Castillo ,58.3,59,4,0,3.59,1.21,23,51,17,7,10,10,3,0,0.98,0.98,0.98,3679 d,SEA 
17,Gerrit Cole ,52.3,57,4,0,3.68,1.16,21,46,13,8,9,9,2,0,0.95,0.95,0.95,4656 d,NYY 
18,Blake Snell ,53.5,68,4,0,3.45,1.27,20,43,24,5,10,10,3,0,0.9,0.94,0.86,5835 d,SF 
