VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
2,Kevin Gausman ,19.7,23,1,0,3.28,1.14,7,17,5,2,3,3,1,0,0.99,0.99,1.0,4671,TOR 
3,Gerrit Cole ,19.8,23,1,0,3.48,1.15,8,17,5,3,3,3,1,0,0.99,0.99,1.0,4656,NYY 
4,Spencer Strider ,17.0,24,1,0,3.26,1.15,6,13,6,2,3,3,1,0,0.99,0.99,1.0,44282,ATL 
5,Zack Wheeler ,18.7,20,1,0,3.37,1.14,7,16,4,2,3,3,1,0,0.99,0.98,0.99,4603,PHI 
6,Tyler Glasnow ,16.0,20,1,0,3.19,1.14,6,13,5,2,3,3,1,0,0.95,0.95,0.95,4587,TB 
7,Brandon Woodruff ,17.5,20,1,0,3.43,1.15,7,15,5,2,3,3,1,0,0.97,0.97,0.97,6813,MIL 
8,Luis Castillo ,18.7,20,1,0,3.37,1.20,7,16,6,2,3,3,1,0,0.99,0.99,1.0,3679,SEA 
9,Corbin Burnes ,18.8,21,1,0,3.51,1.20,7,16,6,2,3,3,1,0,0.99,0.99,1.0,7251,MIL 
10,Clayton Kershaw ,17.7,19,1,0,3.57,1.18,7,16,4,3,3,3,1,0,0.98,0.98,0.98,3215,LAD 
11,Justin Verlander ,17.3,17,1,0,3.38,1.20,7,15,5,2,3,3,1,0,0.98,0.98,0.99,3623,HOU 
12,Aaron Nola ,20.0,22,1,0,3.90,1.19,9,18,5,3,3,3,1,0,0.98,0.97,0.98,5682,PHI 
13,Devin Williams ,6.8,10,1,3,2.41,1.10,2,5,3,1,7,0,0,0,0.97,0.98,0.96,27766,MIL 
14,Kodai Senga ,19.0,22,1,0,3.55,1.26,8,16,8,2,3,3,1,0,0.9,0.9,0.9,6917,NYM 
15,Logan Webb ,20.5,18,1,0,3.59,1.24,8,20,5,2,3,3,1,0,0.98,0.97,0.98,8146,SF 
16,Max Fried ,17.3,16,1,0,3.29,1.23,6,16,4,2,3,3,1,0,0.97,0.97,0.97,4729,ATL 
17,Blake Snell ,16.0,21,1,0,3.38,1.25,6,12,7,2,3,3,1,0,0.97,0.96,0.98,5835,SD 
18,George Kirby ,18.2,17,1,0,3.63,1.19,7,18,3,2,3,3,1,0,0.95,0.95,0.95,20405,SEA 
