VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Ronald Acuna Jr. ,346,70,18,48,30,0.29,0.385,100,22,1,46,96,0.51,0.895,0.99,0.99,1.0,6966,ATL 
2,Freddie Freeman ,356,66,15,55,8,0.317,0.407,113,27,1,46,61,0.527,0.934,0.99,0.99,1.0,3365,LAD 
3,Aaron Judge ,310,61,25,62,6,0.283,0.398,87,16,0,54,97,0.579,0.977,0.99,0.99,1.0,4955,NYY 
4,Bo Bichette ,372,55,16,55,9,0.304,0.348,113,20,1,23,82,0.493,0.841,0.99,0.99,1.0,6808,TOR 
5,Pete Alonso ,347,57,27,70,2,0.252,0.351,88,12,0,41,80,0.518,0.869,0.99,0.99,1.0,6960,NYM 
6,Marcus Semien ,375,65,15,58,13,0.267,0.334,100,20,3,37,80,0.451,0.784,0.99,0.99,1.0,4544,TEX 
7,Yordan Alvarez ,297,54,20,66,0,0.289,0.393,86,19,1,43,73,0.565,0.958,0.99,0.99,1.0,6461,HOU 
8,Vladimir Guerrero Jr. ,346,53,18,60,4,0.292,0.369,101,20,0,36,61,0.507,0.876,0.99,0.99,1.0,6050,TOR 
9,Jose Ramirez ,343,54,15,55,14,0.271,0.36,93,22,3,41,50,0.482,0.842,0.99,0.99,1.0,5288,CLE 
10,Julio Rodriguez ,356,58,16,49,16,0.263,0.335,94,20,2,31,94,0.465,0.8,0.99,0.99,0.99,43685,SEA 
11,Paul Goldschmidt ,341,58,17,51,7,0.281,0.376,96,21,1,49,84,0.495,0.871,0.99,0.99,1.0,4403,STL 
12,Bryce Harper ,312,56,16,49,9,0.289,0.398,90,20,1,50,77,0.514,0.912,0.95,0.95,0.95,4293,PHI 
13,Mookie Betts ,338,63,18,53,7,0.264,0.358,89,22,2,46,66,0.501,0.859,0.99,0.99,1.0,4921,LAD 
14,Randy Arozarena ,321,53,14,51,16,0.273,0.362,88,15,2,35,89,0.465,0.827,0.99,0.99,0.99,6962,TB 
15,Mike Trout ,315,57,22,55,1,0.272,0.38,86,17,1,44,101,0.546,0.925,0.99,0.99,1.0,3785,LAA 
16,Matt Olson ,349,61,22,62,2,0.245,0.354,86,18,1,52,89,0.491,0.845,0.99,0.99,0.99,5718,ATL 
17,Rafael Devers ,348,51,20,65,2,0.268,0.333,93,21,1,27,73,0.508,0.841,0.99,0.99,1.0,5175,BOS 
18,Kyle Tucker ,337,47,16,56,14,0.271,0.345,91,19,1,37,63,0.472,0.817,0.99,0.99,1.0,6006,HOU 
19,Juan Soto ,312,58,17,49,7,0.274,0.43,86,19,1,80,57,0.506,0.936,0.99,0.99,1.0,6906,SD 
20,Bobby Witt Jr. ,365,55,14,46,22,0.253,0.298,92,18,5,21,83,0.444,0.741,0.98,0.99,0.98,6810,KC 
21,Adolis Garcia ,346,57,19,61,10,0.237,0.294,82,16,1,26,112,0.452,0.746,0.97,0.98,0.96,6901,TEX 
22,Cedric Mullins II ,348,49,12,50,22,0.256,0.328,89,19,4,34,72,0.434,0.762,0.98,0.98,0.98,7400,BAL 
23,Trea Turner ,374,55,11,40,18,0.273,0.324,102,21,3,26,71,0.436,0.759,0.98,0.99,0.98,5828,PHI 
24,Fernando Tatis Jr. ,261,47,18,45,13,0.272,0.346,71,13,1,27,77,0.535,0.881,0.99,0.99,1.0,6853,SD 
25,Bryan Reynolds ,343,51,13,53,8,0.28,0.355,96,22,3,35,82,0.478,0.832,0.98,0.97,0.99,6818,PIT 
26,Wander Franco ,333,49,9,43,16,0.29,0.352,96,22,3,30,37,0.455,0.807,0.99,0.98,0.99,7147,TB 
27,Austin Riley ,359,54,18,54,0,0.269,0.341,96,19,1,35,99,0.48,0.822,0.98,0.99,0.97,6022,ATL 
28,Luis Robert Jr. ,315,51,16,45,8,0.274,0.327,86,19,1,19,71,0.487,0.814,0.95,0.98,0.92,6935,CWS 
29,Francisco Lindor ,357,52,14,57,9,0.242,0.316,87,20,1,32,73,0.42,0.736,0.98,0.98,0.99,4569,NYM 
30,Nolan Arenado ,345,46,16,56,3,0.26,0.322,90,14,1,29,50,0.449,0.77,0.99,0.99,0.99,4350,STL 
31,Manny Machado ,336,48,15,51,6,0.259,0.332,87,16,0,32,70,0.446,0.778,0.98,0.98,0.97,3778,SD 
32,Ryan Mountcastle ,347,48,16,55,3,0.252,0.303,88,18,1,23,95,0.448,0.751,0.82,0.88,0.76,7239,BAL 
33,Ozzie Albies ,338,46,14,49,9,0.258,0.309,87,19,2,22,68,0.454,0.763,0.98,0.98,0.99,5980,ATL 
