VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
2,Tarik Skubal ,10.1,12,1,0,3.22,1.03,4,8,2,1,2,2,0,0,0.99,0.99,1.0,43633 ,DET 
3,Chris Sale ,10.9,13,1,0,3.08,1.14,4,9,3,1,2,2,0,0,0.99,0.98,0.99,3207 d,ATL 
4,Jacob deGrom ,8.4,11,1,0,2.99,0.98,3,6,2,1,3,1,0,0,0.61,0.8,0.43,4850 d,TEX 
5,Yoshinobu Yamamoto ,10.6,11,1,0,3.35,1.08,4,9,2,1,2,2,0,0,0.95,0.96,0.95,48250 ,LAD 
6,Logan Gilbert ,11.8,12,1,0,3.45,1.13,5,10,3,2,2,2,1,0,0.99,0.98,0.99,7453 d,SEA 
7,Zack Wheeler ,11.9,13,1,0,3.46,1.15,5,10,3,1,2,2,1,0,0.99,0.99,1.0,4603 d,PHI 
8,Gerrit Cole ,11.4,13,1,0,3.72,1.13,5,10,3,2,2,2,1,0,0.95,0.95,0.96,4656 d,NYY 
9,Garrett Crochet ,8.5,11,1,0,3.07,1.10,3,6,3,1,2,2,0,0,0.68,0.71,0.65,43886 ,CWS 
10,George Kirby ,11.5,11,1,0,3.65,1.12,5,11,2,1,2,2,1,0,0.97,0.97,0.97,20405 ,SEA 
11,Aaron Nola ,11.8,12,1,0,3.78,1.14,5,11,3,2,2,2,1,0,0.98,0.98,0.98,5682 d,PHI 
12,Blake Snell ,10.8,14,1,0,3.33,1.25,4,9,5,1,2,2,0,0,0.94,0.96,0.92,5835 d,SF 
13,Max Fried ,11.3,11,1,0,3.44,1.20,4,11,3,1,2,2,0,0,0.96,0.97,0.95,4729 d,ATL 
14,Sonny Gray ,10.7,11,1,0,3.51,1.17,4,10,3,1,2,2,1,0,0.95,0.95,0.95,4755 d,STL 
15,Corbin Burnes ,11.7,12,1,0,3.71,1.18,5,10,3,1,2,2,1,0,0.99,0.99,1.0,7251 d,BAL 
16,Kevin Gausman ,11.6,12,1,0,3.74,1.18,5,11,3,1,2,2,1,0,0.93,0.95,0.91,4671 d,TOR 
17,Logan Webb ,12.1,10,1,0,3.54,1.20,5,12,3,1,2,2,1,0,0.96,0.96,0.96,8146 d,SF 
18,Paul Skenes ,9.9,12,0,0,3.25,1.10,4,8,3,1,2,2,0,0,0.97,0.96,0.99,47239 ,PIT 
19,Dylan Cease ,10.4,13,1,0,3.64,1.21,4,8,4,1,2,2,0,0,0.98,0.97,0.98,6848 d,SD 
20,Cole Ragans ,10.4,12,1,0,3.42,1.24,4,9,4,1,2,2,1,0,0.97,0.97,0.97,6834 d,KC 
21,Zac Gallen ,11.5,12,1,0,3.63,1.23,5,11,3,1,2,2,1,0,0.96,0.97,0.96,7245 d,ARI 
22,Yusei Kikuchi ,10.7,12,1,0,3.64,1.21,4,10,3,2,3,2,0,0,0.72,0.76,0.67,7015 d,HOU 
23,Pablo Lopez ,11.4,12,1,0,3.72,1.22,5,10,3,1,2,2,1,0,0.97,0.97,0.97,7289 d,MIN 
24,Shota Imanaga ,10.6,11,1,0,3.85,1.16,5,10,2,2,2,2,0,0,0.96,0.96,0.97,6979 d,CHC 
25,Framber Valdez ,11.6,11,1,0,3.31,1.30,4,10,4,1,2,2,0,0,0.97,0.97,0.98,7627 d,HOU 
26,Justin Steele ,9.6,9,1,0,3.38,1.20,4,9,3,1,2,2,0,0,0.85,0.86,0.84,8158 d,CHC 
27,Michael King ,9.9,11,1,0,3.59,1.22,4,8,3,1,2,2,0,0,0.92,0.94,0.9,8489 d,SD 
28,Nestor Cortes Jr. ,9.9,10,1,0,3.78,1.16,4,9,2,1,3,2,0,0,0.67,0.79,0.54,7375 d,NYY 
29,Cristopher Sanchez ,10.8,10,1,0,3.66,1.21,4,10,3,1,2,2,0,0,0.68,0.82,0.55,39312 ,PHI 
30,Mason Miller ,3.5,5,0,2,2.38,0.90,1,2,1,0,4,0,0,0,0.81,0.89,0.72,45221 ,OAK 
31,Ranger Suarez ,10.8,10,1,0,3.46,1.27,4,10,3,1,2,2,0,0,0.83,0.88,0.78,7247 d,PHI 
32,Bryan Woo ,10.3,9,1,0,3.72,1.19,4,9,2,1,3,2,1,0,0.77,0.86,0.67,47011 ,SEA 
33,Bailey Ober ,10.2,11,1,0,3.92,1.19,4,9,3,2,2,2,1,0,0.89,0.91,0.88,44064 ,MIN 
34,Carlos Rodon ,10.5,12,1,0,3.94,1.22,5,9,3,2,2,2,1,0,0.85,0.9,0.81,5674 d,NYY 
35,Tanner Bibee ,9.7,10,1,0,3.70,1.22,4,9,3,1,2,2,0,0,0.9,0.93,0.87,45056 ,CLE 
36,Edwin Diaz ,3.6,5,0,2,2.56,1.02,1,3,1,0,4,0,0,0,0.87,0.94,0.8,5996 d,NYM 
37,Bryce Miller ,10.8,10,1,0,4.02,1.20,5,10,3,2,2,2,1,0,0.9,0.91,0.89,45184 ,SEA 
38,Zach Eflin ,10.6,9,1,0,3.99,1.19,5,11,2,1,2,2,1,0,0.9,0.94,0.87,6146 d,BAL 
39,Freddy Peralta ,10.4,12,1,0,3.95,1.26,5,9,4,1,2,2,1,0,0.96,0.96,0.95,7274 d,MIL 
40,Jhoan Duran ,3.7,5,0,2,2.57,1.10,1,3,1,0,4,0,0,0,0.83,0.91,0.75,8034 d,MIN 
41,Joe Musgrove ,9.8,9,1,0,3.82,1.23,4,9,2,1,2,2,0,0,0.79,0.86,0.73,5883 d,SD 
42,Nick Pivetta ,10.3,11,1,0,4.19,1.22,5,9,3,2,2,2,1,0,0.69,0.72,0.66,6590 d,BOS 
43,Yu Darvish ,9.2,9,1,0,4.13,1.17,4,8,2,1,2,2,1,0,0.67,0.72,0.63,3965 d,SD 
44,Josh Hader ,3.6,5,0,2,2.56,1.16,1,3,2,0,4,0,0,0,0.94,0.98,0.91,5047 d,HOU 
45,Raisel Iglesias ,3.7,5,0,2,2.66,1.16,1,3,1,0,4,0,0,0,0.94,0.97,0.91,5589 d,ATL 
46,Emmanuel Clase ,3.6,3,0,2,2.51,1.07,1,3,1,0,4,0,0,0,0.98,0.98,0.99,27356 ,CLE 
47,Hunter Brown ,9.8,10,1,0,3.79,1.29,4,9,4,1,2,2,1,0,0.83,0.86,0.8,44176 ,HOU 
48,Ryan Helsley ,3.7,5,0,2,2.68,1.19,1,3,2,0,4,0,0,0,0.94,0.96,0.93,7481 d,STL 
49,Devin Williams ,3.6,5,0,2,2.59,1.21,1,3,2,0,4,0,0,0,0.71,0.83,0.6,27766 ,MIL 
50,Ryan Pepiot ,10.4,11,1,0,4.06,1.28,5,9,4,1,3,2,1,0,0.55,0.7,0.4,38313 ,TB 
51,Nathan Eovaldi ,10.2,10,1,0,4.04,1.27,5,10,3,1,2,2,1,0,0.8,0.84,0.77,4423 d,TEX 
52,Brandon Pfaadt ,10.4,10,1,0,4.20,1.24,5,10,3,1,2,2,1,0,0.45,0.63,0.27,44436 ,ARI 
53,Max Scherzer ,8.2,9,0,0,3.56,1.14,3,7,2,1,1,1,0,0,0.48,0.62,0.34,3744 d,TEX 
54,Luis Gil ,9.4,11,1,0,3.93,1.32,4,7,5,1,3,1,0,0,0.81,0.86,0.77,39290 ,NYY 
55,Sean Manaea ,10.4,11,1,0,4.08,1.30,5,10,3,1,2,2,1,0,0.8,0.83,0.76,4944 d,NYM 
56,Jack Flaherty ,10.5,12,1,0,4.07,1.33,5,10,4,2,2,2,1,0,0.92,0.92,0.92,6021 d,LAD 
57,Ryan Walker ,3.9,5,0,2,3.43,1.18,1,3,1,0,4,0,0,0,0.53,0.75,0.3,45949 ,SF 
58,Chris Bassitt ,11.1,10,1,0,4.00,1.31,5,10,3,1,2,2,1,0,0.69,0.73,0.65,5554 d,TOR 
59,Clarke Schmidt ,9.2,9,1,0,3.84,1.30,4,8,3,1,3,1,0,0,0.47,0.57,0.36,7264 d,NYY 
60,Taj Bradley ,9.8,10,1,0,4.25,1.25,5,9,3,1,2,2,1,0,0.33,0.44,0.23,44442 ,TB 
61,Seth Lugo ,10.3,9,1,0,3.95,1.30,5,11,3,1,2,2,1,0,0.93,0.92,0.94,5890 d,KC 
62,Robert Suarez ,3.6,4,0,2,3.58,1.10,1,3,1,0,4,0,0,0,0.85,0.91,0.79,45030 ,SD 
63,Eduardo Rodriguez ,10.2,10,1,0,3.97,1.33,5,10,3,1,2,2,1,0,0.31,0.34,0.28,3963 d,ARI 
64,Robbie Ray ,9.6,11,1,0,4.07,1.33,4,9,3,1,2,2,1,0,0.29,0.41,0.16,5484 d,SF 
65,Tanner Houck ,9.8,9,1,0,3.71,1.36,4,9,3,1,2,2,1,0,0.69,0.72,0.66,6987 d,BOS 
66,Justin Verlander ,10.0,9,1,0,4.33,1.24,5,9,3,2,2,2,1,0,0.59,0.69,0.5,3623 d,HOU 
67,Jameson Taillon ,10.4,9,1,0,4.26,1.27,5,10,3,2,2,2,1,0,0.35,0.48,0.22,4657 d,CHC 
68,MacKenzie Gore ,9.5,10,1,0,3.93,1.36,4,9,4,1,2,2,1,0,0.33,0.45,0.21,7146 d,WSH 
69,Michael Wacha ,9.5,8,1,0,4.02,1.30,4,9,3,1,2,2,1,0,0.59,0.76,0.41,4584 d,KC 
70,Kutter Crawford ,10.0,10,1,0,4.50,1.26,5,10,3,2,2,2,1,0,0.62,0.67,0.58,9957 d,BOS 
71,Kenley Jansen ,3.1,4,0,2,3.31,1.25,1,3,1,0,3,0,0,0,0.76,0.86,0.65,3630 d,BOS 
72,Kirby Yates ,3.7,5,0,2,3.90,1.24,2,3,2,0,4,0,0,0,0.72,0.86,0.59,5217 d,TEX 
73,Merrill Kelly ,10.9,10,1,0,4.26,1.32,5,11,4,2,2,2,1,0,0.61,0.61,0.6,8374 d,ARI 
74,Andres Munoz ,3.7,5,0,1,2.54,1.23,1,3,2,0,4,0,0,0,0.83,0.9,0.75,24281 ,SEA 
75,Chad Green ,3.7,4,0,2,4.05,1.19,2,3,1,1,4,0,0,0,0.27,0.45,0.09,6177 d,TOR 
76,Mitch Keller ,11.4,10,1,0,4.17,1.35,5,11,4,1,2,2,1,0,0.82,0.82,0.83,6477 d,PIT 
77,Charlie Morton ,10.8,12,1,0,4.13,1.40,5,10,4,1,2,2,1,0,0.69,0.7,0.68,3181 d,ATL 
78,Brayan Bello ,10.7,10,1,0,4.07,1.38,5,11,4,1,2,2,1,0,0.41,0.56,0.27,44932 ,BOS 
79,Lucas Erceg ,3.9,4,0,2,3.91,1.28,2,3,2,0,4,0,0,0,0.29,0.48,0.11,6932 d,KC 
80,Cody Bradford ,7.8,7,1,0,4.31,1.25,4,8,2,1,3,1,0,0,0.34,0.41,0.28,45173 ,TEX 
