VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Ronald Acuna Jr. ,312,64,17,48,25,0.297,0.388,93,19,1,41,70,0.53,0.918,0.99,0.99,1.0,6966,ATL 
2,Fernando Tatis Jr. ,318,61,22,57,17,0.287,0.365,91,19,1,36,79,0.562,0.926,0.99,0.99,1.0,6853,SD 
3,Freddie Freeman ,318,59,14,53,7,0.312,0.404,99,22,1,42,56,0.521,0.926,0.99,0.99,1.0,3365,LAD 
4,Jose Ramirez ,315,52,16,57,12,0.285,0.376,90,21,3,37,41,0.523,0.899,0.99,0.99,1.0,5288,CLE 
5,Julio Rodriguez ,324,53,16,48,17,0.27,0.336,88,17,2,28,89,0.481,0.818,0.99,0.99,0.99,43685,SEA 
6,Kyle Tucker ,308,48,15,54,14,0.282,0.357,87,19,1,34,52,0.502,0.859,0.99,0.99,1.0,6006,HOU 
7,Mookie Betts ,315,61,17,49,8,0.274,0.36,86,19,2,40,60,0.512,0.872,0.99,0.99,1.0,4921,LAD 
8,Bo Bichette ,325,50,14,49,8,0.297,0.34,97,19,1,20,66,0.491,0.831,0.99,0.99,1.0,6808,TOR 
9,Paul Goldschmidt ,316,55,16,53,5,0.286,0.374,90,19,0,42,77,0.505,0.879,0.99,0.99,1.0,4403,STL 
10,Rafael Devers ,322,51,19,59,2,0.277,0.348,89,20,1,29,70,0.522,0.87,0.99,0.99,1.0,5175,BOS 
11,Juan Soto ,284,57,16,49,6,0.281,0.439,80,16,1,75,58,0.518,0.957,0.99,0.99,1.0,6906,SD 
12,Trea Turner ,333,52,11,42,17,0.281,0.334,94,18,2,25,70,0.449,0.783,0.98,0.99,0.98,5828,PHI 
13,Pete Alonso ,305,50,22,62,2,0.259,0.352,79,13,1,35,70,0.528,0.88,0.99,0.99,1.0,6960,NYM 
14,Vladimir Guerrero Jr. ,301,48,17,53,3,0.29,0.367,87,17,0,33,52,0.515,0.882,0.99,0.99,1.0,6050,TOR 
15,Bobby Witt Jr. ,316,48,13,44,20,0.265,0.313,84,17,3,20,71,0.464,0.778,0.98,0.99,0.98,6810,KC 
16,Mike Trout ,296,55,21,53,1,0.268,0.377,79,16,1,44,94,0.547,0.924,0.99,0.99,1.0,3785,LAA 
17,Corey Seager ,298,49,16,52,1,0.295,0.371,88,20,1,32,55,0.528,0.898,0.98,0.98,0.99,4805,TEX 
18,Bryce Harper ,280,50,14,47,8,0.289,0.398,81,19,1,45,71,0.514,0.912,0.95,0.95,0.94,4293,PHI 
19,Matt Olson ,314,54,21,58,1,0.256,0.357,80,17,1,45,89,0.513,0.87,0.99,0.99,0.99,5718,ATL 
20,Austin Riley ,324,51,18,54,1,0.276,0.347,89,18,1,30,87,0.503,0.85,0.98,0.99,0.96,6022,ATL 
21,Randy Arozarena ,293,47,13,47,15,0.271,0.354,79,16,1,31,79,0.464,0.818,0.99,0.99,0.99,6962,TB 
22,Luis Robert Jr. ,297,47,15,46,8,0.278,0.332,83,17,1,18,77,0.497,0.829,0.95,0.98,0.93,6935,CWS 
23,Corbin Carroll ,288,48,13,43,15,0.268,0.349,77,16,4,31,77,0.483,0.832,0.98,0.98,0.98,23993,ARI 
24,Manny Machado ,312,48,16,52,5,0.27,0.343,84,16,1,31,66,0.476,0.819,0.98,0.98,0.97,3778,SD 
25,Marcus Semien ,328,54,14,45,10,0.262,0.328,86,19,2,32,63,0.456,0.783,0.99,0.99,1.0,4544,TEX 
26,Nolan Arenado ,323,45,16,56,2,0.271,0.337,88,17,1,29,53,0.483,0.819,0.99,0.99,0.99,4350,STL 
27,Ozzie Albies ,314,48,14,49,7,0.272,0.326,85,18,2,23,57,0.481,0.807,0.99,0.99,0.99,5980,ATL 
28,Wander Franco ,297,45,8,39,13,0.29,0.351,86,20,3,26,39,0.457,0.808,0.99,0.98,1.0,7147,TB 
29,Francisco Lindor ,324,50,15,51,9,0.25,0.327,81,17,1,33,71,0.445,0.772,0.98,0.98,0.98,4569,NYM 
30,Adolis Garcia ,320,49,16,52,10,0.244,0.302,78,16,1,24,97,0.453,0.755,0.97,0.98,0.97,6901,TEX 
31,Christian Walker ,312,46,17,52,2,0.262,0.338,82,17,1,33,69,0.482,0.82,0.91,0.91,0.91,4905,ARI 
32,Michael Harris II ,292,45,11,41,13,0.271,0.323,79,17,2,20,71,0.451,0.774,0.85,0.92,0.79,43924,ATL 
33,Aaron Judge ,191,40,17,41,4,0.288,0.404,55,10,0,33,60,0.604,1.008,0.99,0.99,1.0,4955,NYY 
34,Cedric Mullins II ,285,44,10,37,18,0.263,0.332,75,15,2,27,59,0.44,0.772,0.98,0.98,0.97,7400,BAL 
35,Bryan Reynolds ,295,45,12,44,5,0.28,0.36,83,17,2,32,69,0.479,0.839,0.97,0.97,0.98,6818,PIT 
36,Jose Altuve ,285,50,12,37,7,0.276,0.354,79,17,0,32,49,0.467,0.821,0.95,0.94,0.95,4334,HOU 
37,George Springer ,287,47,14,41,8,0.262,0.337,75,13,1,30,57,0.46,0.797,0.97,0.97,0.97,4614,TOR 
38,Christian Yelich ,291,50,10,37,13,0.26,0.365,76,15,1,44,79,0.421,0.787,0.91,0.94,0.88,4596,MIL 
39,Gleyber Torres ,294,44,13,41,8,0.267,0.335,79,14,1,29,60,0.453,0.788,0.92,0.92,0.91,5133,NYY 
40,Kyle Schwarber ,286,50,21,51,3,0.228,0.344,65,11,1,47,95,0.494,0.838,0.96,0.97,0.95,5686,PHI 
41,Teoscar Hernandez ,311,43,16,48,6,0.254,0.309,79,15,1,22,98,0.463,0.772,0.75,0.92,0.59,4846,SEA 
42,Eloy Jimenez ,285,40,16,49,0,0.274,0.335,78,14,0,24,72,0.491,0.826,0.75,0.86,0.64,5141,CWS 
