VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,269,54,20,52,11,0.287,0.392,77,15,2,40,70,0.581,0.973,1.0,0.0,1.0,7354 d,LAD 
2,Aaron Judge ,263,53,23,59,4,0.278,0.402,73,13,0,48,82,0.597,0.999,0.99,0.99,1.0,4955 d,NYY 
3,Bobby Witt Jr. ,292,49,13,44,20,0.287,0.339,84,17,4,20,56,0.509,0.848,0.99,0.99,1.0,6810 d,KC 
4,Jose Ramirez ,294,48,15,51,13,0.276,0.359,81,18,2,31,40,0.509,0.868,0.99,0.99,1.0,5288 d,CLE 
5,Juan Soto ,254,52,17,48,5,0.282,0.424,72,12,1,59,51,0.544,0.968,0.99,0.99,1.0,6906 d,NYY 
6,Yordan Alvarez ,259,47,18,52,1,0.296,0.395,76,16,1,36,55,0.575,0.97,0.99,0.99,1.0,6461 d,HOU 
7,Freddie Freeman ,278,48,12,45,6,0.299,0.395,83,18,1,36,50,0.502,0.897,0.99,0.99,1.0,3365 d,LAD 
8,Gunnar Henderson ,288,52,16,45,8,0.267,0.352,77,15,3,35,79,0.508,0.86,0.99,0.99,1.0,23372 ,BAL 
9,Rafael Devers ,284,46,17,52,2,0.278,0.363,79,17,1,31,64,0.526,0.888,0.99,0.99,0.99,5175 d,BOS 
10,Vladimir Guerrero Jr. ,287,44,15,48,3,0.284,0.364,81,16,0,33,49,0.495,0.859,0.99,0.99,0.99,6050 d,TOR 
11,Julio Rodriguez ,286,43,12,40,16,0.269,0.333,77,14,1,22,76,0.455,0.788,0.97,0.99,0.96,43685 ,SEA 
12,Elly De La Cruz ,275,45,11,38,24,0.248,0.321,68,14,3,27,95,0.447,0.768,0.99,0.99,0.99,44884 ,CIN 
13,Kyle Tucker ,244,43,14,43,10,0.275,0.367,67,14,1,34,43,0.521,0.887,0.99,0.99,1.0,6006 d,HOU 
14,Austin Riley ,291,46,16,48,1,0.275,0.347,80,16,1,27,76,0.505,0.852,0.97,0.99,0.94,6022 d,ATL 
15,Trea Turner ,285,44,9,37,14,0.284,0.336,81,17,2,20,59,0.454,0.79,0.99,0.99,0.99,5828 d,PHI 
16,Francisco Lindor ,299,47,13,42,12,0.253,0.327,76,16,1,29,62,0.446,0.773,0.98,0.99,0.98,4569 d,NYM 
17,Pete Alonso ,290,45,19,53,2,0.247,0.341,71,13,1,33,69,0.495,0.836,0.98,0.99,0.98,6960 d,NYM 
18,Matt Olson ,284,46,17,51,0,0.258,0.358,73,15,1,39,76,0.501,0.858,0.99,0.99,1.0,5718 d,ATL 
19,Corbin Carroll ,271,45,8,34,19,0.261,0.342,71,14,5,30,60,0.435,0.777,0.96,0.97,0.95,23993 ,ARI 
20,Marcell Ozuna ,281,42,17,49,0,0.262,0.336,74,14,0,30,72,0.494,0.83,0.98,0.98,0.98,4726 d,ATL 
21,Jose Altuve ,281,46,11,37,8,0.273,0.343,77,15,1,27,53,0.454,0.797,0.99,0.99,1.0,4334 d,HOU 
22,Josh Naylor ,273,38,14,47,4,0.27,0.343,74,16,0,24,48,0.48,0.823,0.95,0.95,0.94,6054 d,CLE 
23,Luis Robert Jr. ,267,39,15,42,9,0.26,0.317,69,15,1,18,78,0.486,0.803,0.87,0.95,0.8,6935 d,CWS 
24,CJ Abrams ,283,42,9,34,18,0.26,0.315,74,15,3,17,57,0.432,0.747,0.95,0.98,0.92,19879 ,WSH 
25,Bryce Harper ,221,39,13,40,5,0.284,0.398,63,14,1,37,56,0.525,0.923,0.99,0.99,1.0,4293 d,PHI 
26,Ozzie Albies ,293,44,11,41,6,0.269,0.326,79,18,2,22,52,0.457,0.783,0.98,0.99,0.98,5980 d,ATL 
27,Ketel Marte ,282,45,11,41,3,0.278,0.354,78,17,3,30,55,0.479,0.833,0.99,0.98,0.99,5179 d,ARI 
28,Christian Yelich ,261,42,9,35,13,0.269,0.369,70,13,1,38,66,0.43,0.799,0.97,0.98,0.96,4596 d,MIL 
