VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Mookie Betts ,280,58,17,44,7,0.273,0.36,77,17,1,34,49,0.523,0.882,0.99,0.99,1.0,4921,LAD 
2,Trea Turner ,256,39,10,44,12,0.301,0.353,77,15,2,19,48,0.486,0.839,0.99,0.99,1.0,5828,LAD 
3,Jose Ramirez ,234,38,13,47,10,0.28,0.37,66,19,2,30,38,0.552,0.922,0.99,0.99,1.0,5288,CLE 
4,Aaron Judge ,221,44,19,43,4,0.276,0.364,61,10,0,30,67,0.578,0.942,0.99,0.99,1.0,4955,NYY 
5,Ronald Acuna Jr. ,217,43,13,31,14,0.276,0.382,60,11,1,31,63,0.505,0.887,0.99,0.99,1.0,6966,ATL 
6,Freddie Freeman ,247,43,10,41,4,0.311,0.407,77,19,1,32,47,0.524,0.931,0.99,0.99,1.0,3365,LAD 
7,Rafael Devers ,235,41,14,39,2,0.309,0.375,73,18,1,19,54,0.573,0.948,0.99,0.99,1.0,5175,BOS 
8,Paul Goldschmidt ,228,40,12,42,3,0.309,0.393,70,16,0,30,56,0.547,0.94,0.99,0.99,1.0,4403,STL 
9,Yordan Alvarez ,200,39,17,43,0,0.294,0.388,59,10,1,28,55,0.605,0.993,0.99,0.99,1.0,6461,HOU 
10,Pete Alonso ,233,36,17,50,1,0.265,0.352,62,10,0,25,60,0.53,0.882,0.99,0.99,1.0,6960,NYM 
11,Manny Machado ,223,38,12,38,5,0.294,0.375,66,13,1,26,41,0.516,0.891,0.99,0.99,1.0,3778,SD 
12,Mike Trout ,204,41,17,39,2,0.27,0.401,55,12,1,35,57,0.584,0.985,0.99,0.99,1.0,3785,LAA 
13,Luis Robert ,222,35,10,37,7,0.292,0.336,65,11,1,12,56,0.484,0.82,0.99,0.99,0.99,6935,CWS 
14,Kyle Tucker ,211,31,12,41,9,0.267,0.356,56,11,1,27,43,0.501,0.857,0.99,0.99,1.0,6006,HOU 
15,Vladimir Guerrero Jr. ,233,37,15,42,0,0.278,0.363,65,11,0,28,41,0.522,0.885,0.99,0.99,1.0,6050,TOR 
16,Austin Riley ,232,35,15,39,1,0.277,0.345,64,13,1,19,66,0.54,0.885,0.99,0.99,1.0,6022,ATL 
17,C.J. Cron ,221,34,13,43,0,0.284,0.351,63,13,1,18,54,0.53,0.881,0.97,0.96,0.97,4688,COL 
18,Juan Soto ,206,41,13,33,4,0.269,0.437,55,12,0,52,39,0.524,0.961,0.99,0.99,1.0,6906,WSH 
19,Kyle Schwarber ,221,41,18,39,2,0.225,0.337,50,9,0,35,71,0.512,0.849,0.98,0.97,0.99,5686,PHI 
20,Dansby Swanson ,231,36,10,34,7,0.277,0.34,64,12,1,20,63,0.465,0.805,0.96,0.96,0.97,5965,ATL 
21,Francisco Lindor ,243,37,11,42,6,0.249,0.327,60,10,2,24,47,0.441,0.769,0.99,0.99,1.0,4569,NYM 
22,Bo Bichette ,252,36,10,35,6,0.27,0.318,68,14,0,17,52,0.451,0.77,0.99,0.99,1.0,6808,TOR 
23,Trevor Story ,220,35,11,38,8,0.236,0.307,52,13,1,21,62,0.444,0.751,0.97,0.98,0.97,4747,BOS 
24,Starling Marte ,218,35,7,28,10,0.282,0.34,61,12,2,13,45,0.444,0.784,0.99,0.99,0.99,4377,NYM 
25,George Springer ,213,38,13,31,5,0.253,0.338,54,10,1,24,51,0.49,0.827,0.99,0.99,1.0,4614,TOR 
26,Marcus Semien ,251,37,10,32,9,0.247,0.311,62,12,1,23,53,0.424,0.735,0.98,0.98,0.99,4544,TEX 
27,Nolan Arenado ,226,30,12,39,1,0.282,0.354,64,13,1,22,37,0.509,0.862,0.99,0.99,1.0,4350,STL 
28,Corey Seager ,233,35,13,36,2,0.262,0.34,61,10,0,25,44,0.482,0.822,0.99,0.98,0.99,4805,TEX 
29,Julio Rodriguez ,209,31,9,28,10,0.274,0.337,57,11,1,17,52,0.464,0.801,0.95,0.94,0.95,43685,SEA 
30,Xander Bogaerts ,225,37,7,30,3,0.303,0.38,68,16,0,25,47,0.469,0.85,0.99,0.99,1.0,4347,BOS 
31,Cedric Mullins II ,246,35,7,26,12,0.26,0.324,64,15,1,20,51,0.411,0.735,0.98,0.97,0.99,7400,BAL 
32,Bobby Witt Jr. ,228,32,9,31,10,0.253,0.304,58,12,3,15,57,0.451,0.754,0.96,0.96,0.96,6810,KC 
33,Jose Altuve ,210,37,11,27,4,0.276,0.361,58,12,0,24,35,0.498,0.858,0.99,0.98,1.0,4334,HOU 
34,Adolis Garcia ,233,33,11,35,8,0.235,0.28,55,11,2,13,78,0.44,0.72,0.85,0.88,0.82,6901,TEX 
35,Brandon Lowe ,223,37,13,35,3,0.239,0.328,53,11,1,26,70,0.48,0.808,0.87,0.91,0.82,7236,TB 
36,Byron Buxton ,193,34,14,31,4,0.242,0.305,47,10,2,14,52,0.534,0.839,0.98,0.98,0.99,4672,MIN 
37,Jose Abreu ,233,35,9,35,0,0.288,0.367,67,15,0,25,59,0.475,0.843,0.98,0.98,0.98,4594,CWS 
38,Tim Anderson ,220,34,6,22,8,0.299,0.338,66,11,0,10,49,0.435,0.773,0.98,0.98,0.97,4956,CWS 
39,Teoscar Hernandez ,207,29,11,35,4,0.265,0.322,55,12,1,16,61,0.487,0.809,0.95,0.97,0.93,4846,TOR 
40,Matt Olson ,231,32,13,39,0,0.255,0.356,59,19,0,32,55,0.502,0.857,0.99,0.99,1.0,5718,ATL 
41,Randy Arozarena ,227,31,8,29,11,0.248,0.32,56,13,1,18,67,0.425,0.746,0.95,0.97,0.92,6962,TB 
42,Jazz Chisholm Jr. ,191,31,10,30,9,0.243,0.31,46,8,3,17,61,0.467,0.777,0.93,0.93,0.94,8449,MIA 
43,Josh Bell ,219,31,10,35,0,0.288,0.375,63,12,1,27,48,0.489,0.863,0.97,0.95,0.99,4664,WSH 
44,Anthony Rizzo ,200,33,13,36,3,0.237,0.345,47,9,1,25,37,0.487,0.832,0.97,0.95,0.99,4307,NYY 
45,Christian Yelich ,215,38,7,26,8,0.256,0.362,55,9,2,32,59,0.416,0.777,0.97,0.96,0.97,4596,MIL 
46,J.D. Martinez ,221,35,9,31,0,0.292,0.366,64,18,0,23,58,0.492,0.858,0.99,0.98,0.99,4339,BOS 
47,Mitch Haniger ,226,34,13,36,1,0.243,0.318,55,10,1,21,63,0.465,0.783,0.68,0.71,0.64,6481,SEA 
48,Giancarlo Stanton ,194,28,15,39,0,0.243,0.33,47,6,0,24,61,0.506,0.835,0.98,0.98,0.99,3783,NYY 
49,Rhys Hoskins ,222,34,13,33,1,0.246,0.344,55,12,1,32,62,0.49,0.834,0.92,0.91,0.93,6744,PHI 
50,Tommy Edman ,230,36,5,22,11,0.26,0.318,60,11,2,18,38,0.385,0.704,0.97,0.95,0.99,7752,STL 
51,Ryan Mountcastle ,219,29,11,33,2,0.266,0.311,58,13,0,14,61,0.475,0.786,0.88,0.88,0.88,7239,BAL 
52,Kris Bryant ,195,34,9,28,2,0.278,0.365,54,12,1,23,48,0.488,0.853,0.96,0.96,0.97,4934,COL 
53,Charlie Blackmon ,218,32,9,32,1,0.273,0.332,60,11,2,17,41,0.461,0.793,0.9,0.85,0.95,4418,COL 
54,Jorge Polanco ,209,31,10,33,3,0.253,0.334,53,10,1,26,41,0.444,0.779,0.95,0.94,0.96,5354,MIN 
55,Fernando Tatis Jr. ,126,26,10,25,6,0.286,0.376,36,7,0,16,37,0.596,0.972,0.97,0.96,0.98,6853,SD 
56,Brandon Drury ,219,34,10,33,1,0.256,0.311,56,12,1,17,57,0.45,0.761,0.92,0.9,0.94,5607,CIN 
57,Shohei Ohtani ,226,38,15,40,8,0.255,0.352,58,11,2,32,74,0.511,0.863,0.5,0.0,1.0,7354,LAA 
58,Whit Merrifield ,244,33,4,26,11,0.251,0.302,61,13,1,18,39,0.365,0.667,0.95,0.95,0.94,6338,KC 
59,Will Smith ,188,28,11,34,1,0.26,0.361,49,9,0,25,46,0.485,0.846,0.99,0.98,1.0,7671,LAD 
60,Tyler O'Neill ,183,28,10,31,5,0.248,0.31,45,8,1,16,62,0.457,0.767,0.76,0.86,0.66,5050,STL 
61,Willy Adames ,203,32,12,33,2,0.234,0.308,47,11,0,21,62,0.461,0.769,0.88,0.87,0.88,5988,MIL 
