VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,167,34,13,33,8,0.285,0.39,48,9,2,25,45,0.584,0.975,1.0,0.0,1.0,7354 d,LAD 
2,Bobby Witt Jr. ,175,31,8,27,11,0.298,0.35,52,10,2,12,32,0.531,0.881,0.99,0.99,1.0,6810 d,KC 
3,Aaron Judge ,157,32,14,36,2,0.283,0.415,45,7,0,31,49,0.609,1.024,0.99,0.99,1.0,4955 d,NYY 
4,Jose Ramirez ,177,29,10,31,9,0.279,0.361,49,11,1,18,24,0.519,0.88,0.99,0.99,1.0,5288 d,CLE 
5,Yordan Alvarez ,156,28,11,31,1,0.3,0.402,47,10,1,22,32,0.585,0.986,0.99,0.99,1.0,6461 d,HOU 
6,Juan Soto ,155,32,11,29,3,0.283,0.423,44,8,1,36,31,0.55,0.973,0.99,0.99,1.0,6906 d,NYY 
7,Elly De La Cruz ,170,28,7,23,16,0.253,0.326,43,9,2,17,58,0.459,0.785,0.99,0.99,0.99,44884 ,CIN 
8,Rafael Devers ,175,29,11,32,1,0.281,0.368,49,11,1,20,41,0.534,0.903,0.99,0.99,0.99,5175 d,BOS 
9,Trea Turner ,179,28,7,24,8,0.285,0.336,51,10,1,13,38,0.466,0.802,0.99,0.99,0.99,5828 d,PHI 
10,Freddie Freeman ,165,29,7,27,3,0.299,0.397,49,11,1,22,30,0.506,0.903,0.99,0.99,1.0,3365 d,LAD 
11,Bryce Harper ,160,28,9,29,4,0.277,0.39,44,10,0,26,40,0.514,0.904,0.99,0.99,1.0,4293 d,PHI 
12,Vladimir Guerrero Jr. ,169,27,9,29,1,0.292,0.375,49,10,0,20,28,0.517,0.892,0.99,0.99,0.99,6050 d,TOR 
13,Austin Riley ,176,29,10,29,0,0.279,0.351,49,10,1,17,47,0.52,0.87,0.96,0.98,0.94,6022 d,ATL 
14,Gunnar Henderson ,169,30,9,27,4,0.268,0.352,45,9,2,20,45,0.5,0.851,0.99,0.99,1.0,23372 ,BAL 
15,Corey Seager ,156,26,9,27,1,0.288,0.375,45,9,0,18,29,0.53,0.906,0.99,0.99,0.99,4805 d,TEX 
