VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Ronald Acuna Jr. ,176,38,10,28,16,0.313,0.4,55,11,1,23,36,0.561,0.962,0.99,0.99,1.0,6966,ATL 
2,Freddie Freeman ,176,34,8,30,4,0.321,0.407,56,13,1,22,32,0.546,0.953,0.99,0.99,1.0,3365,LAD 
3,Fernando Tatis Jr. ,173,31,11,30,9,0.28,0.352,48,10,1,17,43,0.536,0.887,0.99,0.99,1.0,6853,SD 
4,Shohei Ohtani ,157,30,12,29,6,0.285,0.392,45,8,2,23,45,0.596,0.987,0.5,0.0,1.0,7354,LAA 
5,Mookie Betts ,176,35,11,30,4,0.282,0.37,50,11,1,23,33,0.544,0.913,0.99,0.99,1.0,4921,LAD 
6,Kyle Tucker ,166,28,9,31,8,0.289,0.371,48,11,1,20,28,0.525,0.896,0.99,0.99,1.0,6006,HOU 
7,Aaron Judge ,147,30,13,31,3,0.286,0.406,42,7,0,26,46,0.599,1.005,0.99,0.99,1.0,4955,NYY 
8,Jose Ramirez ,170,28,9,30,7,0.279,0.37,47,11,1,20,23,0.509,0.88,0.99,0.99,1.0,5288,CLE 
9,Julio Rodriguez ,176,29,9,26,9,0.274,0.341,48,9,1,15,48,0.483,0.824,0.99,0.99,0.99,43685,SEA 
10,Matt Olson ,174,32,13,35,0,0.265,0.369,46,9,0,25,48,0.548,0.917,0.99,0.99,1.0,5718,ATL 
11,Yordan Alvarez ,148,28,11,32,0,0.295,0.396,44,9,0,22,36,0.585,0.981,0.99,0.99,1.0,6461,HOU 
12,Austin Riley ,181,30,11,32,1,0.281,0.35,51,10,1,16,48,0.525,0.876,0.98,0.99,0.98,6022,ATL 
13,Luis Robert Jr. ,163,27,10,27,6,0.281,0.335,46,10,1,10,43,0.524,0.859,0.98,0.99,0.97,6935,CWS 
14,Rafael Devers ,174,28,10,32,1,0.279,0.353,49,11,0,17,37,0.528,0.881,0.99,0.99,1.0,5175,BOS 
15,Corey Seager ,164,27,9,29,1,0.295,0.371,49,11,0,18,31,0.535,0.906,0.98,0.98,0.99,4805,TEX 
16,Juan Soto ,153,30,9,28,3,0.28,0.435,43,9,0,39,33,0.525,0.96,0.99,0.99,1.0,6906,SD 
17,Pete Alonso ,166,27,13,34,1,0.257,0.349,43,7,1,19,39,0.532,0.882,0.99,0.99,0.99,6960,NYM 
18,Bobby Witt Jr. ,167,25,7,24,11,0.271,0.319,45,9,2,10,37,0.481,0.8,0.99,0.99,0.98,6810,KC 
19,Vladimir Guerrero Jr. ,161,26,9,29,2,0.285,0.366,46,9,0,18,28,0.511,0.877,0.99,0.99,1.0,6050,TOR 
20,Corbin Carroll ,158,27,7,23,10,0.263,0.344,42,9,2,17,42,0.471,0.815,0.99,0.99,0.99,23993,ARI 
21,Paul Goldschmidt ,167,28,8,27,3,0.279,0.368,47,9,0,22,42,0.487,0.855,0.99,0.99,1.0,4403,STL 
22,Michael Harris II ,166,26,6,23,7,0.28,0.331,47,10,1,11,38,0.461,0.793,0.9,0.95,0.86,43924,ATL 
23,Ozzie Albies ,175,28,8,28,4,0.269,0.326,47,10,1,13,32,0.481,0.807,0.99,0.99,1.0,5980,ATL 
24,Trea Turner ,170,26,6,21,9,0.275,0.327,47,9,1,12,38,0.442,0.769,0.98,0.99,0.96,5828,PHI 
25,Manny Machado ,172,27,9,30,2,0.268,0.343,46,8,0,18,36,0.48,0.823,0.99,0.99,0.98,3778,SD 
26,Jose Altuve ,160,29,7,21,5,0.279,0.359,45,9,0,19,28,0.472,0.831,0.94,0.94,0.95,4334,HOU 
27,Wander Franco ,166,25,5,22,7,0.286,0.35,48,10,2,15,23,0.463,0.813,0.99,0.98,1.0,7147,TB 
28,Randy Arozarena ,158,25,7,24,8,0.264,0.349,42,8,1,17,44,0.454,0.803,0.98,0.98,0.98,6962,TB 
29,Nolan Arenado ,171,24,9,30,1,0.276,0.341,47,9,1,15,28,0.501,0.842,0.99,0.99,0.99,4350,STL 
30,Francisco Lindor ,173,27,8,27,6,0.255,0.335,44,9,1,19,39,0.46,0.795,0.99,0.99,0.99,4569,NYM 
31,Bryce Harper ,149,25,7,24,4,0.282,0.389,42,10,0,23,39,0.489,0.878,0.93,0.95,0.92,4293,PHI 
32,Marcus Semien ,174,29,7,23,5,0.262,0.33,46,10,1,17,31,0.454,0.785,0.99,0.99,1.0,4544,TEX 
33,Christian Yelich ,154,27,6,20,7,0.271,0.371,42,8,1,22,40,0.447,0.817,0.96,0.97,0.95,4596,MIL 
34,Christian Walker ,168,25,9,29,2,0.262,0.343,44,10,0,18,38,0.489,0.832,0.92,0.92,0.92,4905,ARI 
35,Bryan Reynolds ,167,26,7,25,3,0.276,0.356,46,9,1,18,39,0.47,0.826,0.95,0.95,0.95,6818,PIT 
36,Adolis Garcia ,166,26,9,28,4,0.248,0.312,41,8,1,14,51,0.479,0.791,0.98,0.99,0.97,6901,TEX 
37,Cody Bellinger ,156,25,7,23,6,0.26,0.33,41,8,1,15,37,0.458,0.788,0.94,0.94,0.94,6045,CHC 
