VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,348,67,24,67,14,0.284,0.389,99,20,3,51,92,0.568,0.957,1.0,0.0,1.0,7354 d,LAD 
2,Bobby Witt Jr. ,380,65,17,57,27,0.286,0.339,109,22,5,27,73,0.506,0.845,0.99,0.99,1.0,6810 d,KC 
3,Aaron Judge ,339,67,29,73,5,0.273,0.399,93,16,0,63,108,0.585,0.984,0.99,0.99,1.0,4955 d,NYY 
4,Kyle Tucker ,362,65,21,64,16,0.276,0.369,100,21,2,50,63,0.524,0.892,0.99,0.99,1.0,6006 d,HOU 
5,Juan Soto ,338,68,23,64,7,0.285,0.421,96,17,2,75,68,0.55,0.971,0.99,0.99,1.0,6906 d,NYY 
6,Mookie Betts ,361,69,18,57,10,0.286,0.381,104,22,2,52,58,0.514,0.896,0.99,0.99,1.0,4921 d,LAD 
7,Fernando Tatis Jr. ,364,63,20,59,16,0.269,0.344,98,20,2,39,89,0.501,0.844,0.99,0.99,1.0,6853 d,SD 
8,Jose Ramirez ,369,59,18,63,16,0.274,0.36,101,23,2,40,48,0.498,0.858,0.99,0.99,1.0,5288 d,CLE 
9,Freddie Freeman ,360,62,15,58,8,0.299,0.395,108,24,2,47,66,0.499,0.894,0.99,0.99,1.0,3365 d,LAD 
10,Yordan Alvarez ,323,58,22,64,2,0.293,0.394,95,19,1,45,70,0.566,0.96,0.99,0.99,1.0,6461 d,HOU 
11,Julio Rodriguez ,375,57,16,53,21,0.273,0.335,103,20,2,29,99,0.464,0.8,0.98,0.99,0.97,43685 ,SEA 
12,Gunnar Henderson ,380,67,21,59,9,0.262,0.346,99,18,5,45,105,0.498,0.843,0.99,0.99,1.0,23372 ,BAL 
13,Rafael Devers ,360,57,21,64,3,0.277,0.363,100,22,1,39,80,0.519,0.881,0.99,0.99,0.99,5175 d,BOS 
