VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Mookie Betts ,280,58,17,44,7,0.271,0.357,76,16,1,34,49,0.517,0.874,0.99,0.99,1.0,4921,LAD 
2,Aaron Judge ,211,43,19,42,4,0.28,0.368,59,9,0,29,64,0.588,0.956,0.99,0.99,1.0,4955,NYY 
3,Trea Turner ,239,37,10,41,11,0.302,0.355,72,14,1,18,45,0.495,0.849,0.99,0.99,1.0,5828,LAD 
4,Jose Ramirez ,218,36,13,46,9,0.282,0.371,61,18,2,27,36,0.562,0.933,0.99,0.99,1.0,5288,CLE 
5,Ronald Acuna Jr. ,207,40,12,29,14,0.273,0.379,57,10,0,29,60,0.497,0.876,0.99,0.99,1.0,6966,ATL 
6,Paul Goldschmidt ,221,40,12,41,3,0.309,0.394,68,16,0,30,54,0.55,0.945,0.99,0.99,1.0,4403,STL 
7,Freddie Freeman ,230,40,10,39,4,0.313,0.406,72,18,1,30,44,0.529,0.935,0.99,0.99,1.0,3365,LAD 
8,Rafael Devers ,220,39,14,37,2,0.308,0.374,68,16,1,18,51,0.578,0.952,0.99,0.99,1.0,5175,BOS 
9,Pete Alonso ,224,34,16,48,1,0.263,0.349,59,10,0,24,57,0.524,0.873,0.99,0.99,1.0,6960,NYM 
10,Yordan Alvarez ,185,36,15,40,0,0.294,0.388,54,9,1,26,51,0.605,0.993,0.99,0.99,1.0,6461,HOU 
11,Luis Robert ,213,33,10,36,7,0.292,0.337,62,11,1,11,54,0.484,0.821,0.99,0.99,0.98,6935,CWS 
12,Mike Trout ,187,38,15,35,2,0.27,0.401,51,11,1,32,52,0.584,0.985,0.99,0.99,1.0,3785,LAA 
13,Manny Machado ,210,36,11,35,4,0.292,0.373,61,12,1,24,39,0.509,0.882,0.99,0.99,1.0,3778,SD 
14,Austin Riley ,222,34,15,38,1,0.278,0.346,62,13,1,18,63,0.548,0.894,0.99,0.99,1.0,6022,ATL 
15,Vladimir Guerrero Jr. ,223,36,14,39,0,0.282,0.365,63,11,0,26,39,0.521,0.886,0.99,0.99,1.0,6050,TOR 
16,Kyle Tucker ,197,29,12,38,8,0.265,0.352,52,10,1,25,40,0.499,0.851,0.99,0.99,1.0,6006,HOU 
17,Juan Soto ,196,39,13,31,4,0.269,0.437,53,11,0,50,38,0.524,0.962,0.99,0.99,1.0,6906,WSH 
18,Francisco Lindor ,232,35,11,40,6,0.251,0.331,58,9,2,24,45,0.439,0.771,0.99,0.99,1.0,4569,NYM 
19,Dansby Swanson ,221,35,9,32,7,0.279,0.342,62,12,1,19,60,0.465,0.807,0.96,0.96,0.97,5965,ATL 
20,C.J. Cron ,207,32,12,40,0,0.286,0.352,59,12,1,17,51,0.535,0.887,0.97,0.96,0.97,4688,COL 
21,Kyle Schwarber ,207,38,17,36,2,0.221,0.331,46,8,0,32,66,0.507,0.838,0.98,0.97,0.99,5686,PHI 
22,Starling Marte ,208,34,6,26,10,0.283,0.341,59,11,2,13,43,0.443,0.785,0.99,0.99,0.98,4377,NYM 
23,Bo Bichette ,241,34,10,33,5,0.267,0.314,64,13,0,16,50,0.443,0.757,0.99,0.99,1.0,6808,TOR 
24,Marcus Semien ,235,34,10,30,9,0.245,0.309,58,11,1,22,50,0.423,0.732,0.98,0.98,0.99,4544,TEX 
25,Corey Seager ,219,33,13,34,2,0.264,0.34,58,9,1,23,41,0.489,0.829,0.99,0.98,0.99,4805,TEX 
26,Julio Rodriguez ,196,29,9,28,9,0.275,0.339,54,10,1,16,49,0.468,0.807,0.95,0.95,0.95,43685,SEA 
27,Nolan Arenado ,218,28,12,38,1,0.281,0.351,61,13,1,21,36,0.506,0.858,0.99,0.99,1.0,4350,STL 
28,George Springer ,203,36,12,30,4,0.254,0.339,52,9,1,23,49,0.487,0.825,0.99,0.99,1.0,4614,TOR 
29,Tim Anderson ,214,34,6,22,8,0.299,0.337,64,10,0,10,48,0.436,0.773,0.98,0.98,0.97,4956,CWS 
30,Byron Buxton ,188,33,14,30,4,0.243,0.306,46,10,2,14,50,0.531,0.837,0.98,0.98,0.98,4672,MIN 
