VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Sandy Alcantara ,59.3,54,5,0,2.26,1.03,15,43,16,4,9,9,2,0,0.99,0.99,1.0,7109,MIA 
2,Justin Verlander ,47.3,50,5,0,2.39,0.96,13,34,10,6,7,7,2,0,0.99,0.98,1.0,3623,HOU 
3,Shane McClanahan ,50.2,60,4,0,2.81,1.01,16,37,12,6,9,8,2,0,0.98,0.97,1.0,7487,TB 
4,Corbin Burnes ,51.5,68,4,0,2.78,1.08,16,37,15,6,9,8,2,0,0.99,0.99,1.0,7251,MIL 
5,Gerrit Cole ,50.5,67,4,0,3.49,1.07,20,40,13,8,9,8,2,0,0.99,0.99,1.0,4656,NYY 
6,Carlos Rodon ,50.0,63,4,0,3.18,1.14,18,40,16,4,9,8,2,0,0.99,0.98,0.99,5674,SF 
7,Alek Manoah ,53.0,52,4,0,2.97,1.16,18,42,15,6,9,8,2,0,0.98,0.97,1.0,19812,TOR 
8,Aaron Nola ,55.1,60,2,0,3.35,1.03,20,45,10,6,9,8,2,0,0.99,0.99,1.0,5682,PHI 
9,Max Scherzer ,42.6,54,3,0,2.68,1.04,13,32,10,5,7,7,2,0,0.99,0.99,1.0,3744,NYM 
10,Dylan Cease ,47.8,62,4,0,2.79,1.23,15,37,20,5,9,8,2,0,0.99,0.98,1.0,6848,CWS 
11,Max Fried ,51.0,47,4,0,2.94,1.15,17,46,11,3,8,8,2,0,0.99,0.98,1.0,4729,ATL 
12,Zack Wheeler ,49.0,52,4,0,3.05,1.14,17,42,11,5,8,8,2,0,0.99,0.98,1.0,4603,PHI 
13,Julio Urias ,47.8,47,4,0,3.11,1.12,17,40,11,7,9,10,2,0,0.99,0.99,0.99,4922,LAD 
14,Tony Gonsolin ,44.2,42,5,0,3.25,1.12,16,33,15,6,10,9,0,0,0.95,0.93,0.97,8518,LAD 
15,Logan Webb ,53.3,46,4,0,3.27,1.21,19,48,14,4,9,9,2,0,0.98,0.97,0.99,8146,SF 
16,Yu Darvish ,45.8,48,4,0,3.60,1.13,18,38,11,6,7,7,2,0,0.98,0.97,0.99,3965,SD 
17,Joe Musgrove ,44.3,46,4,0,3.35,1.16,16,37,12,5,7,7,2,0,0.99,0.98,1.0,5883,SD 
18,Brandon Woodruff ,43.8,51,4,0,3.47,1.19,17,38,13,5,8,7,2,0,0.99,0.98,0.99,6813,MIL 
19,Miles Mikolas ,55.8,42,2,0,3.34,1.13,21,49,11,7,9,9,2,0,0.84,0.82,0.85,5408,STL 
20,Jacob deGrom ,31.9,45,2,0,2.52,0.96,9,22,7,3,5,5,1,0,0.98,0.97,0.99,4850,NYM 
21,Robbie Ray ,49.0,59,4,0,3.88,1.22,21,41,17,8,8,8,4,0,0.98,0.97,0.99,5484,SEA 
22,Merrill Kelly ,51.8,42,4,0,3.50,1.22,20,47,15,5,9,8,2,0,0.82,0.81,0.82,8374,ARI 
23,Shohei Ohtani ,40.3,53,3,0,3.28,1.16,15,34,12,5,7,6,3,0,0.5,0.0,1.0,7354,LAA 
24,Kevin Gausman ,46.8,55,4,0,3.52,1.27,18,48,11,5,8,8,4,0,0.98,0.98,0.99,4671,TOR 
25,Adam Wainwright ,53.5,42,4,0,3.45,1.25,21,50,14,6,9,9,4,0,0.91,0.89,0.93,4033,STL 
26,Shane Bieber ,48.3,53,2,0,3.45,1.15,19,43,12,5,8,8,2,0,0.99,0.98,0.99,7178,CLE 
27,Framber Valdez ,48.7,45,4,0,3.25,1.31,18,42,19,3,8,8,2,0,0.96,0.94,0.98,7627,HOU 
28,Tyler Anderson ,47.0,38,4,0,3.70,1.19,19,43,11,6,10,8,0,0,0.9,0.88,0.92,5636,LAD 
