VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Mookie Betts ,280,58,18,45,7,0.275,0.362,77,16,1,35,49,0.527,0.889,0.99,0.99,1.0,4921,LAD 
2,Jose Ramirez ,247,42,14,50,11,0.28,0.371,69,20,3,32,40,0.559,0.93,0.99,0.99,1.0,5288,CLE 
3,Trea Turner ,266,40,10,44,13,0.3,0.353,80,16,2,21,50,0.484,0.837,0.99,0.99,1.0,5828,LAD 
4,Aaron Judge ,232,46,20,45,4,0.279,0.366,65,10,0,31,70,0.58,0.946,0.99,0.99,1.0,4955,NYY 
5,Ronald Acuna Jr. ,228,45,14,33,14,0.277,0.381,63,12,1,32,66,0.512,0.893,0.99,0.99,1.0,6966,ATL 
6,Rafael Devers ,245,44,15,41,2,0.308,0.375,76,19,1,21,57,0.57,0.946,0.99,0.99,1.0,5175,BOS 
7,Paul Goldschmidt ,237,43,13,43,3,0.31,0.396,74,17,0,32,58,0.554,0.949,0.99,0.99,1.0,4403,STL 
8,Yordan Alvarez ,213,41,18,46,0,0.294,0.388,63,11,1,30,59,0.605,0.993,0.99,0.99,1.0,6461,HOU 
9,Freddie Freeman ,258,44,11,43,4,0.3,0.396,77,19,1,34,49,0.506,0.902,0.99,0.99,1.0,3365,LAD 
10,Mike Trout ,216,43,18,41,2,0.271,0.402,59,12,1,37,60,0.587,0.989,0.99,0.99,1.0,3785,LAA 
11,Pete Alonso ,238,37,17,51,1,0.267,0.354,64,11,0,26,61,0.533,0.886,0.99,0.99,1.0,6960,NYM 
12,Manny Machado ,230,39,12,40,5,0.295,0.376,68,14,1,27,42,0.523,0.899,0.99,0.99,1.0,3778,SD 
13,Kyle Tucker ,220,33,13,43,9,0.269,0.356,59,11,1,27,45,0.507,0.863,0.99,0.99,1.0,6006,HOU 
14,Vladimir Guerrero Jr. ,243,39,16,44,0,0.28,0.367,68,12,0,29,43,0.525,0.892,0.99,0.99,1.0,6050,TOR 
