VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
2,Tarik Skubal ,57.8,68,4,0,3.11,1.09,20,48,14,6,11,11,3,0,0.99,0.99,1.0,43633 ,DET 
3,Tyler Glasnow ,53.9,69,4,0,3.30,1.11,20,43,16,7,10,10,2,0,0.99,0.99,1.0,4587 d,LAD 
4,George Kirby ,60.7,58,4,0,3.41,1.11,23,57,9,7,10,10,3,0,0.98,0.98,0.99,20405 ,SEA 
5,Chris Sale ,57.3,72,4,0,3.29,1.16,21,48,15,6,10,10,2,0,0.98,0.98,0.99,3207 d,ATL 
6,Zack Wheeler ,64.8,67,4,0,3.47,1.18,25,57,17,7,11,11,3,0,0.99,0.99,1.0,4603 d,PHI 
7,Joe Ryan ,61.9,68,4,0,3.75,1.13,26,54,14,9,11,11,4,0,0.97,0.97,0.97,43688 ,MIN 
8,Dylan Cease ,60.0,75,4,0,3.47,1.21,23,48,23,7,10,10,3,0,0.98,0.98,0.99,6848 d,SD 
9,Logan Gilbert ,61.6,61,4,0,3.61,1.16,25,56,14,8,10,10,3,0,0.99,0.98,0.99,7453 d,SEA 
10,Pablo Lopez ,63.0,69,4,0,3.63,1.19,25,56,16,8,11,11,3,0,0.96,0.97,0.95,7289 d,MIN 
11,Corbin Burnes ,63.0,65,4,0,3.60,1.19,25,55,18,7,11,11,3,0,0.99,0.99,1.0,7251 d,BAL 
12,Logan Webb ,64.0,55,4,0,3.39,1.22,24,62,14,5,10,10,3,0,0.96,0.97,0.96,8146 d,SF 
13,Paul Skenes ,53.7,62,3,0,3.29,1.15,20,44,16,5,10,10,3,0,0.97,0.95,0.98,47239 ,PIT 
14,Garrett Crochet ,48.4,62,3,0,3.12,1.15,17,38,16,5,11,9,3,0,0.91,0.91,0.91,43886 ,CWS 
15,Framber Valdez ,66.2,62,5,0,3.48,1.29,26,60,22,6,11,11,3,0,0.95,0.97,0.94,7627 d,HOU 
16,Luis Castillo ,62.4,64,4,0,3.60,1.21,25,55,18,8,10,10,3,0,0.98,0.98,0.98,3679 d,SEA 
17,Sonny Gray ,60.1,62,4,0,3.46,1.23,23,53,18,6,11,11,3,0,0.95,0.96,0.95,4755 d,STL 
18,Kevin Gausman ,61.7,66,4,0,3.73,1.21,26,57,16,8,10,10,3,0,0.93,0.95,0.91,4671 d,TOR 
19,Freddy Peralta ,56.9,68,4,0,3.67,1.21,23,46,20,7,10,10,3,0,0.97,0.97,0.97,7274 d,MIL 
20,Gerrit Cole ,56.0,61,4,0,3.73,1.17,23,49,15,8,9,9,3,0,0.95,0.95,0.95,4656 d,NYY 
21,Aaron Nola ,64.5,65,4,0,3.89,1.19,28,60,15,8,11,11,3,0,0.99,0.99,0.99,5682 d,PHI 
22,Blake Snell ,57.2,72,4,0,3.53,1.27,22,46,25,6,10,10,3,0,0.87,0.93,0.81,5835 d,SF 
23,Cole Ragans ,59.9,66,4,0,3.62,1.26,24,52,22,7,11,11,3,0,0.97,0.97,0.97,6834 d,KC 
24,Michael King ,55.7,63,4,0,3.61,1.25,22,48,20,7,10,10,3,0,0.9,0.94,0.87,8489 d,SD 
25,Tanner Bibee ,58.2,60,4,0,3.75,1.23,24,52,17,8,10,10,3,0,0.91,0.94,0.88,45056 ,CLE 
26,Zac Gallen ,62.5,61,4,0,3.78,1.26,26,58,18,7,11,11,3,0,0.97,0.98,0.96,7245 d,ARI 
27,Zach Eflin ,56.5,49,4,0,3.81,1.19,24,56,9,7,10,10,3,0,0.82,0.9,0.74,6146 d,BAL 
28,Justin Steele ,58.8,56,4,0,3.66,1.27,24,56,16,6,10,10,3,0,0.91,0.93,0.89,8158 d,CHC 
29,Shota Imanaga ,55.4,56,3,0,3.79,1.20,23,51,13,8,10,10,3,0,0.96,0.96,0.96,6979 d,CHC 
30,Carlos Rodon ,53.2,60,4,0,4.02,1.22,24,46,17,8,10,10,3,0,0.8,0.87,0.73,5674 d,NYY 
31,Max Scherzer ,52.3,57,3,0,3.96,1.19,23,47,14,9,10,10,3,0,0.71,0.83,0.59,3744 d,TEX 
32,Grayson Rodriguez ,55.5,59,3,0,3.79,1.25,23,49,18,7,10,10,3,0,0.97,0.98,0.95,7924 d,BAL 
33,Jeffrey Springs ,48.2,51,3,0,3.71,1.20,20,43,13,7,12,9,3,0,0.32,0.51,0.14,8051 d,TB 
34,Bailey Ober ,56.1,57,3,0,3.97,1.21,25,52,13,9,10,10,3,0,0.88,0.91,0.84,44064 ,MIN 
35,Nathan Eovaldi ,56.9,55,4,0,3.93,1.27,25,53,16,7,10,10,3,0,0.87,0.9,0.85,4423 d,TEX 
36,Emmanuel Clase ,21.8,21,1,12,2.82,1.13,7,19,5,1,23,0,1,0,0.99,0.99,0.98,27356 ,CLE 
37,Nestor Cortes Jr. ,51.8,51,3,0,3.94,1.20,23,47,13,8,12,9,2,0,0.58,0.71,0.44,7375 d,NYY 
38,Taj Bradley ,52.8,57,3,0,3.91,1.24,23,46,17,8,10,10,3,0,0.77,0.84,0.69,44442 ,TB 
39,Chris Bassitt ,62.6,57,4,0,4.01,1.32,28,59,20,8,10,10,4,0,0.74,0.82,0.66,5554 d,TOR 
40,Nick Pivetta ,58.9,65,4,0,4.29,1.28,28,53,20,9,11,11,4,0,0.72,0.76,0.68,6590 d,BOS 
