VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
2,Zack Wheeler ,151.2,158,11,0,3.40,1.17,57,133,38,15,25,25,7,0,0.99,0.99,1.0,4603 d,PHI 
3,Luis Castillo ,151.1,162,11,0,3.45,1.18,58,129,44,17,25,25,8,0,0.99,0.99,0.99,3679 d,SEA 
4,George Kirby ,146.8,139,10,0,3.48,1.13,57,138,23,17,25,25,8,0,0.97,0.98,0.97,20405 ,SEA 
5,Tarik Skubal ,124.2,146,8,0,3.18,1.11,44,103,31,13,23,23,6,0,0.99,0.99,0.99,43633 ,DET 
6,Tyler Glasnow ,117.4,149,10,0,3.34,1.12,44,94,35,14,21,21,5,0,0.99,0.99,1.0,4587 d,LAD 
7,Pablo Lopez ,146.6,164,9,0,3.49,1.18,57,128,39,17,25,25,7,0,0.98,0.98,0.97,7289 d,MIN 
8,Corbin Burnes ,151.8,162,10,0,3.54,1.20,60,129,46,17,25,25,7,0,0.99,0.99,1.0,7251 d,BAL 
9,Kevin Gausman ,146.4,161,10,0,3.59,1.19,58,133,38,18,25,25,7,0,0.97,0.98,0.96,4671 d,TOR 
10,Yoshinobu Yamamoto ,132.9,142,10,0,3.60,1.13,53,113,33,16,22,22,6,0,0.99,0.99,0.99,48250 ,LAD 
11,Max Fried ,140.9,132,11,0,3.39,1.24,53,133,38,13,25,25,6,0,0.97,0.98,0.96,4729 d,ATL 
12,Logan Gilbert ,147.8,148,9,0,3.68,1.18,60,133,36,19,25,25,7,0,0.99,0.98,1.0,7453 d,SEA 
13,Logan Webb ,152.8,131,10,0,3.45,1.24,59,149,34,12,25,25,8,0,0.98,0.98,0.98,8146 d,SF 
14,Zach Eflin ,135.7,128,9,0,3.58,1.15,54,129,24,17,24,24,7,0,0.91,0.95,0.87,6146 d,TB 
15,Joe Ryan ,135.9,154,9,0,3.77,1.15,57,116,34,19,24,24,8,0,0.97,0.97,0.96,43688 ,MIN 
16,Freddy Peralta ,129.2,157,8,0,3.56,1.20,51,102,46,16,23,23,7,0,0.99,0.99,0.99,7274 d,MIL 
17,Zac Gallen ,145.0,146,10,0,3.70,1.23,60,133,40,17,24,24,7,0,0.99,0.99,0.98,7245 d,ARI 
18,Aaron Nola ,151.0,152,10,0,3.94,1.20,66,141,35,20,25,25,8,0,0.99,0.99,0.99,5682 d,PHI 
19,Framber Valdez ,144.0,139,10,0,3.40,1.29,54,130,47,12,23,23,6,0,0.96,0.97,0.95,7627 d,HOU 
20,Sonny Gray ,136.1,134,9,0,3.48,1.24,53,121,43,14,24,24,6,0,0.95,0.96,0.93,4755 d,STL 
21,Dylan Cease ,134.9,162,9,0,3.60,1.26,54,110,56,16,24,24,6,0,0.98,0.98,0.99,6848 d,SD 
22,Chris Sale ,116.6,141,9,0,3.54,1.20,46,100,33,15,22,22,5,0,0.95,0.96,0.94,3207 d,ATL 
23,Shota Imanaga ,127.9,132,8,0,3.76,1.23,53,118,34,17,23,23,6,0,0.95,0.96,0.94,6979 d,CHC 
24,Carlos Rodon ,122.5,140,8,0,3.93,1.22,53,103,41,17,22,22,7,0,0.78,0.87,0.69,5674 d,NYY 
25,Cole Ragans ,128.2,140,8,0,3.69,1.30,53,112,51,14,23,23,7,0,0.94,0.97,0.92,6834 d,KC 
26,Justin Verlander ,136.5,125,9,0,4.01,1.25,61,126,39,19,23,23,7,0,0.88,0.93,0.83,3623 d,HOU 
27,Justin Steele ,129.3,123,8,0,3.68,1.29,53,123,39,14,23,23,7,0,0.93,0.95,0.91,8158 d,CHC 
28,Chris Bassitt ,151.1,138,10,0,4.03,1.31,68,142,47,19,25,25,9,0,0.77,0.84,0.69,5554 d,TOR 
29,Nestor Cortes Jr. ,110.7,112,7,0,3.88,1.19,48,99,30,16,26,19,5,0,0.67,0.84,0.5,7375 d,NYY 
30,Walker Buehler ,123.4,115,9,0,3.98,1.25,55,116,34,17,21,21,5,0,0.86,0.92,0.8,7002 d,LAD 
31,Edwin Diaz ,46.0,69,3,26,2.94,1.10,15,32,16,5,49,0,2,0,0.96,0.98,0.94,5996 d,NYM 
32,Yu Darvish ,128.0,126,8,0,4.06,1.24,58,116,36,18,22,22,7,0,0.82,0.89,0.75,3965 d,SD 
33,Emmanuel Clase ,49.0,50,3,27,2.86,1.13,16,43,12,4,52,0,2,0,0.98,0.99,0.97,27356 ,CLE 
34,Bailey Ober ,117.4,115,7,0,4.00,1.21,52,110,28,18,22,22,6,0,0.8,0.89,0.71,44064 ,MIN 
35,Grayson Rodriguez ,110.3,117,7,0,3.78,1.25,46,97,37,13,20,20,6,0,0.95,0.97,0.93,7924 d,BAL 
36,Mason Miller ,50.1,72,2,21,2.76,1.10,15,34,19,5,53,0,2,0,0.78,0.88,0.69,45221 ,OAK 
37,Michael King ,124.9,137,8,0,3.92,1.31,54,110,48,17,33,20,7,0,0.74,0.86,0.62,8489 d,SD 
38,Tanner Bibee ,124.8,123,7,0,3.94,1.26,55,114,39,17,22,22,7,0,0.83,0.93,0.73,45056 ,CLE 
39,Blake Snell ,103.6,128,7,0,3.62,1.31,42,85,48,11,19,19,6,0,0.84,0.92,0.76,5835 d,SF 
40,Jhoan Duran ,47.0,63,3,21,2.64,1.16,14,36,16,4,50,0,2,0,0.88,0.93,0.82,8034 d,MIN 
41,Josh Hader ,46.4,67,3,25,3.05,1.16,16,32,20,6,50,0,2,0,0.9,0.96,0.83,5047 d,HOU 
42,Jordan Montgomery ,138.3,118,9,0,3.97,1.32,61,140,39,16,24,24,7,0,0.79,0.84,0.74,7062 d,ARI 
43,Jose Berrios ,137.9,127,9,0,4.12,1.30,63,134,39,19,24,24,8,0,0.95,0.94,0.96,5722 d,TOR 
44,Max Scherzer ,100.7,112,5,0,3.87,1.18,43,88,27,17,18,18,5,0,0.61,0.76,0.45,3744 d,TEX 
45,Ryan Helsley ,47.4,59,4,22,3.10,1.16,16,36,18,5,51,0,2,0,0.92,0.96,0.88,7481 d,STL 
46,Yusei Kikuchi ,120.6,130,7,0,3.91,1.31,52,110,43,16,23,23,6,0,0.65,0.74,0.57,7015 d,TOR 
47,Kyle Bradish ,109.5,105,7,0,3.77,1.29,46,101,36,12,20,20,6,0,0.61,0.68,0.54,39964 ,BAL 
48,Gerrit Cole ,80.1,89,5,0,3.60,1.15,32,69,21,12,14,14,3,0,0.94,0.94,0.94,4656 d,NYY 
49,Ranger Suarez ,127.7,112,8,0,3.84,1.34,55,124,43,14,23,23,7,0,0.93,0.93,0.94,7247 d,PHI 
50,Hunter Greene ,119.3,146,7,0,4.16,1.30,55,101,46,18,22,22,7,0,0.88,0.9,0.85,6871 d,CIN 
51,Joe Musgrove ,105.1,101,7,0,3.84,1.27,45,98,28,14,19,19,6,0,0.8,0.86,0.75,5883 d,SD 
52,Andres Munoz ,46.1,62,3,20,2.93,1.18,15,34,17,4,49,0,2,0,0.85,0.94,0.77,24281 ,SEA 
53,Raisel Iglesias ,50.1,57,3,24,3.38,1.18,19,44,13,6,53,0,2,0,0.92,0.97,0.88,5589 d,ATL 
54,Bobby Miller ,92.2,93,7,0,3.82,1.24,39,83,28,11,17,17,4,0,0.87,0.95,0.79,43804 ,LAD 
55,Ryan Pepiot ,105.5,113,7,0,3.97,1.28,47,90,39,15,26,19,6,0,0.76,0.86,0.66,38313 ,TB 
