VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
2,Tarik Skubal ,60.8,71,4,0,3.08,1.09,21,50,14,6,11,11,3,0,0.99,0.99,1.0,43633 ,DET 
3,Chris Sale ,60.7,76,5,0,3.28,1.15,22,51,16,7,11,11,3,0,0.98,0.98,0.99,3207 d,ATL 
4,Tyler Glasnow ,56.2,72,5,0,3.29,1.11,21,45,17,7,10,10,2,0,0.99,0.99,0.99,4587 d,LAD 
5,Zack Wheeler ,69.4,72,5,0,3.45,1.18,27,61,18,7,12,12,3,0,0.99,0.99,1.0,4603 d,PHI 
6,George Kirby ,64.6,62,4,0,3.42,1.11,25,60,9,7,11,11,3,0,0.98,0.98,0.99,20405 ,SEA 
7,Pablo Lopez ,67.6,74,4,0,3.60,1.18,27,60,17,8,12,12,4,0,0.95,0.96,0.95,7289 d,MIN 
8,Joe Ryan ,66.2,73,4,0,3.77,1.14,28,57,15,9,12,12,4,0,0.97,0.97,0.97,43688 ,MIN 
9,Corbin Burnes ,68.8,70,4,0,3.59,1.19,27,60,20,8,12,12,3,0,0.99,0.99,1.0,7251 d,BAL 
10,Dylan Cease ,62.5,79,4,0,3.46,1.22,24,50,24,7,11,11,3,0,0.98,0.98,0.99,6848 d,SD 
11,Kevin Gausman ,66.3,71,5,0,3.73,1.21,27,62,17,9,11,11,3,0,0.93,0.95,0.91,4671 d,TOR 
12,Logan Gilbert ,65.7,65,4,0,3.63,1.17,27,60,15,8,11,11,3,0,0.99,0.98,0.99,7453 d,SEA 
13,Paul Skenes ,56.3,65,3,0,3.27,1.14,20,46,16,6,10,10,3,0,0.97,0.95,0.98,47239 ,PIT 
14,Garrett Crochet ,51.6,67,3,0,3.09,1.15,18,40,17,6,12,9,3,0,0.93,0.93,0.93,43886 ,CWS 
15,Logan Webb ,66.6,57,4,0,3.37,1.22,25,65,15,5,11,11,3,0,0.96,0.97,0.96,8146 d,SF 
16,Sonny Gray ,64.8,66,4,0,3.47,1.22,25,57,19,7,12,12,3,0,0.96,0.96,0.95,4755 d,STL 
17,Luis Castillo ,66.2,68,4,0,3.60,1.21,26,58,19,8,11,11,3,0,0.98,0.98,0.98,3679 d,SEA 
18,Framber Valdez ,71.0,66,5,0,3.48,1.30,27,65,24,6,12,12,3,0,0.94,0.96,0.92,7627 d,HOU 
19,Freddy Peralta ,61.3,73,4,0,3.65,1.21,25,49,22,8,11,11,3,0,0.97,0.97,0.97,7274 d,MIL 
20,Aaron Nola ,69.0,70,4,0,3.90,1.19,30,64,16,9,12,12,4,0,0.99,0.99,0.99,5682 d,PHI 
21,Gerrit Cole ,59.3,65,4,0,3.72,1.17,25,52,15,9,10,10,3,0,0.95,0.95,0.96,4656 d,NYY 
22,Zac Gallen ,66.1,65,5,0,3.80,1.25,28,61,19,8,11,11,3,0,0.97,0.98,0.96,7245 d,ARI 
23,Blake Snell ,59.6,75,4,0,3.51,1.28,23,48,27,6,11,11,3,0,0.84,0.92,0.76,5835 d,SF 
24,Zach Eflin ,61.5,54,4,0,3.76,1.18,26,61,10,8,11,11,3,0,0.8,0.89,0.71,6146 d,BAL 
25,Michael King ,60.9,69,4,0,3.62,1.26,24,52,22,7,13,10,3,0,0.89,0.93,0.85,8489 d,SD 
26,Cole Ragans ,63.5,70,4,0,3.65,1.27,26,55,24,7,11,11,4,0,0.97,0.97,0.97,6834 d,KC 
27,Tanner Bibee ,61.7,64,4,0,3.81,1.22,26,55,18,8,11,11,3,0,0.9,0.94,0.87,45056 ,CLE 
28,Shota Imanaga ,59.6,61,4,0,3.82,1.20,25,55,14,8,11,11,3,0,0.96,0.96,0.96,6979 d,CHC 
29,Justin Steele ,62.5,59,4,0,3.67,1.27,26,60,17,7,11,11,3,0,0.92,0.93,0.9,8158 d,CHC 
30,Grayson Rodriguez ,60.6,64,4,0,3.84,1.25,26,54,19,8,11,11,3,0,0.97,0.98,0.95,7924 d,BAL 
31,Carlos Rodon ,57.2,65,4,0,4.04,1.22,26,49,18,9,11,11,3,0,0.77,0.85,0.69,5674 d,NYY 
32,Taj Bradley ,56.1,60,4,0,3.87,1.24,24,49,19,8,11,11,3,0,0.72,0.81,0.62,44442 ,TB 
33,Nestor Cortes Jr. ,55.9,55,4,0,3.99,1.20,25,51,14,9,12,10,3,0,0.61,0.74,0.48,7375 d,NYY 
34,Nathan Eovaldi ,61.1,59,4,0,3.91,1.27,27,57,17,8,11,11,3,0,0.87,0.9,0.84,4423 d,TEX 
35,Clayton Kershaw ,46.0,46,4,0,3.68,1.21,19,42,12,6,8,8,2,0,0.59,0.75,0.42,3215 d,LAD 
36,Max Scherzer ,54.8,59,3,0,3.92,1.21,24,49,15,9,10,10,3,0,0.71,0.82,0.59,3744 d,TEX 
37,Jack Flaherty ,59.9,66,3,0,3.86,1.28,26,54,20,7,11,11,4,0,0.85,0.87,0.83,6021 d,DET 
38,Bailey Ober ,57.0,57,3,0,4.00,1.21,25,53,13,9,11,11,3,0,0.85,0.9,0.79,44064 ,MIN 
39,Jeffrey Springs ,50.4,53,2,0,3.62,1.19,20,45,14,7,12,9,2,0,0.24,0.39,0.09,8051 d,TB 
40,Yusei Kikuchi ,57.0,61,4,0,3.95,1.29,25,53,18,8,11,11,3,0,0.39,0.44,0.35,7015 d,TOR 
41,Emmanuel Clase ,22.8,23,1,13,2.94,1.14,7,20,5,2,24,0,1,0,0.99,0.99,0.98,27356 ,CLE 
42,Cristopher Sanchez ,59.2,51,4,0,3.78,1.31,25,57,18,6,11,11,3,0,0.66,0.82,0.51,39312 ,PHI 
