VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,97.8,126,7,0,3.23,1.15,35,75,33,11,17,17,5,0,0.5,0.0,1.0,7354,LAA 
2,Spencer Strider ,98.3,144,8,0,3.17,1.15,35,74,35,11,17,17,4,0,0.99,0.99,1.0,44282,ATL 
3,Gerrit Cole ,114.7,135,8,0,3.45,1.14,44,96,32,16,19,19,5,1,0.99,0.99,1.0,4656,NYY 
4,Luis Castillo ,115.7,125,8,0,3.23,1.18,42,96,36,11,19,19,5,0,0.99,0.99,0.99,3679,SEA 
5,Clayton Kershaw ,103.3,115,9,0,3.30,1.14,38,91,24,13,18,18,4,0,0.99,0.99,0.98,3215,LAD 
6,Kevin Gausman ,107.0,127,8,0,3.41,1.14,40,95,24,13,18,18,5,0,0.99,0.99,1.0,4671,TOR 
7,Justin Verlander ,104.0,109,8,0,3.32,1.13,38,88,26,14,17,17,5,0,0.99,0.98,0.99,3623,NYM 
8,Zack Wheeler ,111.3,116,8,0,3.37,1.17,42,99,27,11,18,18,5,0,0.98,0.98,0.98,4603,PHI 
9,Max Scherzer ,102.7,120,7,0,3.39,1.12,39,86,24,14,17,17,5,0,0.99,0.99,1.0,3744,NYM 
10,Framber Valdez ,118.0,117,9,0,3.20,1.27,42,105,39,9,19,19,5,1,0.99,0.99,1.0,7627,HOU 
11,Shane McClanahan ,101.0,114,8,0,3.33,1.16,37,85,30,11,18,18,5,0,0.99,0.99,1.0,7487,TB 
12,Aaron Nola ,117.5,124,8,0,3.71,1.16,48,105,26,15,19,19,6,0,0.98,0.98,0.99,5682,PHI 
13,Corbin Burnes ,107.3,122,7,0,3.40,1.18,40,90,32,12,18,18,5,0,0.99,0.99,1.0,7251,MIL 
14,Sandy Alcantara ,121.8,111,7,0,3.51,1.19,48,108,32,12,19,19,6,2,0.97,0.97,0.97,7109,MIA 
15,Shane Bieber ,117.8,111,8,0,3.61,1.21,47,111,29,14,19,19,6,1,0.99,0.98,1.0,7178,CLE 
16,Zac Gallen ,106.8,113,7,0,3.50,1.20,41,93,31,12,18,18,5,0,0.99,0.99,1.0,7245,ARI 
17,Tyler Glasnow ,91.2,114,6,0,3.41,1.16,35,73,31,11,16,16,4,0,0.91,0.93,0.89,4587,TB 
