VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,225,45,17,44,10,0.286,0.393,64,12,2,34,61,0.581,0.973,1.0,0.0,1.0,7354 d,LAD 
2,Bobby Witt Jr. ,244,41,11,37,16,0.29,0.341,71,14,3,17,47,0.515,0.856,0.99,0.99,1.0,6810 d,KC 
3,Aaron Judge ,216,43,19,48,3,0.276,0.401,60,10,0,40,68,0.594,0.995,0.99,0.99,1.0,4955 d,NYY 
4,Jose Ramirez ,241,39,12,41,11,0.275,0.358,66,15,2,25,33,0.498,0.856,0.99,0.99,1.0,5288 d,CLE 
5,Yordan Alvarez ,208,38,15,42,1,0.297,0.399,62,13,1,29,44,0.578,0.977,0.99,0.99,1.0,6461 d,HOU 
6,Juan Soto ,209,43,14,39,4,0.283,0.423,59,10,1,48,42,0.547,0.97,0.99,0.99,1.0,6906 d,NYY 
7,Trea Turner ,244,39,9,33,11,0.286,0.337,70,14,1,17,52,0.467,0.804,0.99,0.99,0.99,5828 d,PHI 
8,Freddie Freeman ,228,39,10,37,5,0.298,0.395,68,15,1,30,42,0.502,0.897,0.99,0.99,1.0,3365 d,LAD 
9,Gunnar Henderson ,236,43,13,37,6,0.269,0.352,64,12,3,28,65,0.507,0.859,0.99,0.99,1.0,23372 ,BAL 
10,Rafael Devers ,235,38,14,43,2,0.279,0.365,65,14,1,26,54,0.531,0.896,0.99,0.99,0.99,5175 d,BOS 
11,Bryce Harper ,216,38,12,39,5,0.283,0.397,61,14,1,36,54,0.523,0.92,0.99,0.99,1.0,4293 d,PHI 
12,Elly De La Cruz ,227,37,10,31,20,0.248,0.321,56,11,3,23,78,0.448,0.769,0.99,0.99,0.99,44884 ,CIN 
13,Austin Riley ,244,39,14,41,1,0.275,0.348,67,13,1,23,65,0.51,0.858,0.97,0.99,0.95,6022 d,ATL 
14,Julio Rodriguez ,235,35,10,33,12,0.273,0.335,64,12,1,18,63,0.466,0.801,0.97,0.99,0.95,43685 ,SEA 
15,Vladimir Guerrero Jr. ,235,36,12,39,2,0.284,0.363,67,13,0,26,40,0.498,0.861,0.99,0.99,0.99,6050 d,TOR 
16,Marcell Ozuna ,237,36,15,42,0,0.264,0.337,63,12,0,25,61,0.504,0.842,0.98,0.98,0.98,4726 d,ATL 
17,Francisco Lindor ,243,39,11,34,10,0.255,0.332,62,13,1,25,50,0.455,0.787,0.99,0.99,0.98,4569 d,NYM 
18,Jose Altuve ,236,39,10,31,7,0.275,0.345,65,13,1,23,45,0.454,0.799,0.99,0.99,1.0,4334 d,HOU 
19,Corey Seager ,209,35,12,36,1,0.283,0.37,59,12,0,24,39,0.516,0.886,0.99,0.99,0.99,4805 d,TEX 
20,Matt Olson ,235,38,14,42,0,0.256,0.355,60,12,1,32,64,0.497,0.852,0.98,0.99,0.97,5718 d,ATL 
21,Luis Robert Jr. ,217,32,12,34,9,0.258,0.317,56,12,1,15,64,0.482,0.8,0.89,0.96,0.83,6935 d,CWS 
22,Josh Naylor ,229,32,12,39,3,0.271,0.342,62,13,0,20,39,0.482,0.824,0.95,0.95,0.96,6054 d,CLE 
23,Pete Alonso ,237,36,15,43,2,0.246,0.338,58,11,0,26,57,0.49,0.828,0.98,0.99,0.98,6960 d,NYM 
24,Corbin Carroll ,215,36,7,27,15,0.261,0.341,56,11,4,23,47,0.439,0.78,0.96,0.97,0.94,23993 ,ARI 
25,Ketel Marte ,229,37,9,34,3,0.28,0.358,64,14,2,25,43,0.479,0.837,0.99,0.98,1.0,5179 d,ARI 
26,Jarren Duran ,235,36,6,28,13,0.266,0.326,63,15,4,19,62,0.441,0.767,0.94,0.94,0.95,10054 ,BOS 
27,Jazz Chisholm Jr. ,229,34,10,30,13,0.248,0.318,57,9,2,21,67,0.438,0.756,0.86,0.97,0.74,8449 d,MIA 
28,CJ Abrams ,233,35,8,27,14,0.258,0.316,60,12,2,15,48,0.427,0.744,0.96,0.98,0.94,19879 ,WSH 
29,Christian Yelich ,216,35,7,29,11,0.269,0.371,58,11,1,32,54,0.435,0.805,0.98,0.98,0.98,4596 d,MIL 
30,Ozzie Albies ,238,36,9,34,5,0.27,0.327,64,14,1,18,42,0.461,0.787,0.98,0.99,0.98,5980 d,ATL 
31,Teoscar Hernandez ,224,32,12,37,3,0.261,0.317,59,11,1,16,69,0.474,0.791,0.95,0.97,0.93,4846 d,LAD 
32,Kyle Tucker ,175,31,10,31,7,0.276,0.369,48,10,1,24,31,0.524,0.892,0.99,0.99,1.0,6006 d,HOU 
33,Christian Walker ,232,34,12,39,3,0.253,0.337,59,12,1,26,57,0.463,0.8,0.97,0.98,0.96,4905 d,ARI 
34,Marcus Semien ,243,38,10,33,5,0.257,0.325,63,13,1,24,41,0.44,0.765,0.99,0.98,1.0,4544 d,TEX 
35,Royce Lewis ,213,33,12,35,5,0.263,0.326,56,11,1,19,53,0.493,0.819,0.88,0.93,0.83,6967 d,MIN 
36,Bryan Reynolds ,234,34,10,33,3,0.273,0.348,64,12,2,23,55,0.47,0.818,0.97,0.97,0.98,6818 d,PIT 
37,Randy Arozarena ,225,34,9,31,11,0.248,0.338,56,12,1,26,63,0.431,0.77,0.83,0.94,0.71,6962 d,TB 
38,Oneil Cruz ,223,33,11,33,7,0.25,0.318,56,11,1,20,72,0.458,0.777,0.7,0.93,0.48,39199 ,PIT 
39,Kyle Schwarber ,219,39,15,38,2,0.224,0.35,49,8,0,40,75,0.47,0.82,0.98,0.98,0.98,5686 d,PHI 
40,Adolis Garcia ,230,33,12,37,6,0.236,0.302,54,11,1,19,70,0.452,0.754,0.93,0.97,0.9,6901 d,TEX 
41,Anthony Santander ,226,33,13,37,1,0.25,0.316,56,12,1,19,51,0.481,0.798,0.95,0.94,0.96,4903 d,BAL 
42,Andres Gimenez ,237,32,6,28,11,0.262,0.321,62,12,1,14,45,0.401,0.723,0.75,0.82,0.68,7049 d,CLE 
43,Manny Machado ,218,31,10,35,3,0.263,0.332,57,10,0,21,46,0.457,0.79,0.96,0.98,0.94,3778 d,SD 
44,Lane Thomas ,228,32,8,29,11,0.25,0.313,57,12,2,19,59,0.427,0.739,0.76,0.91,0.62,8293 d,WSH 
45,Alec Bohm ,236,30,7,34,2,0.279,0.335,66,14,1,18,42,0.434,0.769,0.97,0.96,0.98,7921 d,PHI 
46,Brenton Doyle ,223,31,8,28,11,0.249,0.3,56,10,2,15,73,0.422,0.722,0.65,0.83,0.47,45599 ,COL 
47,Alex Bregman ,233,36,9,34,1,0.26,0.35,61,13,1,30,34,0.442,0.792,0.94,0.95,0.94,5973 d,HOU 
48,Seiya Suzuki ,202,30,9,30,5,0.268,0.348,54,11,2,23,54,0.47,0.818,0.84,0.91,0.77,6973 d,CHC 
49,Steven Kwan ,243,36,3,24,7,0.285,0.353,69,12,2,24,26,0.396,0.749,0.96,0.93,0.99,44349 ,CLE 
50,Nico Hoerner ,226,32,3,23,11,0.277,0.341,63,11,1,18,29,0.384,0.724,0.87,0.9,0.84,7934 d,CHC 
51,Paul Goldschmidt ,232,33,10,33,3,0.254,0.337,59,12,0,27,64,0.43,0.767,0.85,0.93,0.76,4403 d,STL 
52,Brandon Nimmo ,228,37,8,30,3,0.26,0.358,59,12,2,31,57,0.439,0.797,0.93,0.92,0.94,4685 d,NYM 
