VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Ronald Acuna Jr. ,436,84,20,60,35,0.288,0.382,125,26,1,57,122,0.493,0.875,0.99,0.99,1.0,6966,ATL 
2,Aaron Judge ,422,81,33,80,9,0.278,0.391,117,19,1,70,132,0.557,0.948,0.99,0.99,1.0,4955,NYY 
3,Vladimir Guerrero Jr. ,458,77,26,78,6,0.301,0.384,138,24,1,52,81,0.526,0.91,0.99,0.99,1.0,6050,TOR 
4,Pete Alonso ,461,74,32,91,3,0.263,0.356,121,18,1,52,105,0.517,0.872,0.99,0.99,1.0,6960,NYM 
5,Jose Ramirez ,451,72,21,74,22,0.27,0.36,122,28,4,54,66,0.485,0.845,0.99,0.99,1.0,5288,CLE 
6,Julio Rodriguez ,462,76,22,65,22,0.274,0.343,126,24,4,39,122,0.485,0.828,0.99,0.99,0.99,43685,SEA 
7,Trea Turner ,480,77,15,57,26,0.291,0.343,139,26,5,35,92,0.456,0.799,0.99,0.99,1.0,5828,PHI 
8,Freddie Freeman ,453,80,18,66,8,0.304,0.396,138,29,1,60,77,0.492,0.888,0.99,0.99,1.0,3365,LAD 
9,Yordan Alvarez ,395,70,27,85,0,0.286,0.385,113,23,1,55,96,0.558,0.943,0.99,0.99,1.0,6461,HOU 
10,Kyle Tucker ,441,67,23,74,19,0.273,0.351,120,25,2,50,83,0.496,0.847,0.99,0.99,1.0,6006,HOU 
11,Rafael Devers ,454,71,27,80,3,0.277,0.345,126,28,1,39,95,0.524,0.869,0.99,0.99,1.0,5175,BOS 
12,Bo Bichette ,482,71,19,66,13,0.293,0.339,141,28,1,30,106,0.474,0.813,0.99,0.99,0.99,6808,TOR 
13,Fernando Tatis Jr. ,349,67,25,64,19,0.275,0.358,96,19,2,40,103,0.548,0.906,0.99,0.99,0.99,6853,SD 
14,Mike Trout ,407,75,29,75,2,0.27,0.387,110,24,2,65,132,0.554,0.941,0.99,0.99,1.0,3785,LAA 
15,Randy Arozarena ,437,69,17,66,25,0.272,0.343,119,23,2,37,118,0.453,0.796,0.99,0.99,0.98,6962,TB 
16,Paul Goldschmidt ,445,72,22,71,7,0.276,0.367,123,25,1,61,109,0.482,0.849,0.99,0.99,1.0,4403,STL 
17,Matt Olson ,452,73,27,81,2,0.258,0.355,117,24,2,60,113,0.496,0.851,0.99,0.99,0.99,5718,ATL 
18,Mookie Betts ,434,78,21,63,11,0.27,0.358,117,28,2,54,84,0.487,0.845,0.99,0.99,1.0,4921,LAD 
19,Marcus Semien ,484,77,20,70,16,0.254,0.317,123,25,2,45,102,0.437,0.754,0.99,0.99,1.0,4544,TEX 
20,Austin Riley ,458,71,25,75,1,0.273,0.347,125,23,1,45,126,0.493,0.84,0.98,0.99,0.98,6022,ATL 
21,Juan Soto ,404,79,22,65,8,0.266,0.419,108,20,1,98,74,0.484,0.903,0.99,0.99,1.0,6906,SD 
22,Bobby Witt Jr. ,465,67,17,58,26,0.262,0.31,122,24,6,29,107,0.448,0.758,0.98,0.99,0.97,6810,KC 
23,Bryan Reynolds ,447,66,19,70,8,0.279,0.354,125,24,4,45,107,0.477,0.831,0.98,0.98,0.99,6818,PIT 
24,Adolis Garcia ,453,67,23,75,15,0.235,0.285,106,22,2,28,144,0.441,0.726,0.93,0.98,0.88,6901,TEX 
25,Francisco Lindor ,464,72,19,71,12,0.247,0.328,115,26,1,47,96,0.431,0.759,0.99,0.99,0.99,4569,NYM 
26,Cedric Mullins II ,451,65,13,55,31,0.252,0.324,114,22,4,43,94,0.406,0.73,0.98,0.98,0.98,7400,BAL 
27,Manny Machado ,457,64,20,69,8,0.262,0.335,120,22,1,45,95,0.447,0.782,0.99,0.99,1.0,3778,SD 
28,Kyle Schwarber ,417,69,29,71,4,0.232,0.336,97,18,1,60,137,0.49,0.827,0.97,0.98,0.97,5686,PHI 
29,Xander Bogaerts ,438,66,16,60,5,0.285,0.36,125,24,1,46,92,0.453,0.813,0.99,0.99,0.99,4347,SD 
30,Luis Robert Jr. ,413,62,18,58,12,0.275,0.321,113,24,1,23,92,0.467,0.788,0.91,0.95,0.86,6935,CWS 
31,Nolan Arenado ,454,61,20,72,4,0.266,0.332,121,23,1,41,66,0.454,0.786,0.98,0.98,0.98,4350,STL 
32,Nico Hoerner ,429,63,7,47,22,0.294,0.346,126,22,3,28,58,0.408,0.754,0.92,0.93,0.92,7934,CHC 
33,Willy Adames ,445,67,22,66,8,0.252,0.327,112,22,1,48,135,0.456,0.783,0.91,0.95,0.88,5988,MIL 
34,Ozzie Albies ,427,61,18,63,14,0.26,0.31,111,22,3,28,85,0.451,0.761,0.99,0.99,0.99,5980,ATL 
35,Michael Harris II ,429,64,13,53,19,0.269,0.322,116,25,3,28,105,0.433,0.756,0.93,0.97,0.9,43924,ATL 
