VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
2,Spencer Strider ,179.0,254,15,0,3.26,1.12,65,134,58,21,30,30,7,0,1.0,1.0,1.0,44282 ,ATL 
3,Kevin Gausman ,185.5,211,13,0,3.53,1.18,73,166,48,24,31,31,9,0,0.99,0.99,0.99,4671 d,TOR 
4,Zack Wheeler ,189.2,193,13,0,3.56,1.19,75,169,48,21,31,31,9,0,0.99,0.99,1.0,4603 d,PHI 
5,George Kirby ,183.6,170,12,0,3.59,1.15,73,175,30,22,31,31,10,0,0.99,0.99,0.99,20405 ,SEA 
6,Luis Castillo ,189.4,200,13,0,3.53,1.20,74,163,58,22,31,31,10,0,0.99,0.99,1.0,3679 d,SEA 
7,Logan Webb ,194.9,171,13,0,3.44,1.22,74,188,42,16,31,31,10,0,0.99,0.99,1.0,8146 d,SF 
8,Pablo Lopez ,185.1,203,12,0,3.59,1.20,74,163,50,21,31,31,9,0,0.99,0.99,1.0,7289 d,MIN 
9,Corbin Burnes ,189.9,201,12,0,3.62,1.22,76,164,59,21,31,31,9,0,0.99,0.99,1.0,7251 d,BAL 
10,Framber Valdez ,189.4,184,14,0,3.42,1.28,72,170,63,17,30,30,8,0,0.99,0.99,1.0,7627 d,HOU 
11,Aaron Nola ,189.2,196,12,0,3.85,1.17,81,174,41,25,31,31,9,0,0.99,0.99,1.0,5682 d,PHI 
12,Yoshinobu Yamamoto ,172.9,177,13,0,3.77,1.14,72,148,43,23,28,28,8,0,0.99,0.99,1.0,48250 ,LAD 
13,Max Fried ,169.7,160,13,0,3.42,1.23,64,159,43,17,29,29,7,0,0.99,0.99,0.99,4729 d,ATL 
14,Zac Gallen ,188.8,189,13,0,3.73,1.23,78,172,53,23,31,31,9,0,0.99,0.99,1.0,7245 d,ARI 
15,Zach Eflin ,169.5,164,12,0,3.57,1.15,67,158,31,20,30,30,9,0,0.97,0.98,0.96,6146 d,TB 
16,Tarik Skubal ,153.9,172,10,0,3.47,1.17,59,133,41,17,29,29,9,0,0.99,0.99,0.98,43633 ,DET 
17,Tyler Glasnow ,141.2,177,11,0,3.56,1.15,56,116,44,19,25,25,6,0,0.99,0.99,1.0,4587 d,LAD 
18,Logan Gilbert ,184.6,177,11,0,3.80,1.21,78,172,45,25,31,31,10,0,0.98,0.98,0.99,7453 d,SEA 
19,Freddy Peralta ,162.1,191,11,0,3.71,1.21,67,131,57,22,29,29,9,0,0.99,0.99,0.99,7274 d,MIL 
20,Joe Ryan ,169.5,184,11,0,4.00,1.20,75,150,46,26,30,30,10,0,0.97,0.97,0.97,43688 ,MIN 
21,Joe Musgrove ,162.8,158,11,0,3.65,1.24,66,148,41,20,28,28,8,0,0.95,0.96,0.93,5883 d,SD 
22,Blake Snell ,155.6,197,11,0,3.63,1.31,63,125,75,18,28,28,8,0,0.97,0.96,0.99,5835 d,SF 
