VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
2,Tyler Glasnow ,83.8,109,7,0,3.18,1.09,30,65,25,10,15,15,3,0,0.99,0.99,1.0,4587 d,LAD 
3,Zack Wheeler ,101.0,105,7,0,3.45,1.18,39,88,26,11,17,17,5,0,0.99,0.99,1.0,4603 d,PHI 
4,Tarik Skubal ,83.6,97,6,0,3.17,1.11,29,70,20,9,15,15,4,0,0.99,0.99,1.0,43633 ,DET 
5,George Kirby ,94.3,89,6,0,3.49,1.12,37,89,14,12,16,16,5,0,0.98,0.98,0.98,20405 ,SEA 
6,Chris Sale ,85.2,105,6,0,3.29,1.16,31,72,22,10,15,15,4,0,0.97,0.97,0.98,3207 d,ATL 
7,Logan Webb ,101.5,88,7,0,3.35,1.22,38,98,21,8,17,17,5,0,0.98,0.98,0.98,8146 d,SF 
8,Corbin Burnes ,99.2,104,6,0,3.52,1.19,39,85,29,10,17,17,5,0,0.99,0.99,1.0,7251 d,BAL 
9,Max Fried ,95.7,90,7,0,3.38,1.24,36,90,26,8,16,16,4,0,0.98,0.98,0.98,4729 d,ATL 
10,Logan Gilbert ,96.2,95,6,0,3.62,1.17,39,88,22,12,16,16,5,0,0.99,0.98,0.99,7453 d,SEA 
11,Kevin Gausman ,97.3,104,7,0,3.71,1.21,40,90,25,12,17,17,5,0,0.94,0.96,0.92,4671 d,TOR 
12,Luis Castillo ,97.1,100,6,0,3.57,1.20,38,85,28,12,16,16,5,0,0.98,0.98,0.98,3679 d,SEA 
13,Pablo Lopez ,96.0,104,6,0,3.64,1.19,39,86,24,12,17,17,5,0,0.93,0.95,0.92,7289 d,MIN 
14,Joe Ryan ,90.6,101,6,0,3.77,1.14,38,78,21,13,16,16,5,0,0.97,0.97,0.97,43688 ,MIN 
15,Aaron Nola ,100.7,100,7,0,3.89,1.19,44,94,23,13,17,17,5,0,0.99,0.99,0.99,5682 d,PHI 
16,Sonny Gray ,91.7,94,6,0,3.45,1.22,35,80,28,9,16,16,5,0,0.96,0.96,0.95,4755 d,STL 
17,Garrett Crochet ,71.1,91,5,0,3.22,1.16,25,55,25,8,17,12,4,0,0.91,0.92,0.9,43886 ,CWS 
18,Dylan Cease ,86.9,105,6,0,3.57,1.24,34,71,33,10,15,15,4,0,0.97,0.97,0.97,6848 d,SD 
19,Freddy Peralta ,84.0,101,5,0,3.57,1.19,33,67,29,11,15,15,5,0,0.97,0.98,0.97,7274 d,MIL 
