VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
2,Spencer Strider ,104.7,149,9,0,3.24,1.11,38,78,34,12,18,18,4,0,0.99,0.99,1.0,44282 ,ATL 
3,Kevin Gausman ,175.3,201,12,0,3.57,1.18,70,156,46,22,30,30,9,0,0.99,0.99,0.99,4671 d,TOR 
4,Zack Wheeler ,183.6,188,12,0,3.50,1.18,71,163,45,20,30,30,8,0,0.99,0.99,1.0,4603 d,PHI 
5,Corbin Burnes ,181.3,196,12,0,3.57,1.20,72,155,55,20,30,30,8,0,0.99,0.99,1.0,7251 d,BAL 
6,Pablo Lopez ,179.4,198,11,0,3.54,1.19,71,158,48,21,30,30,9,0,0.99,0.99,0.99,7289 d,MIN 
7,Luis Castillo ,181.6,193,12,0,3.59,1.21,72,158,56,22,30,30,9,0,0.99,0.99,0.99,3679 d,SEA 
8,George Kirby ,177.2,165,12,0,3.62,1.16,71,168,30,22,30,30,9,0,0.99,0.99,0.99,20405 ,SEA 
9,Logan Webb ,185.3,165,12,0,3.48,1.23,72,180,41,16,30,30,9,0,0.99,0.99,0.99,8146 d,SF 
10,Tarik Skubal ,148.3,171,9,0,3.40,1.15,56,126,39,16,28,28,8,0,0.99,0.99,0.99,43633 ,DET 
11,Aaron Nola ,183.0,188,12,0,3.88,1.18,79,169,41,25,30,30,9,0,0.99,0.99,0.99,5682 d,PHI 
12,Max Fried ,165.1,159,13,0,3.43,1.23,63,155,43,16,29,29,7,0,0.98,0.99,0.98,4729 d,ATL 
13,Yoshinobu Yamamoto ,160.1,168,12,0,3.71,1.15,66,137,41,20,27,27,7,0,0.99,0.99,0.99,48250 ,LAD 
14,Framber Valdez ,181.7,179,13,0,3.41,1.29,69,163,61,15,29,29,7,0,0.99,0.99,0.99,7627 d,HOU 
15,Zach Eflin ,163.7,159,11,0,3.60,1.16,66,153,30,20,29,29,8,0,0.96,0.98,0.94,6146 d,TB 
16,Zac Gallen ,181.9,183,12,0,3.76,1.24,76,166,52,22,30,30,9,0,0.99,0.99,1.0,7245 d,ARI 
17,Freddy Peralta ,157.0,189,10,0,3.65,1.20,64,126,54,20,28,28,9,0,0.99,0.99,0.99,7274 d,MIL 
18,Logan Gilbert ,177.8,174,11,0,3.86,1.20,76,165,43,25,30,30,9,0,0.99,0.98,0.99,7453 d,SEA 
19,Tyler Glasnow ,133.2,167,10,0,3.55,1.16,53,109,43,17,24,24,6,0,0.99,0.99,1.0,4587 d,LAD 
20,Joe Ryan ,164.8,183,11,0,3.94,1.18,72,143,44,24,29,29,9,0,0.97,0.97,0.96,43688 ,MIN 
21,Grayson Rodriguez ,156.5,170,10,0,3.77,1.25,66,137,52,19,29,29,8,0,0.97,0.98,0.97,7924 d,BAL 
22,Jesus Luzardo ,162.0,185,10,0,3.84,1.27,69,143,56,21,28,28,9,0,0.97,0.97,0.97,6889 d,MIA 
23,Carlos Rodon ,145.5,171,10,0,3.91,1.21,63,121,48,21,27,27,8,0,0.8,0.89,0.71,5674 d,NYY 
24,Blake Snell ,155.0,197,8,0,3.61,1.30,62,124,72,16,28,28,7,0,0.97,0.98,0.96,5835 d,SF 
25,Dylan Cease ,164.9,195,10,0,3.80,1.30,70,137,70,20,29,29,8,0,0.97,0.97,0.97,6848 d,SD 
26,Chris Sale ,136.0,165,10,0,3.73,1.23,56,117,41,18,26,26,6,0,0.94,0.96,0.92,3207 d,ATL 
27,Joe Musgrove ,154.0,150,10,0,3.72,1.25,64,141,39,19,27,27,8,0,0.93,0.95,0.91,5883 d,SD 
28,Shota Imanaga ,154.5,163,9,0,3.87,1.24,66,142,44,21,27,27,8,0,0.83,0.92,0.74,6979 d,CHC 
29,Bobby Miller ,138.6,139,11,0,3.84,1.24,59,125,41,16,25,25,6,0,0.96,0.98,0.93,43804 ,LAD 
30,Sonny Gray ,160.2,151,9,0,3.74,1.29,67,147,53,17,28,28,7,0,0.89,0.93,0.85,4755 d,STL 
31,Yu Darvish ,154.0,155,10,0,4.09,1.23,70,139,43,22,26,26,9,0,0.91,0.93,0.89,3965 d,SD 
32,Edwin Diaz ,59.8,90,3,33,2.90,1.11,19,42,21,6,60,0,2,0,0.98,0.99,0.97,5996 d,NYM 
33,Chris Bassitt ,181.0,162,12,0,4.11,1.31,83,171,54,24,30,30,10,0,0.9,0.93,0.86,5554 d,TOR 
34,Justin Steele ,144.0,139,9,0,3.70,1.29,59,136,44,16,26,26,8,0,0.95,0.96,0.93,8158 d,CHC 
35,Merrill Kelly ,171.9,163,11,0,4.09,1.31,78,163,58,22,29,29,9,0,0.94,0.93,0.95,8374 d,ARI 
36,Emmanuel Clase ,62.6,63,4,32,3.03,1.16,21,55,16,5,62,0,3,0,0.98,0.99,0.97,27356 ,CLE 
37,Cole Ragans ,155.5,166,9,0,3.90,1.34,67,138,64,18,28,28,9,0,0.95,0.97,0.93,6834 d,KC 
38,Tanner Bibee ,152.3,150,9,0,3.98,1.27,67,140,48,21,27,27,8,0,0.9,0.96,0.83,45056 ,CLE 
39,Michael King ,140.2,157,9,0,3.82,1.31,60,123,55,18,35,23,8,0,0.83,0.94,0.72,8489 d,SD 
40,Nathan Eovaldi ,154.7,145,10,0,4.07,1.29,70,149,45,21,27,27,8,0,0.87,0.9,0.84,4423 d,TEX 
41,Jose Berrios ,167.2,157,10,0,4.16,1.30,77,161,47,23,29,29,9,0,0.9,0.91,0.9,5722 d,TOR 
42,Hunter Greene ,142.2,179,9,0,4.17,1.29,66,119,55,23,27,27,9,0,0.9,0.92,0.88,6871 d,CIN 
43,Jordan Montgomery ,148.5,135,8,0,3.85,1.29,64,145,41,17,26,26,7,0,0.83,0.86,0.81,7062 d,ARI 
44,Andres Munoz ,58.8,81,4,25,2.99,1.20,20,43,23,5,59,0,3,0,0.91,0.96,0.87,24281 ,SEA 
45,Justin Verlander ,142.1,132,8,0,4.05,1.24,64,132,40,21,24,24,6,0,0.82,0.9,0.74,3623 d,HOU 
46,Pete Fairbanks ,57.6,79,4,27,3.12,1.20,20,43,24,5,58,0,2,0,0.85,0.93,0.78,19909 ,TB 
47,Bailey Ober ,142.3,139,8,0,4.17,1.23,66,135,35,23,26,26,8,0,0.78,0.86,0.69,44064 ,MIN 
48,Josh Hader ,59.0,84,3,30,3.18,1.19,21,41,26,7,60,0,2,0,0.98,0.99,0.96,5047 d,HOU 
