VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Bobby Witt Jr. ,154,27,8,24,10,0.299,0.353,46,9,2,11,29,0.533,0.886,0.99,0.99,1.0,6810 d,KC 
2,Shohei Ohtani ,140,28,10,28,7,0.284,0.39,40,8,1,21,37,0.581,0.972,1.0,0.0,1.0,7354 d,LAD 
3,Aaron Judge ,134,28,12,30,2,0.286,0.416,38,6,0,27,42,0.612,1.028,0.99,0.99,1.0,4955 d,NYY 
4,Yordan Alvarez ,134,25,10,28,1,0.302,0.406,41,8,1,19,27,0.592,0.998,0.99,0.99,1.0,6461 d,HOU 
5,Jose Ramirez ,148,24,8,26,7,0.278,0.36,41,9,1,15,20,0.516,0.876,0.99,0.99,1.0,5288 d,CLE 
6,Juan Soto ,131,28,9,25,2,0.287,0.429,38,7,1,31,26,0.566,0.995,0.99,0.99,1.0,6906 d,NYY 
7,Elly De La Cruz ,146,24,6,20,14,0.249,0.322,36,8,2,14,51,0.451,0.773,0.99,0.99,0.99,44884 ,CIN 
8,Gunnar Henderson ,144,26,8,23,4,0.275,0.357,40,7,2,17,38,0.516,0.873,0.99,0.99,1.0,23372 ,BAL 
9,Trea Turner ,153,24,6,21,7,0.283,0.333,43,8,1,10,32,0.463,0.796,0.99,0.99,0.99,5828 d,PHI 
10,Vladimir Guerrero Jr. ,145,23,8,25,1,0.294,0.376,43,9,0,16,24,0.525,0.901,0.99,0.99,1.0,6050 d,TOR 
11,Freddie Freeman ,139,24,6,23,3,0.3,0.397,42,9,1,18,25,0.509,0.906,0.99,0.99,1.0,3365 d,LAD 
12,Mookie Betts ,137,26,7,22,3,0.29,0.382,40,8,1,19,22,0.519,0.902,0.99,0.99,1.0,4921 d,LAD 
13,Rafael Devers ,148,24,9,27,1,0.279,0.368,41,9,1,17,35,0.532,0.9,0.99,0.99,0.99,5175 d,BOS 
14,Bryce Harper ,136,24,8,24,3,0.279,0.39,38,8,0,22,34,0.518,0.908,0.99,0.99,1.0,4293 d,PHI 
15,Austin Riley ,150,25,9,25,0,0.277,0.346,41,8,1,14,40,0.517,0.863,0.96,0.98,0.94,6022 d,ATL 
16,Francisco Lindor ,151,24,7,21,6,0.256,0.332,39,8,1,15,32,0.457,0.789,0.99,0.99,0.99,4569 d,NYM 
17,Corey Seager ,131,22,8,23,1,0.285,0.372,37,8,0,15,24,0.525,0.897,0.99,0.99,0.99,4805 d,TEX 
18,Marcell Ozuna ,146,23,9,26,0,0.267,0.339,39,7,0,15,39,0.512,0.851,0.98,0.98,0.98,4726 d,ATL 
19,Jose Altuve ,151,24,6,19,4,0.276,0.342,42,8,0,14,28,0.447,0.789,0.99,0.99,1.0,4334 d,HOU 
20,Ketel Marte ,135,22,6,21,2,0.285,0.364,39,8,1,15,27,0.505,0.868,0.99,0.98,1.0,5179 d,ARI 
21,Teoscar Hernandez ,140,21,8,24,2,0.267,0.322,37,7,0,10,42,0.487,0.81,0.96,0.97,0.95,4846 d,LAD 
22,Michael Harris II ,140,21,5,18,6,0.278,0.325,39,8,1,8,30,0.456,0.78,0.84,0.91,0.78,43924 ,ATL 
23,Matt Olson ,144,23,9,26,0,0.256,0.355,37,7,0,19,40,0.501,0.856,0.97,0.98,0.96,5718 d,ATL 
24,Pete Alonso ,146,22,10,26,1,0.245,0.339,36,7,0,16,36,0.492,0.831,0.98,0.99,0.98,6960 d,NYM 
25,Julio Rodriguez ,131,19,6,19,7,0.271,0.332,35,7,0,10,35,0.463,0.795,0.95,0.98,0.91,43685 ,SEA 
26,Jarren Duran ,147,23,4,17,8,0.265,0.326,39,9,3,12,39,0.445,0.772,0.96,0.95,0.97,10054 ,BOS 
27,Luis Robert Jr. ,140,21,7,21,6,0.25,0.308,35,8,0,9,44,0.467,0.775,0.77,0.87,0.68,6935 d,CWS 
28,Corbin Carroll ,132,23,4,17,9,0.258,0.339,34,6,3,15,29,0.445,0.784,0.97,0.98,0.97,23993 ,ARI 
29,Oneil Cruz ,142,21,7,21,5,0.252,0.321,36,7,1,13,46,0.462,0.783,0.72,0.94,0.49,39199 ,PIT 
30,CJ Abrams ,142,21,5,17,9,0.254,0.314,36,8,1,9,30,0.425,0.739,0.94,0.98,0.91,19879 ,WSH 
31,Anthony Santander ,144,22,9,24,1,0.251,0.319,36,8,0,13,32,0.495,0.813,0.97,0.96,0.98,4903 d,BAL 
32,Bryan Reynolds ,150,22,6,21,2,0.271,0.347,41,8,1,15,36,0.461,0.808,0.97,0.97,0.96,6818 d,PIT 
33,Josh Naylor ,133,19,7,23,2,0.269,0.343,36,7,0,12,23,0.482,0.825,0.95,0.95,0.95,6054 d,CLE 
34,Brenton Doyle ,142,20,6,19,7,0.251,0.301,36,6,1,10,46,0.432,0.733,0.7,0.85,0.56,45599 ,COL 
35,Alex Bregman ,150,24,6,22,1,0.264,0.349,40,8,1,18,22,0.455,0.804,0.95,0.96,0.94,5973 d,HOU 
36,Manny Machado ,141,20,7,23,2,0.265,0.332,37,7,0,13,29,0.464,0.796,0.97,0.98,0.95,3778 d,SD 
37,Seiya Suzuki ,130,20,6,20,3,0.266,0.345,35,7,1,14,35,0.469,0.814,0.84,0.91,0.77,6973 d,CHC 
38,Jackson Chourio ,147,20,5,19,6,0.262,0.309,38,7,1,9,34,0.423,0.732,0.67,0.88,0.46,44592 ,MIL 
39,Marcus Semien ,148,23,6,20,3,0.258,0.327,38,8,1,15,25,0.446,0.773,0.99,0.98,0.99,4544 d,TEX 
40,Kyle Schwarber ,136,25,9,24,1,0.226,0.357,31,5,0,26,47,0.476,0.833,0.99,0.99,0.99,5686 d,PHI 
41,Royce Lewis ,130,20,7,22,2,0.254,0.319,33,7,0,12,33,0.469,0.789,0.91,0.95,0.86,6967 d,MIN 
42,Adolis Garcia ,141,21,8,22,3,0.24,0.307,34,7,0,12,42,0.454,0.761,0.91,0.96,0.87,6901 d,TEX 
43,Cody Bellinger ,136,20,5,20,4,0.265,0.331,36,7,1,12,27,0.444,0.775,0.95,0.96,0.94,6045 d,CHC 
44,Tyler O'Neill ,130,21,7,21,3,0.247,0.333,32,6,0,15,43,0.464,0.797,0.63,0.81,0.45,5050 d,BOS 
45,Ezequiel Tovar ,154,21,5,19,3,0.264,0.297,41,9,1,7,42,0.44,0.737,0.57,0.84,0.29,45000 ,COL 
46,Ian Happ ,139,22,6,20,3,0.248,0.348,35,8,1,19,39,0.443,0.791,0.8,0.83,0.78,6008 d,CHC 
47,Zach Neto ,141,20,6,19,5,0.252,0.32,35,8,0,10,35,0.434,0.754,0.5,0.74,0.26,46294 ,LAA 
48,Jake McCarthy ,130,19,2,14,9,0.271,0.335,35,6,2,11,28,0.407,0.742,0.46,0.65,0.27,8273 d,ARI 
49,Nick Castellanos ,145,19,6,21,2,0.259,0.31,38,8,1,10,36,0.446,0.755,0.8,0.89,0.71,4631 d,PHI 
50,Willy Adames ,146,20,7,23,3,0.243,0.324,35,8,0,16,41,0.441,0.765,0.9,0.92,0.87,5988 d,MIL 
51,Alec Bohm ,147,19,4,22,1,0.277,0.334,41,9,0,12,26,0.429,0.763,0.96,0.95,0.97,7921 d,PHI 
52,Nico Hoerner ,141,19,2,15,7,0.275,0.336,39,7,1,11,18,0.38,0.716,0.88,0.9,0.87,7934 d,CHC 
53,Andres Gimenez ,139,18,3,17,7,0.263,0.323,37,7,1,8,26,0.395,0.717,0.68,0.75,0.61,7049 d,CLE 
54,Vinnie Pasquantino ,137,19,6,22,0,0.268,0.341,37,9,1,14,20,0.465,0.806,0.87,0.88,0.86,44894 ,KC 
55,Steven Kwan ,148,22,2,15,4,0.285,0.35,42,7,1,15,16,0.403,0.752,0.96,0.93,0.98,44349 ,CLE 
56,Jeremy Pena ,152,20,4,19,4,0.265,0.313,40,7,1,9,31,0.402,0.716,0.64,0.78,0.51,43642 ,HOU 
57,Randy Arozarena ,134,21,5,18,6,0.242,0.336,32,7,0,16,38,0.419,0.754,0.88,0.96,0.8,6962 d,SEA 
58,Jake Burger ,142,19,8,21,0,0.253,0.309,36,7,1,9,40,0.474,0.783,0.62,0.82,0.42,10074 ,MIA 
59,Xander Bogaerts ,138,19,4,17,3,0.272,0.335,38,7,0,12,27,0.417,0.751,0.83,0.89,0.77,4347 d,SD 
60,Paul Goldschmidt ,142,20,6,20,2,0.256,0.337,36,7,0,16,39,0.439,0.776,0.83,0.91,0.75,4403 d,STL 
61,Jackson Merrill ,139,18,5,18,3,0.267,0.306,37,7,1,8,27,0.43,0.737,0.84,0.88,0.79,44756 ,SD 
62,Brent Rooker ,122,18,8,20,1,0.245,0.328,30,6,0,13,43,0.484,0.812,0.89,0.92,0.86,7318 d,OAK 
63,Salvador Perez ,130,16,7,22,0,0.264,0.319,34,6,0,7,31,0.462,0.781,0.97,0.97,0.97,4147 d,KC 
64,Taylor Ward ,141,20,6,20,1,0.253,0.333,36,8,0,16,37,0.436,0.769,0.48,0.55,0.4,6071 d,LAA 
65,William Contreras ,130,19,5,19,1,0.272,0.348,35,8,0,14,31,0.449,0.797,0.99,0.99,1.0,7659 d,MIL 
66,George Springer ,139,21,5,18,4,0.248,0.324,34,6,1,15,30,0.418,0.742,0.75,0.76,0.74,4614 d,TOR 
67,Gleyber Torres ,136,19,5,18,3,0.255,0.325,35,6,0,14,28,0.415,0.74,0.6,0.64,0.55,5133 d,NYY 
68,Dansby Swanson ,142,19,5,19,3,0.25,0.319,36,7,1,14,38,0.417,0.736,0.57,0.61,0.52,5965 d,CHC 
69,Brandon Nimmo ,137,21,5,18,2,0.254,0.354,35,7,1,19,35,0.43,0.783,0.84,0.82,0.87,4685 d,NYM 
70,Isaac Paredes ,132,19,7,21,0,0.25,0.346,33,6,0,16,24,0.458,0.804,0.87,0.87,0.86,10050 ,CHC 
71,Yandy Diaz ,144,20,4,18,0,0.28,0.358,40,8,0,17,24,0.424,0.782,0.82,0.85,0.79,6677 d,TB 
72,Spencer Steer ,129,18,5,19,4,0.256,0.336,33,8,1,14,30,0.45,0.785,0.96,0.97,0.96,44364 ,CIN 
73,Xavier Edwards ,129,17,1,11,7,0.286,0.348,37,6,1,13,19,0.366,0.715,0.64,0.78,0.49,40137 ,MIA 
74,Ceddanne Rafaela ,132,18,4,16,6,0.254,0.292,33,7,1,6,34,0.406,0.698,0.49,0.73,0.24,45510 ,BOS 
75,Nolan Arenado ,146,18,5,21,1,0.259,0.318,38,7,0,11,23,0.427,0.745,0.87,0.91,0.83,4350 d,STL 
76,Luis Arraez ,138,18,1,14,1,0.309,0.357,43,7,1,9,9,0.405,0.762,0.94,0.91,0.97,8162 d,SD 
77,Ha-Seong Kim ,127,18,4,15,7,0.245,0.329,31,6,1,15,26,0.393,0.722,0.88,0.89,0.88,6866 d,SD 
78,TJ Friedl ,129,18,4,18,5,0.247,0.325,32,5,1,13,25,0.408,0.734,0.36,0.4,0.32,8358 d,CIN 
79,Bryson Stott ,130,17,3,15,6,0.258,0.323,34,6,1,12,24,0.391,0.713,0.79,0.8,0.78,22308 ,PHI 
80,Luis Garcia ,124,16,4,16,3,0.276,0.316,34,7,1,7,20,0.429,0.745,0.55,0.71,0.38,7507 d,WSH 
81,Ryan McMahon ,135,19,6,19,2,0.245,0.332,33,7,0,16,43,0.423,0.756,0.61,0.74,0.48,5009 d,COL 
82,Nathaniel Lowe ,132,18,5,18,1,0.265,0.352,35,6,0,17,33,0.42,0.772,0.39,0.59,0.19,7914 d,TEX 
