VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Ronald Acuna Jr. ,511,111,30,84,46,0.306,0.4,156,29,2,71,99,0.549,0.95,0.99,0.99,1.0,6966 d,ATL 
2,Shohei Ohtani ,480,93,33,93,18,0.281,0.391,135,27,4,74,130,0.56,0.951,1.0,0.0,1.0,7354 d,LAD 
3,Bobby Witt Jr. ,537,90,25,80,36,0.281,0.331,151,30,7,37,108,0.503,0.834,0.99,0.99,1.0,6810 d,KC 
4,Fernando Tatis Jr. ,507,91,31,86,23,0.277,0.353,140,28,2,56,123,0.524,0.877,0.99,0.99,1.0,6853 d,SD 
5,Kyle Tucker ,506,86,27,90,22,0.279,0.368,141,30,3,66,86,0.512,0.88,0.99,0.99,1.0,6006 d,HOU 
6,Juan Soto ,468,96,31,89,9,0.282,0.429,132,24,1,113,93,0.539,0.968,0.99,0.99,1.0,6906 d,NYY 
7,Aaron Judge ,472,90,38,97,6,0.267,0.393,126,21,0,89,152,0.555,0.948,0.99,0.99,1.0,4955 d,NYY 
8,Mookie Betts ,499,98,28,83,12,0.283,0.382,142,31,2,74,90,0.522,0.903,0.99,0.99,1.0,4921 d,LAD 
9,Yordan Alvarez ,451,87,33,92,1,0.297,0.401,134,26,2,68,99,0.581,0.982,0.99,0.99,1.0,6461 d,HOU 
10,Julio Rodriguez ,532,85,25,78,29,0.274,0.341,146,29,2,43,141,0.479,0.82,0.98,0.99,0.97,43685 ,SEA 
11,Freddie Freeman ,501,87,20,80,12,0.298,0.394,149,33,2,66,95,0.489,0.883,0.99,0.99,1.0,3365 d,LAD 
12,Austin Riley ,528,86,30,92,2,0.276,0.349,146,29,2,50,140,0.51,0.859,0.99,0.99,0.99,6022 d,ATL 
13,Corbin Carroll ,504,87,18,69,38,0.271,0.352,136,26,7,56,113,0.458,0.81,0.99,0.99,1.0,23993 ,ARI 
14,Matt Olson ,502,87,33,98,1,0.262,0.37,131,26,1,77,132,0.52,0.889,0.99,0.99,1.0,5718 d,ATL 
15,Rafael Devers ,510,82,29,88,4,0.277,0.36,141,31,1,55,108,0.512,0.871,0.99,0.99,1.0,5175 d,BOS 
16,Trea Turner ,535,83,19,71,24,0.282,0.335,151,31,3,40,116,0.457,0.792,0.99,0.99,0.99,5828 d,PHI 
17,Mike Trout ,467,84,33,84,6,0.262,0.368,123,22,3,67,146,0.533,0.901,0.99,0.99,0.99,3785 d,LAA 
18,Jose Ramirez ,500,78,22,81,20,0.274,0.362,137,31,3,57,66,0.484,0.847,0.99,0.99,1.0,5288 d,CLE 
