VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,75.7,97,6,0,3.23,1.15,27,58,25,9,13,13,4,0,0.5,0.0,1.0,7354,LAA 
2,Spencer Strider ,79.7,115,6,0,3.26,1.15,29,61,28,9,14,14,3,0,0.99,0.99,1.0,44282,ATL 
3,Gerrit Cole ,89.8,105,6,0,3.47,1.14,35,76,24,12,15,15,4,1,0.99,0.99,1.0,4656,NYY 
4,Kevin Gausman ,83.2,99,6,0,3.34,1.14,31,73,19,10,14,14,4,0,0.99,0.99,1.0,4671,TOR 
5,Justin Verlander ,82.3,84,6,0,3.32,1.13,30,71,19,11,14,14,4,0,0.98,0.98,0.98,3623,NYM 
6,Max Scherzer ,81.8,95,6,0,3.52,1.12,32,70,18,11,14,14,4,0,0.99,0.99,0.99,3744,NYM 
7,Zack Wheeler ,87.5,91,6,0,3.43,1.18,33,78,21,9,14,14,4,0,0.99,0.99,0.99,4603,PHI 
8,Framber Valdez ,87.8,87,7,0,3.19,1.26,31,78,29,7,14,14,4,1,0.99,0.99,0.99,7627,HOU 
9,Luis Castillo ,89.0,94,6,0,3.41,1.20,34,76,28,10,15,15,4,0,0.99,0.99,0.99,3679,SEA 
10,Aaron Nola ,93.5,99,6,0,3.75,1.16,39,83,21,12,15,15,5,0,0.98,0.98,0.99,5682,PHI 
11,Carlos Rodon ,69.0,87,5,0,3.22,1.12,25,54,21,8,12,12,3,0,0.93,0.94,0.91,5674,NYY 
12,Zac Gallen ,86.7,91,6,0,3.56,1.20,34,76,25,10,15,15,4,0,0.99,0.99,1.0,7245,ARI 
13,Corbin Burnes ,83.2,93,5,0,3.52,1.19,33,71,25,10,14,14,4,0,0.99,0.99,1.0,7251,MIL 
14,Clayton Kershaw ,67.3,73,6,0,3.30,1.15,25,60,16,9,12,12,3,0,0.98,0.98,0.98,3215,LAD 
15,Shane Bieber ,91.7,87,6,0,3.70,1.22,38,86,23,11,15,15,4,1,0.99,0.98,1.0,7178,CLE 
16,Logan Webb ,91.0,85,6,0,3.54,1.25,36,87,23,8,15,15,4,0,0.97,0.97,0.98,8146,SF 
17,Sandy Alcantara ,93.2,83,5,0,3.61,1.21,37,84,25,10,15,15,5,1,0.95,0.96,0.95,7109,MIA 
18,Tyler Glasnow ,69.5,91,5,0,3.50,1.17,27,56,24,9,12,12,3,0,0.91,0.93,0.89,4587,TB 
19,Yu Darvish ,86.0,88,6,0,3.91,1.20,37,76,23,12,14,14,5,0,0.93,0.95,0.91,3965,SD 
20,Blake Snell ,77.0,98,6,0,3.64,1.26,31,62,33,9,14,14,4,0,0.94,0.94,0.93,5835,SD 
21,Pablo Lopez ,81.5,90,5,0,3.68,1.21,33,72,23,10,14,14,4,0,0.93,0.9,0.95,7289,MIN 
22,Joe Musgrove ,80.0,79,5,0,3.54,1.22,32,72,21,9,14,14,4,0,0.91,0.94,0.89,5883,SD 
23,George Kirby ,77.7,72,5,0,3.59,1.18,31,75,14,9,14,14,4,1,0.93,0.94,0.93,20405,SEA 
24,Joe Ryan ,76.5,81,6,0,3.94,1.17,33,67,19,11,13,13,4,1,0.97,0.96,0.97,43688,MIN 
25,Julio Urias ,77.5,73,6,0,3.74,1.20,32,71,19,11,14,14,4,0,0.95,0.97,0.92,4922,LAD 
26,Nathan Eovaldi ,82.0,78,5,0,3.68,1.22,34,77,21,10,14,14,4,1,0.96,0.95,0.98,4423,TEX 
27,Shane McClanahan ,66.0,72,5,0,3.45,1.18,25,56,20,8,12,12,3,0,0.99,0.99,1.0,7487,TB 
28,Logan Gilbert ,83.8,81,5,0,3.87,1.21,36,78,21,11,14,14,4,0,0.93,0.93,0.93,7453,SEA 
29,Zach Eflin ,76.0,70,5,0,3.71,1.19,31,72,16,9,13,13,4,0,0.88,0.91,0.84,6146,TB 
30,Jordan Montgomery ,77.2,69,5,0,3.65,1.25,31,74,20,9,14,14,4,0,0.81,0.83,0.79,7062,STL 
31,Dylan Cease ,81.0,94,5,0,3.87,1.29,35,69,33,11,15,15,4,0,0.97,0.97,0.97,6848,CWS 
32,Felix Bautista ,30.3,49,2,14,2.52,1.08,9,19,13,3,31,0,1,0,0.97,0.98,0.97,45019,BAL 
33,Jesus Luzardo ,71.3,81,4,0,3.72,1.23,30,61,24,9,13,13,4,0,0.88,0.91,0.85,6889,MIA 
34,Sonny Gray ,74.5,75,5,0,3.64,1.29,30,67,26,8,14,14,4,0,0.88,0.9,0.86,4755,MIN 
35,Charlie Morton ,79.2,89,6,0,3.90,1.33,34,71,29,9,14,14,4,0,0.9,0.91,0.89,3181,ATL 
36,Kodai Senga ,74.5,85,5,0,3.84,1.28,32,63,30,9,13,13,4,0,0.81,0.84,0.77,6917,NYM 
37,Josh Hader ,30.3,45,2,15,2.82,1.09,10,19,13,3,31,0,1,0,0.98,0.99,0.97,5047,SD 
38,Chris Bassitt ,83.3,75,6,0,4.03,1.28,37,77,25,11,14,14,5,1,0.86,0.85,0.87,5554,TOR 
39,Cristian Javier ,72.5,77,5,0,3.99,1.23,32,60,26,12,14,13,4,0,0.93,0.94,0.92,10002,HOU 
40,Emmanuel Clase ,31.5,32,2,16,2.71,1.10,10,26,8,2,32,0,1,0,0.97,0.98,0.96,27356,CLE 
41,Hunter Brown ,70.7,76,5,0,3.63,1.31,29,63,27,7,12,12,3,0,0.78,0.89,0.67,44176,HOU 
42,Alex Cobb ,72.5,70,5,0,3.58,1.31,29,72,20,6,13,13,4,0,0.64,0.73,0.55,3034,SF 
43,Lucas Giolito ,80.7,85,5,0,4.09,1.27,37,74,26,12,14,14,5,0,0.91,0.91,0.92,4723,CWS 
44,James Paxton ,74.8,84,5,0,3.99,1.28,33,68,26,10,13,13,4,0,0.61,0.75,0.46,4559,BOS 
