VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
2,Chris Sale ,31.8,40,3,0,3.14,1.13,11,26,8,3,6,6,1,0,0.99,0.98,0.99,3207 d,ATL 
3,Tarik Skubal ,32.1,38,2,0,3.07,1.08,11,26,7,3,6,6,2,0,0.99,0.99,1.0,43633 ,DET 
4,Zack Wheeler ,35.9,38,3,0,3.44,1.17,14,31,9,4,6,6,2,0,0.99,0.99,1.0,4603 d,PHI 
5,Logan Webb ,35.7,31,2,0,3.39,1.22,13,34,8,3,6,6,2,0,0.98,0.98,0.99,8146 d,SF 
6,Paul Skenes ,30.4,35,2,0,3.20,1.13,11,24,9,3,5,5,2,0,0.97,0.96,0.98,47239 ,PIT 
7,George Kirby ,34.0,32,2,0,3.52,1.11,13,32,5,4,6,6,2,0,0.98,0.98,0.98,20405 ,SEA 
8,Logan Gilbert ,34.4,35,2,0,3.50,1.14,13,30,8,4,6,6,2,0,0.99,0.98,0.99,7453 d,SEA 
9,Framber Valdez ,36.7,35,3,0,3.40,1.27,14,33,12,3,6,6,2,0,0.98,0.98,0.97,7627 d,HOU 
10,Garrett Crochet ,26.5,34,2,0,3.14,1.14,9,21,9,3,5,5,1,0,0.77,0.79,0.75,43886 ,CWS 
11,Dylan Cease ,32.3,40,2,0,3.45,1.21,12,26,12,4,6,6,2,0,0.99,0.98,0.99,6848 d,SD 
12,Gerrit Cole ,34.0,37,2,0,3.65,1.16,14,29,9,5,6,6,1,0,0.96,0.96,0.96,4656 d,NYY 
13,Pablo Lopez ,34.3,38,2,0,3.64,1.20,14,31,9,4,6,6,2,0,0.96,0.97,0.96,7289 d,MIN 
14,Sonny Gray ,33.6,35,2,0,3.47,1.20,13,30,10,4,6,6,2,0,0.94,0.95,0.94,4755 d,STL 
15,Luis Castillo ,34.6,36,2,0,3.61,1.21,14,30,10,4,6,6,2,0,0.98,0.98,0.98,3679 d,SEA 
16,Blake Snell ,32.0,40,2,0,3.48,1.27,12,25,14,3,6,6,2,0,0.95,0.97,0.93,5835 d,SF 
17,Corbin Burnes ,34.6,35,2,0,3.71,1.20,14,31,10,4,6,6,2,0,0.99,0.99,1.0,7251 d,BAL 
18,Freddy Peralta ,33.0,38,2,0,3.78,1.23,14,27,12,5,6,6,2,0,0.97,0.97,0.96,7274 d,MIL 
19,Cole Ragans ,32.9,37,2,0,3.59,1.26,13,28,12,4,6,6,2,0,0.97,0.97,0.97,6834 d,KC 
20,Aaron Nola ,35.8,36,2,0,3.90,1.19,16,33,8,5,6,6,2,0,0.99,0.99,0.99,5682 d,PHI 
21,Tyler Glasnow ,21.1,27,2,0,3.26,1.10,8,17,6,3,4,4,1,0,0.98,0.98,0.98,4587 d,LAD 
22,Michael King ,30.5,35,2,0,3.55,1.24,12,26,11,4,5,5,1,0,0.93,0.95,0.91,8489 d,SD 
23,Shota Imanaga ,31.5,32,2,0,3.86,1.19,13,29,7,5,6,6,2,0,0.96,0.96,0.96,6979 d,CHC 
24,Justin Steele ,33.0,32,2,0,3.59,1.23,13,31,9,4,6,6,2,0,0.93,0.94,0.92,8158 d,CHC 
25,Tanner Bibee ,29.3,30,2,0,3.74,1.21,12,26,8,4,5,5,1,0,0.92,0.95,0.89,45056 ,CLE 
26,Kevin Gausman ,33.1,34,2,0,3.85,1.23,14,31,9,4,6,6,2,0,0.95,0.96,0.93,4671 d,TOR 
27,Yusei Kikuchi ,32.1,35,2,0,3.79,1.26,14,29,10,5,7,6,1,0,0.57,0.65,0.5,7015 d,HOU 
28,Jeffrey Springs ,29.6,31,2,0,3.67,1.21,12,27,8,4,7,5,2,0,0.28,0.43,0.12,8051 d,TB 
29,Carlos Rodon ,31.3,35,2,0,4.00,1.22,14,27,10,5,6,6,2,0,0.86,0.9,0.81,5674 d,NYY 
30,Max Fried ,29.8,28,2,0,3.45,1.27,11,28,9,3,5,5,1,0,0.96,0.97,0.94,4729 d,ATL 
31,Zac Gallen ,34.9,34,2,0,3.84,1.27,15,33,10,4,6,6,2,0,0.96,0.97,0.94,7245 d,ARI 
32,Nestor Cortes Jr. ,29.1,29,2,0,3.96,1.19,13,26,7,4,7,5,1,0,0.66,0.79,0.53,7375 d,NYY 
33,Mason Miller ,11.1,17,1,5,2.79,1.05,3,7,4,1,12,0,0,0,0.82,0.9,0.74,45221 ,OAK 
34,Bailey Ober ,30.9,31,2,0,3.96,1.21,14,29,8,5,6,6,2,0,0.91,0.93,0.88,44064 ,MIN 
35,Emmanuel Clase ,11.6,11,1,6,2.85,1.10,4,10,3,1,12,0,0,0,0.99,0.99,0.99,27356 ,CLE 
36,Cristopher Sanchez ,31.5,27,2,0,3.66,1.29,13,31,9,3,6,6,2,0,0.55,0.76,0.34,39312 ,PHI 
37,Jack Flaherty ,32.7,37,2,0,4.02,1.28,15,30,10,4,6,6,2,0,0.92,0.92,0.92,6021 d,LAD 
38,Nathan Eovaldi ,32.1,31,2,0,3.88,1.25,14,30,9,4,6,6,2,0,0.81,0.86,0.76,4423 d,TEX 
39,Ranger Suarez ,30.9,28,2,0,3.64,1.29,12,29,9,3,5,5,1,0,0.9,0.92,0.89,7247 d,PHI 
40,Josh Hader ,11.1,16,1,6,3.09,1.12,4,7,5,1,12,0,1,0,0.95,0.98,0.92,5047 d,HOU 
41,Bryce Miller ,28.5,27,2,0,3.91,1.21,12,26,7,4,5,5,2,0,0.9,0.91,0.89,45184 ,SEA 
42,Edwin Diaz ,11.0,16,1,6,3.11,1.12,4,8,4,1,12,0,1,0,0.87,0.94,0.79,5996 d,NYM 
43,Raisel Iglesias ,11.4,13,1,6,3.17,1.15,4,10,3,1,12,0,0,0,0.94,0.97,0.91,5589 d,ATL 
44,Ryan Helsley ,11.3,14,1,6,3.19,1.21,4,9,5,1,12,0,1,0,0.94,0.96,0.93,7481 d,STL 
45,Taj Bradley ,30.1,32,2,0,4.05,1.27,14,27,10,4,6,6,2,0,0.45,0.58,0.31,44442 ,TB 
46,Ryan Pepiot ,28.4,30,2,0,3.95,1.28,12,24,10,4,7,5,2,0,0.66,0.79,0.52,38313 ,TB 
47,Joe Musgrove ,27.5,27,2,0,3.80,1.25,12,25,7,4,5,5,1,0,0.76,0.82,0.69,5883 d,SD 
48,Hunter Brown ,29.9,31,2,0,3.86,1.31,13,27,11,4,5,5,2,0,0.84,0.87,0.8,44176 ,HOU 
49,Devin Williams ,11.0,15,1,5,2.99,1.27,4,8,5,1,12,0,1,0,0.65,0.79,0.51,27766 ,MIL 
50,Clayton Kershaw ,25.3,24,2,0,3.81,1.25,11,24,7,3,5,5,1,0,0.61,0.78,0.45,3215 d,LAD 
51,Brandon Pfaadt ,31.6,30,2,0,4.13,1.25,15,31,7,4,6,6,2,0,0.59,0.77,0.4,44436 ,ARI 
52,Max Scherzer ,21.8,24,2,0,3.93,1.19,10,19,6,4,4,4,1,0,0.52,0.66,0.38,3744 d,TEX 
53,Jacob deGrom ,13.1,19,1,0,2.85,0.96,4,10,3,1,4,2,1,0,0.5,0.71,0.28,4850 d,TEX 
54,Andres Munoz ,11.0,14,1,5,3.03,1.23,4,8,4,1,12,0,1,0,0.86,0.92,0.8,24281 ,SEA 
55,Clay Holmes ,11.2,12,1,5,3.01,1.26,4,9,4,1,12,0,1,0,0.89,0.93,0.84,6584 d,NYY 
56,Nick Pivetta ,29.8,34,2,0,4.30,1.26,14,27,10,5,5,5,2,0,0.66,0.68,0.64,6590 d,BOS 
57,Jhoan Duran ,11.4,14,1,5,3.05,1.24,4,9,4,1,12,0,1,0,0.83,0.91,0.76,8034 d,MIN 
58,Chris Bassitt ,32.3,30,2,0,4.01,1.33,14,31,10,4,5,5,2,0,0.68,0.72,0.64,5554 d,TOR 
59,Reynaldo Lopez ,27.5,29,2,0,3.96,1.31,12,25,10,3,7,5,1,0,0.82,0.86,0.79,6012 d,ATL 
60,Kirby Yates ,12.0,16,1,5,3.39,1.27,5,9,5,1,13,0,1,0,0.68,0.85,0.52,5217 d,TEX 
61,Eduardo Rodriguez ,30.9,28,2,0,3.99,1.33,14,30,10,4,5,5,2,0,0.44,0.51,0.38,3963 d,ARI 
62,Robert Suarez ,11.1,11,1,5,3.46,1.16,4,9,4,1,12,0,1,0,0.89,0.92,0.86,45030 ,SD 
63,Seth Lugo ,32.8,28,2,0,4.23,1.32,15,33,9,4,6,6,2,0,0.91,0.9,0.92,5890 d,KC 
64,Kenley Jansen ,10.9,13,1,6,3.77,1.23,5,9,4,1,12,0,1,0,0.79,0.88,0.69,3630 d,BOS 
65,Robbie Ray ,18.2,20,1,0,4.14,1.32,8,17,7,3,4,3,1,0,0.38,0.52,0.23,5484 d,SF 
66,Justin Verlander ,27.4,25,2,0,4.19,1.25,13,26,8,4,4,4,1,0,0.76,0.86,0.66,3623 d,HOU 
67,Tanner Houck ,31.1,28,2,0,3.96,1.36,14,30,10,3,6,6,2,0,0.85,0.87,0.82,6987 d,BOS 
68,Gavin Williams ,26.7,27,2,0,4.08,1.32,12,24,10,4,5,5,2,0,0.28,0.43,0.13,44694 ,CLE 
69,Ryan Walker ,11.7,14,1,4,3.06,1.25,4,10,4,1,12,0,1,0,0.44,0.68,0.2,45949 ,SF 
70,Bryan Woo ,22.8,22,1,0,3.86,1.20,10,20,6,3,6,4,1,0,0.79,0.86,0.72,47011 ,SEA 
71,Merrill Kelly ,32.4,29,2,0,4.23,1.33,15,31,11,4,5,5,2,0,0.72,0.74,0.71,8374 d,ARI 
72,Sean Manaea ,31.4,32,2,0,4.16,1.31,14,29,11,4,6,6,2,0,0.64,0.72,0.55,4944 d,NYM 
73,Mitch Keller ,34.4,31,2,0,4.26,1.36,16,34,11,4,6,6,2,0,0.86,0.85,0.86,6477 d,PIT 
74,MacKenzie Gore ,27.2,29,2,0,4.08,1.35,12,25,11,3,5,5,2,0,0.21,0.3,0.12,7146 d,WSH 
75,Michael Wacha ,30.2,26,2,0,4.19,1.31,14,30,9,4,6,6,2,0,0.55,0.72,0.37,4584 d,KC 
76,David Bednar ,11.2,13,1,5,3.80,1.24,5,9,4,1,12,0,1,0,0.71,0.82,0.6,8451 d,PIT 
77,Bobby Miller ,26.5,24,2,0,4.20,1.33,12,25,9,3,9,4,1,0,0.43,0.45,0.4,43804 ,LAD 
78,Chad Green ,10.2,11,1,4,3.97,1.18,4,9,3,2,11,0,1,0,0.42,0.66,0.19,6177 d,TOR 
79,Brady Singer ,31.0,28,2,0,4.23,1.35,15,31,9,4,6,6,2,0,0.77,0.81,0.73,6811 d,KC 
80,Frankie Montas ,30.1,29,2,0,4.24,1.35,14,29,11,4,6,6,2,0,0.19,0.26,0.12,5619 d,MIL 
81,Kyle Finnegan ,11.3,11,1,6,4.03,1.28,5,10,4,2,12,0,1,0,0.68,0.81,0.55,7565 d,WSH 
