VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Ronald Acuna Jr. ,472,101,27,75,43,0.301,0.395,142,27,2,65,96,0.535,0.93,0.99,0.99,1.0,6966 d,ATL 
2,Shohei Ohtani ,442,86,30,86,17,0.281,0.39,124,25,4,68,120,0.561,0.952,1.0,0.0,1.0,7354 d,LAD 
3,Bobby Witt Jr. ,488,81,22,72,35,0.282,0.331,138,27,6,33,97,0.498,0.829,0.99,0.99,1.0,6810 d,KC 
4,Kyle Tucker ,470,80,25,82,20,0.278,0.366,130,27,3,61,81,0.509,0.875,0.99,0.99,1.0,6006 d,HOU 
5,Fernando Tatis Jr. ,462,81,27,76,21,0.271,0.347,125,25,2,51,114,0.511,0.858,0.99,0.99,1.0,6853 d,SD 
6,Mookie Betts ,459,90,24,76,12,0.285,0.383,131,29,2,68,80,0.516,0.899,0.99,0.99,1.0,4921 d,LAD 
7,Juan Soto ,425,86,28,79,10,0.281,0.425,119,21,1,100,84,0.534,0.959,0.99,0.99,1.0,6906 d,NYY 
8,Yordan Alvarez ,418,77,30,85,1,0.292,0.393,122,24,1,60,93,0.568,0.961,0.99,0.99,1.0,6461 d,HOU 
9,Aaron Judge ,427,80,34,86,6,0.263,0.388,112,19,0,79,138,0.545,0.932,0.99,0.99,0.99,4955 d,NYY 
10,Julio Rodriguez ,484,76,22,69,27,0.274,0.339,133,26,2,39,128,0.474,0.813,0.98,0.99,0.97,43685 ,SEA 
11,Freddie Freeman ,460,79,18,73,11,0.298,0.395,137,31,2,62,87,0.49,0.885,0.99,0.99,1.0,3365 d,LAD 
12,Jose Ramirez ,462,72,21,75,20,0.272,0.361,126,28,3,52,61,0.482,0.843,0.99,0.99,1.0,5288 d,CLE 
13,Austin Riley ,487,78,27,83,2,0.273,0.347,133,26,3,46,130,0.502,0.849,0.99,0.99,0.98,6022 d,ATL 
14,Rafael Devers ,464,75,26,79,3,0.279,0.364,130,28,1,51,99,0.513,0.877,0.99,0.99,0.98,5175 d,BOS 
15,Matt Olson ,462,79,30,88,1,0.259,0.367,120,24,1,71,122,0.509,0.876,0.99,0.99,1.0,5718 d,ATL 
16,Trea Turner ,381,59,13,50,19,0.282,0.334,107,21,2,28,81,0.45,0.784,0.99,0.99,0.99,5828 d,PHI 
17,Elly De La Cruz ,449,72,19,63,35,0.25,0.318,112,23,5,42,153,0.45,0.768,0.99,0.99,0.99,44884 ,CIN 
18,Corbin Carroll ,448,74,16,60,33,0.266,0.347,119,23,6,50,103,0.447,0.794,0.99,0.99,0.99,23993 ,ARI 
19,Michael Harris II ,463,69,17,64,20,0.283,0.33,131,28,3,28,100,0.465,0.795,0.98,0.99,0.97,43924 ,ATL 
20,Gunnar Henderson ,470,79,24,71,12,0.261,0.339,123,23,5,51,133,0.485,0.824,0.99,0.99,1.0,23372 ,BAL 
21,Bryce Harper ,418,72,22,71,10,0.276,0.394,116,26,1,72,107,0.501,0.895,0.99,0.99,0.99,4293 d,PHI 
22,Vladimir Guerrero Jr. ,461,73,24,74,5,0.278,0.362,128,25,1,54,82,0.49,0.852,0.98,0.99,0.98,6050 d,TOR 
23,Jose Altuve ,455,78,20,61,13,0.276,0.353,126,25,1,50,81,0.465,0.817,0.99,0.99,1.0,4334 d,HOU 
