VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
2,Tarik Skubal ,10.0,12,1,0,3.09,1.04,3,8,2,1,2,2,0,0,0.99,0.98,1.0,43633 ,DET 
3,Jacob deGrom ,7.1,10,1,0,2.75,0.97,2,5,2,1,2,1,0,0,0.64,0.81,0.46,4850 d,TEX 
4,Zack Wheeler ,10.8,11,1,0,3.20,1.13,4,9,3,1,2,2,0,0,0.99,0.99,1.0,4603 d,PHI 
5,Garrett Crochet ,8.4,11,1,0,3.07,1.06,3,6,2,1,2,2,0,0,0.68,0.72,0.65,43886 ,CWS 
6,Logan Gilbert ,10.7,11,1,0,3.45,1.10,4,10,2,1,2,2,0,0,0.99,0.98,0.99,7453 d,SEA 
7,Chris Sale ,9.8,13,1,0,3.05,1.19,3,8,3,1,2,2,0,0,0.99,0.98,0.99,3207 d,ATL 
8,Gerrit Cole ,10.7,12,1,0,3.63,1.14,4,9,3,1,2,2,0,0,0.95,0.95,0.96,4656 d,NYY 
9,George Kirby ,10.4,10,1,0,3.52,1.12,4,10,2,1,2,2,1,0,0.97,0.97,0.98,20405 ,SEA 
10,Corbin Burnes ,10.6,11,1,0,3.45,1.17,4,9,3,1,2,2,0,0,0.99,0.99,1.0,7251 d,BAL 
11,Yoshinobu Yamamoto ,9.7,10,1,0,3.58,1.10,4,8,2,1,2,2,0,0,0.95,0.96,0.95,48250 ,LAD 
12,Dylan Cease ,10.4,13,1,0,3.63,1.21,4,8,4,1,2,2,0,0,0.98,0.97,0.98,6848 d,SD 
13,Shota Imanaga ,9.8,10,1,0,3.64,1.13,4,9,2,1,2,2,0,0,0.96,0.96,0.97,6979 d,CHC 
14,Blake Snell ,9.9,13,1,0,3.42,1.25,4,8,4,1,2,2,0,0,0.94,0.96,0.92,5835 d,SF 
15,Pablo Lopez ,10.3,11,1,0,3.46,1.21,4,9,3,1,2,2,1,0,0.97,0.97,0.97,7289 d,MIN 
16,Cole Ragans ,10.3,12,1,0,3.45,1.24,4,9,4,1,2,2,1,0,0.96,0.96,0.97,6834 d,KC 
17,Justin Steele ,9.1,9,1,0,3.36,1.16,3,8,2,1,2,2,0,0,0.82,0.83,0.82,8158 d,CHC 
18,Kevin Gausman ,10.6,11,1,0,3.61,1.21,4,10,3,1,2,2,1,0,0.93,0.95,0.91,4671 d,TOR 
19,Aaron Nola ,10.7,11,1,0,3.95,1.15,5,10,3,1,2,2,1,0,0.98,0.98,0.98,5682 d,PHI 
20,Paul Skenes ,9.5,11,1,0,3.19,1.13,3,8,3,1,2,2,0,0,0.97,0.96,0.99,47239 ,PIT 
21,Sonny Gray ,9.8,10,1,0,3.62,1.19,4,9,3,1,2,2,0,0,0.94,0.94,0.94,4755 d,STL 
