VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Jose Ramirez ,321,58,22,73,15,0.287,0.384,92,24,4,46,53,0.586,0.97,0.99,0.99,1.0,5288,CLE 
2,Ronald Acuna Jr. ,295,62,20,47,17,0.281,0.389,83,16,1,45,86,0.543,0.932,0.99,0.99,1.0,6966,ATL 
3,Aaron Judge ,299,61,26,59,3,0.291,0.378,87,13,0,41,91,0.601,0.979,0.99,0.99,1.0,4955,NYY 
4,Trea Turner ,333,52,13,56,17,0.298,0.355,99,19,2,28,63,0.488,0.843,0.99,0.99,1.0,5828,LAD 
5,Rafael Devers ,324,60,20,55,2,0.304,0.366,99,25,1,26,74,0.575,0.941,0.99,0.99,1.0,5175,BOS 
6,Bryce Harper ,285,56,19,57,8,0.292,0.405,83,21,1,46,77,0.577,0.982,0.99,0.99,1.0,4293,PHI 
7,Paul Goldschmidt ,302,54,18,57,4,0.306,0.39,92,21,1,41,74,0.552,0.942,0.99,0.99,1.0,4403,STL 
8,Vladimir Guerrero Jr. ,310,54,23,58,1,0.289,0.379,90,14,1,39,55,0.557,0.936,0.99,0.99,1.0,6050,TOR 
9,Pete Alonso ,299,50,22,66,2,0.271,0.362,81,13,1,34,77,0.542,0.904,0.99,0.99,1.0,6960,NYM 
10,Yordan Alvarez ,286,51,21,60,0,0.293,0.383,84,15,1,37,78,0.579,0.962,0.99,0.99,1.0,6461,HOU 
11,Manny Machado ,297,52,15,52,7,0.297,0.378,88,17,1,34,55,0.518,0.896,0.99,0.99,1.0,3778,SD 
12,Freddie Freeman ,323,57,13,52,6,0.291,0.393,94,23,1,45,62,0.489,0.882,0.99,0.99,1.0,3365,LAD 
13,Kyle Tucker ,291,43,17,53,12,0.272,0.358,79,16,1,36,59,0.511,0.869,0.99,0.99,1.0,6006,HOU 
14,Mike Trout ,259,54,20,49,3,0.281,0.418,73,16,1,49,73,0.59,1.007,0.99,0.99,1.0,3785,LAA 
15,Mookie Betts ,280,58,17,44,7,0.276,0.365,77,16,1,35,49,0.521,0.885,0.99,0.99,1.0,4921,LAD 
16,Bo Bichette ,339,52,15,48,8,0.275,0.324,93,20,1,23,70,0.467,0.791,0.99,0.99,1.0,6808,TOR 
17,Luis Robert ,304,47,14,44,12,0.283,0.332,86,14,1,18,77,0.472,0.804,0.99,0.99,0.99,6935,CWS 
18,Juan Soto ,276,54,18,46,6,0.269,0.434,74,15,1,68,53,0.521,0.955,0.99,0.99,1.0,6906,WSH 
19,Tim Anderson ,313,48,11,36,11,0.308,0.344,96,17,1,14,70,0.468,0.812,0.98,0.98,0.97,4956,CWS 
20,George Springer ,295,54,18,46,4,0.266,0.347,78,14,2,33,71,0.506,0.853,0.99,0.98,1.0,4614,TOR 
21,Xander Bogaerts ,304,50,11,45,4,0.305,0.378,93,22,0,33,63,0.492,0.87,0.99,0.99,1.0,4347,BOS 
22,Austin Riley ,310,47,20,51,1,0.264,0.336,82,16,1,26,88,0.515,0.851,0.99,0.99,0.99,6022,ATL 
23,Francisco Lindor ,308,49,13,51,9,0.25,0.332,77,14,2,34,60,0.432,0.764,0.99,0.99,1.0,4569,NYM 
