VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,73,15,6,14,4,0.288,0.393,21,4,1,11,19,0.594,0.987,1.0,0.0,1.0,7354 d,LAD 
2,Bobby Witt Jr. ,74,13,4,12,5,0.299,0.352,22,4,1,5,14,0.535,0.887,0.99,0.99,1.0,6810 d,KC 
3,Aaron Judge ,68,14,6,15,1,0.281,0.417,19,3,0,14,21,0.593,1.01,0.99,0.99,1.0,4955 d,NYY 
4,Jose Ramirez ,75,12,4,13,4,0.275,0.356,21,5,0,8,10,0.502,0.858,0.99,0.99,1.0,5288 d,CLE 
5,Yordan Alvarez ,70,13,5,14,0,0.3,0.401,21,4,0,10,14,0.587,0.987,0.99,0.99,1.0,6461 d,HOU 
6,Juan Soto ,67,14,5,13,1,0.281,0.421,19,3,0,15,13,0.551,0.972,0.99,0.99,1.0,6906 d,NYY 
7,Kyle Tucker ,68,12,4,12,3,0.273,0.367,18,4,0,9,12,0.522,0.889,0.96,0.96,0.96,6006 d,HOU 
8,Mookie Betts ,71,13,3,12,2,0.286,0.381,20,4,0,10,11,0.505,0.886,0.99,0.99,1.0,4921 d,LAD 
9,Vladimir Guerrero Jr. ,69,11,4,12,1,0.293,0.378,20,4,0,8,12,0.521,0.898,0.99,0.99,1.0,6050 d,TOR 
10,Elly De La Cruz ,69,11,3,9,6,0.255,0.328,18,4,1,7,24,0.463,0.792,0.99,0.99,0.99,44884 ,CIN 
11,Francisco Lindor ,76,12,4,11,3,0.258,0.33,20,4,0,7,16,0.466,0.796,0.99,0.99,0.99,4569 d,NYM 
12,Marcell Ozuna ,72,11,5,13,0,0.271,0.341,20,4,0,8,19,0.513,0.854,0.98,0.98,0.98,4726 d,ATL 
13,Gunnar Henderson ,71,13,4,11,2,0.274,0.361,19,4,1,9,19,0.517,0.878,0.99,0.99,1.0,23372 ,BAL 
14,Bryce Harper ,67,11,4,12,1,0.279,0.39,19,4,0,11,17,0.513,0.903,0.99,0.99,1.0,4293 d,PHI 
15,Trea Turner ,76,12,3,10,3,0.279,0.332,21,4,0,5,16,0.456,0.788,0.99,0.99,0.99,5828 d,PHI 
16,Freddie Freeman ,69,12,3,11,1,0.297,0.392,20,5,0,9,13,0.503,0.895,0.99,0.99,1.0,3365 d,LAD 
17,Rafael Devers ,73,12,4,13,0,0.273,0.358,20,5,0,8,18,0.518,0.877,0.99,0.99,0.99,5175 d,BOS 
18,Michael Harris II ,72,11,3,9,3,0.275,0.323,20,4,0,4,16,0.45,0.773,0.82,0.89,0.74,43924 ,ATL 
19,Corbin Carroll ,69,12,2,9,5,0.257,0.338,18,3,1,8,15,0.445,0.783,0.99,0.99,0.98,23993 ,ARI 
20,Jose Altuve ,75,12,3,9,2,0.276,0.345,21,4,0,7,14,0.449,0.794,0.99,0.99,1.0,4334 d,HOU 
21,Ketel Marte ,66,11,3,11,1,0.286,0.365,19,4,1,7,13,0.509,0.875,0.98,0.97,1.0,5179 d,ARI 
22,Jackson Chourio ,74,10,3,10,3,0.265,0.315,20,4,0,5,17,0.435,0.75,0.78,0.91,0.65,44592 ,MIL 
23,Julio Rodriguez ,65,10,3,9,3,0.268,0.332,18,3,0,5,18,0.457,0.788,0.95,0.98,0.92,43685 ,SEA 
24,Jazz Chisholm Jr. ,66,10,3,10,4,0.25,0.32,17,3,0,6,19,0.461,0.781,0.94,0.98,0.9,8449 d,NYY 
25,Jarren Duran ,72,12,2,9,4,0.265,0.329,19,5,1,6,19,0.452,0.78,0.97,0.96,0.97,10054 ,BOS 
26,Kyle Schwarber ,67,12,5,12,1,0.233,0.362,16,3,0,13,24,0.498,0.859,0.98,0.98,0.98,5686 d,PHI 
27,CJ Abrams ,74,11,2,9,5,0.25,0.311,19,4,1,5,16,0.416,0.726,0.92,0.96,0.88,19879 ,WSH 
28,Fernando Tatis Jr. ,62,11,3,10,3,0.265,0.339,16,3,0,6,15,0.484,0.823,0.98,0.98,0.97,6853 d,SD 
29,Luis Robert Jr. ,68,10,4,10,3,0.252,0.307,17,4,0,4,21,0.464,0.771,0.73,0.83,0.63,6935 d,CWS 
30,Oneil Cruz ,70,11,3,10,3,0.257,0.322,18,4,0,6,22,0.469,0.791,0.74,0.95,0.53,39199 ,PIT 
31,Pete Alonso ,73,11,5,13,0,0.246,0.337,18,3,0,8,19,0.492,0.829,0.98,0.99,0.98,6960 d,NYM 
32,Seiya Suzuki ,66,10,3,10,2,0.277,0.356,18,4,1,8,18,0.495,0.851,0.86,0.92,0.79,6973 d,CHC 
33,Cody Bellinger ,70,10,3,10,2,0.269,0.337,19,4,0,6,14,0.46,0.797,0.96,0.96,0.95,6045 d,CHC 
34,Teoscar Hernandez ,70,10,4,12,1,0.264,0.322,18,4,0,5,21,0.483,0.806,0.94,0.96,0.92,4846 d,LAD 
35,Bryan Reynolds ,75,11,3,11,1,0.272,0.345,20,4,0,7,18,0.462,0.807,0.96,0.97,0.96,6818 d,PIT 
36,Matt Olson ,71,11,4,13,0,0.253,0.352,18,4,0,10,19,0.492,0.844,0.98,0.99,0.97,5718 d,ATL 
37,Andres Gimenez ,72,10,2,8,4,0.259,0.317,19,4,0,4,13,0.396,0.712,0.69,0.76,0.62,7049 d,CLE 
38,Dansby Swanson ,73,10,3,10,2,0.255,0.326,19,4,0,7,19,0.431,0.757,0.72,0.8,0.63,5965 d,CHC 
39,Brenton Doyle ,67,10,3,9,3,0.256,0.31,17,3,1,5,21,0.447,0.757,0.71,0.86,0.57,45599 ,COL 
40,Willy Adames ,73,10,4,12,1,0.239,0.318,18,4,0,8,21,0.438,0.756,0.92,0.93,0.91,5988 d,MIL 
41,Adolis Garcia ,71,10,4,11,2,0.236,0.301,17,3,0,6,21,0.444,0.745,0.88,0.94,0.82,6901 d,TEX 
42,Manny Machado ,67,9,3,11,1,0.262,0.327,18,3,0,6,14,0.454,0.781,0.98,0.98,0.97,3778 d,SD 
43,Alex Bregman ,71,11,3,11,0,0.263,0.349,19,4,0,9,11,0.455,0.804,0.93,0.94,0.93,5973 d,HOU 
44,Royce Lewis ,65,10,3,11,1,0.261,0.327,17,4,0,6,16,0.474,0.801,0.88,0.93,0.83,6967 d,MIN 
45,Nico Hoerner ,74,10,1,8,4,0.276,0.34,20,4,0,6,9,0.377,0.717,0.91,0.91,0.9,7934 d,CHC 
46,William Contreras ,66,10,3,9,1,0.269,0.346,18,4,0,7,16,0.452,0.798,0.99,0.99,1.0,7659 d,MIL 
47,Xavier Edwards ,66,9,1,6,4,0.287,0.346,19,3,0,7,10,0.377,0.723,0.54,0.7,0.37,40137 ,MIA 
48,Ian Happ ,73,11,3,10,2,0.246,0.343,18,4,0,10,20,0.437,0.78,0.86,0.88,0.83,6008 d,CHC 
49,Nick Castellanos ,72,9,3,11,1,0.256,0.309,19,4,0,5,18,0.439,0.748,0.82,0.91,0.73,4631 d,PHI 
50,Marcus Semien ,74,11,3,10,1,0.258,0.325,19,4,0,7,12,0.441,0.766,0.98,0.97,0.99,4544 d,TEX 
51,Josh Naylor ,65,9,3,11,1,0.264,0.34,17,4,0,6,11,0.467,0.807,0.94,0.94,0.95,6054 d,CLE 
52,Randy Arozarena ,66,10,3,9,3,0.238,0.334,16,3,0,8,19,0.417,0.751,0.83,0.93,0.73,6962 d,SEA 
53,Zach Neto ,70,10,3,9,3,0.25,0.325,17,4,0,6,18,0.429,0.754,0.46,0.7,0.22,46294 ,LAA 
54,Paul Goldschmidt ,73,10,3,10,1,0.258,0.334,19,4,0,8,20,0.439,0.773,0.85,0.92,0.78,4403 d,STL 
55,Tyler O'Neill ,67,10,4,11,1,0.242,0.328,16,3,0,8,23,0.461,0.789,0.58,0.76,0.39,5050 d,BOS 
56,Yandy Diaz ,69,10,2,9,0,0.284,0.363,20,4,0,8,11,0.431,0.794,0.83,0.85,0.8,6677 d,TB 
57,Christian Walker ,62,9,3,11,1,0.252,0.336,16,3,0,7,15,0.461,0.796,0.93,0.96,0.9,4905 d,ARI 
58,Taylor Ward ,70,10,3,10,1,0.253,0.333,18,4,0,8,19,0.437,0.77,0.53,0.64,0.43,6071 d,LAA 
59,Tommy Edman ,64,9,2,8,3,0.268,0.324,17,4,1,5,12,0.424,0.748,0.31,0.4,0.23,7752 d,LAD 
60,Anthony Santander ,70,10,4,12,0,0.249,0.316,17,4,0,6,16,0.479,0.795,0.97,0.96,0.98,4903 d,BAL 
61,Jeremy Pena ,76,10,2,9,2,0.26,0.306,20,4,0,4,16,0.397,0.703,0.66,0.79,0.53,43642 ,HOU 
62,Nolan Arenado ,75,9,3,11,0,0.261,0.318,20,4,0,6,12,0.43,0.749,0.88,0.91,0.85,4350 d,STL 
63,Steven Kwan ,75,11,1,7,2,0.279,0.351,21,4,1,8,8,0.392,0.742,0.92,0.87,0.96,44349 ,CLE 
