VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,76,16,6,15,4,0.29,0.397,22,4,1,11,20,0.6,0.997,1.0,0.0,1.0,7354 d,LAD 
2,Bobby Witt Jr. ,77,14,4,12,5,0.298,0.353,23,5,1,6,14,0.536,0.888,0.99,0.99,1.0,6810 d,KC 
3,Aaron Judge ,70,14,6,16,1,0.287,0.421,20,4,0,14,22,0.608,1.029,0.99,0.99,1.0,4955 d,NYY 
4,Jose Ramirez ,79,13,4,14,4,0.274,0.353,22,5,0,8,11,0.503,0.856,0.99,0.99,1.0,5288 d,CLE 
5,Yordan Alvarez ,73,14,5,15,0,0.299,0.402,22,4,0,10,15,0.585,0.987,0.99,0.99,1.0,6461 d,HOU 
6,Juan Soto ,69,15,5,13,1,0.282,0.421,20,4,0,16,14,0.556,0.977,0.99,0.99,1.0,6906 d,NYY 
7,Mookie Betts ,74,14,4,12,2,0.288,0.382,21,5,0,10,12,0.52,0.902,0.99,0.99,1.0,4921 d,LAD 
8,Vladimir Guerrero Jr. ,73,12,4,13,1,0.293,0.379,22,4,0,8,12,0.523,0.901,0.99,0.99,1.0,6050 d,TOR 
9,Trea Turner ,80,13,3,11,3,0.28,0.334,23,4,0,6,17,0.455,0.789,0.99,0.99,0.99,5828 d,PHI 
10,Elly De La Cruz ,76,12,3,10,7,0.254,0.328,19,4,1,8,26,0.455,0.782,0.99,0.99,0.99,44884 ,CIN 
11,Freddie Freeman ,73,13,3,12,1,0.299,0.391,22,5,0,9,13,0.503,0.895,0.99,0.99,1.0,3365 d,LAD 
12,Kyle Tucker ,68,12,4,12,3,0.269,0.365,18,4,0,10,12,0.512,0.877,0.96,0.96,0.96,6006 d,HOU 
13,Rafael Devers ,77,12,5,14,0,0.276,0.364,21,5,0,9,18,0.521,0.885,0.99,0.99,0.99,5175 d,BOS 
14,Gunnar Henderson ,75,13,4,12,2,0.271,0.355,20,4,1,9,20,0.507,0.862,0.99,0.99,1.0,23372 ,BAL 
15,Bryce Harper ,71,12,4,12,1,0.279,0.39,20,5,0,11,18,0.509,0.898,0.99,0.99,1.0,4293 d,PHI 
16,Fernando Tatis Jr. ,65,11,4,10,3,0.272,0.346,18,3,0,7,16,0.502,0.848,0.97,0.98,0.97,6853 d,SD 
17,Francisco Lindor ,78,13,4,11,3,0.256,0.329,20,4,0,8,17,0.46,0.789,0.99,0.99,0.99,4569 d,NYM 
18,Corbin Carroll ,71,13,3,9,5,0.256,0.336,18,3,1,8,16,0.455,0.791,0.99,0.99,0.98,23993 ,ARI 
19,Teoscar Hernandez ,73,11,4,13,1,0.268,0.327,20,4,0,5,22,0.489,0.816,0.95,0.97,0.93,4846 d,LAD 
20,Michael Harris II ,75,11,3,10,3,0.274,0.321,21,4,0,4,17,0.451,0.773,0.82,0.89,0.74,43924 ,ATL 
21,Marcell Ozuna ,76,12,5,13,0,0.27,0.341,20,4,0,8,20,0.512,0.853,0.98,0.98,0.98,4726 d,ATL 
22,Matt Olson ,75,12,5,14,0,0.251,0.35,19,4,0,10,20,0.492,0.842,0.98,0.99,0.97,5718 d,ATL 
23,CJ Abrams ,78,11,3,9,5,0.254,0.312,20,4,1,5,17,0.425,0.738,0.93,0.97,0.88,19879 ,WSH 
24,Jackson Chourio ,77,11,3,10,3,0.266,0.315,21,4,0,5,18,0.437,0.752,0.77,0.91,0.63,44592 ,MIL 
25,Jazz Chisholm Jr. ,68,10,4,10,4,0.253,0.324,17,3,0,6,20,0.47,0.794,0.94,0.98,0.9,8449 d,NYY 
26,Jose Altuve ,78,13,3,10,2,0.274,0.342,21,4,0,7,15,0.448,0.789,0.99,0.99,1.0,4334 d,HOU 
27,Seiya Suzuki ,69,11,3,11,2,0.272,0.351,19,4,1,8,19,0.483,0.835,0.86,0.92,0.79,6973 d,CHC 
28,Cody Bellinger ,73,11,3,11,2,0.269,0.337,20,4,0,7,14,0.455,0.793,0.95,0.95,0.95,6045 d,CHC 
29,Oneil Cruz ,73,11,3,11,3,0.257,0.324,19,4,1,7,23,0.468,0.792,0.74,0.95,0.53,39199 ,PIT 
30,Jarren Duran ,76,12,2,9,4,0.266,0.329,20,5,1,6,20,0.448,0.776,0.97,0.96,0.97,10054 ,BOS 
31,Luis Robert Jr. ,68,10,4,10,3,0.251,0.307,17,4,0,5,21,0.463,0.77,0.73,0.83,0.63,6935 d,CWS 
32,Adolis Garcia ,74,11,4,12,2,0.236,0.301,18,4,0,6,22,0.445,0.745,0.88,0.94,0.82,6901 d,TEX 
33,Ketel Marte ,67,11,3,10,1,0.285,0.368,19,4,1,8,13,0.503,0.871,0.98,0.97,1.0,5179 d,ARI 
34,Kyle Schwarber ,72,13,5,13,1,0.228,0.359,16,3,0,13,25,0.485,0.844,0.98,0.98,0.98,5686 d,PHI 
35,Royce Lewis ,69,11,4,11,1,0.258,0.323,18,4,0,6,17,0.478,0.801,0.88,0.93,0.83,6967 d,MIN 
36,Ian Happ ,75,12,3,11,2,0.248,0.344,19,4,0,10,21,0.438,0.782,0.86,0.88,0.83,6008 d,CHC 
37,Andres Gimenez ,75,10,2,9,4,0.26,0.316,20,4,0,4,14,0.394,0.71,0.68,0.75,0.61,7049 d,CLE 
38,Julio Rodriguez ,68,10,3,9,3,0.263,0.325,18,3,0,5,18,0.447,0.772,0.95,0.98,0.92,43685 ,SEA 
39,Pete Alonso ,76,12,5,13,0,0.244,0.337,18,4,0,8,19,0.486,0.823,0.98,0.99,0.98,6960 d,NYM 
40,Bryan Reynolds ,78,11,3,11,1,0.274,0.349,21,4,1,8,19,0.464,0.812,0.96,0.97,0.96,6818 d,PIT 
41,Manny Machado ,71,10,3,12,1,0.262,0.328,19,4,0,6,15,0.454,0.782,0.97,0.98,0.97,3778 d,SD 
42,Nico Hoerner ,76,11,1,8,4,0.272,0.334,21,4,0,6,9,0.37,0.704,0.91,0.91,0.9,7934 d,CHC 
43,Tommy Edman ,67,10,2,8,4,0.262,0.317,18,4,1,5,13,0.413,0.731,0.32,0.4,0.23,7752 d,LAD 
44,Anthony Santander ,74,11,5,12,0,0.251,0.319,18,4,0,7,17,0.492,0.811,0.97,0.96,0.98,4903 d,BAL 
45,Zach Neto ,73,11,3,10,3,0.25,0.323,18,4,0,6,19,0.437,0.76,0.46,0.7,0.22,46294 ,LAA 
46,Josh Naylor ,68,10,3,12,1,0.266,0.341,18,4,0,6,12,0.464,0.805,0.94,0.94,0.95,6054 d,CLE 
47,Brenton Doyle ,72,10,3,10,3,0.257,0.309,18,3,1,5,23,0.444,0.753,0.72,0.86,0.58,45599 ,COL 
48,William Contreras ,69,10,3,10,1,0.271,0.352,19,4,0,8,16,0.45,0.802,0.99,0.99,1.0,7659 d,MIL 
49,Ezequiel Tovar ,79,11,3,10,1,0.268,0.302,21,5,0,3,22,0.451,0.753,0.54,0.81,0.26,45000 ,COL 
50,Jackson Merrill ,70,9,3,9,2,0.265,0.302,19,3,1,4,14,0.442,0.745,0.89,0.91,0.88,44756 ,SD 
51,Xavier Edwards ,68,9,1,6,4,0.286,0.343,20,3,0,7,11,0.375,0.718,0.54,0.7,0.38,40137 ,MIA 
52,Randy Arozarena ,68,10,3,9,3,0.243,0.336,17,4,0,8,20,0.424,0.76,0.83,0.93,0.73,6962 d,SEA 
53,Spencer Steer ,72,10,3,11,2,0.246,0.33,18,4,0,8,17,0.426,0.755,0.96,0.97,0.95,44364 ,CIN 
54,Dansby Swanson ,76,11,3,10,2,0.255,0.326,19,4,0,7,20,0.427,0.753,0.71,0.79,0.62,5965 d,CHC 
55,Tyler O'Neill ,71,11,4,11,1,0.244,0.329,17,4,0,8,24,0.461,0.789,0.57,0.75,0.39,5050 d,BOS 
56,Nick Castellanos ,77,10,3,11,1,0.254,0.308,20,4,0,5,19,0.434,0.742,0.82,0.91,0.73,4631 d,PHI 
57,Paul Goldschmidt ,75,11,3,11,1,0.259,0.335,19,4,0,8,20,0.435,0.77,0.85,0.92,0.78,4403 d,STL 
58,Willy Adames ,77,11,4,12,1,0.239,0.318,18,4,0,9,22,0.438,0.756,0.92,0.93,0.91,5988 d,MIL 
59,Brent Rooker ,66,10,4,11,1,0.249,0.332,16,3,0,7,23,0.49,0.822,0.9,0.93,0.88,7318 d,OAK 
60,Steven Kwan ,79,12,1,8,2,0.278,0.348,22,4,1,8,9,0.389,0.737,0.92,0.88,0.96,44349 ,CLE 
61,Luis Garcia ,68,9,2,9,2,0.274,0.314,19,4,0,4,11,0.424,0.738,0.52,0.65,0.4,7507 d,WSH 
62,Xander Bogaerts ,69,9,2,9,2,0.271,0.333,19,3,0,6,14,0.416,0.749,0.82,0.87,0.77,4347 d,SD 
63,Marcus Semien ,77,12,3,10,1,0.251,0.321,19,4,0,8,13,0.429,0.75,0.98,0.97,0.99,4544 d,TEX 
64,Jake Burger ,76,10,4,11,0,0.247,0.304,19,4,0,5,22,0.455,0.759,0.6,0.8,0.39,10074 ,MIA 
65,Gleyber Torres ,72,10,3,9,1,0.256,0.327,19,3,0,8,15,0.418,0.745,0.65,0.7,0.6,5133 d,NYY 
66,Alex Bregman ,74,11,3,11,0,0.257,0.342,19,4,0,9,11,0.445,0.787,0.93,0.94,0.93,5973 d,HOU 
