VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Justin Verlander ,13.3,14,2,0,2.27,0.94,3,10,3,1,2,2,1,0,0.99,0.98,1.0,3623,HOU 
2,Sandy Alcantara ,17.4,15,1,0,2.39,1.03,5,13,4,1,2,3,1,1,0.99,0.99,1.0,7109,MIA 
3,Gerrit Cole ,17.3,22,1,0,3.25,1.04,6,13,4,2,3,3,1,0,0.99,0.99,1.0,4656,NYY 
4,Julio Urias ,14.3,14,2,0,2.72,1.06,4,11,4,2,3,3,1,0,0.99,0.99,0.99,4922,LAD 
5,Dylan Cease ,15.5,20,1,0,2.44,1.13,4,11,6,2,3,2,1,0,0.99,0.98,1.0,6848,CWS 
6,Corbin Burnes ,16.3,21,1,0,3.13,1.08,6,12,4,2,3,3,1,0,0.99,0.99,1.0,7251,MIL 
7,Aaron Nola ,17.8,20,1,0,3.46,1.05,7,15,3,2,3,3,1,0,0.99,0.98,1.0,5682,PHI 
8,Shane McClanahan ,13.8,17,1,0,2.63,0.99,4,10,3,2,2,2,1,0,0.98,0.97,0.99,7487,TB 
9,Carlos Rodon ,15.5,20,1,0,3.05,1.10,5,12,5,1,3,2,1,0,0.98,0.98,0.99,5674,SF 
10,Alek Manoah ,16.3,15,1,0,2.64,1.11,5,12,4,1,3,3,1,0,0.98,0.97,1.0,19812,TOR 
11,Max Fried ,15.8,15,1,0,2.72,1.08,5,14,3,1,3,3,1,0,0.99,0.98,1.0,4729,ATL 
12,Shane Bieber ,15.8,17,1,0,3.11,1.10,5,14,3,2,3,3,1,0,0.99,0.99,1.0,7178,CLE 
13,Triston McKenzie ,15.9,15,1,0,3.26,1.05,6,12,4,2,3,2,1,0,0.9,0.88,0.91,39295,CLE 
14,Yu Darvish ,16.0,16,1,0,3.44,1.09,6,13,3,2,3,3,1,0,0.98,0.97,0.99,3965,SD 
15,Robbie Ray ,17.3,20,1,0,3.58,1.18,7,14,6,3,3,3,1,0,0.98,0.97,0.99,5484,SEA 
16,Shohei Ohtani ,13.5,17,1,0,2.90,1.13,4,11,4,1,2,2,1,0,0.5,0.0,1.0,7354,LAA 
17,Zac Gallen ,13.5,13,1,0,2.82,1.06,4,10,4,1,2,2,0,0,0.96,0.94,0.98,7245,ARI 
18,Nestor Cortes Jr. ,14.0,14,1,0,3.21,1.05,5,11,4,2,3,3,1,0,0.93,0.91,0.95,7375,NYY 
19,Zack Wheeler ,14.8,16,1,0,3.21,1.15,5,13,4,1,2,2,1,0,0.97,0.96,0.98,4603,PHI 
20,Max Scherzer ,10.8,14,1,0,2.75,1.08,3,8,2,1,2,2,0,0,0.99,0.99,0.99,3744,NYM 
21,Miles Mikolas ,15.8,12,1,0,3.52,1.10,6,14,3,2,3,3,1,0,0.81,0.79,0.83,5408,STL 
22,Merrill Kelly ,14.8,13,1,0,3.23,1.15,5,12,4,1,2,2,1,0,0.83,0.8,0.86,8374,ARI 
23,Tony Gonsolin ,12.0,11,1,0,2.95,1.06,4,8,4,1,3,2,0,0,0.91,0.9,0.93,8518,LAD 
24,Kyle Wright ,14.6,14,2,0,3.64,1.29,6,13,5,2,3,2,1,0,0.94,0.92,0.97,6922,ATL 
25,Framber Valdez ,14.6,14,1,0,2.89,1.25,5,12,5,1,2,2,1,0,0.97,0.95,0.99,7627,HOU 
26,Tyler Anderson ,14.5,11,1,0,3.22,1.13,5,13,3,2,3,2,0,0,0.91,0.89,0.93,5636,LAD 
27,Logan Webb ,16.6,14,1,0,3.31,1.24,6,15,4,1,3,3,1,0,0.96,0.95,0.98,8146,SF 
28,Jordan Montgomery ,13.8,12,1,0,3.27,1.13,5,12,3,2,2,2,0,0,0.89,0.84,0.93,7062,STL 
29,Martin Perez ,17.0,15,1,0,3.17,1.30,6,16,6,1,3,3,1,0,0.86,0.83,0.9,3501,TEX 
30,Brandon Woodruff ,12.8,15,1,0,3.41,1.16,5,11,4,2,2,2,1,0,0.99,0.98,0.99,6813,MIL 
31,Logan Gilbert ,16.3,16,1,0,3.47,1.26,6,16,4,2,3,3,1,0,0.94,0.92,0.96,7453,SEA 
32,Joe Musgrove ,14.2,15,1,0,3.43,1.22,5,13,3,2,2,2,1,0,0.98,0.97,0.99,5883,SD 
33,Kevin Gausman ,14.4,17,1,0,3.50,1.27,6,15,3,1,3,2,1,0,0.98,0.97,0.98,4671,TOR 
34,Luis Castillo ,13.2,15,1,0,3.34,1.24,5,11,4,1,2,2,1,0,0.95,0.93,0.97,3679,SEA 
35,Jacob deGrom ,7.0,10,1,0,2.37,0.88,2,5,1,1,1,1,0,0,0.98,0.97,1.0,4850,NYM 
36,Spencer Strider ,11.3,15,1,0,3.47,1.16,4,8,4,1,4,1,0,0,0.93,0.92,0.95,44282,ATL 
37,Clayton Kershaw ,10.0,11,1,0,3.20,1.09,4,9,2,1,2,2,0,0,0.98,0.97,0.99,3215,LAD 
38,Drew Rasmussen ,11.5,11,1,0,3.13,1.18,4,10,3,1,2,2,0,0,0.85,0.81,0.9,43665,TB 
