VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
2,Tarik Skubal ,67.5,80,5,0,3.04,1.09,23,55,16,7,12,12,4,0,0.99,0.99,1.0,43633 ,DET 
3,George Kirby ,74.4,71,5,0,3.43,1.12,28,69,11,9,13,13,4,0,0.98,0.98,0.99,20405 ,SEA 
4,Chris Sale ,66.0,83,5,0,3.26,1.15,24,55,17,7,12,12,3,0,0.98,0.98,0.99,3207 d,ATL 
5,Zack Wheeler ,78.9,82,5,0,3.44,1.18,30,69,21,8,13,13,4,0,0.99,0.99,1.0,4603 d,PHI 
6,Tyler Glasnow ,59.9,77,5,0,3.26,1.10,22,47,18,7,11,11,2,0,0.99,0.99,1.0,4587 d,LAD 
7,Corbin Burnes ,77.9,80,5,0,3.58,1.19,31,68,22,9,13,13,4,0,0.99,0.99,1.0,7251 d,BAL 
8,Logan Webb ,79.4,69,5,0,3.35,1.22,30,77,17,6,13,13,4,0,0.98,0.98,0.98,8146 d,SF 
9,Logan Gilbert ,75.7,75,5,0,3.64,1.17,31,69,17,10,13,13,4,0,0.99,0.98,0.99,7453 d,SEA 
10,Pablo Lopez ,75.0,82,5,0,3.66,1.19,30,67,19,9,13,13,4,0,0.95,0.96,0.93,7289 d,MIN 
11,Luis Castillo ,76.2,78,5,0,3.59,1.21,30,67,22,9,13,13,4,0,0.98,0.98,0.98,3679 d,SEA 
12,Joe Ryan ,71.6,80,5,0,3.81,1.15,30,62,17,10,13,13,4,0,0.97,0.97,0.97,43688 ,MIN 
13,Dylan Cease ,68.6,85,5,0,3.54,1.23,27,55,26,8,12,12,3,0,0.97,0.97,0.98,6848 d,SD 
14,Aaron Nola ,78.6,80,5,0,3.85,1.18,34,73,18,10,13,13,4,0,0.99,0.99,1.0,5682 d,PHI 
15,Paul Skenes ,61.0,71,4,0,3.31,1.15,22,50,18,6,11,11,3,0,0.96,0.95,0.97,47239 ,PIT 
16,Max Fried ,74.3,69,6,0,3.47,1.26,29,71,20,7,13,13,3,0,0.98,0.98,0.98,4729 d,ATL 
17,Kevin Gausman ,75.4,82,5,0,3.72,1.21,31,70,19,10,13,13,4,0,0.93,0.95,0.91,4671 d,TOR 
18,Garrett Crochet ,55.5,72,4,0,3.07,1.15,19,43,19,6,13,10,3,0,0.93,0.93,0.93,43886 ,CWS 
19,Sonny Gray ,71.1,72,5,0,3.45,1.23,27,63,21,7,13,13,4,0,0.96,0.96,0.95,4755 d,STL 
20,Framber Valdez ,77.9,72,6,0,3.48,1.30,30,72,25,7,13,13,4,0,0.94,0.96,0.92,7627 d,HOU 
21,Zach Eflin ,68.1,61,5,0,3.66,1.15,28,66,11,9,12,12,4,0,0.8,0.89,0.72,6146 d,TB 
22,Freddy Peralta ,68.4,83,4,0,3.61,1.19,27,55,23,9,12,12,4,0,0.97,0.97,0.97,7274 d,MIL 
23,Zac Gallen ,72.8,72,5,0,3.75,1.25,30,68,20,8,12,12,4,0,0.97,0.98,0.96,7245 d,ARI 
24,Gerrit Cole ,61.6,68,4,0,3.65,1.16,25,54,16,9,10,10,3,0,0.96,0.96,0.96,4656 d,NYY 
25,Tanner Bibee ,68.8,71,4,0,3.73,1.22,28,61,20,9,12,12,4,0,0.9,0.94,0.87,45056 ,CLE 
26,Cole Ragans ,67.6,74,4,0,3.60,1.27,27,59,25,7,12,12,4,0,0.97,0.97,0.97,6834 d,KC 
27,Michael King ,66.8,75,4,0,3.65,1.26,27,58,24,8,16,11,4,0,0.86,0.92,0.81,8489 d,SD 
28,Max Scherzer ,67.1,72,4,0,3.94,1.20,29,60,17,11,12,12,4,0,0.78,0.86,0.7,3744 d,TEX 
29,Shota Imanaga ,66.0,67,4,0,3.81,1.21,28,62,16,9,12,12,3,0,0.96,0.96,0.95,6979 d,CHC 
30,Blake Snell ,65.1,80,4,0,3.59,1.30,26,53,29,7,12,12,3,0,0.79,0.89,0.69,5835 d,SF 
31,Carlos Rodon ,65.1,73,5,0,4.05,1.23,29,56,21,10,12,12,4,0,0.76,0.83,0.7,5674 d,NYY 
32,Nestor Cortes Jr. ,60.2,60,4,0,3.88,1.18,26,54,15,9,13,10,3,0,0.7,0.84,0.57,7375 d,NYY 
33,Ranger Suarez ,70.7,63,5,0,3.72,1.31,29,68,22,7,13,13,3,0,0.95,0.94,0.96,7247 d,PHI 
34,Justin Steele ,66.1,63,4,0,3.67,1.27,27,63,18,7,12,12,3,0,0.93,0.94,0.92,8158 d,CHC 
35,Bailey Ober ,60.4,61,4,0,3.99,1.20,27,56,14,9,11,11,3,0,0.84,0.89,0.78,44064 ,MIN 
36,Grayson Rodriguez ,63.0,67,4,0,3.85,1.26,27,56,20,8,11,11,3,0,0.96,0.98,0.95,7924 d,BAL 
