VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Mookie Betts ,81,17,5,12,2,0.279,0.353,23,5,0,8,14,0.558,0.911,0.99,0.99,1.0,4921,LAD 
2,Aaron Judge ,55,12,6,13,2,0.299,0.408,16,3,0,9,17,0.676,1.084,0.99,0.99,1.0,4955,NYY 
3,Trea Turner ,65,10,2,11,3,0.303,0.349,20,4,0,4,12,0.477,0.825,0.99,0.99,1.0,5828,LAD 
4,Freddie Freeman ,62,12,2,10,1,0.322,0.409,20,5,0,7,12,0.508,0.917,0.99,0.99,1.0,3365,LAD 
5,Jose Ramirez ,55,8,3,12,2,0.277,0.355,15,4,0,6,9,0.528,0.883,0.99,0.99,1.0,5288,CLE 
6,Paul Goldschmidt ,47,9,3,10,1,0.324,0.413,15,3,0,7,12,0.604,1.018,0.99,0.99,1.0,4403,STL 
7,Dansby Swanson ,58,10,2,9,2,0.284,0.341,17,3,0,5,16,0.444,0.785,0.97,0.96,0.98,5965,ATL 
8,Julio Rodriguez ,54,8,3,8,3,0.27,0.331,15,2,0,4,13,0.47,0.801,0.96,0.95,0.98,43685,SEA 
9,Manny Machado ,51,9,3,9,1,0.296,0.371,15,3,0,5,9,0.527,0.898,0.99,0.99,1.0,3778,SD 
10,Austin Riley ,58,9,4,10,0,0.283,0.357,16,4,0,5,17,0.558,0.915,0.99,0.99,1.0,6022,ATL 
11,Ronald Acuna Jr. ,54,9,2,7,3,0.275,0.373,15,3,0,7,15,0.451,0.824,0.99,0.99,1.0,6966,ATL 
12,Kyle Tucker ,47,7,3,9,2,0.262,0.343,12,3,0,5,10,0.481,0.824,0.99,0.99,1.0,6006,HOU 
13,Michael Harris II ,48,8,2,7,2,0.283,0.336,14,3,0,3,0,0.486,0.823,0.86,0.87,0.85,43924,ATL 
14,Randy Arozarena ,54,7,2,8,3,0.264,0.334,14,4,0,4,16,0.456,0.79,0.97,0.98,0.96,6962,TB 
15,Cedric Mullins II ,62,9,2,6,3,0.258,0.321,16,4,0,5,13,0.399,0.721,0.99,0.98,0.99,7400,BAL 
16,Marcus Semien ,61,9,2,7,3,0.242,0.3,15,3,0,5,13,0.414,0.714,0.99,0.98,1.0,4544,TEX 
17,Vladimir Guerrero Jr. ,55,8,3,8,1,0.276,0.348,15,3,0,5,10,0.483,0.83,0.99,0.99,1.0,6050,TOR 
18,Mike Trout ,43,8,4,8,0,0.275,0.395,12,2,0,7,12,0.599,0.994,0.99,0.99,1.0,3785,LAA 
19,Kyle Schwarber ,54,9,4,9,1,0.213,0.312,12,2,0,7,17,0.48,0.792,0.97,0.96,0.99,5686,PHI 
20,Xander Bogaerts ,54,9,1,7,1,0.313,0.382,17,4,0,5,11,0.468,0.85,0.99,0.99,1.0,4347,BOS 
21,C.J. Cron ,56,8,3,10,0,0.265,0.323,15,3,0,4,13,0.482,0.805,0.95,0.94,0.96,4688,COL 
22,Yordan Alvarez ,42,8,3,9,0,0.288,0.39,12,2,0,7,12,0.575,0.965,0.99,0.99,1.0,6461,HOU 
23,Adolis Garcia ,57,8,2,9,2,0.247,0.292,14,3,0,3,19,0.44,0.732,0.9,0.92,0.89,6901,TEX 
24,Jean Segura ,55,7,2,6,2,0.282,0.337,16,2,0,4,9,0.417,0.754,0.65,0.54,0.76,4179,PHI 
25,Pete Alonso ,48,7,3,10,0,0.267,0.351,13,2,0,5,12,0.502,0.853,0.99,0.99,1.0,6960,NYM 
26,Nolan Arenado ,47,6,3,9,0,0.296,0.364,14,3,0,4,8,0.545,0.908,0.99,0.99,1.0,4350,STL 
27,Rafael Devers ,54,8,3,8,0,0.288,0.355,15,4,0,4,12,0.531,0.885,0.99,0.99,1.0,5175,BOS 
28,Nathaniel Lowe ,54,7,3,7,0,0.301,0.361,16,2,0,5,15,0.5,0.861,0.84,0.86,0.81,7914,TEX 
29,Bobby Witt Jr. ,50,7,2,7,3,0.246,0.292,12,2,1,3,13,0.438,0.73,0.96,0.96,0.97,6810,KC 
30,J.T. Realmuto ,47,7,2,8,2,0.264,0.338,12,3,0,4,12,0.45,0.788,0.99,0.98,1.0,5371,PHI 
31,Willy Adames ,52,8,3,9,1,0.232,0.293,12,3,0,5,16,0.448,0.741,0.89,0.88,0.9,5988,MIL 
32,Bo Bichette ,56,8,2,8,1,0.275,0.318,15,4,0,4,12,0.459,0.777,0.99,0.99,1.0,6808,TOR 
33,Anthony Rizzo ,46,8,3,8,1,0.231,0.345,11,2,0,6,8,0.488,0.832,0.94,0.91,0.97,4307,NYY 
34,Joey Meneses ,57,8,2,8,1,0.266,0.325,15,3,0,5,0,0.452,0.777,0.43,0.5,0.36,43684,WSH 
35,Mitch Haniger ,58,9,3,9,0,0.246,0.317,14,3,0,5,16,0.452,0.768,0.69,0.67,0.71,6481,SEA 
36,Matt Olson ,58,8,3,10,0,0.244,0.338,14,5,0,7,14,0.481,0.819,0.99,0.98,0.99,5718,ATL 
37,Will Smith ,49,7,3,9,0,0.26,0.356,13,3,0,6,12,0.477,0.833,0.99,0.98,1.0,7671,LAD 
38,Andres Gimenez ,45,6,2,6,2,0.287,0.351,13,2,0,3,12,0.457,0.808,0.8,0.85,0.76,7049,CLE 
39,Trevor Story ,45,7,2,8,2,0.246,0.314,11,3,0,4,13,0.454,0.768,0.93,0.93,0.92,4747,BOS 
40,Francisco Lindor ,50,8,2,8,1,0.265,0.346,13,2,0,5,10,0.437,0.782,0.99,0.99,1.0,4569,NYM 
41,Anthony Santander ,57,8,3,9,0,0.254,0.331,14,3,0,5,14,0.466,0.797,0.84,0.78,0.9,4903,BAL 
42,Juan Soto ,46,9,3,6,1,0.244,0.424,11,2,0,12,9,0.465,0.889,0.99,0.99,1.0,6906,SD 
43,Starling Marte ,44,7,1,6,2,0.287,0.345,13,2,0,3,9,0.46,0.805,0.97,0.98,0.96,4377,NYM 
44,Ryan Mountcastle ,55,7,3,9,0,0.246,0.296,14,3,0,4,15,0.437,0.734,0.85,0.84,0.86,7239,BAL 
45,Josh Rojas ,51,8,1,6,2,0.266,0.347,14,3,0,6,13,0.398,0.745,0.69,0.7,0.69,26964,ARI 
46,Luis Robert ,43,7,2,7,1,0.29,0.334,12,2,0,2,11,0.468,0.802,0.91,0.9,0.92,6935,CWS 
47,Jose Altuve ,47,8,2,6,1,0.286,0.374,13,3,0,6,8,0.513,0.887,0.99,0.98,1.0,4334,HOU 
48,Daulton Varsho ,51,8,3,7,1,0.243,0.313,12,2,0,5,12,0.454,0.766,0.96,0.95,0.96,7551,ARI 
49,Hunter Renfroe ,52,7,3,9,0,0.25,0.314,13,2,0,5,15,0.496,0.81,0.8,0.78,0.82,4959,MIL 
50,Corey Seager ,56,8,3,8,0,0.247,0.326,14,2,0,6,11,0.457,0.783,0.98,0.97,0.99,4805,TEX 
51,Alex Bregman ,48,8,2,8,0,0.267,0.375,13,3,0,8,8,0.47,0.845,0.99,0.98,1.0,5973,HOU 
52,Justin Turner ,48,7,2,9,0,0.277,0.352,13,4,0,5,9,0.446,0.798,0.9,0.86,0.94,4261,LAD 
53,Christian Yelich ,53,9,1,5,2,0.259,0.367,14,2,0,8,15,0.396,0.763,0.96,0.95,0.98,4596,MIL 
54,George Springer ,45,8,2,6,1,0.263,0.342,12,2,0,5,11,0.467,0.809,0.99,0.98,1.0,4614,TOR 
55,Rhys Hoskins ,55,8,3,7,0,0.252,0.342,14,3,0,7,15,0.468,0.809,0.92,0.9,0.93,6744,PHI 
56,Ian Happ ,53,7,2,7,1,0.269,0.346,14,4,0,6,17,0.452,0.799,0.84,0.81,0.88,6008,CHC 
57,Shohei Ohtani ,54,9,4,9,1,0.263,0.353,14,2,1,7,18,0.533,0.886,0.5,0.0,1.0,7354,LAA 
