VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
2,Zack Wheeler ,182.7,186,12,0,3.51,1.18,71,163,45,20,30,30,8,0,0.99,0.99,1.0,4603 d,PHI 
3,Pablo Lopez ,179.6,196,12,0,3.56,1.19,71,158,48,20,30,30,9,0,0.99,0.99,0.99,7289 d,MIN 
4,Kevin Gausman ,173.9,197,12,0,3.60,1.19,70,156,46,22,30,30,8,0,0.98,0.98,0.98,4671 d,TOR 
5,Corbin Burnes ,181.4,195,12,0,3.58,1.21,72,156,55,20,30,30,8,0,0.99,0.99,1.0,7251 d,BAL 
6,Luis Castillo ,178.9,187,12,0,3.59,1.21,71,156,54,21,30,30,9,0,0.98,0.98,0.98,3679 d,SEA 
7,George Kirby ,174.3,161,12,0,3.65,1.16,71,166,29,22,30,30,9,0,0.99,0.99,0.98,20405 ,SEA 
8,Logan Webb ,182.9,162,12,0,3.47,1.23,70,178,40,15,30,30,9,0,0.99,0.99,0.98,8146 d,SF 
9,Yoshinobu Yamamoto ,158.5,167,12,0,3.67,1.15,65,135,41,20,27,27,7,0,0.99,0.99,0.99,48250 ,LAD 
10,Zach Eflin ,162.2,157,11,0,3.61,1.15,65,152,29,20,28,28,8,0,0.95,0.97,0.94,6146 d,TB 
11,Tarik Skubal ,146.7,168,9,0,3.40,1.15,55,125,39,16,27,27,8,0,0.99,0.99,0.99,43633 ,DET 
12,Max Fried ,164.3,157,13,0,3.44,1.24,63,155,43,16,29,29,7,0,0.96,0.98,0.95,4729 d,ATL 
13,Aaron Nola ,181.9,185,12,0,3.90,1.19,79,169,41,25,30,30,9,0,0.99,0.99,0.98,5682 d,PHI 
14,Zac Gallen ,180.0,181,12,0,3.71,1.23,74,164,51,21,30,30,9,0,0.99,0.99,1.0,7245 d,ARI 
15,Joe Ryan ,164.5,184,11,0,3.87,1.17,71,141,43,24,29,29,9,0,0.96,0.97,0.96,43688 ,MIN 
16,Freddy Peralta ,154.8,186,10,0,3.65,1.20,63,125,54,20,27,27,8,0,0.99,0.99,0.99,7274 d,MIL 
17,Tyler Glasnow ,131.7,165,10,0,3.51,1.15,51,107,42,17,24,24,6,0,0.99,0.99,1.0,4587 d,LAD 
18,Logan Gilbert ,174.7,171,11,0,3.86,1.20,75,162,43,24,30,30,9,0,0.98,0.98,0.99,7453 d,SEA 
19,Framber Valdez ,154.0,150,11,0,3.41,1.29,58,139,52,13,25,25,6,0,0.98,0.98,0.99,7627 d,HOU 
20,Chris Sale ,135.5,166,10,0,3.65,1.21,55,116,40,18,26,26,6,0,0.94,0.96,0.93,3207 d,ATL 
21,Grayson Rodriguez ,156.3,170,10,0,3.78,1.25,66,137,52,19,29,29,8,0,0.98,0.98,0.97,7924 d,BAL 
22,Blake Snell ,150.8,192,10,0,3.63,1.31,61,122,72,16,27,27,8,0,0.97,0.98,0.97,5835 d,SF 
23,Carlos Rodon ,145.9,170,10,0,3.93,1.21,64,122,49,20,27,27,8,0,0.8,0.89,0.72,5674 d,NYY 
24,Dylan Cease ,160.5,190,10,0,3.78,1.30,67,134,68,19,28,28,8,0,0.97,0.97,0.97,6848 d,SD 
25,Joe Musgrove ,153.3,148,10,0,3.77,1.26,64,142,40,19,27,27,8,0,0.93,0.95,0.91,5883 d,SD 
26,Sonny Gray ,161.4,151,10,0,3.74,1.29,67,148,53,17,28,28,8,0,0.89,0.93,0.85,4755 d,STL 
27,Shota Imanaga ,153.2,161,9,0,3.91,1.24,67,142,43,21,27,27,8,0,0.87,0.93,0.81,6979 d,CHC 
28,Jesus Luzardo ,160.0,181,9,0,3.92,1.28,70,142,57,21,28,28,9,0,0.95,0.95,0.95,6889 d,MIA 
29,Yu Darvish ,154.6,157,10,0,4.07,1.24,70,139,44,22,27,27,9,0,0.91,0.93,0.9,3965 d,SD 
30,Bobby Miller ,134.8,136,10,0,3.83,1.24,57,121,40,16,24,24,6,0,0.95,0.98,0.92,43804 ,LAD 
31,Chris Bassitt ,179.6,161,12,0,4.09,1.31,82,170,55,24,30,30,10,0,0.88,0.92,0.83,5554 d,TOR 
32,Edwin Diaz ,55.5,82,3,32,2.86,1.11,18,39,19,5,59,0,2,0,0.98,0.99,0.97,5996 d,NYM 
33,Merrill Kelly ,169.4,161,11,0,4.03,1.31,76,160,57,21,28,28,9,0,0.95,0.94,0.96,8374 d,ARI 
34,Justin Steele ,137.9,132,9,0,3.69,1.29,56,130,42,15,24,24,7,0,0.94,0.95,0.92,8158 d,CHC 
35,Justin Verlander ,149.7,138,9,0,4.04,1.24,67,139,42,22,25,25,6,0,0.82,0.9,0.74,3623 d,HOU 
36,Emmanuel Clase ,58.7,59,4,32,2.98,1.15,19,51,14,4,62,0,3,0,0.98,0.99,0.97,27356 ,CLE 
37,Nathan Eovaldi ,155.7,148,10,0,4.02,1.29,70,149,45,21,27,27,8,0,0.9,0.92,0.89,4423 d,TEX 
38,Cole Ragans ,153.9,164,9,0,3.88,1.33,66,137,63,17,27,27,9,0,0.96,0.97,0.94,6834 d,KC 
39,Tanner Bibee ,149.3,147,9,0,3.99,1.28,66,137,48,20,26,26,8,0,0.9,0.96,0.83,45056 ,CLE 
40,Jose Berrios ,164.9,154,10,0,4.13,1.30,76,159,46,22,28,28,9,0,0.91,0.91,0.9,5722 d,TOR 
41,Bailey Ober ,139.6,138,8,0,4.13,1.22,64,132,34,22,26,26,8,0,0.76,0.85,0.67,44064 ,MIN 
42,Michael King ,134.5,149,9,0,3.87,1.32,58,118,53,17,36,22,8,0,0.83,0.94,0.72,8489 d,SD 
43,Reid Detmers ,157.0,175,9,0,4.12,1.33,72,140,59,21,29,29,9,0,0.75,0.72,0.78,43840 ,LAA 
44,Jordan Montgomery ,148.2,133,8,0,3.90,1.30,64,146,42,17,26,26,7,0,0.82,0.86,0.79,7062 d,ARI 
45,Hunter Greene ,139.8,175,8,0,4.19,1.29,65,117,55,22,26,26,9,0,0.9,0.92,0.88,6871 d,CIN 
46,Pete Fairbanks ,55.0,75,4,27,3.11,1.21,19,41,23,5,59,0,2,0,0.81,0.9,0.72,19909 ,TB 
47,Nestor Cortes Jr. ,130.0,127,8,0,4.10,1.23,59,119,38,20,29,23,7,0,0.55,0.77,0.33,7375 d,NYY 
48,Andres Munoz ,54.8,76,4,24,3.02,1.20,18,40,22,5,58,0,3,0,0.91,0.96,0.85,24281 ,SEA 
49,Raisel Iglesias ,58.9,68,4,29,3.45,1.18,23,52,15,8,62,0,3,0,0.94,0.98,0.9,5589 d,ATL 
50,Aaron Civale ,132.5,127,8,0,4.07,1.25,60,124,36,19,24,24,7,0,0.7,0.82,0.57,21649 ,TB 
51,Josh Hader ,54.3,78,3,29,3.23,1.20,19,38,24,7,59,0,2,0,0.97,0.99,0.95,5047 d,HOU 
52,Evan Phillips ,56.7,65,4,29,3.41,1.20,21,47,18,7,60,0,2,0,0.93,0.97,0.88,7989 d,LAD 
53,Garrett Crochet ,119.0,137,7,0,3.76,1.31,50,100,51,14,42,18,8,0,0.77,0.8,0.73,43886 ,CWS 
54,Mason Miller ,59.6,81,3,19,3.13,1.17,21,43,24,6,60,0,2,0,0.34,0.57,0.12,45221 ,OAK 
