VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Mookie Betts ,174,36,11,26,4,0.273,0.353,48,10,1,19,30,0.527,0.88,0.99,0.99,1.0,4921,LAD 
2,Aaron Judge ,118,26,12,27,3,0.293,0.393,35,5,0,19,36,0.644,1.037,0.99,0.99,1.0,4955,NYY 
3,Trea Turner ,140,21,5,24,6,0.303,0.346,42,9,1,9,26,0.491,0.836,0.99,0.99,1.0,5828,LAD 
4,Jose Ramirez ,129,20,7,28,4,0.279,0.359,36,10,1,14,21,0.535,0.894,0.99,0.99,1.0,5288,CLE 
5,Paul Goldschmidt ,117,22,8,24,1,0.318,0.403,37,8,0,16,29,0.59,0.993,0.99,0.99,1.0,4403,STL 
6,Freddie Freeman ,133,24,5,22,3,0.316,0.408,42,11,1,17,25,0.522,0.93,0.99,0.99,1.0,3365,LAD 
7,Ronald Acuna Jr. ,114,21,5,15,8,0.277,0.379,32,6,0,16,33,0.474,0.853,0.99,0.99,1.0,6966,ATL 
8,Vladimir Guerrero Jr. ,132,21,8,22,1,0.287,0.364,38,7,0,14,23,0.52,0.885,0.99,0.99,1.0,6050,TOR 
9,Pete Alonso ,116,18,8,26,1,0.273,0.359,32,6,0,13,30,0.528,0.887,0.99,0.99,1.0,6960,NYM 
10,Manny Machado ,115,20,6,20,2,0.299,0.378,34,8,0,13,21,0.526,0.904,0.99,0.99,1.0,3778,SD 
11,Yordan Alvarez ,99,20,8,21,0,0.292,0.393,29,5,0,15,28,0.596,0.989,0.99,0.99,1.0,6461,HOU 
12,Francisco Lindor ,120,20,6,21,3,0.268,0.349,32,5,1,13,23,0.46,0.809,0.99,0.99,1.0,4569,NYM 
13,Rafael Devers ,117,19,7,19,1,0.296,0.364,35,9,0,10,27,0.563,0.927,0.99,0.99,1.0,5175,BOS 
14,Kyle Tucker ,107,15,6,21,5,0.258,0.344,28,6,0,13,22,0.483,0.827,0.99,0.99,1.0,6006,HOU 
15,Nolan Arenado ,117,17,7,21,1,0.287,0.358,34,8,0,11,19,0.536,0.894,0.99,0.99,1.0,4350,STL 
16,Dansby Swanson ,122,19,4,17,4,0.286,0.345,35,7,0,10,33,0.451,0.796,0.97,0.96,0.98,5965,ATL 
17,Austin Riley ,122,18,8,20,0,0.283,0.353,34,9,1,10,35,0.555,0.907,0.99,0.99,1.0,6022,ATL 
18,Adolis Garcia ,126,18,6,20,4,0.249,0.296,31,6,1,8,42,0.447,0.744,0.9,0.92,0.87,6901,TEX 
19,Cedric Mullins II ,130,18,4,14,7,0.261,0.32,34,7,0,10,27,0.405,0.725,0.99,0.98,0.99,7400,BAL 
20,Mike Trout ,93,19,8,18,1,0.27,0.401,25,5,1,16,26,0.584,0.985,0.99,0.99,1.0,3785,LAA 
21,Julio Rodriguez ,111,16,5,17,5,0.269,0.331,30,6,1,9,28,0.465,0.796,0.96,0.95,0.96,43685,SEA 
22,George Springer ,111,20,6,17,3,0.258,0.34,29,5,1,12,27,0.479,0.82,0.99,0.98,0.99,4614,TOR 
23,Starling Marte ,109,18,4,14,5,0.284,0.341,31,5,1,6,22,0.453,0.794,0.99,0.99,0.99,4377,NYM 
24,Luis Robert ,106,16,5,17,3,0.294,0.338,31,5,0,6,27,0.477,0.815,0.98,0.98,0.98,6935,CWS 
25,Bo Bichette ,139,19,5,19,2,0.265,0.308,37,8,0,9,28,0.441,0.749,0.99,0.99,0.99,6808,TOR 
26,Randy Arozarena ,121,15,5,17,6,0.25,0.321,30,7,1,10,36,0.435,0.755,0.96,0.98,0.93,6962,TB 
27,Marcus Semien ,134,19,5,17,5,0.236,0.297,32,5,1,12,28,0.407,0.704,0.99,0.98,0.99,4544,TEX 
28,Juan Soto ,106,21,6,15,2,0.262,0.437,28,6,1,28,20,0.498,0.935,0.99,0.99,1.0,6906,SD 
29,Corey Seager ,122,19,7,17,1,0.258,0.337,32,5,0,13,23,0.478,0.815,0.99,0.98,0.99,4805,TEX 
30,Byron Buxton ,103,18,8,16,2,0.243,0.311,25,5,1,8,28,0.535,0.846,0.97,0.96,0.97,4672,MIN 
31,Teoscar Hernandez ,114,16,6,19,2,0.264,0.32,30,7,0,8,33,0.491,0.81,0.95,0.97,0.94,4846,TOR 
32,Kyle Schwarber ,112,20,9,19,1,0.217,0.323,24,4,0,16,36,0.502,0.825,0.98,0.97,0.99,5686,PHI 
33,Hunter Renfroe ,122,17,8,20,1,0.238,0.301,29,6,0,11,34,0.484,0.786,0.76,0.74,0.78,4959,MIL 
34,C.J. Cron ,116,17,6,21,0,0.271,0.334,31,7,1,9,28,0.5,0.834,0.95,0.94,0.96,4688,COL 
35,Matt Olson ,122,17,7,21,0,0.251,0.346,31,9,0,15,29,0.497,0.843,0.99,0.99,1.0,5718,ATL 
36,Josh Rojas ,120,18,3,14,5,0.265,0.339,32,7,1,14,31,0.4,0.74,0.71,0.77,0.65,26964,ARI 
37,Bobby Witt Jr. ,111,15,4,15,6,0.251,0.297,28,5,1,6,28,0.431,0.727,0.96,0.96,0.96,6810,KC 
38,Jose Abreu ,123,18,4,17,0,0.302,0.379,37,8,0,14,31,0.47,0.849,0.98,0.98,0.99,4594,CWS 
39,Brandon Lowe ,120,19,7,18,1,0.241,0.326,29,6,1,14,38,0.466,0.793,0.76,0.77,0.76,7236,TB 
40,Xander Bogaerts ,117,18,3,15,2,0.298,0.37,35,8,0,12,24,0.451,0.822,0.99,0.98,0.99,4347,BOS 
41,Amed Rosario ,135,20,2,15,3,0.283,0.319,38,6,2,7,28,0.413,0.732,0.87,0.86,0.88,5994,CLE 
42,Anthony Rizzo ,105,18,7,18,2,0.229,0.343,24,5,0,14,19,0.488,0.831,0.96,0.94,0.99,4307,NYY 
43,Andres Gimenez ,104,14,4,15,4,0.283,0.346,29,6,1,6,27,0.459,0.805,0.8,0.87,0.72,7049,CLE 
44,Willy Adames ,116,18,7,19,1,0.231,0.298,27,6,0,11,35,0.451,0.749,0.88,0.87,0.89,5988,MIL 
45,Jose Altuve ,107,18,5,12,3,0.275,0.361,29,7,0,13,18,0.491,0.852,0.99,0.98,1.0,4334,HOU 
46,Daulton Varsho ,118,17,5,17,3,0.241,0.313,29,5,1,11,28,0.43,0.743,0.94,0.93,0.94,7551,ARI 
47,Rhys Hoskins ,117,17,7,17,1,0.251,0.347,29,6,0,16,33,0.495,0.842,0.93,0.92,0.94,6744,PHI 
48,Will Smith ,105,16,6,19,0,0.266,0.362,28,6,0,13,26,0.483,0.845,0.99,0.99,1.0,7671,LAD 
49,J.T. Realmuto ,102,15,4,16,4,0.259,0.333,26,5,1,9,27,0.44,0.773,0.99,0.98,0.99,5371,PHI 
50,Christian Yelich ,122,21,3,12,4,0.252,0.364,31,5,1,19,34,0.394,0.758,0.96,0.95,0.97,4596,MIL 
51,Christian Walker ,120,17,8,20,0,0.227,0.322,27,5,0,16,34,0.47,0.792,0.7,0.71,0.68,4905,ARI 
52,Tommy Edman ,118,19,2,11,6,0.258,0.318,30,5,1,10,20,0.377,0.696,0.96,0.94,0.98,7752,STL 
53,Tyler O'Neill ,98,15,5,17,3,0.242,0.31,24,4,0,9,34,0.438,0.749,0.71,0.79,0.62,5050,STL 
54,Nathaniel Lowe ,120,15,5,15,1,0.281,0.344,34,6,1,11,33,0.453,0.797,0.69,0.75,0.63,7914,TEX 
55,Jose Miranda ,118,14,5,19,0,0.279,0.326,33,7,0,6,18,0.455,0.782,0.54,0.69,0.39,44244,MIN 
56,Mitch Haniger ,120,18,6,18,0,0.252,0.327,30,5,0,12,33,0.464,0.791,0.85,0.85,0.84,6481,SEA 
57,Trevor Story ,102,16,5,17,3,0.236,0.307,24,6,0,10,29,0.444,0.751,0.95,0.96,0.94,4747,BOS 
58,Rowdy Tellez ,109,14,7,20,0,0.243,0.327,27,6,0,12,26,0.481,0.808,0.68,0.66,0.7,5030,MIL 
59,Matt Chapman ,117,19,7,18,0,0.234,0.317,27,6,0,13,39,0.463,0.78,0.9,0.9,0.91,6315,TOR 
