VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Jose Ramirez ,327,59,22,73,14,0.28,0.379,91,23,4,47,54,0.58,0.959,0.99,0.99,1.0,5288,CLE 
2,Ronald Acuna Jr. ,301,64,21,50,18,0.286,0.394,86,17,1,46,88,0.554,0.949,0.99,0.99,1.0,6966,ATL 
3,Aaron Judge ,305,62,27,60,3,0.293,0.381,89,14,0,42,93,0.6,0.981,0.99,0.99,1.0,4955,NYY 
4,Trea Turner ,340,52,13,57,18,0.298,0.354,101,20,3,28,65,0.485,0.84,0.99,0.99,1.0,5828,LAD 
5,Bryce Harper ,292,58,20,59,8,0.292,0.405,85,22,1,47,79,0.581,0.985,0.99,0.99,1.0,4293,PHI 
6,Rafael Devers ,332,59,20,54,2,0.305,0.365,101,26,1,26,76,0.568,0.933,0.99,0.99,1.0,5175,BOS 
7,Pete Alonso ,306,51,23,67,2,0.27,0.361,83,14,1,34,79,0.546,0.907,0.99,0.99,1.0,6960,NYM 
8,Yordan Alvarez ,294,52,22,61,1,0.294,0.381,86,15,1,37,80,0.581,0.962,0.99,0.99,1.0,6461,HOU 
9,Vladimir Guerrero Jr. ,317,54,23,59,1,0.284,0.374,90,14,1,40,57,0.551,0.925,0.99,0.99,1.0,6050,TOR 
10,Manny Machado ,304,51,16,52,7,0.296,0.375,90,18,1,34,56,0.516,0.891,0.99,0.99,1.0,3778,SD 
11,Paul Goldschmidt ,307,53,16,54,4,0.299,0.384,92,21,1,41,75,0.53,0.914,0.99,0.99,1.0,4403,STL 
12,Mike Trout ,265,56,21,51,3,0.283,0.418,75,16,2,50,75,0.595,1.013,0.99,0.99,1.0,3785,LAA 
13,Freddie Freeman ,331,58,13,53,5,0.292,0.392,96,24,1,44,63,0.492,0.884,0.99,0.99,1.0,3365,LAD 
14,Bo Bichette ,345,53,15,49,9,0.281,0.329,97,21,1,24,72,0.476,0.805,0.99,0.99,1.0,6808,TOR 
15,Kyle Tucker ,297,43,17,53,12,0.273,0.359,81,17,1,37,60,0.51,0.869,0.99,0.99,1.0,6006,HOU 
16,Mookie Betts ,279,58,17,44,7,0.279,0.368,78,16,1,36,49,0.521,0.889,0.99,0.99,1.0,4921,LAD 
17,Juan Soto ,286,56,18,48,6,0.269,0.434,77,16,1,70,55,0.521,0.955,0.99,0.99,1.0,6906,WSH 
18,Tim Anderson ,321,49,11,37,12,0.308,0.344,99,17,1,14,72,0.468,0.812,0.98,0.98,0.97,4956,CWS 
19,Luis Robert ,311,47,14,45,12,0.281,0.33,87,15,1,18,79,0.474,0.804,0.99,0.99,0.99,6935,CWS 
20,George Springer ,301,56,18,48,4,0.27,0.351,81,15,2,33,73,0.515,0.866,0.99,0.99,1.0,4614,TOR 
21,Francisco Lindor ,315,51,14,53,9,0.251,0.334,79,14,2,35,61,0.436,0.77,0.99,0.99,1.0,4569,NYM 
22,Xander Bogaerts ,312,51,12,45,4,0.299,0.372,93,22,0,34,65,0.484,0.856,0.99,0.99,1.0,4347,BOS 
23,Byron Buxton ,263,48,20,44,6,0.258,0.317,68,16,1,18,70,0.55,0.867,0.98,0.98,0.99,4672,MIN 
24,J.D. Martinez ,301,49,14,46,0,0.3,0.375,91,24,1,32,80,0.521,0.895,0.99,0.98,0.99,4339,BOS 
25,Starling Marte ,293,48,9,39,15,0.274,0.331,80,15,2,18,60,0.434,0.764,0.99,0.99,0.98,4377,NYM 
26,Trevor Story ,303,47,14,50,11,0.243,0.321,74,19,1,32,86,0.452,0.773,0.98,0.98,0.97,4747,BOS 
27,C.J. Cron ,297,44,18,53,0,0.277,0.349,82,16,1,26,73,0.516,0.865,0.96,0.96,0.97,4688,COL 
28,Austin Riley ,316,47,19,50,1,0.263,0.335,83,17,1,27,90,0.506,0.841,0.99,0.99,0.99,6022,ATL 
29,Jose Altuve ,304,51,16,40,4,0.276,0.346,84,17,1,30,49,0.489,0.836,0.99,0.98,1.0,4334,HOU 
30,Tyler O'Neill ,293,45,16,51,8,0.246,0.309,72,13,1,25,100,0.459,0.769,0.78,0.86,0.7,5050,STL 
31,Randy Arozarena ,306,45,12,42,13,0.256,0.328,78,18,2,26,91,0.443,0.771,0.94,0.97,0.91,6962,TB 
32,Jazz Chisholm Jr. ,280,44,14,43,14,0.239,0.3,67,11,4,23,88,0.458,0.758,0.98,0.98,0.97,8449,MIA 
33,Dansby Swanson ,307,46,12,45,8,0.267,0.335,82,16,1,28,84,0.445,0.78,0.94,0.95,0.93,5965,ATL 
34,Brandon Lowe ,309,52,18,48,3,0.239,0.328,74,16,2,36,97,0.48,0.808,0.81,0.85,0.78,7236,TB 
35,Giancarlo Stanton ,270,39,19,55,0,0.263,0.348,71,11,0,33,85,0.515,0.863,0.98,0.98,0.98,3783,NYY 
36,Matt Olson ,309,45,17,53,1,0.257,0.367,79,23,0,47,75,0.502,0.869,0.99,0.98,1.0,5718,ATL 
37,Kyle Schwarber ,281,50,21,47,2,0.23,0.343,65,13,0,45,90,0.5,0.843,0.97,0.96,0.97,5686,PHI 
38,Marcus Semien ,340,50,13,41,11,0.243,0.313,83,16,1,34,72,0.416,0.729,0.97,0.97,0.97,4544,TEX 
39,Eloy Jimenez ,301,41,17,53,0,0.268,0.321,81,15,1,21,79,0.493,0.814,0.86,0.88,0.84,5141,CWS 
40,Adolis Garcia ,313,42,16,50,9,0.235,0.281,74,14,2,18,104,0.443,0.724,0.84,0.89,0.79,6901,TEX 
41,Nolan Arenado ,306,41,16,53,1,0.267,0.339,82,17,1,30,51,0.481,0.82,0.99,0.99,1.0,4350,STL 
42,Teoscar Hernandez ,294,42,15,49,5,0.259,0.32,76,16,1,23,87,0.474,0.793,0.93,0.96,0.91,4846,TOR 
43,Tommy Edman ,299,50,7,31,15,0.273,0.335,81,14,3,25,50,0.412,0.747,0.97,0.96,0.99,7752,STL 
44,Josh Bell ,291,44,13,51,0,0.281,0.368,82,14,1,37,64,0.471,0.839,0.96,0.94,0.99,4664,WSH 
45,Bobby Witt Jr. ,308,44,12,42,12,0.25,0.303,77,18,3,21,78,0.447,0.75,0.95,0.96,0.94,6810,KC 
46,Jose Abreu ,321,47,15,51,0,0.262,0.348,84,18,1,35,81,0.466,0.813,0.97,0.97,0.98,4594,CWS 
47,Anthony Rizzo ,288,46,17,49,4,0.24,0.342,69,13,1,34,53,0.472,0.814,0.97,0.95,0.99,4307,NYY 
48,Corey Seager ,312,45,16,45,3,0.259,0.333,81,15,1,31,58,0.46,0.793,0.98,0.97,0.99,4805,TEX 
