VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,55.3,71,4,0,3.28,1.15,20,42,19,7,10,10,3,0,0.5,0.0,1.0,7354,LAA 
2,Spencer Strider ,58.3,85,5,0,3.21,1.14,21,44,19,7,10,10,2,0,0.99,0.99,1.0,44282,ATL 
3,Gerrit Cole ,65.0,75,5,0,3.42,1.14,25,55,18,9,11,11,3,0,0.99,0.99,1.0,4656,NYY 
4,Justin Verlander ,60.3,60,5,0,3.36,1.14,23,52,16,8,10,10,3,0,0.98,0.98,0.98,3623,HOU 
5,Luis Castillo ,64.2,69,4,0,3.39,1.18,24,54,19,7,11,11,3,0,0.99,0.99,1.0,3679,SEA 
6,Zack Wheeler ,61.0,65,4,0,3.39,1.17,23,54,14,6,10,10,3,0,0.99,0.99,0.99,4603,PHI 
7,Framber Valdez ,62.0,61,5,0,3.22,1.25,22,55,20,5,10,10,2,1,0.99,0.99,0.99,7627,HOU 
8,Kevin Gausman ,57.2,67,4,0,3.46,1.15,22,51,13,7,10,10,3,0,0.99,0.99,1.0,4671,TOR 
9,Aaron Nola ,66.5,71,4,0,3.81,1.15,28,59,15,9,11,11,4,0,0.98,0.98,0.99,5682,PHI 
10,Corbin Burnes ,60.0,68,4,0,3.45,1.19,23,50,18,7,10,10,3,0,0.99,0.99,1.0,7251,MIL 
11,Tyler Glasnow ,51.8,67,4,0,3.36,1.15,19,42,17,6,9,9,2,0,0.93,0.94,0.93,4587,TB 
12,Clayton Kershaw ,50.8,55,5,0,3.33,1.16,19,45,12,7,9,9,2,0,0.98,0.98,0.98,3215,LAD 
13,Sandy Alcantara ,68.5,61,4,0,3.55,1.20,27,61,18,7,11,11,4,1,0.97,0.97,0.96,7109,MIA 
14,Max Fried ,58.8,55,5,0,3.34,1.22,22,56,14,6,10,10,3,1,0.94,0.96,0.93,4729,ATL 
15,Zac Gallen ,63.8,66,4,0,3.55,1.20,25,56,18,8,11,11,3,0,0.99,0.99,1.0,7245,ARI 
16,Carlos Rodon ,56.0,68,4,0,3.51,1.17,22,45,18,7,10,10,3,0,0.86,0.88,0.83,5674,NYY 
17,Max Scherzer ,57.7,67,4,0,3.72,1.17,24,50,14,9,10,10,3,0,0.99,0.99,0.99,3744,TEX 
18,George Kirby ,55.8,53,4,0,3.55,1.17,22,53,10,7,10,10,3,0,0.94,0.95,0.94,20405,SEA 
19,Julio Urias ,60.0,56,5,0,3.83,1.20,26,55,15,9,11,11,3,0,0.95,0.97,0.93,4922,LAD 
20,Logan Webb ,63.3,59,4,0,3.55,1.24,25,61,15,6,11,11,3,0,0.98,0.97,0.99,8146,SF 
21,Pablo Lopez ,58.0,64,4,0,3.67,1.22,24,52,16,7,10,10,3,0,0.94,0.92,0.96,7289,MIN 
22,Joe Musgrove ,53.7,53,4,0,3.47,1.21,21,48,14,6,9,9,2,0,0.94,0.95,0.93,5883,SD 
23,Yu Darvish ,61.0,63,4,0,3.91,1.20,27,54,17,9,10,10,3,0,0.94,0.96,0.93,3965,SD 
24,Blake Snell ,54.8,70,4,0,3.53,1.28,21,44,25,6,10,10,3,0,0.96,0.96,0.96,5835,SD 
25,Zach Eflin ,52.5,48,4,0,3.63,1.18,21,49,10,6,9,9,3,0,0.87,0.91,0.83,6146,TB 
26,Kodai Senga ,61.5,70,4,0,3.76,1.29,26,51,25,7,10,10,3,0,0.86,0.87,0.86,6917,NYM 
27,Brandon Woodruff ,44.2,51,3,0,3.29,1.16,16,37,12,5,8,8,2,0,0.92,0.95,0.9,6813,MIL 
28,Logan Gilbert ,57.8,56,4,0,3.89,1.22,25,54,15,8,10,10,3,0,0.95,0.95,0.95,7453,SEA 
29,Shane McClanahan ,45.7,51,3,0,3.45,1.17,17,39,14,5,8,8,2,0,0.99,0.98,1.0,7487,TB 
