VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Ronald Acuna Jr. ,430,82,20,59,35,0.286,0.382,123,26,1,57,120,0.491,0.872,0.99,0.99,1.0,6966,ATL 
2,Aaron Judge ,421,80,32,78,9,0.275,0.388,116,19,1,69,131,0.552,0.94,0.99,0.99,1.0,4955,NYY 
3,Vladimir Guerrero Jr. ,452,77,26,77,6,0.3,0.382,135,23,1,50,80,0.527,0.908,0.99,0.99,1.0,6050,TOR 
4,Jose Ramirez ,450,71,21,76,21,0.27,0.358,121,29,3,53,66,0.489,0.847,0.99,0.99,1.0,5288,CLE 
5,Trea Turner ,476,77,15,57,25,0.29,0.342,138,25,5,35,91,0.46,0.802,0.99,0.99,1.0,5828,PHI 
6,Kyle Tucker ,438,67,23,74,19,0.274,0.353,120,24,2,51,83,0.496,0.848,0.99,0.99,1.0,6006,HOU 
7,Pete Alonso ,447,71,31,88,3,0.261,0.353,117,18,1,50,102,0.513,0.866,0.99,0.99,1.0,6960,NYM 
8,Freddie Freeman ,449,79,18,65,8,0.302,0.394,135,28,1,60,76,0.489,0.883,0.99,0.99,1.0,3365,LAD 
9,Yordan Alvarez ,393,69,27,85,0,0.285,0.384,112,23,1,54,95,0.555,0.938,0.99,0.99,1.0,6461,HOU 
10,Julio Rodriguez ,451,74,21,63,22,0.273,0.344,123,24,3,40,120,0.483,0.827,0.99,0.99,0.99,43685,SEA 
11,Rafael Devers ,446,71,27,80,3,0.275,0.344,123,27,1,39,94,0.525,0.869,0.99,0.99,1.0,5175,BOS 
12,Mike Trout ,403,75,29,74,2,0.273,0.388,110,25,2,63,130,0.561,0.948,0.99,0.99,1.0,3785,LAA 
13,Randy Arozarena ,428,69,17,66,24,0.273,0.347,117,23,3,38,116,0.458,0.805,0.99,0.99,0.98,6962,TB 
14,Bo Bichette ,475,70,18,64,13,0.291,0.337,138,27,1,30,105,0.469,0.806,0.99,0.99,1.0,6808,TOR 
15,Mookie Betts ,432,78,21,65,11,0.272,0.36,117,28,2,54,83,0.495,0.855,0.99,0.99,1.0,4921,LAD 
16,Fernando Tatis Jr. ,344,65,24,62,18,0.274,0.356,94,18,2,39,102,0.545,0.901,0.99,0.99,0.99,6853,SD 
17,Austin Riley ,449,71,25,74,1,0.271,0.349,122,22,1,46,124,0.495,0.844,0.98,0.99,0.98,6022,ATL 
18,Marcus Semien ,481,77,19,70,16,0.254,0.319,122,25,2,45,101,0.434,0.753,0.99,0.99,1.0,4544,TEX 
19,Matt Olson ,446,73,26,79,1,0.258,0.356,115,24,1,60,112,0.495,0.851,0.99,0.99,0.99,5718,ATL 
20,Paul Goldschmidt ,438,72,21,68,6,0.275,0.366,121,25,1,60,108,0.48,0.846,0.99,0.99,1.0,4403,STL 
21,Juan Soto ,400,78,21,64,7,0.267,0.42,107,20,1,98,73,0.483,0.904,0.99,0.99,1.0,6906,SD 
22,Bryan Reynolds ,437,65,19,69,7,0.279,0.354,122,24,3,44,104,0.477,0.831,0.98,0.98,0.99,6818,PIT 
23,Bobby Witt Jr. ,458,66,17,57,25,0.26,0.309,119,23,6,29,105,0.448,0.758,0.98,0.99,0.97,6810,KC 
24,Cedric Mullins II ,444,64,13,54,31,0.253,0.326,112,22,3,43,92,0.408,0.734,0.98,0.98,0.98,7400,BAL 
25,Adolis Garcia ,451,67,22,73,15,0.234,0.285,105,21,2,29,144,0.437,0.722,0.94,0.98,0.9,6901,TEX 
26,Manny Machado ,454,64,20,68,8,0.262,0.334,119,21,1,44,94,0.444,0.778,0.99,0.99,1.0,3778,SD 
27,Xander Bogaerts ,434,67,16,59,5,0.284,0.361,123,23,1,47,91,0.451,0.811,0.99,0.99,0.99,4347,SD 
28,Kyle Schwarber ,413,68,29,70,4,0.233,0.339,96,18,1,61,136,0.49,0.829,0.97,0.98,0.97,5686,PHI 
29,Francisco Lindor ,450,69,18,69,12,0.247,0.328,111,26,1,46,93,0.431,0.759,0.99,0.99,0.99,4569,NYM 
30,Wander Franco ,431,61,11,57,12,0.291,0.352,126,31,3,37,48,0.458,0.81,0.99,0.98,0.99,7147,TB 
31,Nico Hoerner ,420,62,7,46,22,0.293,0.346,123,21,3,28,57,0.406,0.751,0.93,0.93,0.92,7934,CHC 
32,Luis Robert Jr. ,406,61,17,57,12,0.273,0.32,111,23,1,23,91,0.463,0.783,0.88,0.94,0.83,6935,CWS 
33,Michael Harris II ,423,63,13,53,19,0.269,0.322,114,25,3,28,104,0.433,0.756,0.92,0.96,0.89,43924,ATL 
34,Ozzie Albies ,421,59,17,64,13,0.26,0.31,110,22,3,27,84,0.452,0.762,0.99,0.99,0.99,5980,ATL 
35,Nolan Arenado ,446,59,19,70,4,0.266,0.331,118,22,1,40,65,0.451,0.782,0.98,0.98,0.98,4350,STL 
36,Willy Adames ,436,65,21,65,7,0.25,0.326,109,22,1,48,133,0.451,0.778,0.91,0.95,0.87,5988,MIL 
37,Teoscar Hernandez ,430,59,22,65,9,0.251,0.307,108,21,1,30,131,0.462,0.769,0.8,0.94,0.66,4846,SEA 
38,Matt Chapman ,420,63,23,68,3,0.246,0.333,104,26,1,51,138,0.478,0.811,0.96,0.96,0.95,6315,TOR 
39,Shohei Ohtani ,413,74,25,67,16,0.269,0.365,111,20,3,54,119,0.516,0.881,0.5,0.0,1.0,7354,LAA 
40,Max Muncy ,373,64,25,67,2,0.238,0.361,89,15,1,66,106,0.489,0.85,0.95,0.96,0.95,5207,LAD 
41,Corbin Carroll ,414,63,13,48,20,0.26,0.333,108,25,5,39,119,0.435,0.768,0.93,0.97,0.9,23993,ARI 
42,Christian Yelich ,423,72,13,48,17,0.253,0.357,107,20,2,62,115,0.397,0.754,0.83,0.91,0.75,4596,MIL 
43,Ryan Mountcastle ,430,57,20,69,5,0.254,0.306,109,20,1,30,117,0.443,0.75,0.83,0.89,0.77,7239,BAL 
44,Nathaniel Lowe ,441,63,16,63,3,0.266,0.339,118,23,1,46,112,0.431,0.77,0.89,0.93,0.84,7914,TEX 
45,Dansby Swanson ,452,67,14,55,13,0.258,0.329,116,22,1,45,127,0.408,0.736,0.95,0.97,0.92,5965,CHC 
46,Andres Gimenez ,419,64,11,47,22,0.26,0.329,109,22,2,28,98,0.399,0.728,0.85,0.95,0.76,7049,CLE 
47,Bryce Harper ,313,54,17,53,9,0.283,0.392,89,20,1,49,77,0.515,0.907,0.94,0.94,0.93,4293,PHI 
48,Jazz Chisholm Jr. ,389,58,17,49,27,0.236,0.303,92,16,4,34,120,0.427,0.73,0.91,0.98,0.84,8449,MIA 
49,Alex Bregman ,434,68,17,63,1,0.258,0.363,112,24,1,66,69,0.434,0.797,0.97,0.97,0.97,5973,HOU 
50,Tim Anderson ,396,58,8,42,18,0.291,0.328,115,22,1,18,77,0.416,0.744,0.83,0.96,0.7,4956,CWS 
51,Will Smith ,349,57,19,63,1,0.268,0.358,94,20,1,42,75,0.496,0.854,0.98,0.98,0.99,7671,LAD 
52,Nick Castellanos ,424,61,15,60,3,0.272,0.326,115,29,1,31,106,0.449,0.775,0.9,0.94,0.86,4631,PHI 
53,Starling Marte ,384,57,9,42,25,0.267,0.331,103,19,2,28,80,0.398,0.729,0.85,0.94,0.75,4377,NYM 
54,J.T. Realmuto ,386,56,15,51,14,0.264,0.328,102,21,3,30,94,0.448,0.776,0.98,0.99,0.97,5371,PHI 
55,Tommy Edman ,430,61,10,45,21,0.262,0.323,113,21,3,34,77,0.397,0.72,0.89,0.93,0.86,7752,STL 
56,Christian Walker ,430,58,19,69,2,0.25,0.324,108,23,1,43,103,0.445,0.769,0.75,0.79,0.71,4905,ARI 
57,Kris Bryant ,383,60,15,50,4,0.281,0.361,108,23,2,42,89,0.469,0.83,0.86,0.9,0.82,4934,COL 
58,Jeremy Pena ,445,63,16,55,14,0.245,0.294,109,21,2,23,119,0.406,0.701,0.81,0.94,0.68,43642,HOU 
59,Thairo Estrada ,398,59,12,43,17,0.272,0.327,108,19,2,25,75,0.419,0.746,0.81,0.93,0.68,7544,SF 
60,Alex Verdugo ,425,61,10,51,4,0.289,0.349,123,24,3,35,64,0.427,0.776,0.91,0.91,0.91,5983,BOS 
61,Rowdy Tellez ,384,54,24,67,1,0.244,0.328,94,18,1,42,88,0.48,0.808,0.75,0.79,0.72,5030,MIL 
62,Corey Seager ,359,53,17,55,1,0.286,0.367,103,22,1,41,66,0.492,0.859,0.97,0.97,0.97,4805,TEX 
63,Taylor Ward ,408,65,17,54,5,0.255,0.341,104,20,1,47,106,0.434,0.775,0.74,0.76,0.71,6071,LAA 
64,Brandon Nimmo ,394,64,10,49,6,0.282,0.384,111,22,3,57,83,0.431,0.815,0.91,0.89,0.93,4685,NYM 
65,George Springer ,404,62,18,54,10,0.245,0.322,99,16,1,42,90,0.425,0.747,0.95,0.96,0.94,4614,TOR 
66,Yandy Diaz ,389,61,13,52,2,0.283,0.379,110,19,1,56,58,0.432,0.811,0.89,0.87,0.91,6677,TB 
67,Alec Bohm ,437,54,12,59,4,0.279,0.331,122,21,1,31,89,0.413,0.743,0.81,0.83,0.79,7921,PHI 
68,Amed Rosario ,456,61,7,47,15,0.275,0.311,125,20,5,23,83,0.391,0.702,0.64,0.73,0.55,5994,CLE 
69,Tyler O'Neill ,370,58,18,51,13,0.247,0.317,91,18,1,33,118,0.444,0.761,0.48,0.69,0.27,5050,STL 
70,Ian Happ ,417,58,14,57,10,0.257,0.345,107,26,1,52,117,0.427,0.772,0.8,0.9,0.7,6008,CHC 
71,Jonathan India ,405,66,12,48,10,0.261,0.352,106,24,1,45,104,0.413,0.764,0.79,0.88,0.7,6895,CIN 
72,Luis Arraez ,397,52,5,46,4,0.321,0.384,127,23,3,39,35,0.428,0.812,0.93,0.89,0.97,8162,MIA 
73,Byron Buxton ,353,58,21,52,8,0.244,0.312,86,19,3,31,113,0.49,0.802,0.84,0.95,0.74,4672,MIN 
74,Steven Kwan ,434,59,4,47,15,0.28,0.356,122,20,4,48,48,0.374,0.73,0.93,0.92,0.93,44349,CLE 
75,J.D. Martinez ,397,57,17,61,0,0.263,0.331,104,26,2,36,106,0.466,0.797,0.68,0.72,0.63,4339,LAD 
76,C.J. Cron ,394,56,20,61,0,0.254,0.323,100,19,1,33,105,0.46,0.783,0.8,0.87,0.72,4688,COL 
77,Vinnie Pasquantino ,399,53,15,54,2,0.278,0.361,111,26,1,46,60,0.461,0.821,0.9,0.92,0.89,44894,KC 
78,Gleyber Torres ,394,55,15,51,13,0.254,0.33,100,18,1,42,98,0.42,0.749,0.91,0.93,0.89,5133,NYY 
79,Eloy Jimenez ,397,53,19,60,0,0.262,0.325,104,20,1,34,98,0.46,0.785,0.77,0.88,0.67,5141,CWS 
80,Ty France ,424,59,12,59,1,0.271,0.346,115,25,1,33,77,0.42,0.766,0.82,0.83,0.81,8163,SEA 
81,Anthony Rizzo ,381,56,19,55,5,0.251,0.352,96,17,1,43,76,0.452,0.804,0.92,0.92,0.92,4307,NYY 
82,Hunter Renfroe ,388,56,22,62,1,0.242,0.307,94,21,1,34,104,0.468,0.775,0.86,0.89,0.83,4959,LAA 
83,Daulton Varsho ,388,59,18,51,14,0.235,0.309,91,19,1,37,103,0.428,0.737,0.91,0.94,0.87,7551,TOR 
84,Carlos Correa ,420,56,17,58,0,0.263,0.342,111,22,1,47,94,0.441,0.783,0.87,0.88,0.85,4673,MIN 
85,Ryan McMahon ,403,57,16,56,6,0.251,0.327,101,22,1,43,115,0.435,0.762,0.37,0.62,0.12,5009,COL 
86,Javier Baez ,436,55,14,55,12,0.247,0.293,108,21,3,24,123,0.405,0.699,0.33,0.5,0.16,4606,DET 
87,Ketel Marte ,412,59,12,51,3,0.271,0.338,112,27,4,36,77,0.442,0.78,0.7,0.67,0.73,5179,ARI 
88,Brandon Lowe ,351,55,19,58,4,0.243,0.331,85,17,1,41,99,0.457,0.787,0.88,0.91,0.84,7236,TB 
89,Andrew Vaughn ,415,53,14,60,1,0.262,0.332,109,26,1,37,82,0.426,0.758,0.8,0.87,0.73,22216,CWS 
90,Jorge Polanco ,365,52,15,51,7,0.26,0.334,95,20,2,39,82,0.446,0.78,0.65,0.68,0.62,5354,MIN 
91,Jake Cronenworth ,418,61,14,56,4,0.249,0.332,104,24,3,44,82,0.42,0.751,0.86,0.86,0.86,7868,SD 
92,Jose Abreu ,445,55,13,59,1,0.264,0.331,117,22,1,36,96,0.402,0.733,0.81,0.87,0.75,4594,HOU 
93,Willson Contreras ,348,55,16,51,6,0.254,0.35,88,19,1,41,93,0.453,0.803,0.9,0.94,0.86,5919,STL 
94,Masataka Yoshida ,347,50,12,53,3,0.281,0.37,97,20,1,41,48,0.451,0.821,0.88,0.87,0.89,46547,BOS 
95,Lars Nootbaar ,385,59,16,51,7,0.244,0.344,94,17,2,56,95,0.421,0.765,0.42,0.64,0.21,44339,STL 
96,Seiya Suzuki ,352,52,13,49,8,0.266,0.359,93,19,1,45,92,0.439,0.797,0.65,0.76,0.54,6973,CHC 
97,Sean Murphy ,364,54,18,56,0,0.253,0.345,92,23,1,43,93,0.465,0.809,0.94,0.93,0.95,6609,ATL 
