VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Ronald Acuna Jr. ,284,60,17,45,24,0.301,0.391,86,18,1,37,63,0.547,0.938,0.99,0.99,1.0,6966,ATL 
2,Fernando Tatis Jr. ,286,54,19,50,15,0.285,0.36,81,17,1,31,71,0.554,0.914,0.99,0.99,1.0,6853,SD 
3,Shohei Ohtani ,265,49,19,49,10,0.28,0.375,74,13,3,35,73,0.571,0.946,0.5,0.0,1.0,7354,LAA 
4,Freddie Freeman ,285,52,13,47,6,0.309,0.401,88,19,1,37,51,0.518,0.919,0.99,0.99,1.0,3365,LAD 
5,Jose Ramirez ,282,47,15,51,11,0.284,0.376,80,19,2,34,38,0.521,0.897,0.99,0.99,1.0,5288,CLE 
6,Kyle Tucker ,278,44,14,50,12,0.282,0.359,79,17,1,31,47,0.504,0.863,0.99,0.99,1.0,6006,HOU 
7,Mookie Betts ,280,55,17,46,7,0.277,0.364,77,18,1,36,53,0.528,0.892,0.99,0.99,1.0,4921,LAD 
8,Julio Rodriguez ,291,47,14,43,16,0.27,0.335,79,15,2,25,80,0.476,0.811,0.99,0.99,0.99,43685,SEA 
9,Paul Goldschmidt ,287,50,15,49,5,0.286,0.374,82,17,0,38,71,0.51,0.884,0.99,0.99,1.0,4403,STL 
10,Vladimir Guerrero Jr. ,275,45,16,50,3,0.291,0.368,80,16,0,30,48,0.523,0.891,0.99,0.99,1.0,6050,TOR 
11,Rafael Devers ,284,46,17,53,2,0.28,0.351,80,18,1,26,62,0.527,0.878,0.99,0.99,1.0,5175,BOS 
12,Matt Olson ,283,50,20,55,1,0.262,0.36,74,16,1,39,79,0.536,0.897,0.99,0.99,1.0,5718,ATL 
13,Luis Robert Jr. ,274,45,16,44,8,0.283,0.335,77,16,1,17,71,0.521,0.855,0.97,0.98,0.95,6935,CWS 
14,Bo Bichette ,295,46,12,44,7,0.296,0.338,87,18,1,18,61,0.49,0.828,0.99,0.99,1.0,6808,TOR 
15,Trea Turner ,298,47,10,38,16,0.282,0.336,84,16,2,22,64,0.449,0.785,0.98,0.99,0.98,5828,PHI 
16,Juan Soto ,254,50,15,45,5,0.282,0.439,72,14,1,66,53,0.522,0.96,0.99,0.99,1.0,6906,SD 
17,Pete Alonso ,270,44,20,55,2,0.259,0.351,70,12,1,31,61,0.527,0.877,0.99,0.99,1.0,6960,NYM 
18,Austin Riley ,291,47,16,49,1,0.278,0.349,81,16,1,27,77,0.51,0.859,0.98,0.99,0.97,6022,ATL 
19,Mike Trout ,261,49,19,46,1,0.267,0.375,70,14,1,39,84,0.545,0.92,0.99,0.99,1.0,3785,LAA 
